['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '5', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '0.5', '--opt_mode', '0', '--vr_mode', '1', '--screendump_file', 'log/perf500_fedlisa_cifariid_lenet5_bs50ep5_opt0vr1.log']
2020-07-31 05:08:04.547251

Round   0, Devices participated 10, Average loss 2.299, Central accuracy on global test data 12.390, Local accuracy on global train data 11.006, Local accuracy on local train data 11.416
Round  32, Devices participated 10, Average loss 0.902, Central accuracy on global test data 49.820, Local accuracy on global train data 49.475, Local accuracy on local train data 70.452
Round  33, Devices participated 10, Average loss 0.890, Central accuracy on global test data 50.611, Local accuracy on global train data 50.823, Local accuracy on local train data 70.088
Round  34, Devices participated 10, Average loss 0.888, Central accuracy on global test data 50.591, Local accuracy on global train data 50.474, Local accuracy on local train data 70.320
Round  35, Devices participated 10, Average loss 0.889, Central accuracy on global test data 50.982, Local accuracy on global train data 50.977, Local accuracy on local train data 70.480
Round  36, Devices participated 10, Average loss 0.877, Central accuracy on global test data 51.012, Local accuracy on global train data 51.580, Local accuracy on local train data 70.480
Round  37, Devices participated 10, Average loss 0.913, Central accuracy on global test data 51.693, Local accuracy on global train data 50.601, Local accuracy on local train data 69.024
Round  38, Devices participated 10, Average loss 0.891, Central accuracy on global test data 51.943, Local accuracy on global train data 52.766, Local accuracy on local train data 69.660
Round  39, Devices participated 10, Average loss 0.927, Central accuracy on global test data 52.013, Local accuracy on global train data 52.288, Local accuracy on local train data 68.908
Round  40, Devices participated 10, Average loss 0.856, Central accuracy on global test data 52.274, Local accuracy on global train data 52.705, Local accuracy on local train data 71.660
Round  41, Devices participated 10, Average loss 0.877, Central accuracy on global test data 51.583, Local accuracy on global train data 52.432, Local accuracy on local train data 70.540
Round  42, Devices participated 10, Average loss 0.867, Central accuracy on global test data 52.614, Local accuracy on global train data 52.085, Local accuracy on local train data 70.960
Round  43, Devices participated 10, Average loss 0.865, Central accuracy on global test data 52.654, Local accuracy on global train data 53.025, Local accuracy on local train data 71.776
Round  44, Devices participated 10, Average loss 0.837, Central accuracy on global test data 52.574, Local accuracy on global train data 53.074, Local accuracy on local train data 72.096
Round  45, Devices participated 10, Average loss 0.861, Central accuracy on global test data 53.205, Local accuracy on global train data 52.810, Local accuracy on local train data 71.656
Round  46, Devices participated 10, Average loss 0.852, Central accuracy on global test data 53.896, Local accuracy on global train data 55.190, Local accuracy on local train data 71.708
Round  47, Devices participated 10, Average loss 0.828, Central accuracy on global test data 53.846, Local accuracy on global train data 54.290, Local accuracy on local train data 72.312
Round  48, Devices participated 10, Average loss 0.865, Central accuracy on global test data 54.357, Local accuracy on global train data 55.059, Local accuracy on local train data 70.880
Round  49, Devices participated 10, Average loss 0.875, Central accuracy on global test data 54.077, Local accuracy on global train data 54.165, Local accuracy on local train data 70.856
Round  50, Devices participated 10, Average loss 0.846, Central accuracy on global test data 54.918, Local accuracy on global train data 55.171, Local accuracy on local train data 71.528
Round  51, Devices participated 10, Average loss 0.840, Central accuracy on global test data 54.497, Local accuracy on global train data 55.203, Local accuracy on local train data 71.716
Round  52, Devices participated 10, Average loss 0.846, Central accuracy on global test data 54.778, Local accuracy on global train data 55.793, Local accuracy on local train data 72.584
Round  53, Devices participated 10, Average loss 0.798, Central accuracy on global test data 55.238, Local accuracy on global train data 55.630, Local accuracy on local train data 73.792
Round  54, Devices participated 10, Average loss 0.845, Central accuracy on global test data 54.718, Local accuracy on global train data 55.017, Local accuracy on local train data 72.148
Round  55, Devices participated 10, Average loss 0.816, Central accuracy on global test data 55.018, Local accuracy on global train data 56.003, Local accuracy on local train data 73.000
Round  56, Devices participated 10, Average loss 0.838, Central accuracy on global test data 55.108, Local accuracy on global train data 55.918, Local accuracy on local train data 72.200
Round  57, Devices participated 10, Average loss 0.772, Central accuracy on global test data 55.258, Local accuracy on global train data 55.952, Local accuracy on local train data 74.120
Round  58, Devices participated 10, Average loss 0.843, Central accuracy on global test data 54.828, Local accuracy on global train data 55.454, Local accuracy on local train data 72.128
Round  59, Devices participated 10, Average loss 0.794, Central accuracy on global test data 55.419, Local accuracy on global train data 56.982, Local accuracy on local train data 73.700
Round  60, Devices participated 10, Average loss 0.786, Central accuracy on global test data 54.898, Local accuracy on global train data 57.207, Local accuracy on local train data 74.344
Round  61, Devices participated 10, Average loss 0.844, Central accuracy on global test data 55.038, Local accuracy on global train data 56.963, Local accuracy on local train data 71.932
Round  62, Devices participated 10, Average loss 0.798, Central accuracy on global test data 54.968, Local accuracy on global train data 56.721, Local accuracy on local train data 73.160
Round  63, Devices participated 10, Average loss 0.789, Central accuracy on global test data 55.288, Local accuracy on global train data 57.209, Local accuracy on local train data 73.772
Round  64, Devices participated 10, Average loss 0.841, Central accuracy on global test data 55.489, Local accuracy on global train data 56.570, Local accuracy on local train data 72.048
Round  65, Devices participated 10, Average loss 0.777, Central accuracy on global test data 55.539, Local accuracy on global train data 58.079, Local accuracy on local train data 74.380
Round  66, Devices participated 10, Average loss 0.763, Central accuracy on global test data 56.040, Local accuracy on global train data 58.677, Local accuracy on local train data 74.480
Round  67, Devices participated 10, Average loss 0.775, Central accuracy on global test data 55.990, Local accuracy on global train data 57.827, Local accuracy on local train data 74.428
Round  68, Devices participated 10, Average loss 0.811, Central accuracy on global test data 55.779, Local accuracy on global train data 58.721, Local accuracy on local train data 73.424
Round  69, Devices participated 10, Average loss 0.779, Central accuracy on global test data 55.889, Local accuracy on global train data 58.513, Local accuracy on local train data 74.412
Round  70, Devices participated 10, Average loss 0.798, Central accuracy on global test data 56.040, Local accuracy on global train data 58.467, Local accuracy on local train data 73.480
Round  71, Devices participated 10, Average loss 0.761, Central accuracy on global test data 56.200, Local accuracy on global train data 58.848, Local accuracy on local train data 75.108
Round  72, Devices participated 10, Average loss 0.802, Central accuracy on global test data 56.050, Local accuracy on global train data 58.638, Local accuracy on local train data 73.528
Round  73, Devices participated 10, Average loss 0.762, Central accuracy on global test data 55.629, Local accuracy on global train data 58.191, Local accuracy on local train data 75.336
Round  74, Devices participated 10, Average loss 0.778, Central accuracy on global test data 56.120, Local accuracy on global train data 59.092, Local accuracy on local train data 74.144
Round  75, Devices participated 10, Average loss 0.821, Central accuracy on global test data 56.160, Local accuracy on global train data 58.984, Local accuracy on local train data 72.840
Round  76, Devices participated 10, Average loss 0.791, Central accuracy on global test data 55.639, Local accuracy on global train data 58.943, Local accuracy on local train data 73.468
Round  77, Devices participated 10, Average loss 0.766, Central accuracy on global test data 55.839, Local accuracy on global train data 59.048, Local accuracy on local train data 74.304
Round  78, Devices participated 10, Average loss 0.749, Central accuracy on global test data 56.130, Local accuracy on global train data 58.228, Local accuracy on local train data 75.280
Round  79, Devices participated 10, Average loss 0.803, Central accuracy on global test data 55.549, Local accuracy on global train data 59.443, Local accuracy on local train data 72.920
Round  80, Devices participated 10, Average loss 0.783, Central accuracy on global test data 55.739, Local accuracy on global train data 59.905, Local accuracy on local train data 73.792
Round  81, Devices participated 10, Average loss 0.797, Central accuracy on global test data 55.379, Local accuracy on global train data 59.558, Local accuracy on local train data 73.360
Round  82, Devices participated 10, Average loss 0.761, Central accuracy on global test data 55.399, Local accuracy on global train data 58.965, Local accuracy on local train data 74.556
Round  83, Devices participated 10, Average loss 0.767, Central accuracy on global test data 55.409, Local accuracy on global train data 59.417, Local accuracy on local train data 74.448
Round  84, Devices participated 10, Average loss 0.803, Central accuracy on global test data 55.609, Local accuracy on global train data 59.580, Local accuracy on local train data 73.000
Round  85, Devices participated 10, Average loss 0.793, Central accuracy on global test data 55.288, Local accuracy on global train data 58.809, Local accuracy on local train data 73.484
Round  86, Devices participated 10, Average loss 0.751, Central accuracy on global test data 55.970, Local accuracy on global train data 60.623, Local accuracy on local train data 74.608
Round  87, Devices participated 10, Average loss 0.750, Central accuracy on global test data 56.601, Local accuracy on global train data 60.330, Local accuracy on local train data 74.980
Round  88, Devices participated 10, Average loss 0.736, Central accuracy on global test data 56.080, Local accuracy on global train data 61.094, Local accuracy on local train data 75.216
Round  89, Devices participated 10, Average loss 0.763, Central accuracy on global test data 56.180, Local accuracy on global train data 60.054, Local accuracy on local train data 74.572
Round  90, Devices participated 10, Average loss 0.741, Central accuracy on global test data 56.060, Local accuracy on global train data 60.544, Local accuracy on local train data 75.148
Round  91, Devices participated 10, Average loss 0.744, Central accuracy on global test data 55.980, Local accuracy on global train data 61.030, Local accuracy on local train data 75.368
Round  92, Devices participated 10, Average loss 0.725, Central accuracy on global test data 56.310, Local accuracy on global train data 61.423, Local accuracy on local train data 75.836
Round  93, Devices participated 10, Average loss 0.743, Central accuracy on global test data 56.360, Local accuracy on global train data 61.135, Local accuracy on local train data 75.364
Round  94, Devices participated 10, Average loss 0.757, Central accuracy on global test data 56.811, Local accuracy on global train data 61.018, Local accuracy on local train data 74.544
Round  95, Devices participated 10, Average loss 0.772, Central accuracy on global test data 56.911, Local accuracy on global train data 60.576, Local accuracy on local train data 74.044
Round  96, Devices participated 10, Average loss 0.776, Central accuracy on global test data 57.091, Local accuracy on global train data 60.771, Local accuracy on local train data 74.040
Round  97, Devices participated 10, Average loss 0.777, Central accuracy on global test data 56.781, Local accuracy on global train data 61.465, Local accuracy on local train data 74.368
Round  98, Devices participated 10, Average loss 0.741, Central accuracy on global test data 56.771, Local accuracy on global train data 61.731, Local accuracy on local train data 75.304
Round  99, Devices participated 10, Average loss 0.733, Central accuracy on global test data 57.061, Local accuracy on global train data 61.946, Local accuracy on local train data 75.552
Round 100, Devices participated 10, Average loss 0.737, Central accuracy on global test data 57.071, Local accuracy on global train data 61.887, Local accuracy on local train data 75.436
Round 101, Devices participated 10, Average loss 0.709, Central accuracy on global test data 57.282, Local accuracy on global train data 61.855, Local accuracy on local train data 76.352
Round 102, Devices participated 10, Average loss 0.753, Central accuracy on global test data 57.181, Local accuracy on global train data 61.948, Local accuracy on local train data 75.228
Round 103, Devices participated 10, Average loss 0.755, Central accuracy on global test data 57.262, Local accuracy on global train data 61.250, Local accuracy on local train data 75.304
Round 104, Devices participated 10, Average loss 0.734, Central accuracy on global test data 57.252, Local accuracy on global train data 62.283, Local accuracy on local train data 75.608
Round 105, Devices participated 10, Average loss 0.731, Central accuracy on global test data 57.322, Local accuracy on global train data 62.751, Local accuracy on local train data 75.628
Round 106, Devices participated 10, Average loss 0.699, Central accuracy on global test data 56.981, Local accuracy on global train data 62.341, Local accuracy on local train data 76.892
Round 107, Devices participated 10, Average loss 0.717, Central accuracy on global test data 57.402, Local accuracy on global train data 62.935, Local accuracy on local train data 76.504
Round 108, Devices participated 10, Average loss 0.733, Central accuracy on global test data 57.482, Local accuracy on global train data 62.678, Local accuracy on local train data 75.960
Round 109, Devices participated 10, Average loss 0.731, Central accuracy on global test data 57.772, Local accuracy on global train data 62.251, Local accuracy on local train data 75.820
Round 110, Devices participated 10, Average loss 0.742, Central accuracy on global test data 57.632, Local accuracy on global train data 62.690, Local accuracy on local train data 75.632
Round 111, Devices participated 10, Average loss 0.730, Central accuracy on global test data 57.762, Local accuracy on global train data 63.306, Local accuracy on local train data 76.120
Round 112, Devices participated 10, Average loss 0.670, Central accuracy on global test data 57.572, Local accuracy on global train data 62.786, Local accuracy on local train data 78.012
Round 113, Devices participated 10, Average loss 0.726, Central accuracy on global test data 57.242, Local accuracy on global train data 63.337, Local accuracy on local train data 76.076
Round 114, Devices participated 10, Average loss 0.702, Central accuracy on global test data 57.242, Local accuracy on global train data 63.540, Local accuracy on local train data 76.436
Round 115, Devices participated 10, Average loss 0.701, Central accuracy on global test data 57.101, Local accuracy on global train data 64.424, Local accuracy on local train data 76.868
Round 116, Devices participated 10, Average loss 0.685, Central accuracy on global test data 57.532, Local accuracy on global train data 63.894, Local accuracy on local train data 77.796
Round 117, Devices participated 10, Average loss 0.678, Central accuracy on global test data 57.001, Local accuracy on global train data 64.141, Local accuracy on local train data 77.292
Round 118, Devices participated 10, Average loss 0.722, Central accuracy on global test data 56.971, Local accuracy on global train data 63.906, Local accuracy on local train data 76.192
Round 119, Devices participated 10, Average loss 0.727, Central accuracy on global test data 57.151, Local accuracy on global train data 63.093, Local accuracy on local train data 75.988
Round 120, Devices participated 10, Average loss 0.680, Central accuracy on global test data 57.081, Local accuracy on global train data 63.699, Local accuracy on local train data 77.124
Round 121, Devices participated 10, Average loss 0.699, Central accuracy on global test data 57.181, Local accuracy on global train data 64.324, Local accuracy on local train data 77.324
Round 122, Devices participated 10, Average loss 0.688, Central accuracy on global test data 57.612, Local accuracy on global train data 63.823, Local accuracy on local train data 77.252
Round 123, Devices participated 10, Average loss 0.705, Central accuracy on global test data 57.302, Local accuracy on global train data 64.570, Local accuracy on local train data 76.532
Round 124, Devices participated 10, Average loss 0.690, Central accuracy on global test data 57.662, Local accuracy on global train data 64.192, Local accuracy on local train data 76.956
Round 125, Devices participated 10, Average loss 0.643, Central accuracy on global test data 57.161, Local accuracy on global train data 64.243, Local accuracy on local train data 79.068
Round 126, Devices participated 10, Average loss 0.685, Central accuracy on global test data 56.841, Local accuracy on global train data 63.640, Local accuracy on local train data 77.388
Round 127, Devices participated 10, Average loss 0.711, Central accuracy on global test data 56.881, Local accuracy on global train data 64.958, Local accuracy on local train data 76.308
Round 128, Devices participated 10, Average loss 0.665, Central accuracy on global test data 56.861, Local accuracy on global train data 64.919, Local accuracy on local train data 78.288
Round 129, Devices participated 10, Average loss 0.715, Central accuracy on global test data 56.581, Local accuracy on global train data 64.836, Local accuracy on local train data 76.352
Round 130, Devices participated 10, Average loss 0.653, Central accuracy on global test data 56.490, Local accuracy on global train data 64.907, Local accuracy on local train data 78.728
Round 131, Devices participated 10, Average loss 0.694, Central accuracy on global test data 56.611, Local accuracy on global train data 65.439, Local accuracy on local train data 76.976
Round 132, Devices participated 10, Average loss 0.666, Central accuracy on global test data 56.591, Local accuracy on global train data 64.817, Local accuracy on local train data 77.960
Round 133, Devices participated 10, Average loss 0.690, Central accuracy on global test data 56.811, Local accuracy on global train data 64.194, Local accuracy on local train data 77.444
Round 134, Devices participated 10, Average loss 0.659, Central accuracy on global test data 57.181, Local accuracy on global train data 64.951, Local accuracy on local train data 78.732
Round 135, Devices participated 10, Average loss 0.644, Central accuracy on global test data 57.131, Local accuracy on global train data 65.344, Local accuracy on local train data 78.892
Round 136, Devices participated 10, Average loss 0.701, Central accuracy on global test data 57.192, Local accuracy on global train data 65.042, Local accuracy on local train data 76.700
Round 137, Devices participated 10, Average loss 0.709, Central accuracy on global test data 56.771, Local accuracy on global train data 65.383, Local accuracy on local train data 76.248
Round 138, Devices participated 10, Average loss 0.671, Central accuracy on global test data 56.330, Local accuracy on global train data 65.347, Local accuracy on local train data 77.700
Round 139, Devices participated 10, Average loss 0.675, Central accuracy on global test data 56.731, Local accuracy on global train data 65.259, Local accuracy on local train data 77.860
Round 140, Devices participated 10, Average loss 0.673, Central accuracy on global test data 56.971, Local accuracy on global train data 66.079, Local accuracy on local train data 77.992
Round 141, Devices participated 10, Average loss 0.703, Central accuracy on global test data 57.081, Local accuracy on global train data 65.674, Local accuracy on local train data 76.460
Round 142, Devices participated 10, Average loss 0.695, Central accuracy on global test data 57.161, Local accuracy on global train data 65.269, Local accuracy on local train data 76.504
Round 143, Devices participated 10, Average loss 0.681, Central accuracy on global test data 57.382, Local accuracy on global train data 66.182, Local accuracy on local train data 77.064
Round 144, Devices participated 10, Average loss 0.664, Central accuracy on global test data 57.512, Local accuracy on global train data 65.852, Local accuracy on local train data 78.160
Round 145, Devices participated 10, Average loss 0.639, Central accuracy on global test data 57.432, Local accuracy on global train data 65.708, Local accuracy on local train data 78.728
Round 146, Devices participated 10, Average loss 0.642, Central accuracy on global test data 57.612, Local accuracy on global train data 66.702, Local accuracy on local train data 78.548
Round 147, Devices participated 10, Average loss 0.663, Central accuracy on global test data 57.612, Local accuracy on global train data 66.345, Local accuracy on local train data 77.768
Round 148, Devices participated 10, Average loss 0.664, Central accuracy on global test data 57.752, Local accuracy on global train data 66.133, Local accuracy on local train data 78.200
Round 149, Devices participated 10, Average loss 0.645, Central accuracy on global test data 58.393, Local accuracy on global train data 66.370, Local accuracy on local train data 78.472
Round 150, Devices participated 10, Average loss 0.673, Central accuracy on global test data 57.712, Local accuracy on global train data 65.825, Local accuracy on local train data 77.540
Round 151, Devices participated 10, Average loss 0.635, Central accuracy on global test data 57.943, Local accuracy on global train data 67.629, Local accuracy on local train data 78.516
Round 152, Devices participated 10, Average loss 0.657, Central accuracy on global test data 57.802, Local accuracy on global train data 66.516, Local accuracy on local train data 78.428
Round 153, Devices participated 10, Average loss 0.635, Central accuracy on global test data 56.991, Local accuracy on global train data 67.554, Local accuracy on local train data 79.096
Round 154, Devices participated 10, Average loss 0.625, Central accuracy on global test data 57.342, Local accuracy on global train data 66.782, Local accuracy on local train data 79.232
Round 155, Devices participated 10, Average loss 0.616, Central accuracy on global test data 57.161, Local accuracy on global train data 67.139, Local accuracy on local train data 79.548
Round 156, Devices participated 10, Average loss 0.614, Central accuracy on global test data 58.163, Local accuracy on global train data 67.878, Local accuracy on local train data 79.820
Round 157, Devices participated 10, Average loss 0.690, Central accuracy on global test data 57.843, Local accuracy on global train data 67.244, Local accuracy on local train data 77.352
Round 158, Devices participated 10, Average loss 0.633, Central accuracy on global test data 57.812, Local accuracy on global train data 67.302, Local accuracy on local train data 79.068
Round 159, Devices participated 10, Average loss 0.634, Central accuracy on global test data 57.672, Local accuracy on global train data 66.838, Local accuracy on local train data 78.992
Round 160, Devices participated 10, Average loss 0.637, Central accuracy on global test data 57.582, Local accuracy on global train data 67.590, Local accuracy on local train data 79.036
Round 161, Devices participated 10, Average loss 0.600, Central accuracy on global test data 57.552, Local accuracy on global train data 68.350, Local accuracy on local train data 80.644
Round 162, Devices participated 10, Average loss 0.618, Central accuracy on global test data 57.512, Local accuracy on global train data 67.815, Local accuracy on local train data 79.764
Round 163, Devices participated 10, Average loss 0.633, Central accuracy on global test data 57.712, Local accuracy on global train data 68.391, Local accuracy on local train data 78.884
Round 164, Devices participated 10, Average loss 0.643, Central accuracy on global test data 58.203, Local accuracy on global train data 67.893, Local accuracy on local train data 78.944
Round 165, Devices participated 10, Average loss 0.644, Central accuracy on global test data 58.063, Local accuracy on global train data 67.229, Local accuracy on local train data 79.084
Round 166, Devices participated 10, Average loss 0.608, Central accuracy on global test data 57.833, Local accuracy on global train data 67.744, Local accuracy on local train data 79.724
Round 167, Devices participated 10, Average loss 0.599, Central accuracy on global test data 56.991, Local accuracy on global train data 68.120, Local accuracy on local train data 80.584
Round 168, Devices participated 10, Average loss 0.635, Central accuracy on global test data 57.422, Local accuracy on global train data 68.440, Local accuracy on local train data 79.384
Round 169, Devices participated 10, Average loss 0.626, Central accuracy on global test data 57.382, Local accuracy on global train data 68.213, Local accuracy on local train data 79.468
Round 170, Devices participated 10, Average loss 0.588, Central accuracy on global test data 57.452, Local accuracy on global train data 69.236, Local accuracy on local train data 80.312
Round 171, Devices participated 10, Average loss 0.614, Central accuracy on global test data 57.412, Local accuracy on global train data 69.004, Local accuracy on local train data 79.972
Round 172, Devices participated 10, Average loss 0.629, Central accuracy on global test data 57.272, Local accuracy on global train data 69.036, Local accuracy on local train data 79.472
Round 173, Devices participated 10, Average loss 0.588, Central accuracy on global test data 57.802, Local accuracy on global train data 68.711, Local accuracy on local train data 80.592
Round 174, Devices participated 10, Average loss 0.633, Central accuracy on global test data 57.592, Local accuracy on global train data 68.982, Local accuracy on local train data 79.304
Round 175, Devices participated 10, Average loss 0.614, Central accuracy on global test data 57.392, Local accuracy on global train data 68.552, Local accuracy on local train data 79.848
Round 176, Devices participated 10, Average loss 0.617, Central accuracy on global test data 57.512, Local accuracy on global train data 68.879, Local accuracy on local train data 79.588
Round 177, Devices participated 10, Average loss 0.596, Central accuracy on global test data 57.111, Local accuracy on global train data 69.119, Local accuracy on local train data 80.332
Round 178, Devices participated 10, Average loss 0.623, Central accuracy on global test data 57.492, Local accuracy on global train data 68.718, Local accuracy on local train data 79.724
Round 179, Devices participated 10, Average loss 0.613, Central accuracy on global test data 57.282, Local accuracy on global train data 68.328, Local accuracy on local train data 79.756
Round 180, Devices participated 10, Average loss 0.616, Central accuracy on global test data 57.312, Local accuracy on global train data 69.763, Local accuracy on local train data 79.880
Round 181, Devices participated 10, Average loss 0.612, Central accuracy on global test data 57.332, Local accuracy on global train data 68.984, Local accuracy on local train data 79.848
Round 182, Devices participated 10, Average loss 0.587, Central accuracy on global test data 57.282, Local accuracy on global train data 68.608, Local accuracy on local train data 80.504
Round 183, Devices participated 10, Average loss 0.626, Central accuracy on global test data 56.921, Local accuracy on global train data 68.923, Local accuracy on local train data 79.208
Round 184, Devices participated 10, Average loss 0.625, Central accuracy on global test data 56.560, Local accuracy on global train data 67.744, Local accuracy on local train data 79.168
Round 185, Devices participated 10, Average loss 0.620, Central accuracy on global test data 56.280, Local accuracy on global train data 69.133, Local accuracy on local train data 79.848
Round 186, Devices participated 10, Average loss 0.625, Central accuracy on global test data 56.751, Local accuracy on global train data 68.804, Local accuracy on local train data 79.216
Round 187, Devices participated 10, Average loss 0.579, Central accuracy on global test data 56.631, Local accuracy on global train data 70.063, Local accuracy on local train data 81.212
Round 188, Devices participated 10, Average loss 0.589, Central accuracy on global test data 57.051, Local accuracy on global train data 69.426, Local accuracy on local train data 80.548
Round 189, Devices participated 10, Average loss 0.636, Central accuracy on global test data 56.290, Local accuracy on global train data 68.682, Local accuracy on local train data 79.172
Round 190, Devices participated 10, Average loss 0.619, Central accuracy on global test data 56.821, Local accuracy on global train data 69.553, Local accuracy on local train data 79.636
Round 191, Devices participated 10, Average loss 0.599, Central accuracy on global test data 56.601, Local accuracy on global train data 69.243, Local accuracy on local train data 80.764
Round 192, Devices participated 10, Average loss 0.613, Central accuracy on global test data 56.681, Local accuracy on global train data 69.597, Local accuracy on local train data 79.864
Round 193, Devices participated 10, Average loss 0.607, Central accuracy on global test data 56.961, Local accuracy on global train data 69.624, Local accuracy on local train data 79.992
Round 194, Devices participated 10, Average loss 0.574, Central accuracy on global test data 56.711, Local accuracy on global train data 69.612, Local accuracy on local train data 81.356
Round 195, Devices participated 10, Average loss 0.611, Central accuracy on global test data 56.831, Local accuracy on global train data 69.954, Local accuracy on local train data 79.892
Round 196, Devices participated 10, Average loss 0.583, Central accuracy on global test data 57.252, Local accuracy on global train data 69.875, Local accuracy on local train data 80.832
Round 197, Devices participated 10, Average loss 0.600, Central accuracy on global test data 57.362, Local accuracy on global train data 69.802, Local accuracy on local train data 80.340
Round 198, Devices participated 10, Average loss 0.590, Central accuracy on global test data 57.652, Local accuracy on global train data 69.932, Local accuracy on local train data 80.844
Round 199, Devices participated 10, Average loss 0.626, Central accuracy on global test data 57.141, Local accuracy on global train data 69.497, Local accuracy on local train data 79.524
Round 200, Devices participated 10, Average loss 0.604, Central accuracy on global test data 57.272, Local accuracy on global train data 69.761, Local accuracy on local train data 80.316
