['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '5', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '0.5', '--opt_mode', '1', '--vr_mode', '1', '--screendump_file', 'log/perf500_fedlisa_cifariid_lenet5_bs50ep5_opt1vr1.log']
2020-07-31 05:08:05.502863

Round   0, Devices participated 10, Average loss 2.299, Central accuracy on global test data 12.740, Local accuracy on global train data 11.006, Local accuracy on local train data 11.416
Round  24, Devices participated 10, Average loss 1.139, Central accuracy on global test data 50.861, Local accuracy on global train data 45.061, Local accuracy on local train data 60.672
Round  25, Devices participated 10, Average loss 1.128, Central accuracy on global test data 51.232, Local accuracy on global train data 45.366, Local accuracy on local train data 60.564
Round  26, Devices participated 10, Average loss 1.081, Central accuracy on global test data 51.312, Local accuracy on global train data 44.766, Local accuracy on local train data 63.064
Round  27, Devices participated 10, Average loss 1.047, Central accuracy on global test data 51.062, Local accuracy on global train data 45.864, Local accuracy on local train data 64.280
Round  28, Devices participated 10, Average loss 0.996, Central accuracy on global test data 51.552, Local accuracy on global train data 46.685, Local accuracy on local train data 66.656
Round  29, Devices participated 10, Average loss 1.038, Central accuracy on global test data 51.813, Local accuracy on global train data 46.494, Local accuracy on local train data 65.312
Round  30, Devices participated 10, Average loss 0.987, Central accuracy on global test data 51.593, Local accuracy on global train data 47.051, Local accuracy on local train data 66.660
Round  31, Devices participated 10, Average loss 0.904, Central accuracy on global test data 52.604, Local accuracy on global train data 48.196, Local accuracy on local train data 70.080
Round  32, Devices participated 10, Average loss 0.975, Central accuracy on global test data 51.502, Local accuracy on global train data 47.327, Local accuracy on local train data 68.040
Round  33, Devices participated 10, Average loss 0.959, Central accuracy on global test data 51.833, Local accuracy on global train data 49.209, Local accuracy on local train data 68.164
Round  34, Devices participated 10, Average loss 0.951, Central accuracy on global test data 51.633, Local accuracy on global train data 48.611, Local accuracy on local train data 68.852
Round  35, Devices participated 10, Average loss 0.939, Central accuracy on global test data 52.163, Local accuracy on global train data 48.828, Local accuracy on local train data 69.128
Round  36, Devices participated 10, Average loss 0.936, Central accuracy on global test data 51.342, Local accuracy on global train data 49.065, Local accuracy on local train data 69.576
Round  37, Devices participated 10, Average loss 0.983, Central accuracy on global test data 51.552, Local accuracy on global train data 49.182, Local accuracy on local train data 67.440
Round  38, Devices participated 10, Average loss 0.882, Central accuracy on global test data 52.364, Local accuracy on global train data 50.569, Local accuracy on local train data 70.804
Round  39, Devices participated 10, Average loss 0.977, Central accuracy on global test data 51.743, Local accuracy on global train data 48.027, Local accuracy on local train data 67.660
Round  40, Devices participated 10, Average loss 0.884, Central accuracy on global test data 51.643, Local accuracy on global train data 49.805, Local accuracy on local train data 71.048
Round  41, Devices participated 10, Average loss 0.937, Central accuracy on global test data 51.653, Local accuracy on global train data 50.542, Local accuracy on local train data 69.196
Round  42, Devices participated 10, Average loss 0.904, Central accuracy on global test data 51.883, Local accuracy on global train data 50.049, Local accuracy on local train data 70.016
Round  43, Devices participated 10, Average loss 0.921, Central accuracy on global test data 52.404, Local accuracy on global train data 50.476, Local accuracy on local train data 69.724
Round  44, Devices participated 10, Average loss 0.895, Central accuracy on global test data 52.724, Local accuracy on global train data 50.137, Local accuracy on local train data 70.768
Round  45, Devices participated 10, Average loss 0.957, Central accuracy on global test data 51.492, Local accuracy on global train data 48.875, Local accuracy on local train data 69.020
Round  46, Devices participated 10, Average loss 0.896, Central accuracy on global test data 51.973, Local accuracy on global train data 51.211, Local accuracy on local train data 70.544
Round  47, Devices participated 10, Average loss 0.862, Central accuracy on global test data 53.085, Local accuracy on global train data 51.521, Local accuracy on local train data 71.260
Round  48, Devices participated 10, Average loss 0.887, Central accuracy on global test data 53.035, Local accuracy on global train data 51.926, Local accuracy on local train data 70.480
Round  49, Devices participated 10, Average loss 0.941, Central accuracy on global test data 52.684, Local accuracy on global train data 51.177, Local accuracy on local train data 68.940
Round  50, Devices participated 10, Average loss 0.917, Central accuracy on global test data 52.404, Local accuracy on global train data 50.071, Local accuracy on local train data 69.244
Round  51, Devices participated 10, Average loss 0.897, Central accuracy on global test data 52.975, Local accuracy on global train data 51.973, Local accuracy on local train data 70.400
Round  52, Devices participated 10, Average loss 0.884, Central accuracy on global test data 53.586, Local accuracy on global train data 52.170, Local accuracy on local train data 71.200
Round  53, Devices participated 10, Average loss 0.878, Central accuracy on global test data 53.596, Local accuracy on global train data 52.769, Local accuracy on local train data 71.232
Round  54, Devices participated 10, Average loss 0.919, Central accuracy on global test data 53.746, Local accuracy on global train data 53.279, Local accuracy on local train data 69.780
Round  55, Devices participated 10, Average loss 0.884, Central accuracy on global test data 53.245, Local accuracy on global train data 52.131, Local accuracy on local train data 70.784
Round  56, Devices participated 10, Average loss 0.938, Central accuracy on global test data 53.496, Local accuracy on global train data 51.912, Local accuracy on local train data 68.904
Round  57, Devices participated 10, Average loss 0.884, Central accuracy on global test data 53.546, Local accuracy on global train data 54.138, Local accuracy on local train data 70.992
Round  58, Devices participated 10, Average loss 0.900, Central accuracy on global test data 53.956, Local accuracy on global train data 54.470, Local accuracy on local train data 70.288
Round  59, Devices participated 10, Average loss 0.853, Central accuracy on global test data 55.068, Local accuracy on global train data 53.286, Local accuracy on local train data 71.824
Round  60, Devices participated 10, Average loss 0.867, Central accuracy on global test data 54.647, Local accuracy on global train data 53.655, Local accuracy on local train data 71.568
Round  61, Devices participated 10, Average loss 0.923, Central accuracy on global test data 54.457, Local accuracy on global train data 53.357, Local accuracy on local train data 69.692
Round  62, Devices participated 10, Average loss 0.870, Central accuracy on global test data 54.527, Local accuracy on global train data 53.479, Local accuracy on local train data 71.296
Round  63, Devices participated 10, Average loss 0.861, Central accuracy on global test data 54.677, Local accuracy on global train data 54.111, Local accuracy on local train data 71.176
Round  64, Devices participated 10, Average loss 0.931, Central accuracy on global test data 54.728, Local accuracy on global train data 53.057, Local accuracy on local train data 69.096
Round  65, Devices participated 10, Average loss 0.869, Central accuracy on global test data 55.248, Local accuracy on global train data 55.491, Local accuracy on local train data 71.276
Round  66, Devices participated 10, Average loss 0.863, Central accuracy on global test data 55.238, Local accuracy on global train data 54.673, Local accuracy on local train data 71.612
Round  67, Devices participated 10, Average loss 0.855, Central accuracy on global test data 55.479, Local accuracy on global train data 54.446, Local accuracy on local train data 71.468
Round  68, Devices participated 10, Average loss 0.861, Central accuracy on global test data 55.869, Local accuracy on global train data 55.989, Local accuracy on local train data 71.696
Round  69, Devices participated 10, Average loss 0.865, Central accuracy on global test data 55.809, Local accuracy on global train data 55.637, Local accuracy on local train data 71.436
Round  70, Devices participated 10, Average loss 0.849, Central accuracy on global test data 55.809, Local accuracy on global train data 55.571, Local accuracy on local train data 71.964
Round  71, Devices participated 10, Average loss 0.834, Central accuracy on global test data 55.729, Local accuracy on global train data 55.042, Local accuracy on local train data 72.540
Round  72, Devices participated 10, Average loss 0.884, Central accuracy on global test data 55.909, Local accuracy on global train data 55.901, Local accuracy on local train data 70.688
Round  73, Devices participated 10, Average loss 0.848, Central accuracy on global test data 56.010, Local accuracy on global train data 55.532, Local accuracy on local train data 72.252
Round  74, Devices participated 10, Average loss 0.899, Central accuracy on global test data 55.649, Local accuracy on global train data 55.781, Local accuracy on local train data 70.432
Round  75, Devices participated 10, Average loss 0.888, Central accuracy on global test data 56.430, Local accuracy on global train data 55.410, Local accuracy on local train data 70.908
Round  76, Devices participated 10, Average loss 0.851, Central accuracy on global test data 55.469, Local accuracy on global train data 56.045, Local accuracy on local train data 71.644
Round  77, Devices participated 10, Average loss 0.830, Central accuracy on global test data 55.559, Local accuracy on global train data 56.924, Local accuracy on local train data 72.648
Round  78, Devices participated 10, Average loss 0.801, Central accuracy on global test data 56.110, Local accuracy on global train data 56.372, Local accuracy on local train data 73.972
Round  79, Devices participated 10, Average loss 0.884, Central accuracy on global test data 55.739, Local accuracy on global train data 56.736, Local accuracy on local train data 70.576
Round  80, Devices participated 10, Average loss 0.820, Central accuracy on global test data 56.290, Local accuracy on global train data 57.080, Local accuracy on local train data 72.732
Round  81, Devices participated 10, Average loss 0.811, Central accuracy on global test data 56.050, Local accuracy on global train data 57.974, Local accuracy on local train data 73.492
Round  82, Devices participated 10, Average loss 0.824, Central accuracy on global test data 55.950, Local accuracy on global train data 56.282, Local accuracy on local train data 72.952
Round  83, Devices participated 10, Average loss 0.799, Central accuracy on global test data 56.210, Local accuracy on global train data 57.949, Local accuracy on local train data 73.280
Round  84, Devices participated 10, Average loss 0.813, Central accuracy on global test data 56.320, Local accuracy on global train data 57.239, Local accuracy on local train data 72.792
Round  85, Devices participated 10, Average loss 0.857, Central accuracy on global test data 56.370, Local accuracy on global train data 56.953, Local accuracy on local train data 71.812
Round  86, Devices participated 10, Average loss 0.805, Central accuracy on global test data 56.240, Local accuracy on global train data 58.276, Local accuracy on local train data 73.684
Round  87, Devices participated 10, Average loss 0.774, Central accuracy on global test data 56.831, Local accuracy on global train data 59.028, Local accuracy on local train data 74.784
Round  88, Devices participated 10, Average loss 0.764, Central accuracy on global test data 56.240, Local accuracy on global train data 58.694, Local accuracy on local train data 74.592
Round  89, Devices participated 10, Average loss 0.781, Central accuracy on global test data 56.761, Local accuracy on global train data 58.132, Local accuracy on local train data 74.400
Round  90, Devices participated 10, Average loss 0.753, Central accuracy on global test data 56.030, Local accuracy on global train data 59.089, Local accuracy on local train data 75.332
Round  91, Devices participated 10, Average loss 0.760, Central accuracy on global test data 56.140, Local accuracy on global train data 58.296, Local accuracy on local train data 75.304
Round  92, Devices participated 10, Average loss 0.753, Central accuracy on global test data 56.340, Local accuracy on global train data 59.226, Local accuracy on local train data 74.700
Round  93, Devices participated 10, Average loss 0.779, Central accuracy on global test data 56.460, Local accuracy on global train data 57.351, Local accuracy on local train data 74.392
Round  94, Devices participated 10, Average loss 0.790, Central accuracy on global test data 56.951, Local accuracy on global train data 58.613, Local accuracy on local train data 74.236
Round  95, Devices participated 10, Average loss 0.786, Central accuracy on global test data 56.981, Local accuracy on global train data 59.475, Local accuracy on local train data 74.392
Round  96, Devices participated 10, Average loss 0.787, Central accuracy on global test data 56.691, Local accuracy on global train data 59.565, Local accuracy on local train data 74.128
Round  97, Devices participated 10, Average loss 0.773, Central accuracy on global test data 56.841, Local accuracy on global train data 59.556, Local accuracy on local train data 75.124
Round  98, Devices participated 10, Average loss 0.752, Central accuracy on global test data 56.891, Local accuracy on global train data 59.253, Local accuracy on local train data 74.996
Round  99, Devices participated 10, Average loss 0.718, Central accuracy on global test data 56.871, Local accuracy on global train data 59.907, Local accuracy on local train data 76.196
Round 100, Devices participated 10, Average loss 0.751, Central accuracy on global test data 56.550, Local accuracy on global train data 58.457, Local accuracy on local train data 75.628
Round 101, Devices participated 10, Average loss 0.721, Central accuracy on global test data 57.192, Local accuracy on global train data 59.739, Local accuracy on local train data 76.672
Round 102, Devices participated 10, Average loss 0.752, Central accuracy on global test data 57.302, Local accuracy on global train data 60.115, Local accuracy on local train data 75.128
Round 103, Devices participated 10, Average loss 0.732, Central accuracy on global test data 57.432, Local accuracy on global train data 60.088, Local accuracy on local train data 76.132
Round 104, Devices participated 10, Average loss 0.742, Central accuracy on global test data 57.572, Local accuracy on global train data 60.747, Local accuracy on local train data 75.852
Round 105, Devices participated 10, Average loss 0.741, Central accuracy on global test data 57.602, Local accuracy on global train data 60.718, Local accuracy on local train data 75.668
Round 106, Devices participated 10, Average loss 0.719, Central accuracy on global test data 57.672, Local accuracy on global train data 60.254, Local accuracy on local train data 76.428
Round 107, Devices participated 10, Average loss 0.726, Central accuracy on global test data 57.362, Local accuracy on global train data 60.811, Local accuracy on local train data 76.196
Round 108, Devices participated 10, Average loss 0.733, Central accuracy on global test data 57.322, Local accuracy on global train data 60.288, Local accuracy on local train data 76.256
Round 109, Devices participated 10, Average loss 0.760, Central accuracy on global test data 56.991, Local accuracy on global train data 59.739, Local accuracy on local train data 75.236
Round 110, Devices participated 10, Average loss 0.753, Central accuracy on global test data 56.811, Local accuracy on global train data 60.459, Local accuracy on local train data 75.884
Round 111, Devices participated 10, Average loss 0.747, Central accuracy on global test data 57.171, Local accuracy on global train data 60.242, Local accuracy on local train data 76.176
Round 112, Devices participated 10, Average loss 0.705, Central accuracy on global test data 57.222, Local accuracy on global train data 61.013, Local accuracy on local train data 77.204
Round 113, Devices participated 10, Average loss 0.720, Central accuracy on global test data 57.342, Local accuracy on global train data 61.350, Local accuracy on local train data 76.412
Round 114, Devices participated 10, Average loss 0.720, Central accuracy on global test data 57.462, Local accuracy on global train data 61.650, Local accuracy on local train data 76.384
Round 115, Devices participated 10, Average loss 0.713, Central accuracy on global test data 57.071, Local accuracy on global train data 61.877, Local accuracy on local train data 76.832
Round 116, Devices participated 10, Average loss 0.696, Central accuracy on global test data 57.151, Local accuracy on global train data 61.980, Local accuracy on local train data 77.532
Round 117, Devices participated 10, Average loss 0.708, Central accuracy on global test data 57.712, Local accuracy on global train data 61.250, Local accuracy on local train data 76.616
Round 118, Devices participated 10, Average loss 0.712, Central accuracy on global test data 57.452, Local accuracy on global train data 62.119, Local accuracy on local train data 77.044
Round 119, Devices participated 10, Average loss 0.731, Central accuracy on global test data 57.232, Local accuracy on global train data 61.267, Local accuracy on local train data 76.460
Round 120, Devices participated 10, Average loss 0.697, Central accuracy on global test data 57.051, Local accuracy on global train data 61.689, Local accuracy on local train data 77.416
Round 121, Devices participated 10, Average loss 0.713, Central accuracy on global test data 56.951, Local accuracy on global train data 61.401, Local accuracy on local train data 76.620
Round 122, Devices participated 10, Average loss 0.673, Central accuracy on global test data 57.232, Local accuracy on global train data 62.554, Local accuracy on local train data 78.448
Round 123, Devices participated 10, Average loss 0.702, Central accuracy on global test data 57.262, Local accuracy on global train data 61.628, Local accuracy on local train data 77.164
Round 124, Devices participated 10, Average loss 0.709, Central accuracy on global test data 57.342, Local accuracy on global train data 61.863, Local accuracy on local train data 76.960
Round 125, Devices participated 10, Average loss 0.643, Central accuracy on global test data 57.672, Local accuracy on global train data 62.583, Local accuracy on local train data 79.372
Round 126, Devices participated 10, Average loss 0.705, Central accuracy on global test data 57.141, Local accuracy on global train data 61.284, Local accuracy on local train data 76.900
Round 127, Devices participated 10, Average loss 0.695, Central accuracy on global test data 57.452, Local accuracy on global train data 61.726, Local accuracy on local train data 77.388
Round 128, Devices participated 10, Average loss 0.697, Central accuracy on global test data 57.402, Local accuracy on global train data 62.646, Local accuracy on local train data 77.360
Round 129, Devices participated 10, Average loss 0.707, Central accuracy on global test data 57.893, Local accuracy on global train data 62.314, Local accuracy on local train data 77.164
Round 130, Devices participated 10, Average loss 0.677, Central accuracy on global test data 57.542, Local accuracy on global train data 62.878, Local accuracy on local train data 78.108
Round 131, Devices participated 10, Average loss 0.668, Central accuracy on global test data 57.692, Local accuracy on global train data 63.091, Local accuracy on local train data 78.084
Round 132, Devices participated 10, Average loss 0.691, Central accuracy on global test data 57.242, Local accuracy on global train data 62.383, Local accuracy on local train data 77.852
Round 133, Devices participated 10, Average loss 0.671, Central accuracy on global test data 57.302, Local accuracy on global train data 63.086, Local accuracy on local train data 78.092
Round 134, Devices participated 10, Average loss 0.647, Central accuracy on global test data 57.562, Local accuracy on global train data 62.700, Local accuracy on local train data 78.984
Round 135, Devices participated 10, Average loss 0.631, Central accuracy on global test data 57.292, Local accuracy on global train data 62.769, Local accuracy on local train data 79.892
Round 136, Devices participated 10, Average loss 0.691, Central accuracy on global test data 57.272, Local accuracy on global train data 63.057, Local accuracy on local train data 77.900
Round 137, Devices participated 10, Average loss 0.686, Central accuracy on global test data 57.602, Local accuracy on global train data 63.291, Local accuracy on local train data 77.760
Round 138, Devices participated 10, Average loss 0.656, Central accuracy on global test data 57.492, Local accuracy on global train data 63.230, Local accuracy on local train data 78.964
Round 139, Devices participated 10, Average loss 0.674, Central accuracy on global test data 56.821, Local accuracy on global train data 62.598, Local accuracy on local train data 78.484
Round 140, Devices participated 10, Average loss 0.656, Central accuracy on global test data 57.272, Local accuracy on global train data 63.594, Local accuracy on local train data 78.916
Round 141, Devices participated 10, Average loss 0.679, Central accuracy on global test data 56.971, Local accuracy on global train data 62.756, Local accuracy on local train data 78.776
Round 142, Devices participated 10, Average loss 0.662, Central accuracy on global test data 57.161, Local accuracy on global train data 63.728, Local accuracy on local train data 78.636
Round 143, Devices participated 10, Average loss 0.658, Central accuracy on global test data 57.232, Local accuracy on global train data 63.743, Local accuracy on local train data 78.676
Round 144, Devices participated 10, Average loss 0.644, Central accuracy on global test data 57.452, Local accuracy on global train data 64.695, Local accuracy on local train data 79.276
Round 145, Devices participated 10, Average loss 0.642, Central accuracy on global test data 57.141, Local accuracy on global train data 64.231, Local accuracy on local train data 79.280
Round 146, Devices participated 10, Average loss 0.637, Central accuracy on global test data 57.111, Local accuracy on global train data 64.297, Local accuracy on local train data 79.564
Round 147, Devices participated 10, Average loss 0.671, Central accuracy on global test data 57.272, Local accuracy on global train data 64.546, Local accuracy on local train data 78.220
Round 148, Devices participated 10, Average loss 0.607, Central accuracy on global test data 57.181, Local accuracy on global train data 64.646, Local accuracy on local train data 80.656
Round 149, Devices participated 10, Average loss 0.651, Central accuracy on global test data 56.891, Local accuracy on global train data 64.526, Local accuracy on local train data 79.192
Round 150, Devices participated 10, Average loss 0.640, Central accuracy on global test data 57.422, Local accuracy on global train data 64.216, Local accuracy on local train data 79.676
Round 151, Devices participated 10, Average loss 0.636, Central accuracy on global test data 57.382, Local accuracy on global train data 64.653, Local accuracy on local train data 79.500
Round 152, Devices participated 10, Average loss 0.637, Central accuracy on global test data 57.843, Local accuracy on global train data 63.159, Local accuracy on local train data 79.596
Round 153, Devices participated 10, Average loss 0.651, Central accuracy on global test data 57.472, Local accuracy on global train data 64.900, Local accuracy on local train data 79.240
Round 154, Devices participated 10, Average loss 0.607, Central accuracy on global test data 57.552, Local accuracy on global train data 64.478, Local accuracy on local train data 80.588
Round 155, Devices participated 10, Average loss 0.638, Central accuracy on global test data 57.843, Local accuracy on global train data 63.369, Local accuracy on local train data 79.476
Round 156, Devices participated 10, Average loss 0.625, Central accuracy on global test data 57.802, Local accuracy on global train data 65.305, Local accuracy on local train data 80.580
Round 157, Devices participated 10, Average loss 0.698, Central accuracy on global test data 57.993, Local accuracy on global train data 64.597, Local accuracy on local train data 77.564
Round 158, Devices participated 10, Average loss 0.645, Central accuracy on global test data 57.943, Local accuracy on global train data 64.758, Local accuracy on local train data 79.012
Round 159, Devices participated 10, Average loss 0.656, Central accuracy on global test data 57.782, Local accuracy on global train data 64.263, Local accuracy on local train data 78.992
Round 160, Devices participated 10, Average loss 0.645, Central accuracy on global test data 57.833, Local accuracy on global train data 64.556, Local accuracy on local train data 79.280
Round 161, Devices participated 10, Average loss 0.622, Central accuracy on global test data 57.412, Local accuracy on global train data 65.542, Local accuracy on local train data 79.940
Round 162, Devices participated 10, Average loss 0.603, Central accuracy on global test data 57.612, Local accuracy on global train data 64.905, Local accuracy on local train data 80.672
Round 163, Devices participated 10, Average loss 0.634, Central accuracy on global test data 57.662, Local accuracy on global train data 65.632, Local accuracy on local train data 79.692
Round 164, Devices participated 10, Average loss 0.666, Central accuracy on global test data 58.103, Local accuracy on global train data 64.646, Local accuracy on local train data 78.948
Round 165, Devices participated 10, Average loss 0.611, Central accuracy on global test data 58.113, Local accuracy on global train data 64.958, Local accuracy on local train data 80.336
Round 166, Devices participated 10, Average loss 0.625, Central accuracy on global test data 57.552, Local accuracy on global train data 64.624, Local accuracy on local train data 80.044
Round 167, Devices participated 10, Average loss 0.578, Central accuracy on global test data 57.672, Local accuracy on global train data 66.106, Local accuracy on local train data 81.552
Round 168, Devices participated 10, Average loss 0.637, Central accuracy on global test data 57.863, Local accuracy on global train data 65.828, Local accuracy on local train data 79.748
Round 169, Devices participated 10, Average loss 0.610, Central accuracy on global test data 57.732, Local accuracy on global train data 66.028, Local accuracy on local train data 80.636
Round 170, Devices participated 10, Average loss 0.613, Central accuracy on global test data 57.622, Local accuracy on global train data 65.996, Local accuracy on local train data 80.596
Round 171, Devices participated 10, Average loss 0.607, Central accuracy on global test data 57.492, Local accuracy on global train data 65.654, Local accuracy on local train data 80.344
Round 172, Devices participated 10, Average loss 0.631, Central accuracy on global test data 57.562, Local accuracy on global train data 65.598, Local accuracy on local train data 79.972
Round 173, Devices participated 10, Average loss 0.583, Central accuracy on global test data 57.442, Local accuracy on global train data 65.815, Local accuracy on local train data 81.496
Round 174, Devices participated 10, Average loss 0.615, Central accuracy on global test data 57.101, Local accuracy on global train data 65.896, Local accuracy on local train data 80.176
Round 175, Devices participated 10, Average loss 0.616, Central accuracy on global test data 57.452, Local accuracy on global train data 66.013, Local accuracy on local train data 80.520
Round 176, Devices participated 10, Average loss 0.600, Central accuracy on global test data 57.302, Local accuracy on global train data 66.760, Local accuracy on local train data 81.092
Round 177, Devices participated 10, Average loss 0.581, Central accuracy on global test data 57.222, Local accuracy on global train data 67.007, Local accuracy on local train data 81.456
Round 178, Devices participated 10, Average loss 0.636, Central accuracy on global test data 57.602, Local accuracy on global train data 66.321, Local accuracy on local train data 79.220
Round 179, Devices participated 10, Average loss 0.605, Central accuracy on global test data 57.492, Local accuracy on global train data 66.184, Local accuracy on local train data 80.904
Round 180, Devices participated 10, Average loss 0.595, Central accuracy on global test data 57.302, Local accuracy on global train data 65.854, Local accuracy on local train data 80.952
Round 181, Devices participated 10, Average loss 0.588, Central accuracy on global test data 57.252, Local accuracy on global train data 66.550, Local accuracy on local train data 81.136
Round 182, Devices participated 10, Average loss 0.607, Central accuracy on global test data 57.262, Local accuracy on global train data 66.460, Local accuracy on local train data 80.928
Round 183, Devices participated 10, Average loss 0.612, Central accuracy on global test data 57.632, Local accuracy on global train data 65.908, Local accuracy on local train data 80.556
Round 184, Devices participated 10, Average loss 0.615, Central accuracy on global test data 57.582, Local accuracy on global train data 66.326, Local accuracy on local train data 80.116
Round 185, Devices participated 10, Average loss 0.604, Central accuracy on global test data 57.702, Local accuracy on global train data 66.033, Local accuracy on local train data 80.980
Round 186, Devices participated 10, Average loss 0.614, Central accuracy on global test data 57.352, Local accuracy on global train data 66.213, Local accuracy on local train data 80.448
Round 187, Devices participated 10, Average loss 0.550, Central accuracy on global test data 57.973, Local accuracy on global train data 66.851, Local accuracy on local train data 82.576
Round 188, Devices participated 10, Average loss 0.578, Central accuracy on global test data 57.482, Local accuracy on global train data 65.481, Local accuracy on local train data 81.624
Round 189, Devices participated 10, Average loss 0.601, Central accuracy on global test data 57.322, Local accuracy on global train data 65.933, Local accuracy on local train data 80.664
Round 190, Devices participated 10, Average loss 0.594, Central accuracy on global test data 57.001, Local accuracy on global train data 66.125, Local accuracy on local train data 81.084
Round 191, Devices participated 10, Average loss 0.577, Central accuracy on global test data 57.562, Local accuracy on global train data 65.540, Local accuracy on local train data 81.648
Round 192, Devices participated 10, Average loss 0.586, Central accuracy on global test data 57.101, Local accuracy on global train data 66.272, Local accuracy on local train data 81.332
Round 193, Devices participated 10, Average loss 0.618, Central accuracy on global test data 57.181, Local accuracy on global train data 66.655, Local accuracy on local train data 80.020
Round 194, Devices participated 10, Average loss 0.575, Central accuracy on global test data 57.131, Local accuracy on global train data 67.036, Local accuracy on local train data 81.584
Round 195, Devices participated 10, Average loss 0.591, Central accuracy on global test data 57.612, Local accuracy on global train data 67.031, Local accuracy on local train data 81.000
Round 196, Devices participated 10, Average loss 0.598, Central accuracy on global test data 57.232, Local accuracy on global train data 67.356, Local accuracy on local train data 81.148
Round 197, Devices participated 10, Average loss 0.586, Central accuracy on global test data 57.442, Local accuracy on global train data 66.929, Local accuracy on local train data 81.268
Round 198, Devices participated 10, Average loss 0.581, Central accuracy on global test data 57.322, Local accuracy on global train data 67.136, Local accuracy on local train data 81.856
Round 199, Devices participated 10, Average loss 0.616, Central accuracy on global test data 57.071, Local accuracy on global train data 67.068, Local accuracy on local train data 80.324
Round 200, Devices participated 10, Average loss 0.571, Central accuracy on global test data 57.312, Local accuracy on global train data 67.478, Local accuracy on local train data 81.784
