['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '1', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '0.5', '--opt_mode', '1', '--vr_mode', '0', '--screendump_file', 'log/perf500_fedlisa_cifariid_lenet5_bs50ep1_opt1vr0.log']
2020-07-31 05:08:00.662258

Round   0, Devices participated 10, Average loss 2.304, Central accuracy on global test data 10.226, Local accuracy on global train data 10.181, Local accuracy on local train data 9.820
Round  36, Devices participated 10, Average loss 1.865, Central accuracy on global test data 36.498, Local accuracy on global train data 33.140, Local accuracy on local train data 32.420
Round  37, Devices participated 10, Average loss 1.844, Central accuracy on global test data 37.009, Local accuracy on global train data 32.205, Local accuracy on local train data 33.420
Round  38, Devices participated 10, Average loss 1.847, Central accuracy on global test data 37.159, Local accuracy on global train data 34.016, Local accuracy on local train data 32.580
Round  39, Devices participated 10, Average loss 1.831, Central accuracy on global test data 37.760, Local accuracy on global train data 32.656, Local accuracy on local train data 33.800
Round  40, Devices participated 10, Average loss 1.812, Central accuracy on global test data 38.562, Local accuracy on global train data 33.979, Local accuracy on local train data 34.080
Round  41, Devices participated 10, Average loss 1.803, Central accuracy on global test data 38.662, Local accuracy on global train data 32.346, Local accuracy on local train data 35.380
Round  42, Devices participated 10, Average loss 1.787, Central accuracy on global test data 38.602, Local accuracy on global train data 34.434, Local accuracy on local train data 35.420
Round  43, Devices participated 10, Average loss 1.787, Central accuracy on global test data 39.643, Local accuracy on global train data 33.872, Local accuracy on local train data 35.980
Round  44, Devices participated 10, Average loss 1.758, Central accuracy on global test data 40.144, Local accuracy on global train data 34.382, Local accuracy on local train data 36.440
Round  45, Devices participated 10, Average loss 1.754, Central accuracy on global test data 40.234, Local accuracy on global train data 35.259, Local accuracy on local train data 36.440
Round  46, Devices participated 10, Average loss 1.742, Central accuracy on global test data 39.704, Local accuracy on global train data 34.888, Local accuracy on local train data 36.660
Round  47, Devices participated 10, Average loss 1.742, Central accuracy on global test data 40.956, Local accuracy on global train data 36.118, Local accuracy on local train data 36.300
Round  48, Devices participated 10, Average loss 1.741, Central accuracy on global test data 41.627, Local accuracy on global train data 36.799, Local accuracy on local train data 36.560
Round  49, Devices participated 10, Average loss 1.722, Central accuracy on global test data 42.127, Local accuracy on global train data 36.565, Local accuracy on local train data 37.340
Round  50, Devices participated 10, Average loss 1.758, Central accuracy on global test data 41.486, Local accuracy on global train data 37.354, Local accuracy on local train data 36.200
Round  51, Devices participated 10, Average loss 1.688, Central accuracy on global test data 42.027, Local accuracy on global train data 38.232, Local accuracy on local train data 38.880
Round  52, Devices participated 10, Average loss 1.706, Central accuracy on global test data 41.997, Local accuracy on global train data 37.573, Local accuracy on local train data 37.760
Round  53, Devices participated 10, Average loss 1.694, Central accuracy on global test data 42.137, Local accuracy on global train data 38.386, Local accuracy on local train data 38.520
Round  54, Devices participated 10, Average loss 1.700, Central accuracy on global test data 42.628, Local accuracy on global train data 36.880, Local accuracy on local train data 37.940
Round  55, Devices participated 10, Average loss 1.678, Central accuracy on global test data 43.209, Local accuracy on global train data 39.734, Local accuracy on local train data 37.920
Round  56, Devices participated 10, Average loss 1.676, Central accuracy on global test data 43.500, Local accuracy on global train data 39.070, Local accuracy on local train data 39.000
Round  57, Devices participated 10, Average loss 1.652, Central accuracy on global test data 43.209, Local accuracy on global train data 38.918, Local accuracy on local train data 39.320
Round  58, Devices participated 10, Average loss 1.674, Central accuracy on global test data 43.149, Local accuracy on global train data 39.949, Local accuracy on local train data 38.400
Round  59, Devices participated 10, Average loss 1.638, Central accuracy on global test data 42.738, Local accuracy on global train data 38.313, Local accuracy on local train data 40.780
Round  60, Devices participated 10, Average loss 1.621, Central accuracy on global test data 43.730, Local accuracy on global train data 39.592, Local accuracy on local train data 40.900
Round  61, Devices participated 10, Average loss 1.669, Central accuracy on global test data 44.922, Local accuracy on global train data 39.592, Local accuracy on local train data 39.280
Round  62, Devices participated 10, Average loss 1.627, Central accuracy on global test data 44.912, Local accuracy on global train data 40.457, Local accuracy on local train data 40.220
Round  63, Devices participated 10, Average loss 1.618, Central accuracy on global test data 44.702, Local accuracy on global train data 41.477, Local accuracy on local train data 40.160
Round  64, Devices participated 10, Average loss 1.607, Central accuracy on global test data 44.171, Local accuracy on global train data 39.971, Local accuracy on local train data 40.920
Round  65, Devices participated 10, Average loss 1.606, Central accuracy on global test data 44.882, Local accuracy on global train data 41.001, Local accuracy on local train data 41.340
Round  66, Devices participated 10, Average loss 1.614, Central accuracy on global test data 45.252, Local accuracy on global train data 39.915, Local accuracy on local train data 41.280
Round  67, Devices participated 10, Average loss 1.579, Central accuracy on global test data 45.703, Local accuracy on global train data 40.974, Local accuracy on local train data 42.460
Round  68, Devices participated 10, Average loss 1.584, Central accuracy on global test data 45.713, Local accuracy on global train data 40.198, Local accuracy on local train data 42.480
Round  69, Devices participated 10, Average loss 1.598, Central accuracy on global test data 45.713, Local accuracy on global train data 40.662, Local accuracy on local train data 42.100
Round  70, Devices participated 10, Average loss 1.594, Central accuracy on global test data 46.494, Local accuracy on global train data 42.302, Local accuracy on local train data 41.220
Round  71, Devices participated 10, Average loss 1.570, Central accuracy on global test data 46.484, Local accuracy on global train data 40.437, Local accuracy on local train data 42.580
Round  72, Devices participated 10, Average loss 1.576, Central accuracy on global test data 46.124, Local accuracy on global train data 41.682, Local accuracy on local train data 43.000
Round  73, Devices participated 10, Average loss 1.585, Central accuracy on global test data 46.554, Local accuracy on global train data 41.333, Local accuracy on local train data 42.080
Round  74, Devices participated 10, Average loss 1.593, Central accuracy on global test data 46.665, Local accuracy on global train data 41.213, Local accuracy on local train data 42.440
Round  75, Devices participated 10, Average loss 1.579, Central accuracy on global test data 46.585, Local accuracy on global train data 42.688, Local accuracy on local train data 42.440
Round  76, Devices participated 10, Average loss 1.581, Central accuracy on global test data 47.145, Local accuracy on global train data 42.454, Local accuracy on local train data 42.440
Round  77, Devices participated 10, Average loss 1.553, Central accuracy on global test data 47.416, Local accuracy on global train data 42.959, Local accuracy on local train data 43.520
Round  78, Devices participated 10, Average loss 1.542, Central accuracy on global test data 47.206, Local accuracy on global train data 43.428, Local accuracy on local train data 44.080
Round  79, Devices participated 10, Average loss 1.552, Central accuracy on global test data 47.636, Local accuracy on global train data 43.396, Local accuracy on local train data 43.300
Round  80, Devices participated 10, Average loss 1.546, Central accuracy on global test data 47.706, Local accuracy on global train data 44.746, Local accuracy on local train data 43.300
Round  81, Devices participated 10, Average loss 1.528, Central accuracy on global test data 47.806, Local accuracy on global train data 43.057, Local accuracy on local train data 44.780
Round  82, Devices participated 10, Average loss 1.525, Central accuracy on global test data 48.057, Local accuracy on global train data 44.539, Local accuracy on local train data 44.180
Round  83, Devices participated 10, Average loss 1.531, Central accuracy on global test data 48.307, Local accuracy on global train data 44.846, Local accuracy on local train data 43.820
Round  84, Devices participated 10, Average loss 1.514, Central accuracy on global test data 48.688, Local accuracy on global train data 42.646, Local accuracy on local train data 45.460
Round  85, Devices participated 10, Average loss 1.555, Central accuracy on global test data 48.057, Local accuracy on global train data 44.263, Local accuracy on local train data 44.260
Round  86, Devices participated 10, Average loss 1.511, Central accuracy on global test data 47.837, Local accuracy on global train data 42.485, Local accuracy on local train data 44.620
Round  87, Devices participated 10, Average loss 1.514, Central accuracy on global test data 48.968, Local accuracy on global train data 45.200, Local accuracy on local train data 46.060
Round  88, Devices participated 10, Average loss 1.506, Central accuracy on global test data 48.798, Local accuracy on global train data 44.995, Local accuracy on local train data 45.340
Round  89, Devices participated 10, Average loss 1.497, Central accuracy on global test data 48.798, Local accuracy on global train data 45.471, Local accuracy on local train data 44.460
Round  90, Devices participated 10, Average loss 1.487, Central accuracy on global test data 49.369, Local accuracy on global train data 45.630, Local accuracy on local train data 45.980
Round  91, Devices participated 10, Average loss 1.477, Central accuracy on global test data 49.169, Local accuracy on global train data 45.068, Local accuracy on local train data 45.420
Round  92, Devices participated 10, Average loss 1.478, Central accuracy on global test data 49.199, Local accuracy on global train data 45.417, Local accuracy on local train data 45.780
Round  93, Devices participated 10, Average loss 1.511, Central accuracy on global test data 49.579, Local accuracy on global train data 45.278, Local accuracy on local train data 45.520
Round  94, Devices participated 10, Average loss 1.484, Central accuracy on global test data 49.740, Local accuracy on global train data 45.015, Local accuracy on local train data 46.420
Round  95, Devices participated 10, Average loss 1.509, Central accuracy on global test data 49.880, Local accuracy on global train data 46.128, Local accuracy on local train data 45.880
Round  96, Devices participated 10, Average loss 1.480, Central accuracy on global test data 50.230, Local accuracy on global train data 46.584, Local accuracy on local train data 46.040
Round  97, Devices participated 10, Average loss 1.502, Central accuracy on global test data 49.930, Local accuracy on global train data 45.403, Local accuracy on local train data 46.680
Round  98, Devices participated 10, Average loss 1.478, Central accuracy on global test data 50.210, Local accuracy on global train data 45.808, Local accuracy on local train data 47.060
Round  99, Devices participated 10, Average loss 1.478, Central accuracy on global test data 50.070, Local accuracy on global train data 46.274, Local accuracy on local train data 46.920
Round 100, Devices participated 10, Average loss 1.464, Central accuracy on global test data 50.381, Local accuracy on global train data 48.303, Local accuracy on local train data 47.160
Round 101, Devices participated 10, Average loss 1.464, Central accuracy on global test data 50.280, Local accuracy on global train data 46.064, Local accuracy on local train data 46.880
Round 102, Devices participated 10, Average loss 1.462, Central accuracy on global test data 50.931, Local accuracy on global train data 46.499, Local accuracy on local train data 47.640
Round 103, Devices participated 10, Average loss 1.469, Central accuracy on global test data 50.591, Local accuracy on global train data 45.659, Local accuracy on local train data 47.620
Round 104, Devices participated 10, Average loss 1.453, Central accuracy on global test data 51.072, Local accuracy on global train data 46.851, Local accuracy on local train data 47.620
Round 105, Devices participated 10, Average loss 1.457, Central accuracy on global test data 51.032, Local accuracy on global train data 46.294, Local accuracy on local train data 47.420
Round 106, Devices participated 10, Average loss 1.454, Central accuracy on global test data 50.651, Local accuracy on global train data 46.624, Local accuracy on local train data 47.260
Round 107, Devices participated 10, Average loss 1.430, Central accuracy on global test data 50.761, Local accuracy on global train data 47.090, Local accuracy on local train data 48.080
Round 108, Devices participated 10, Average loss 1.440, Central accuracy on global test data 50.942, Local accuracy on global train data 47.244, Local accuracy on local train data 47.780
Round 109, Devices participated 10, Average loss 1.441, Central accuracy on global test data 51.052, Local accuracy on global train data 46.064, Local accuracy on local train data 48.460
Round 110, Devices participated 10, Average loss 1.476, Central accuracy on global test data 51.603, Local accuracy on global train data 47.969, Local accuracy on local train data 47.480
Round 111, Devices participated 10, Average loss 1.474, Central accuracy on global test data 51.452, Local accuracy on global train data 46.958, Local accuracy on local train data 47.480
Round 112, Devices participated 10, Average loss 1.407, Central accuracy on global test data 51.372, Local accuracy on global train data 46.870, Local accuracy on local train data 49.960
Round 113, Devices participated 10, Average loss 1.414, Central accuracy on global test data 52.073, Local accuracy on global train data 48.250, Local accuracy on local train data 48.680
Round 114, Devices participated 10, Average loss 1.406, Central accuracy on global test data 51.703, Local accuracy on global train data 46.099, Local accuracy on local train data 49.720
Round 115, Devices participated 10, Average loss 1.444, Central accuracy on global test data 51.102, Local accuracy on global train data 48.235, Local accuracy on local train data 48.300
Round 116, Devices participated 10, Average loss 1.414, Central accuracy on global test data 51.623, Local accuracy on global train data 47.156, Local accuracy on local train data 49.220
Round 117, Devices participated 10, Average loss 1.395, Central accuracy on global test data 51.763, Local accuracy on global train data 48.535, Local accuracy on local train data 50.220
Round 118, Devices participated 10, Average loss 1.438, Central accuracy on global test data 52.394, Local accuracy on global train data 48.831, Local accuracy on local train data 48.520
Round 119, Devices participated 10, Average loss 1.450, Central accuracy on global test data 52.123, Local accuracy on global train data 48.105, Local accuracy on local train data 48.560
Round 120, Devices participated 10, Average loss 1.408, Central accuracy on global test data 52.454, Local accuracy on global train data 49.385, Local accuracy on local train data 49.140
Round 121, Devices participated 10, Average loss 1.402, Central accuracy on global test data 52.654, Local accuracy on global train data 48.557, Local accuracy on local train data 49.480
Round 122, Devices participated 10, Average loss 1.418, Central accuracy on global test data 52.544, Local accuracy on global train data 49.207, Local accuracy on local train data 49.800
Round 123, Devices participated 10, Average loss 1.414, Central accuracy on global test data 52.444, Local accuracy on global train data 48.022, Local accuracy on local train data 50.140
Round 124, Devices participated 10, Average loss 1.384, Central accuracy on global test data 52.835, Local accuracy on global train data 48.340, Local accuracy on local train data 50.840
Round 125, Devices participated 10, Average loss 1.382, Central accuracy on global test data 52.845, Local accuracy on global train data 48.542, Local accuracy on local train data 50.480
Round 126, Devices participated 10, Average loss 1.392, Central accuracy on global test data 52.304, Local accuracy on global train data 49.053, Local accuracy on local train data 49.820
Round 127, Devices participated 10, Average loss 1.402, Central accuracy on global test data 52.744, Local accuracy on global train data 48.049, Local accuracy on local train data 48.840
Round 128, Devices participated 10, Average loss 1.392, Central accuracy on global test data 52.895, Local accuracy on global train data 48.542, Local accuracy on local train data 50.200
Round 129, Devices participated 10, Average loss 1.411, Central accuracy on global test data 53.055, Local accuracy on global train data 48.872, Local accuracy on local train data 50.320
Round 130, Devices participated 10, Average loss 1.374, Central accuracy on global test data 53.425, Local accuracy on global train data 49.612, Local accuracy on local train data 51.460
Round 131, Devices participated 10, Average loss 1.376, Central accuracy on global test data 53.496, Local accuracy on global train data 50.383, Local accuracy on local train data 50.420
Round 132, Devices participated 10, Average loss 1.390, Central accuracy on global test data 52.885, Local accuracy on global train data 48.887, Local accuracy on local train data 51.380
Round 133, Devices participated 10, Average loss 1.388, Central accuracy on global test data 53.295, Local accuracy on global train data 50.784, Local accuracy on local train data 51.120
Round 134, Devices participated 10, Average loss 1.349, Central accuracy on global test data 53.486, Local accuracy on global train data 49.966, Local accuracy on local train data 51.780
Round 135, Devices participated 10, Average loss 1.370, Central accuracy on global test data 53.726, Local accuracy on global train data 50.293, Local accuracy on local train data 51.740
Round 136, Devices participated 10, Average loss 1.394, Central accuracy on global test data 53.766, Local accuracy on global train data 50.291, Local accuracy on local train data 50.160
Round 137, Devices participated 10, Average loss 1.410, Central accuracy on global test data 53.766, Local accuracy on global train data 51.265, Local accuracy on local train data 48.140
Round 138, Devices participated 10, Average loss 1.368, Central accuracy on global test data 53.596, Local accuracy on global train data 49.026, Local accuracy on local train data 51.060
Round 139, Devices participated 10, Average loss 1.367, Central accuracy on global test data 54.167, Local accuracy on global train data 50.645, Local accuracy on local train data 51.580
Round 140, Devices participated 10, Average loss 1.380, Central accuracy on global test data 54.267, Local accuracy on global train data 50.417, Local accuracy on local train data 50.280
Round 141, Devices participated 10, Average loss 1.380, Central accuracy on global test data 53.956, Local accuracy on global train data 51.482, Local accuracy on local train data 49.820
Round 142, Devices participated 10, Average loss 1.357, Central accuracy on global test data 53.726, Local accuracy on global train data 50.728, Local accuracy on local train data 52.100
Round 143, Devices participated 10, Average loss 1.363, Central accuracy on global test data 53.876, Local accuracy on global train data 50.447, Local accuracy on local train data 51.560
Round 144, Devices participated 10, Average loss 1.363, Central accuracy on global test data 54.117, Local accuracy on global train data 51.069, Local accuracy on local train data 50.960
Round 145, Devices participated 10, Average loss 1.357, Central accuracy on global test data 54.207, Local accuracy on global train data 49.578, Local accuracy on local train data 51.280
Round 146, Devices participated 10, Average loss 1.345, Central accuracy on global test data 54.577, Local accuracy on global train data 51.548, Local accuracy on local train data 52.160
Round 147, Devices participated 10, Average loss 1.365, Central accuracy on global test data 54.177, Local accuracy on global train data 51.165, Local accuracy on local train data 51.560
Round 148, Devices participated 10, Average loss 1.353, Central accuracy on global test data 54.107, Local accuracy on global train data 51.726, Local accuracy on local train data 52.080
Round 149, Devices participated 10, Average loss 1.324, Central accuracy on global test data 54.367, Local accuracy on global train data 50.830, Local accuracy on local train data 53.120
Round 150, Devices participated 10, Average loss 1.346, Central accuracy on global test data 54.587, Local accuracy on global train data 51.572, Local accuracy on local train data 52.420
Round 151, Devices participated 10, Average loss 1.322, Central accuracy on global test data 53.736, Local accuracy on global train data 51.123, Local accuracy on local train data 52.040
Round 152, Devices participated 10, Average loss 1.341, Central accuracy on global test data 54.327, Local accuracy on global train data 50.854, Local accuracy on local train data 52.800
Round 153, Devices participated 10, Average loss 1.348, Central accuracy on global test data 53.996, Local accuracy on global train data 49.971, Local accuracy on local train data 52.400
Round 154, Devices participated 10, Average loss 1.316, Central accuracy on global test data 54.868, Local accuracy on global train data 51.956, Local accuracy on local train data 53.220
Round 155, Devices participated 10, Average loss 1.354, Central accuracy on global test data 54.788, Local accuracy on global train data 51.367, Local accuracy on local train data 51.800
Round 156, Devices participated 10, Average loss 1.325, Central accuracy on global test data 54.768, Local accuracy on global train data 51.584, Local accuracy on local train data 52.380
Round 157, Devices participated 10, Average loss 1.320, Central accuracy on global test data 55.008, Local accuracy on global train data 52.146, Local accuracy on local train data 52.640
Round 158, Devices participated 10, Average loss 1.345, Central accuracy on global test data 55.188, Local accuracy on global train data 51.992, Local accuracy on local train data 52.340
Round 159, Devices participated 10, Average loss 1.313, Central accuracy on global test data 54.257, Local accuracy on global train data 50.640, Local accuracy on local train data 52.840
Round 160, Devices participated 10, Average loss 1.306, Central accuracy on global test data 55.158, Local accuracy on global train data 52.634, Local accuracy on local train data 53.480
Round 161, Devices participated 10, Average loss 1.319, Central accuracy on global test data 54.908, Local accuracy on global train data 52.104, Local accuracy on local train data 53.380
Round 162, Devices participated 10, Average loss 1.292, Central accuracy on global test data 55.399, Local accuracy on global train data 53.394, Local accuracy on local train data 53.600
Round 163, Devices participated 10, Average loss 1.337, Central accuracy on global test data 55.369, Local accuracy on global train data 53.416, Local accuracy on local train data 52.440
Round 164, Devices participated 10, Average loss 1.323, Central accuracy on global test data 55.549, Local accuracy on global train data 52.126, Local accuracy on local train data 52.600
Round 165, Devices participated 10, Average loss 1.301, Central accuracy on global test data 55.859, Local accuracy on global train data 53.284, Local accuracy on local train data 54.200
Round 166, Devices participated 10, Average loss 1.284, Central accuracy on global test data 55.088, Local accuracy on global train data 53.838, Local accuracy on local train data 54.140
Round 167, Devices participated 10, Average loss 1.305, Central accuracy on global test data 55.679, Local accuracy on global train data 52.979, Local accuracy on local train data 54.260
Round 168, Devices participated 10, Average loss 1.322, Central accuracy on global test data 55.349, Local accuracy on global train data 52.817, Local accuracy on local train data 52.960
Round 169, Devices participated 10, Average loss 1.321, Central accuracy on global test data 55.449, Local accuracy on global train data 52.874, Local accuracy on local train data 54.200
Round 170, Devices participated 10, Average loss 1.270, Central accuracy on global test data 56.160, Local accuracy on global train data 52.749, Local accuracy on local train data 54.920
Round 171, Devices participated 10, Average loss 1.293, Central accuracy on global test data 56.010, Local accuracy on global train data 52.874, Local accuracy on local train data 54.420
Round 172, Devices participated 10, Average loss 1.305, Central accuracy on global test data 56.060, Local accuracy on global train data 52.961, Local accuracy on local train data 53.900
Round 173, Devices participated 10, Average loss 1.278, Central accuracy on global test data 56.130, Local accuracy on global train data 52.280, Local accuracy on local train data 55.360
Round 174, Devices participated 10, Average loss 1.298, Central accuracy on global test data 55.929, Local accuracy on global train data 52.974, Local accuracy on local train data 53.140
Round 175, Devices participated 10, Average loss 1.274, Central accuracy on global test data 55.689, Local accuracy on global train data 52.622, Local accuracy on local train data 54.800
Round 176, Devices participated 10, Average loss 1.280, Central accuracy on global test data 55.699, Local accuracy on global train data 53.533, Local accuracy on local train data 54.540
Round 177, Devices participated 10, Average loss 1.267, Central accuracy on global test data 56.270, Local accuracy on global train data 52.195, Local accuracy on local train data 54.240
Round 178, Devices participated 10, Average loss 1.285, Central accuracy on global test data 56.400, Local accuracy on global train data 53.521, Local accuracy on local train data 54.060
Round 179, Devices participated 10, Average loss 1.299, Central accuracy on global test data 56.260, Local accuracy on global train data 53.818, Local accuracy on local train data 54.000
Round 180, Devices participated 10, Average loss 1.265, Central accuracy on global test data 56.550, Local accuracy on global train data 52.634, Local accuracy on local train data 55.160
Round 181, Devices participated 10, Average loss 1.265, Central accuracy on global test data 55.689, Local accuracy on global train data 54.541, Local accuracy on local train data 54.400
Round 182, Devices participated 10, Average loss 1.265, Central accuracy on global test data 56.420, Local accuracy on global train data 53.711, Local accuracy on local train data 55.420
Round 183, Devices participated 10, Average loss 1.285, Central accuracy on global test data 56.581, Local accuracy on global train data 53.848, Local accuracy on local train data 54.120
Round 184, Devices participated 10, Average loss 1.278, Central accuracy on global test data 56.480, Local accuracy on global train data 53.853, Local accuracy on local train data 54.980
Round 185, Devices participated 10, Average loss 1.244, Central accuracy on global test data 56.581, Local accuracy on global train data 54.451, Local accuracy on local train data 55.640
Round 186, Devices participated 10, Average loss 1.266, Central accuracy on global test data 56.601, Local accuracy on global train data 55.017, Local accuracy on local train data 54.660
Round 187, Devices participated 10, Average loss 1.260, Central accuracy on global test data 56.560, Local accuracy on global train data 52.922, Local accuracy on local train data 55.020
Round 188, Devices participated 10, Average loss 1.240, Central accuracy on global test data 57.041, Local accuracy on global train data 55.168, Local accuracy on local train data 55.360
Round 189, Devices participated 10, Average loss 1.254, Central accuracy on global test data 57.192, Local accuracy on global train data 55.984, Local accuracy on local train data 54.920
Round 190, Devices participated 10, Average loss 1.228, Central accuracy on global test data 57.051, Local accuracy on global train data 53.816, Local accuracy on local train data 56.180
Round 191, Devices participated 10, Average loss 1.255, Central accuracy on global test data 56.751, Local accuracy on global train data 55.020, Local accuracy on local train data 55.000
Round 192, Devices participated 10, Average loss 1.249, Central accuracy on global test data 57.141, Local accuracy on global train data 55.283, Local accuracy on local train data 55.340
Round 193, Devices participated 10, Average loss 1.256, Central accuracy on global test data 57.061, Local accuracy on global train data 54.731, Local accuracy on local train data 56.040
Round 194, Devices participated 10, Average loss 1.247, Central accuracy on global test data 57.302, Local accuracy on global train data 54.790, Local accuracy on local train data 56.240
Round 195, Devices participated 10, Average loss 1.228, Central accuracy on global test data 57.402, Local accuracy on global train data 53.657, Local accuracy on local train data 56.040
Round 196, Devices participated 10, Average loss 1.241, Central accuracy on global test data 57.192, Local accuracy on global train data 54.421, Local accuracy on local train data 57.340
Round 197, Devices participated 10, Average loss 1.241, Central accuracy on global test data 56.951, Local accuracy on global train data 53.687, Local accuracy on local train data 56.320
Round 198, Devices participated 10, Average loss 1.233, Central accuracy on global test data 56.761, Local accuracy on global train data 54.985, Local accuracy on local train data 56.140
Round 199, Devices participated 10, Average loss 1.249, Central accuracy on global test data 57.612, Local accuracy on global train data 54.612, Local accuracy on local train data 55.860
Round 200, Devices participated 10, Average loss 1.231, Central accuracy on global test data 56.771, Local accuracy on global train data 54.504, Local accuracy on local train data 56.640
