['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '5', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '0.5', '--opt_mode', '2', '--vr_mode', '1', '--screendump_file', 'log/perf500_fedlisa_cifariid_lenet5_bs50ep5_opt2vr1.log']
2020-07-31 05:59:32.019955

Round   0, Devices participated 10, Average loss 2.299, Central accuracy on global test data 9.415, Local accuracy on global train data 11.006, Local accuracy on local train data 11.416
Round  58, Devices participated 10, Average loss 1.139, Central accuracy on global test data 52.514, Local accuracy on global train data 48.918, Local accuracy on local train data 60.620
Round  59, Devices participated 10, Average loss 1.049, Central accuracy on global test data 52.604, Local accuracy on global train data 50.400, Local accuracy on local train data 64.216
Round  60, Devices participated 10, Average loss 1.072, Central accuracy on global test data 52.534, Local accuracy on global train data 50.107, Local accuracy on local train data 63.592
Round  61, Devices participated 10, Average loss 1.097, Central accuracy on global test data 52.554, Local accuracy on global train data 49.138, Local accuracy on local train data 62.912
Round  62, Devices participated 10, Average loss 1.073, Central accuracy on global test data 52.173, Local accuracy on global train data 49.780, Local accuracy on local train data 63.244
Round  63, Devices participated 10, Average loss 1.039, Central accuracy on global test data 52.444, Local accuracy on global train data 49.316, Local accuracy on local train data 65.024
Round  64, Devices participated 10, Average loss 1.088, Central accuracy on global test data 52.514, Local accuracy on global train data 49.832, Local accuracy on local train data 62.848
Round  65, Devices participated 10, Average loss 0.988, Central accuracy on global test data 52.594, Local accuracy on global train data 49.961, Local accuracy on local train data 66.740
Round  66, Devices participated 10, Average loss 1.052, Central accuracy on global test data 52.464, Local accuracy on global train data 49.612, Local accuracy on local train data 63.916
Round  67, Devices participated 10, Average loss 0.995, Central accuracy on global test data 52.554, Local accuracy on global train data 48.774, Local accuracy on local train data 66.364
Round  68, Devices participated 10, Average loss 1.005, Central accuracy on global test data 52.845, Local accuracy on global train data 50.710, Local accuracy on local train data 65.824
Round  69, Devices participated 10, Average loss 1.001, Central accuracy on global test data 52.995, Local accuracy on global train data 50.432, Local accuracy on local train data 66.360
Round  70, Devices participated 10, Average loss 0.985, Central accuracy on global test data 53.205, Local accuracy on global train data 51.287, Local accuracy on local train data 66.444
Round  71, Devices participated 10, Average loss 0.929, Central accuracy on global test data 53.476, Local accuracy on global train data 50.413, Local accuracy on local train data 68.676
Round  72, Devices participated 10, Average loss 1.013, Central accuracy on global test data 53.225, Local accuracy on global train data 49.829, Local accuracy on local train data 65.792
Round  73, Devices participated 10, Average loss 0.971, Central accuracy on global test data 53.335, Local accuracy on global train data 51.792, Local accuracy on local train data 67.504
Round  74, Devices participated 10, Average loss 0.997, Central accuracy on global test data 53.175, Local accuracy on global train data 50.698, Local accuracy on local train data 66.068
Round  75, Devices participated 10, Average loss 1.004, Central accuracy on global test data 53.175, Local accuracy on global train data 51.067, Local accuracy on local train data 66.028
Round  76, Devices participated 10, Average loss 0.969, Central accuracy on global test data 52.955, Local accuracy on global train data 49.839, Local accuracy on local train data 67.892
Round  77, Devices participated 10, Average loss 0.917, Central accuracy on global test data 52.744, Local accuracy on global train data 52.080, Local accuracy on local train data 69.072
Round  78, Devices participated 10, Average loss 0.883, Central accuracy on global test data 52.764, Local accuracy on global train data 52.964, Local accuracy on local train data 70.844
Round  79, Devices participated 10, Average loss 1.025, Central accuracy on global test data 52.794, Local accuracy on global train data 51.995, Local accuracy on local train data 65.564
Round  80, Devices participated 10, Average loss 0.970, Central accuracy on global test data 52.965, Local accuracy on global train data 52.644, Local accuracy on local train data 67.624
Round  81, Devices participated 10, Average loss 0.976, Central accuracy on global test data 53.125, Local accuracy on global train data 52.739, Local accuracy on local train data 67.448
Round  82, Devices participated 10, Average loss 0.952, Central accuracy on global test data 53.355, Local accuracy on global train data 51.833, Local accuracy on local train data 68.296
Round  83, Devices participated 10, Average loss 0.929, Central accuracy on global test data 53.315, Local accuracy on global train data 52.139, Local accuracy on local train data 68.704
Round  84, Devices participated 10, Average loss 0.964, Central accuracy on global test data 53.355, Local accuracy on global train data 51.626, Local accuracy on local train data 68.248
Round  85, Devices participated 10, Average loss 0.992, Central accuracy on global test data 53.516, Local accuracy on global train data 52.556, Local accuracy on local train data 67.404
Round  86, Devices participated 10, Average loss 0.954, Central accuracy on global test data 53.476, Local accuracy on global train data 53.281, Local accuracy on local train data 68.168
Round  87, Devices participated 10, Average loss 0.960, Central accuracy on global test data 53.716, Local accuracy on global train data 53.328, Local accuracy on local train data 67.988
Round  88, Devices participated 10, Average loss 0.919, Central accuracy on global test data 53.986, Local accuracy on global train data 53.872, Local accuracy on local train data 69.076
Round  89, Devices participated 10, Average loss 0.937, Central accuracy on global test data 54.056, Local accuracy on global train data 51.755, Local accuracy on local train data 68.720
Round  90, Devices participated 10, Average loss 0.894, Central accuracy on global test data 54.327, Local accuracy on global train data 53.853, Local accuracy on local train data 69.852
Round  91, Devices participated 10, Average loss 0.924, Central accuracy on global test data 54.567, Local accuracy on global train data 53.579, Local accuracy on local train data 69.096
Round  92, Devices participated 10, Average loss 0.939, Central accuracy on global test data 54.978, Local accuracy on global train data 54.519, Local accuracy on local train data 68.212
Round  93, Devices participated 10, Average loss 0.933, Central accuracy on global test data 54.938, Local accuracy on global train data 53.857, Local accuracy on local train data 68.936
Round  94, Devices participated 10, Average loss 0.945, Central accuracy on global test data 54.738, Local accuracy on global train data 53.809, Local accuracy on local train data 68.452
Round  95, Devices participated 10, Average loss 0.911, Central accuracy on global test data 54.597, Local accuracy on global train data 54.583, Local accuracy on local train data 69.136
Round  96, Devices participated 10, Average loss 0.951, Central accuracy on global test data 54.437, Local accuracy on global train data 53.264, Local accuracy on local train data 68.132
Round  97, Devices participated 10, Average loss 0.949, Central accuracy on global test data 54.557, Local accuracy on global train data 54.648, Local accuracy on local train data 68.188
Round  98, Devices participated 10, Average loss 0.931, Central accuracy on global test data 54.667, Local accuracy on global train data 52.637, Local accuracy on local train data 68.824
Round  99, Devices participated 10, Average loss 0.886, Central accuracy on global test data 54.868, Local accuracy on global train data 54.221, Local accuracy on local train data 70.324
Round 100, Devices participated 10, Average loss 0.910, Central accuracy on global test data 54.938, Local accuracy on global train data 54.246, Local accuracy on local train data 69.372
Round 101, Devices participated 10, Average loss 0.922, Central accuracy on global test data 54.938, Local accuracy on global train data 54.600, Local accuracy on local train data 68.632
Round 102, Devices participated 10, Average loss 0.942, Central accuracy on global test data 55.148, Local accuracy on global train data 54.111, Local accuracy on local train data 67.916
Round 103, Devices participated 10, Average loss 0.898, Central accuracy on global test data 55.218, Local accuracy on global train data 55.393, Local accuracy on local train data 70.100
Round 104, Devices participated 10, Average loss 0.935, Central accuracy on global test data 55.228, Local accuracy on global train data 55.305, Local accuracy on local train data 68.152
Round 105, Devices participated 10, Average loss 0.914, Central accuracy on global test data 55.298, Local accuracy on global train data 55.542, Local accuracy on local train data 69.012
Round 106, Devices participated 10, Average loss 0.873, Central accuracy on global test data 55.329, Local accuracy on global train data 55.537, Local accuracy on local train data 70.568
Round 107, Devices participated 10, Average loss 0.916, Central accuracy on global test data 55.359, Local accuracy on global train data 55.542, Local accuracy on local train data 68.980
Round 108, Devices participated 10, Average loss 0.912, Central accuracy on global test data 55.619, Local accuracy on global train data 54.109, Local accuracy on local train data 68.884
Round 109, Devices participated 10, Average loss 0.922, Central accuracy on global test data 55.809, Local accuracy on global train data 55.879, Local accuracy on local train data 68.964
Round 110, Devices participated 10, Average loss 0.927, Central accuracy on global test data 56.000, Local accuracy on global train data 56.626, Local accuracy on local train data 69.084
Round 111, Devices participated 10, Average loss 0.914, Central accuracy on global test data 55.970, Local accuracy on global train data 55.723, Local accuracy on local train data 69.508
Round 112, Devices participated 10, Average loss 0.864, Central accuracy on global test data 55.619, Local accuracy on global train data 55.537, Local accuracy on local train data 70.808
Round 113, Devices participated 10, Average loss 0.883, Central accuracy on global test data 55.659, Local accuracy on global train data 56.975, Local accuracy on local train data 70.136
Round 114, Devices participated 10, Average loss 0.869, Central accuracy on global test data 55.839, Local accuracy on global train data 55.745, Local accuracy on local train data 70.792
Round 115, Devices participated 10, Average loss 0.843, Central accuracy on global test data 55.789, Local accuracy on global train data 57.695, Local accuracy on local train data 71.448
Round 116, Devices participated 10, Average loss 0.877, Central accuracy on global test data 55.990, Local accuracy on global train data 57.065, Local accuracy on local train data 70.496
Round 117, Devices participated 10, Average loss 0.836, Central accuracy on global test data 56.030, Local accuracy on global train data 58.198, Local accuracy on local train data 72.064
Round 118, Devices participated 10, Average loss 0.837, Central accuracy on global test data 56.230, Local accuracy on global train data 57.744, Local accuracy on local train data 71.368
Round 119, Devices participated 10, Average loss 0.857, Central accuracy on global test data 56.210, Local accuracy on global train data 57.466, Local accuracy on local train data 71.588
Round 120, Devices participated 10, Average loss 0.834, Central accuracy on global test data 56.470, Local accuracy on global train data 57.527, Local accuracy on local train data 72.116
Round 121, Devices participated 10, Average loss 0.843, Central accuracy on global test data 56.681, Local accuracy on global train data 58.235, Local accuracy on local train data 71.756
Round 122, Devices participated 10, Average loss 0.808, Central accuracy on global test data 56.821, Local accuracy on global train data 58.025, Local accuracy on local train data 73.080
Round 123, Devices participated 10, Average loss 0.822, Central accuracy on global test data 56.951, Local accuracy on global train data 56.011, Local accuracy on local train data 72.628
Round 124, Devices participated 10, Average loss 0.817, Central accuracy on global test data 57.171, Local accuracy on global train data 58.423, Local accuracy on local train data 72.856
Round 125, Devices participated 10, Average loss 0.759, Central accuracy on global test data 56.841, Local accuracy on global train data 57.620, Local accuracy on local train data 74.796
Round 126, Devices participated 10, Average loss 0.825, Central accuracy on global test data 56.921, Local accuracy on global train data 57.332, Local accuracy on local train data 72.836
Round 127, Devices participated 10, Average loss 0.809, Central accuracy on global test data 56.681, Local accuracy on global train data 58.147, Local accuracy on local train data 73.008
Round 128, Devices participated 10, Average loss 0.809, Central accuracy on global test data 57.051, Local accuracy on global train data 58.330, Local accuracy on local train data 73.400
Round 129, Devices participated 10, Average loss 0.831, Central accuracy on global test data 57.081, Local accuracy on global train data 58.201, Local accuracy on local train data 72.952
Round 130, Devices participated 10, Average loss 0.792, Central accuracy on global test data 57.151, Local accuracy on global train data 58.335, Local accuracy on local train data 74.020
Round 131, Devices participated 10, Average loss 0.798, Central accuracy on global test data 57.232, Local accuracy on global train data 59.573, Local accuracy on local train data 73.652
Round 132, Devices participated 10, Average loss 0.807, Central accuracy on global test data 57.432, Local accuracy on global train data 57.693, Local accuracy on local train data 73.544
Round 133, Devices participated 10, Average loss 0.771, Central accuracy on global test data 57.502, Local accuracy on global train data 58.552, Local accuracy on local train data 74.720
Round 134, Devices participated 10, Average loss 0.758, Central accuracy on global test data 57.622, Local accuracy on global train data 59.138, Local accuracy on local train data 75.136
Round 135, Devices participated 10, Average loss 0.770, Central accuracy on global test data 57.963, Local accuracy on global train data 58.745, Local accuracy on local train data 74.580
Round 136, Devices participated 10, Average loss 0.784, Central accuracy on global test data 58.253, Local accuracy on global train data 58.997, Local accuracy on local train data 74.344
Round 137, Devices participated 10, Average loss 0.803, Central accuracy on global test data 57.722, Local accuracy on global train data 59.358, Local accuracy on local train data 73.684
Round 138, Devices participated 10, Average loss 0.784, Central accuracy on global test data 57.282, Local accuracy on global train data 58.398, Local accuracy on local train data 74.376
Round 139, Devices participated 10, Average loss 0.810, Central accuracy on global test data 57.432, Local accuracy on global train data 58.801, Local accuracy on local train data 73.308
Round 140, Devices participated 10, Average loss 0.788, Central accuracy on global test data 57.302, Local accuracy on global train data 60.085, Local accuracy on local train data 73.992
Round 141, Devices participated 10, Average loss 0.812, Central accuracy on global test data 57.432, Local accuracy on global train data 59.451, Local accuracy on local train data 73.040
Round 142, Devices participated 10, Average loss 0.809, Central accuracy on global test data 57.372, Local accuracy on global train data 59.958, Local accuracy on local train data 73.392
Round 143, Devices participated 10, Average loss 0.775, Central accuracy on global test data 57.592, Local accuracy on global train data 59.878, Local accuracy on local train data 74.388
Round 144, Devices participated 10, Average loss 0.771, Central accuracy on global test data 57.402, Local accuracy on global train data 60.154, Local accuracy on local train data 74.860
Round 145, Devices participated 10, Average loss 0.761, Central accuracy on global test data 57.362, Local accuracy on global train data 59.622, Local accuracy on local train data 75.192
Round 146, Devices participated 10, Average loss 0.755, Central accuracy on global test data 57.652, Local accuracy on global train data 60.872, Local accuracy on local train data 75.120
Round 147, Devices participated 10, Average loss 0.782, Central accuracy on global test data 57.722, Local accuracy on global train data 59.749, Local accuracy on local train data 74.344
Round 148, Devices participated 10, Average loss 0.739, Central accuracy on global test data 57.602, Local accuracy on global train data 60.925, Local accuracy on local train data 75.884
Round 149, Devices participated 10, Average loss 0.781, Central accuracy on global test data 57.542, Local accuracy on global train data 59.546, Local accuracy on local train data 74.376
Round 150, Devices participated 10, Average loss 0.753, Central accuracy on global test data 57.622, Local accuracy on global train data 61.235, Local accuracy on local train data 75.452
Round 151, Devices participated 10, Average loss 0.763, Central accuracy on global test data 57.642, Local accuracy on global train data 60.837, Local accuracy on local train data 75.460
Round 152, Devices participated 10, Average loss 0.791, Central accuracy on global test data 57.362, Local accuracy on global train data 59.600, Local accuracy on local train data 74.072
Round 153, Devices participated 10, Average loss 0.776, Central accuracy on global test data 57.352, Local accuracy on global train data 60.417, Local accuracy on local train data 74.596
Round 154, Devices participated 10, Average loss 0.716, Central accuracy on global test data 57.412, Local accuracy on global train data 60.601, Local accuracy on local train data 76.768
Round 155, Devices participated 10, Average loss 0.724, Central accuracy on global test data 57.412, Local accuracy on global train data 60.884, Local accuracy on local train data 76.472
Round 156, Devices participated 10, Average loss 0.719, Central accuracy on global test data 57.432, Local accuracy on global train data 62.017, Local accuracy on local train data 76.656
Round 157, Devices participated 10, Average loss 0.789, Central accuracy on global test data 57.622, Local accuracy on global train data 61.389, Local accuracy on local train data 74.136
Round 158, Devices participated 10, Average loss 0.754, Central accuracy on global test data 57.572, Local accuracy on global train data 61.702, Local accuracy on local train data 75.252
Round 159, Devices participated 10, Average loss 0.729, Central accuracy on global test data 57.863, Local accuracy on global train data 61.021, Local accuracy on local train data 76.216
Round 160, Devices participated 10, Average loss 0.749, Central accuracy on global test data 57.853, Local accuracy on global train data 61.277, Local accuracy on local train data 75.808
Round 161, Devices participated 10, Average loss 0.710, Central accuracy on global test data 57.762, Local accuracy on global train data 61.150, Local accuracy on local train data 77.328
Round 162, Devices participated 10, Average loss 0.696, Central accuracy on global test data 57.973, Local accuracy on global train data 61.665, Local accuracy on local train data 77.420
Round 163, Devices participated 10, Average loss 0.742, Central accuracy on global test data 58.163, Local accuracy on global train data 61.750, Local accuracy on local train data 75.480
Round 164, Devices participated 10, Average loss 0.741, Central accuracy on global test data 57.993, Local accuracy on global train data 61.458, Local accuracy on local train data 75.600
Round 165, Devices participated 10, Average loss 0.734, Central accuracy on global test data 57.853, Local accuracy on global train data 61.887, Local accuracy on local train data 75.976
Round 166, Devices participated 10, Average loss 0.682, Central accuracy on global test data 57.652, Local accuracy on global train data 61.309, Local accuracy on local train data 78.116
Round 167, Devices participated 10, Average loss 0.712, Central accuracy on global test data 57.522, Local accuracy on global train data 61.316, Local accuracy on local train data 77.104
Round 168, Devices participated 10, Average loss 0.733, Central accuracy on global test data 57.812, Local accuracy on global train data 62.327, Local accuracy on local train data 75.980
Round 169, Devices participated 10, Average loss 0.690, Central accuracy on global test data 57.782, Local accuracy on global train data 62.417, Local accuracy on local train data 77.548
Round 170, Devices participated 10, Average loss 0.689, Central accuracy on global test data 57.652, Local accuracy on global train data 61.511, Local accuracy on local train data 77.492
Round 171, Devices participated 10, Average loss 0.721, Central accuracy on global test data 57.722, Local accuracy on global train data 62.402, Local accuracy on local train data 76.396
Round 172, Devices participated 10, Average loss 0.716, Central accuracy on global test data 57.692, Local accuracy on global train data 62.268, Local accuracy on local train data 77.044
Round 173, Devices participated 10, Average loss 0.651, Central accuracy on global test data 57.893, Local accuracy on global train data 62.651, Local accuracy on local train data 78.952
Round 174, Devices participated 10, Average loss 0.717, Central accuracy on global test data 58.013, Local accuracy on global train data 62.971, Local accuracy on local train data 77.004
Round 175, Devices participated 10, Average loss 0.684, Central accuracy on global test data 57.823, Local accuracy on global train data 62.407, Local accuracy on local train data 77.764
Round 176, Devices participated 10, Average loss 0.697, Central accuracy on global test data 57.372, Local accuracy on global train data 63.015, Local accuracy on local train data 77.708
Round 177, Devices participated 10, Average loss 0.656, Central accuracy on global test data 57.202, Local accuracy on global train data 63.206, Local accuracy on local train data 79.204
Round 178, Devices participated 10, Average loss 0.701, Central accuracy on global test data 57.342, Local accuracy on global train data 62.246, Local accuracy on local train data 77.600
Round 179, Devices participated 10, Average loss 0.678, Central accuracy on global test data 57.482, Local accuracy on global train data 64.104, Local accuracy on local train data 78.204
Round 180, Devices participated 10, Average loss 0.700, Central accuracy on global test data 57.192, Local accuracy on global train data 63.811, Local accuracy on local train data 77.888
Round 181, Devices participated 10, Average loss 0.698, Central accuracy on global test data 57.262, Local accuracy on global train data 63.528, Local accuracy on local train data 77.284
Round 182, Devices participated 10, Average loss 0.664, Central accuracy on global test data 57.141, Local accuracy on global train data 62.952, Local accuracy on local train data 78.804
Round 183, Devices participated 10, Average loss 0.718, Central accuracy on global test data 56.931, Local accuracy on global train data 63.079, Local accuracy on local train data 76.696
Round 184, Devices participated 10, Average loss 0.709, Central accuracy on global test data 57.111, Local accuracy on global train data 62.302, Local accuracy on local train data 77.064
Round 185, Devices participated 10, Average loss 0.673, Central accuracy on global test data 57.522, Local accuracy on global train data 62.551, Local accuracy on local train data 78.268
Round 186, Devices participated 10, Average loss 0.681, Central accuracy on global test data 57.983, Local accuracy on global train data 63.044, Local accuracy on local train data 77.612
Round 187, Devices participated 10, Average loss 0.655, Central accuracy on global test data 57.943, Local accuracy on global train data 63.455, Local accuracy on local train data 78.712
Round 188, Devices participated 10, Average loss 0.644, Central accuracy on global test data 57.883, Local accuracy on global train data 63.442, Local accuracy on local train data 78.952
Round 189, Devices participated 10, Average loss 0.689, Central accuracy on global test data 57.913, Local accuracy on global train data 63.711, Local accuracy on local train data 77.264
Round 190, Devices participated 10, Average loss 0.659, Central accuracy on global test data 57.752, Local accuracy on global train data 63.225, Local accuracy on local train data 78.584
Round 191, Devices participated 10, Average loss 0.639, Central accuracy on global test data 57.963, Local accuracy on global train data 64.155, Local accuracy on local train data 79.044
Round 192, Devices participated 10, Average loss 0.701, Central accuracy on global test data 57.863, Local accuracy on global train data 63.640, Local accuracy on local train data 77.220
Round 193, Devices participated 10, Average loss 0.673, Central accuracy on global test data 57.692, Local accuracy on global train data 64.314, Local accuracy on local train data 78.332
Round 194, Devices participated 10, Average loss 0.647, Central accuracy on global test data 57.722, Local accuracy on global train data 63.950, Local accuracy on local train data 79.208
Round 195, Devices participated 10, Average loss 0.657, Central accuracy on global test data 57.883, Local accuracy on global train data 64.229, Local accuracy on local train data 78.796
Round 196, Devices participated 10, Average loss 0.669, Central accuracy on global test data 57.732, Local accuracy on global train data 64.690, Local accuracy on local train data 78.212
Round 197, Devices participated 10, Average loss 0.663, Central accuracy on global test data 57.823, Local accuracy on global train data 64.075, Local accuracy on local train data 78.904
Round 198, Devices participated 10, Average loss 0.663, Central accuracy on global test data 57.482, Local accuracy on global train data 63.975, Local accuracy on local train data 78.664
Round 199, Devices participated 10, Average loss 0.682, Central accuracy on global test data 57.362, Local accuracy on global train data 64.692, Local accuracy on local train data 78.008
Round 200, Devices participated 10, Average loss 0.666, Central accuracy on global test data 57.202, Local accuracy on global train data 64.285, Local accuracy on local train data 78.844
