['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '3', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '0.5', '--opt_mode', '2', '--vr_mode', '0', '--screendump_file', 'log/perf500_fedlisa_cifariid_lenet5_bs50ep3_opt2vr0.log']
2020-07-31 05:08:03.759290

Round   0, Devices participated 10, Average loss 2.301, Central accuracy on global test data 9.415, Local accuracy on global train data 10.740, Local accuracy on local train data 10.733
Round  46, Devices participated 10, Average loss 1.230, Central accuracy on global test data 50.270, Local accuracy on global train data 45.522, Local accuracy on local train data 55.947
Round  47, Devices participated 10, Average loss 1.208, Central accuracy on global test data 50.591, Local accuracy on global train data 45.989, Local accuracy on local train data 56.513
Round  48, Devices participated 10, Average loss 1.227, Central accuracy on global test data 50.992, Local accuracy on global train data 45.574, Local accuracy on local train data 55.973
Round  49, Devices participated 10, Average loss 1.198, Central accuracy on global test data 51.142, Local accuracy on global train data 46.299, Local accuracy on local train data 56.847
Round  50, Devices participated 10, Average loss 1.162, Central accuracy on global test data 51.352, Local accuracy on global train data 46.133, Local accuracy on local train data 58.993
Round  51, Devices participated 10, Average loss 1.130, Central accuracy on global test data 51.482, Local accuracy on global train data 47.251, Local accuracy on local train data 60.200
Round  52, Devices participated 10, Average loss 1.107, Central accuracy on global test data 51.542, Local accuracy on global train data 48.083, Local accuracy on local train data 60.980
Round  53, Devices participated 10, Average loss 1.089, Central accuracy on global test data 51.683, Local accuracy on global train data 48.359, Local accuracy on local train data 61.460
Round  54, Devices participated 10, Average loss 1.108, Central accuracy on global test data 51.773, Local accuracy on global train data 47.832, Local accuracy on local train data 60.453
Round  55, Devices participated 10, Average loss 1.098, Central accuracy on global test data 52.023, Local accuracy on global train data 48.137, Local accuracy on local train data 61.020
Round  56, Devices participated 10, Average loss 1.006, Central accuracy on global test data 52.043, Local accuracy on global train data 48.564, Local accuracy on local train data 64.867
Round  57, Devices participated 10, Average loss 1.012, Central accuracy on global test data 52.244, Local accuracy on global train data 49.824, Local accuracy on local train data 64.440
Round  58, Devices participated 10, Average loss 1.042, Central accuracy on global test data 52.414, Local accuracy on global train data 49.873, Local accuracy on local train data 63.733
Round  59, Devices participated 10, Average loss 1.033, Central accuracy on global test data 52.744, Local accuracy on global train data 50.403, Local accuracy on local train data 64.260
Round  60, Devices participated 10, Average loss 1.018, Central accuracy on global test data 53.245, Local accuracy on global train data 50.117, Local accuracy on local train data 64.740
Round  61, Devices participated 10, Average loss 0.992, Central accuracy on global test data 53.185, Local accuracy on global train data 50.459, Local accuracy on local train data 65.227
Round  62, Devices participated 10, Average loss 0.989, Central accuracy on global test data 53.025, Local accuracy on global train data 50.505, Local accuracy on local train data 65.947
Round  63, Devices participated 10, Average loss 0.969, Central accuracy on global test data 53.065, Local accuracy on global train data 50.295, Local accuracy on local train data 67.133
Round  64, Devices participated 10, Average loss 0.875, Central accuracy on global test data 53.135, Local accuracy on global train data 51.082, Local accuracy on local train data 70.580
Round  65, Devices participated 10, Average loss 0.931, Central accuracy on global test data 53.055, Local accuracy on global train data 51.436, Local accuracy on local train data 68.147
Round  66, Devices participated 10, Average loss 0.913, Central accuracy on global test data 53.125, Local accuracy on global train data 51.467, Local accuracy on local train data 69.420
Round  67, Devices participated 10, Average loss 0.878, Central accuracy on global test data 53.355, Local accuracy on global train data 52.227, Local accuracy on local train data 70.467
Round  68, Devices participated 10, Average loss 0.884, Central accuracy on global test data 53.225, Local accuracy on global train data 52.866, Local accuracy on local train data 70.393
Round  69, Devices participated 10, Average loss 0.891, Central accuracy on global test data 53.305, Local accuracy on global train data 52.900, Local accuracy on local train data 70.547
Round  70, Devices participated 10, Average loss 0.876, Central accuracy on global test data 53.435, Local accuracy on global train data 53.486, Local accuracy on local train data 70.780
Round  71, Devices participated 10, Average loss 0.856, Central accuracy on global test data 53.576, Local accuracy on global train data 53.245, Local accuracy on local train data 71.593
Round  72, Devices participated 10, Average loss 0.814, Central accuracy on global test data 53.676, Local accuracy on global train data 53.818, Local accuracy on local train data 72.733
Round  73, Devices participated 10, Average loss 0.832, Central accuracy on global test data 53.916, Local accuracy on global train data 53.948, Local accuracy on local train data 72.693
Round  74, Devices participated 10, Average loss 0.819, Central accuracy on global test data 54.006, Local accuracy on global train data 53.835, Local accuracy on local train data 73.247
Round  75, Devices participated 10, Average loss 0.842, Central accuracy on global test data 53.986, Local accuracy on global train data 53.696, Local accuracy on local train data 72.080
Round  76, Devices participated 10, Average loss 0.798, Central accuracy on global test data 54.137, Local accuracy on global train data 54.436, Local accuracy on local train data 73.627
Round  77, Devices participated 10, Average loss 0.844, Central accuracy on global test data 54.016, Local accuracy on global train data 55.081, Local accuracy on local train data 72.127
Round  78, Devices participated 10, Average loss 0.779, Central accuracy on global test data 54.247, Local accuracy on global train data 54.758, Local accuracy on local train data 74.680
Round  79, Devices participated 10, Average loss 0.759, Central accuracy on global test data 54.247, Local accuracy on global train data 54.705, Local accuracy on local train data 74.907
Round  80, Devices participated 10, Average loss 0.814, Central accuracy on global test data 54.227, Local accuracy on global train data 55.024, Local accuracy on local train data 73.140
Round  81, Devices participated 10, Average loss 0.739, Central accuracy on global test data 54.347, Local accuracy on global train data 55.767, Local accuracy on local train data 76.193
Round  82, Devices participated 10, Average loss 0.714, Central accuracy on global test data 54.667, Local accuracy on global train data 56.206, Local accuracy on local train data 77.120
Round  83, Devices participated 10, Average loss 0.725, Central accuracy on global test data 54.778, Local accuracy on global train data 55.754, Local accuracy on local train data 76.547
Round  84, Devices participated 10, Average loss 0.707, Central accuracy on global test data 54.848, Local accuracy on global train data 56.333, Local accuracy on local train data 77.047
Round  85, Devices participated 10, Average loss 0.724, Central accuracy on global test data 55.198, Local accuracy on global train data 56.790, Local accuracy on local train data 76.587
Round  86, Devices participated 10, Average loss 0.753, Central accuracy on global test data 55.288, Local accuracy on global train data 56.824, Local accuracy on local train data 75.400
Round  87, Devices participated 10, Average loss 0.713, Central accuracy on global test data 55.228, Local accuracy on global train data 56.614, Local accuracy on local train data 77.113
Round  88, Devices participated 10, Average loss 0.746, Central accuracy on global test data 55.168, Local accuracy on global train data 56.985, Local accuracy on local train data 75.433
Round  89, Devices participated 10, Average loss 0.612, Central accuracy on global test data 55.178, Local accuracy on global train data 58.401, Local accuracy on local train data 80.313
Round  90, Devices participated 10, Average loss 0.710, Central accuracy on global test data 55.499, Local accuracy on global train data 57.236, Local accuracy on local train data 77.067
Round  91, Devices participated 10, Average loss 0.649, Central accuracy on global test data 55.619, Local accuracy on global train data 58.254, Local accuracy on local train data 79.273
Round  92, Devices participated 10, Average loss 0.652, Central accuracy on global test data 55.629, Local accuracy on global train data 58.269, Local accuracy on local train data 79.193
Round  93, Devices participated 10, Average loss 0.687, Central accuracy on global test data 55.499, Local accuracy on global train data 58.105, Local accuracy on local train data 78.153
Round  94, Devices participated 10, Average loss 0.700, Central accuracy on global test data 55.509, Local accuracy on global train data 58.281, Local accuracy on local train data 77.573
Round  95, Devices participated 10, Average loss 0.697, Central accuracy on global test data 55.619, Local accuracy on global train data 57.939, Local accuracy on local train data 77.707
Round  96, Devices participated 10, Average loss 0.647, Central accuracy on global test data 55.829, Local accuracy on global train data 58.823, Local accuracy on local train data 79.500
Round  97, Devices participated 10, Average loss 0.666, Central accuracy on global test data 55.859, Local accuracy on global train data 58.887, Local accuracy on local train data 79.080
Round  98, Devices participated 10, Average loss 0.660, Central accuracy on global test data 55.950, Local accuracy on global train data 58.982, Local accuracy on local train data 79.200
Round  99, Devices participated 10, Average loss 0.680, Central accuracy on global test data 56.040, Local accuracy on global train data 59.036, Local accuracy on local train data 78.460
Round 100, Devices participated 10, Average loss 0.682, Central accuracy on global test data 56.240, Local accuracy on global train data 59.368, Local accuracy on local train data 77.967
Round 101, Devices participated 10, Average loss 0.644, Central accuracy on global test data 56.310, Local accuracy on global train data 59.866, Local accuracy on local train data 79.533
Round 102, Devices participated 10, Average loss 0.606, Central accuracy on global test data 56.180, Local accuracy on global train data 59.377, Local accuracy on local train data 80.720
Round 103, Devices participated 10, Average loss 0.554, Central accuracy on global test data 56.440, Local accuracy on global train data 59.927, Local accuracy on local train data 82.427
Round 104, Devices participated 10, Average loss 0.675, Central accuracy on global test data 56.200, Local accuracy on global train data 59.841, Local accuracy on local train data 78.687
Round 105, Devices participated 10, Average loss 0.603, Central accuracy on global test data 56.400, Local accuracy on global train data 60.295, Local accuracy on local train data 80.753
Round 106, Devices participated 10, Average loss 0.711, Central accuracy on global test data 56.240, Local accuracy on global train data 60.312, Local accuracy on local train data 77.553
Round 107, Devices participated 10, Average loss 0.629, Central accuracy on global test data 55.990, Local accuracy on global train data 60.991, Local accuracy on local train data 80.080
Round 108, Devices participated 10, Average loss 0.641, Central accuracy on global test data 56.020, Local accuracy on global train data 60.627, Local accuracy on local train data 79.940
Round 109, Devices participated 10, Average loss 0.608, Central accuracy on global test data 56.220, Local accuracy on global train data 60.679, Local accuracy on local train data 80.620
Round 110, Devices participated 10, Average loss 0.595, Central accuracy on global test data 56.280, Local accuracy on global train data 61.123, Local accuracy on local train data 81.500
Round 111, Devices participated 10, Average loss 0.563, Central accuracy on global test data 56.160, Local accuracy on global train data 61.252, Local accuracy on local train data 81.873
Round 112, Devices participated 10, Average loss 0.575, Central accuracy on global test data 56.410, Local accuracy on global train data 61.421, Local accuracy on local train data 81.953
Round 113, Devices participated 10, Average loss 0.547, Central accuracy on global test data 56.280, Local accuracy on global train data 61.321, Local accuracy on local train data 82.800
Round 114, Devices participated 10, Average loss 0.508, Central accuracy on global test data 56.060, Local accuracy on global train data 61.770, Local accuracy on local train data 84.047
Round 115, Devices participated 10, Average loss 0.535, Central accuracy on global test data 56.140, Local accuracy on global train data 61.545, Local accuracy on local train data 82.893
Round 116, Devices participated 10, Average loss 0.615, Central accuracy on global test data 56.150, Local accuracy on global train data 61.338, Local accuracy on local train data 80.607
Round 117, Devices participated 10, Average loss 0.552, Central accuracy on global test data 56.350, Local accuracy on global train data 62.036, Local accuracy on local train data 82.387
Round 118, Devices participated 10, Average loss 0.650, Central accuracy on global test data 56.410, Local accuracy on global train data 61.870, Local accuracy on local train data 79.587
Round 119, Devices participated 10, Average loss 0.613, Central accuracy on global test data 56.591, Local accuracy on global train data 62.615, Local accuracy on local train data 81.253
Round 120, Devices participated 10, Average loss 0.492, Central accuracy on global test data 56.611, Local accuracy on global train data 62.551, Local accuracy on local train data 84.833
Round 121, Devices participated 10, Average loss 0.550, Central accuracy on global test data 56.430, Local accuracy on global train data 62.363, Local accuracy on local train data 82.780
Round 122, Devices participated 10, Average loss 0.597, Central accuracy on global test data 56.571, Local accuracy on global train data 62.539, Local accuracy on local train data 81.320
Round 123, Devices participated 10, Average loss 0.498, Central accuracy on global test data 56.490, Local accuracy on global train data 62.844, Local accuracy on local train data 84.260
Round 124, Devices participated 10, Average loss 0.554, Central accuracy on global test data 56.390, Local accuracy on global train data 63.286, Local accuracy on local train data 82.820
Round 125, Devices participated 10, Average loss 0.493, Central accuracy on global test data 56.270, Local accuracy on global train data 63.218, Local accuracy on local train data 84.347
Round 126, Devices participated 10, Average loss 0.496, Central accuracy on global test data 56.100, Local accuracy on global train data 63.650, Local accuracy on local train data 84.460
Round 127, Devices participated 10, Average loss 0.545, Central accuracy on global test data 56.150, Local accuracy on global train data 62.593, Local accuracy on local train data 83.120
Round 128, Devices participated 10, Average loss 0.564, Central accuracy on global test data 56.330, Local accuracy on global train data 63.503, Local accuracy on local train data 82.313
Round 129, Devices participated 10, Average loss 0.573, Central accuracy on global test data 56.560, Local accuracy on global train data 63.616, Local accuracy on local train data 82.293
Round 130, Devices participated 10, Average loss 0.523, Central accuracy on global test data 56.751, Local accuracy on global train data 63.608, Local accuracy on local train data 83.600
Round 131, Devices participated 10, Average loss 0.502, Central accuracy on global test data 56.891, Local accuracy on global train data 63.718, Local accuracy on local train data 84.220
Round 132, Devices participated 10, Average loss 0.488, Central accuracy on global test data 56.771, Local accuracy on global train data 63.918, Local accuracy on local train data 84.793
Round 133, Devices participated 10, Average loss 0.524, Central accuracy on global test data 56.591, Local accuracy on global train data 63.772, Local accuracy on local train data 83.627
Round 134, Devices participated 10, Average loss 0.532, Central accuracy on global test data 56.661, Local accuracy on global train data 63.701, Local accuracy on local train data 83.487
Round 135, Devices participated 10, Average loss 0.534, Central accuracy on global test data 56.520, Local accuracy on global train data 64.412, Local accuracy on local train data 83.607
Round 136, Devices participated 10, Average loss 0.507, Central accuracy on global test data 56.300, Local accuracy on global train data 64.697, Local accuracy on local train data 84.267
Round 137, Devices participated 10, Average loss 0.525, Central accuracy on global test data 56.440, Local accuracy on global train data 64.595, Local accuracy on local train data 83.660
Round 138, Devices participated 10, Average loss 0.546, Central accuracy on global test data 56.390, Local accuracy on global train data 64.761, Local accuracy on local train data 82.827
Round 139, Devices participated 10, Average loss 0.478, Central accuracy on global test data 56.430, Local accuracy on global train data 64.802, Local accuracy on local train data 85.067
Round 140, Devices participated 10, Average loss 0.479, Central accuracy on global test data 56.490, Local accuracy on global train data 64.709, Local accuracy on local train data 84.967
Round 141, Devices participated 10, Average loss 0.432, Central accuracy on global test data 56.540, Local accuracy on global train data 65.200, Local accuracy on local train data 86.427
Round 142, Devices participated 10, Average loss 0.476, Central accuracy on global test data 56.260, Local accuracy on global train data 65.671, Local accuracy on local train data 85.307
Round 143, Devices participated 10, Average loss 0.509, Central accuracy on global test data 56.240, Local accuracy on global train data 65.300, Local accuracy on local train data 84.333
Round 144, Devices participated 10, Average loss 0.435, Central accuracy on global test data 56.440, Local accuracy on global train data 65.171, Local accuracy on local train data 86.433
Round 145, Devices participated 10, Average loss 0.477, Central accuracy on global test data 56.520, Local accuracy on global train data 65.144, Local accuracy on local train data 85.000
Round 146, Devices participated 10, Average loss 0.504, Central accuracy on global test data 56.631, Local accuracy on global train data 65.500, Local accuracy on local train data 84.787
Round 147, Devices participated 10, Average loss 0.478, Central accuracy on global test data 56.681, Local accuracy on global train data 65.386, Local accuracy on local train data 85.120
Round 148, Devices participated 10, Average loss 0.508, Central accuracy on global test data 56.400, Local accuracy on global train data 65.491, Local accuracy on local train data 84.447
Round 149, Devices participated 10, Average loss 0.427, Central accuracy on global test data 56.400, Local accuracy on global train data 66.140, Local accuracy on local train data 86.740
Round 150, Devices participated 10, Average loss 0.507, Central accuracy on global test data 56.520, Local accuracy on global train data 65.803, Local accuracy on local train data 84.633
Round 151, Devices participated 10, Average loss 0.381, Central accuracy on global test data 56.811, Local accuracy on global train data 65.933, Local accuracy on local train data 88.187
Round 152, Devices participated 10, Average loss 0.458, Central accuracy on global test data 56.691, Local accuracy on global train data 66.116, Local accuracy on local train data 85.713
Round 153, Devices participated 10, Average loss 0.472, Central accuracy on global test data 56.641, Local accuracy on global train data 66.013, Local accuracy on local train data 85.413
Round 154, Devices participated 10, Average loss 0.464, Central accuracy on global test data 56.420, Local accuracy on global train data 66.082, Local accuracy on local train data 85.747
Round 155, Devices participated 10, Average loss 0.535, Central accuracy on global test data 56.520, Local accuracy on global train data 66.223, Local accuracy on local train data 83.907
Round 156, Devices participated 10, Average loss 0.407, Central accuracy on global test data 56.661, Local accuracy on global train data 66.277, Local accuracy on local train data 87.080
Round 157, Devices participated 10, Average loss 0.404, Central accuracy on global test data 56.611, Local accuracy on global train data 66.462, Local accuracy on local train data 87.293
Round 158, Devices participated 10, Average loss 0.429, Central accuracy on global test data 56.681, Local accuracy on global train data 67.324, Local accuracy on local train data 86.720
Round 159, Devices participated 10, Average loss 0.388, Central accuracy on global test data 56.460, Local accuracy on global train data 66.384, Local accuracy on local train data 87.753
Round 160, Devices participated 10, Average loss 0.399, Central accuracy on global test data 56.540, Local accuracy on global train data 66.697, Local accuracy on local train data 87.527
Round 161, Devices participated 10, Average loss 0.437, Central accuracy on global test data 56.340, Local accuracy on global train data 67.258, Local accuracy on local train data 86.527
Round 162, Devices participated 10, Average loss 0.408, Central accuracy on global test data 56.290, Local accuracy on global train data 67.007, Local accuracy on local train data 87.360
Round 163, Devices participated 10, Average loss 0.472, Central accuracy on global test data 56.340, Local accuracy on global train data 66.555, Local accuracy on local train data 85.333
Round 164, Devices participated 10, Average loss 0.430, Central accuracy on global test data 56.420, Local accuracy on global train data 66.973, Local accuracy on local train data 86.713
Round 165, Devices participated 10, Average loss 0.373, Central accuracy on global test data 56.410, Local accuracy on global train data 67.234, Local accuracy on local train data 88.140
Round 166, Devices participated 10, Average loss 0.382, Central accuracy on global test data 56.370, Local accuracy on global train data 67.319, Local accuracy on local train data 87.980
Round 167, Devices participated 10, Average loss 0.437, Central accuracy on global test data 56.330, Local accuracy on global train data 67.346, Local accuracy on local train data 86.420
Round 168, Devices participated 10, Average loss 0.445, Central accuracy on global test data 56.150, Local accuracy on global train data 67.620, Local accuracy on local train data 86.693
Round 169, Devices participated 10, Average loss 0.441, Central accuracy on global test data 56.370, Local accuracy on global train data 66.958, Local accuracy on local train data 86.373
Round 170, Devices participated 10, Average loss 0.466, Central accuracy on global test data 56.380, Local accuracy on global train data 66.990, Local accuracy on local train data 85.987
Round 171, Devices participated 10, Average loss 0.444, Central accuracy on global test data 55.970, Local accuracy on global train data 67.363, Local accuracy on local train data 86.020
Round 172, Devices participated 10, Average loss 0.446, Central accuracy on global test data 56.070, Local accuracy on global train data 67.158, Local accuracy on local train data 86.060
Round 173, Devices participated 10, Average loss 0.437, Central accuracy on global test data 56.110, Local accuracy on global train data 67.622, Local accuracy on local train data 86.600
Round 174, Devices participated 10, Average loss 0.366, Central accuracy on global test data 56.540, Local accuracy on global train data 68.311, Local accuracy on local train data 88.547
Round 175, Devices participated 10, Average loss 0.361, Central accuracy on global test data 56.581, Local accuracy on global train data 68.625, Local accuracy on local train data 88.747
Round 176, Devices participated 10, Average loss 0.457, Central accuracy on global test data 56.611, Local accuracy on global train data 67.888, Local accuracy on local train data 85.993
Round 177, Devices participated 10, Average loss 0.410, Central accuracy on global test data 56.711, Local accuracy on global train data 67.590, Local accuracy on local train data 87.253
Round 178, Devices participated 10, Average loss 0.414, Central accuracy on global test data 56.611, Local accuracy on global train data 68.367, Local accuracy on local train data 87.080
Round 179, Devices participated 10, Average loss 0.469, Central accuracy on global test data 56.320, Local accuracy on global train data 67.390, Local accuracy on local train data 85.493
Round 180, Devices participated 10, Average loss 0.420, Central accuracy on global test data 56.120, Local accuracy on global train data 68.074, Local accuracy on local train data 87.000
Round 181, Devices participated 10, Average loss 0.380, Central accuracy on global test data 55.980, Local accuracy on global train data 68.289, Local accuracy on local train data 88.087
Round 182, Devices participated 10, Average loss 0.436, Central accuracy on global test data 56.230, Local accuracy on global train data 67.261, Local accuracy on local train data 86.740
Round 183, Devices participated 10, Average loss 0.369, Central accuracy on global test data 56.500, Local accuracy on global train data 68.359, Local accuracy on local train data 88.633
Round 184, Devices participated 10, Average loss 0.334, Central accuracy on global test data 56.380, Local accuracy on global train data 68.889, Local accuracy on local train data 89.667
Round 185, Devices participated 10, Average loss 0.356, Central accuracy on global test data 56.280, Local accuracy on global train data 69.016, Local accuracy on local train data 89.060
Round 186, Devices participated 10, Average loss 0.345, Central accuracy on global test data 56.290, Local accuracy on global train data 69.180, Local accuracy on local train data 88.987
Round 187, Devices participated 10, Average loss 0.425, Central accuracy on global test data 56.200, Local accuracy on global train data 68.596, Local accuracy on local train data 86.667
Round 188, Devices participated 10, Average loss 0.352, Central accuracy on global test data 56.220, Local accuracy on global train data 68.997, Local accuracy on local train data 88.613
Round 189, Devices participated 10, Average loss 0.396, Central accuracy on global test data 56.030, Local accuracy on global train data 68.452, Local accuracy on local train data 87.640
Round 190, Devices participated 10, Average loss 0.378, Central accuracy on global test data 56.150, Local accuracy on global train data 68.472, Local accuracy on local train data 88.420
Round 191, Devices participated 10, Average loss 0.409, Central accuracy on global test data 56.260, Local accuracy on global train data 68.406, Local accuracy on local train data 87.433
Round 192, Devices participated 10, Average loss 0.466, Central accuracy on global test data 56.360, Local accuracy on global train data 67.793, Local accuracy on local train data 85.627
Round 193, Devices participated 10, Average loss 0.341, Central accuracy on global test data 56.270, Local accuracy on global train data 69.553, Local accuracy on local train data 89.060
Round 194, Devices participated 10, Average loss 0.396, Central accuracy on global test data 56.100, Local accuracy on global train data 68.796, Local accuracy on local train data 88.067
Round 195, Devices participated 10, Average loss 0.355, Central accuracy on global test data 55.970, Local accuracy on global train data 69.326, Local accuracy on local train data 88.967
Round 196, Devices participated 10, Average loss 0.375, Central accuracy on global test data 56.040, Local accuracy on global train data 69.214, Local accuracy on local train data 88.280
Round 197, Devices participated 10, Average loss 0.388, Central accuracy on global test data 56.020, Local accuracy on global train data 69.578, Local accuracy on local train data 88.113
Round 198, Devices participated 10, Average loss 0.362, Central accuracy on global test data 56.040, Local accuracy on global train data 69.399, Local accuracy on local train data 88.820
Round 199, Devices participated 10, Average loss 0.371, Central accuracy on global test data 56.070, Local accuracy on global train data 69.333, Local accuracy on local train data 88.353
Round 200, Devices participated 10, Average loss 0.355, Central accuracy on global test data 55.950, Local accuracy on global train data 69.280, Local accuracy on local train data 88.760
