['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '3', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '0.5', '--opt_mode', '0', '--vr_mode', '1', '--vr_scale', '0.1', '--screendump_file', 'log/perf500_fedlisa_cifariid_lenet5_bs50ep3_opt0vr1_vrs01.log']
2020-08-01 01:12:59.962227

Round   0, Devices participated 10, Average loss 2.304, Central accuracy on global test data 9.605, Local accuracy on global train data 9.824, Local accuracy on local train data 9.733
Round  31, Devices participated 10, Average loss 2.012, Central accuracy on global test data 27.514, Local accuracy on global train data 26.406, Local accuracy on local train data 27.307
Round  32, Devices participated 10, Average loss 2.005, Central accuracy on global test data 28.045, Local accuracy on global train data 26.768, Local accuracy on local train data 26.900
Round  33, Devices participated 10, Average loss 1.990, Central accuracy on global test data 28.425, Local accuracy on global train data 27.104, Local accuracy on local train data 27.927
Round  34, Devices participated 10, Average loss 1.977, Central accuracy on global test data 29.237, Local accuracy on global train data 27.424, Local accuracy on local train data 28.080
Round  35, Devices participated 10, Average loss 1.953, Central accuracy on global test data 29.447, Local accuracy on global train data 28.198, Local accuracy on local train data 28.280
Round  36, Devices participated 10, Average loss 1.956, Central accuracy on global test data 29.788, Local accuracy on global train data 28.738, Local accuracy on local train data 29.253
Round  37, Devices participated 10, Average loss 1.943, Central accuracy on global test data 29.968, Local accuracy on global train data 29.045, Local accuracy on local train data 29.100
Round  38, Devices participated 10, Average loss 1.941, Central accuracy on global test data 30.789, Local accuracy on global train data 29.238, Local accuracy on local train data 28.853
Round  39, Devices participated 10, Average loss 1.919, Central accuracy on global test data 31.440, Local accuracy on global train data 29.878, Local accuracy on local train data 30.147
Round  40, Devices participated 10, Average loss 1.908, Central accuracy on global test data 31.500, Local accuracy on global train data 29.741, Local accuracy on local train data 30.173
Round  41, Devices participated 10, Average loss 1.891, Central accuracy on global test data 31.961, Local accuracy on global train data 30.903, Local accuracy on local train data 31.493
Round  42, Devices participated 10, Average loss 1.899, Central accuracy on global test data 32.362, Local accuracy on global train data 31.160, Local accuracy on local train data 31.000
Round  43, Devices participated 10, Average loss 1.870, Central accuracy on global test data 33.233, Local accuracy on global train data 31.646, Local accuracy on local train data 31.707
Round  44, Devices participated 10, Average loss 1.859, Central accuracy on global test data 33.464, Local accuracy on global train data 31.733, Local accuracy on local train data 31.733
Round  45, Devices participated 10, Average loss 1.838, Central accuracy on global test data 33.594, Local accuracy on global train data 32.178, Local accuracy on local train data 33.613
Round  46, Devices participated 10, Average loss 1.833, Central accuracy on global test data 34.615, Local accuracy on global train data 32.766, Local accuracy on local train data 33.987
Round  47, Devices participated 10, Average loss 1.823, Central accuracy on global test data 34.475, Local accuracy on global train data 32.742, Local accuracy on local train data 33.753
Round  48, Devices participated 10, Average loss 1.810, Central accuracy on global test data 35.276, Local accuracy on global train data 34.006, Local accuracy on local train data 34.493
Round  49, Devices participated 10, Average loss 1.803, Central accuracy on global test data 35.867, Local accuracy on global train data 34.956, Local accuracy on local train data 35.253
Round  50, Devices participated 10, Average loss 1.795, Central accuracy on global test data 36.048, Local accuracy on global train data 34.902, Local accuracy on local train data 34.587
Round  51, Devices participated 10, Average loss 1.766, Central accuracy on global test data 36.689, Local accuracy on global train data 34.993, Local accuracy on local train data 36.733
Round  52, Devices participated 10, Average loss 1.751, Central accuracy on global test data 36.949, Local accuracy on global train data 35.652, Local accuracy on local train data 36.720
Round  53, Devices participated 10, Average loss 1.734, Central accuracy on global test data 37.290, Local accuracy on global train data 35.996, Local accuracy on local train data 37.327
Round  54, Devices participated 10, Average loss 1.739, Central accuracy on global test data 38.231, Local accuracy on global train data 36.233, Local accuracy on local train data 36.567
Round  55, Devices participated 10, Average loss 1.723, Central accuracy on global test data 38.401, Local accuracy on global train data 36.960, Local accuracy on local train data 36.627
Round  56, Devices participated 10, Average loss 1.709, Central accuracy on global test data 38.502, Local accuracy on global train data 37.427, Local accuracy on local train data 38.580
Round  57, Devices participated 10, Average loss 1.688, Central accuracy on global test data 38.892, Local accuracy on global train data 37.551, Local accuracy on local train data 38.933
Round  58, Devices participated 10, Average loss 1.689, Central accuracy on global test data 39.724, Local accuracy on global train data 38.298, Local accuracy on local train data 38.947
Round  59, Devices participated 10, Average loss 1.647, Central accuracy on global test data 39.623, Local accuracy on global train data 38.147, Local accuracy on local train data 39.300
Round  60, Devices participated 10, Average loss 1.641, Central accuracy on global test data 40.004, Local accuracy on global train data 38.347, Local accuracy on local train data 40.553
Round  61, Devices participated 10, Average loss 1.660, Central accuracy on global test data 40.525, Local accuracy on global train data 39.021, Local accuracy on local train data 39.440
Round  62, Devices participated 10, Average loss 1.628, Central accuracy on global test data 40.705, Local accuracy on global train data 38.503, Local accuracy on local train data 40.360
Round  63, Devices participated 10, Average loss 1.614, Central accuracy on global test data 41.006, Local accuracy on global train data 39.324, Local accuracy on local train data 40.733
Round  64, Devices participated 10, Average loss 1.601, Central accuracy on global test data 40.855, Local accuracy on global train data 39.685, Local accuracy on local train data 41.133
Round  65, Devices participated 10, Average loss 1.583, Central accuracy on global test data 41.617, Local accuracy on global train data 40.574, Local accuracy on local train data 41.787
Round  66, Devices participated 10, Average loss 1.594, Central accuracy on global test data 41.607, Local accuracy on global train data 40.537, Local accuracy on local train data 41.393
Round  67, Devices participated 10, Average loss 1.562, Central accuracy on global test data 41.486, Local accuracy on global train data 40.361, Local accuracy on local train data 42.713
Round  68, Devices participated 10, Average loss 1.568, Central accuracy on global test data 42.047, Local accuracy on global train data 41.003, Local accuracy on local train data 42.780
Round  69, Devices participated 10, Average loss 1.586, Central accuracy on global test data 42.498, Local accuracy on global train data 41.116, Local accuracy on local train data 42.520
Round  70, Devices participated 10, Average loss 1.557, Central accuracy on global test data 42.678, Local accuracy on global train data 41.509, Local accuracy on local train data 43.127
Round  71, Devices participated 10, Average loss 1.545, Central accuracy on global test data 42.959, Local accuracy on global train data 41.951, Local accuracy on local train data 43.747
Round  72, Devices participated 10, Average loss 1.535, Central accuracy on global test data 43.339, Local accuracy on global train data 41.921, Local accuracy on local train data 43.820
Round  73, Devices participated 10, Average loss 1.562, Central accuracy on global test data 43.660, Local accuracy on global train data 42.046, Local accuracy on local train data 43.133
Round  74, Devices participated 10, Average loss 1.545, Central accuracy on global test data 44.071, Local accuracy on global train data 42.822, Local accuracy on local train data 43.867
Round  75, Devices participated 10, Average loss 1.557, Central accuracy on global test data 44.231, Local accuracy on global train data 43.230, Local accuracy on local train data 43.020
Round  76, Devices participated 10, Average loss 1.534, Central accuracy on global test data 44.461, Local accuracy on global train data 43.284, Local accuracy on local train data 43.907
Round  77, Devices participated 10, Average loss 1.529, Central accuracy on global test data 44.571, Local accuracy on global train data 43.728, Local accuracy on local train data 43.300
Round  78, Devices participated 10, Average loss 1.494, Central accuracy on global test data 45.042, Local accuracy on global train data 43.420, Local accuracy on local train data 45.907
Round  79, Devices participated 10, Average loss 1.498, Central accuracy on global test data 45.393, Local accuracy on global train data 43.870, Local accuracy on local train data 45.327
Round  80, Devices participated 10, Average loss 1.492, Central accuracy on global test data 45.463, Local accuracy on global train data 44.158, Local accuracy on local train data 45.267
Round  81, Devices participated 10, Average loss 1.465, Central accuracy on global test data 46.034, Local accuracy on global train data 44.458, Local accuracy on local train data 46.527
Round  82, Devices participated 10, Average loss 1.476, Central accuracy on global test data 46.204, Local accuracy on global train data 44.666, Local accuracy on local train data 46.687
Round  83, Devices participated 10, Average loss 1.449, Central accuracy on global test data 46.544, Local accuracy on global train data 45.369, Local accuracy on local train data 47.187
Round  84, Devices participated 10, Average loss 1.449, Central accuracy on global test data 46.464, Local accuracy on global train data 44.966, Local accuracy on local train data 47.460
Round  85, Devices participated 10, Average loss 1.493, Central accuracy on global test data 46.585, Local accuracy on global train data 45.166, Local accuracy on local train data 45.747
Round  86, Devices participated 10, Average loss 1.465, Central accuracy on global test data 46.755, Local accuracy on global train data 46.040, Local accuracy on local train data 46.620
Round  87, Devices participated 10, Average loss 1.447, Central accuracy on global test data 47.125, Local accuracy on global train data 46.040, Local accuracy on local train data 47.720
Round  88, Devices participated 10, Average loss 1.429, Central accuracy on global test data 46.975, Local accuracy on global train data 46.475, Local accuracy on local train data 47.360
Round  89, Devices participated 10, Average loss 1.401, Central accuracy on global test data 47.566, Local accuracy on global train data 46.416, Local accuracy on local train data 48.793
Round  90, Devices participated 10, Average loss 1.413, Central accuracy on global test data 47.796, Local accuracy on global train data 46.648, Local accuracy on local train data 48.847
Round  91, Devices participated 10, Average loss 1.415, Central accuracy on global test data 48.307, Local accuracy on global train data 47.148, Local accuracy on local train data 49.153
Round  92, Devices participated 10, Average loss 1.397, Central accuracy on global test data 48.277, Local accuracy on global train data 47.336, Local accuracy on local train data 49.760
Round  93, Devices participated 10, Average loss 1.427, Central accuracy on global test data 48.628, Local accuracy on global train data 47.595, Local accuracy on local train data 48.973
Round  94, Devices participated 10, Average loss 1.405, Central accuracy on global test data 48.578, Local accuracy on global train data 47.537, Local accuracy on local train data 48.773
Round  95, Devices participated 10, Average loss 1.406, Central accuracy on global test data 48.808, Local accuracy on global train data 47.520, Local accuracy on local train data 49.533
Round  96, Devices participated 10, Average loss 1.381, Central accuracy on global test data 49.149, Local accuracy on global train data 48.406, Local accuracy on local train data 49.887
Round  97, Devices participated 10, Average loss 1.391, Central accuracy on global test data 48.968, Local accuracy on global train data 47.903, Local accuracy on local train data 50.107
Round  98, Devices participated 10, Average loss 1.359, Central accuracy on global test data 49.820, Local accuracy on global train data 48.562, Local accuracy on local train data 51.800
Round  99, Devices participated 10, Average loss 1.351, Central accuracy on global test data 49.830, Local accuracy on global train data 48.572, Local accuracy on local train data 51.093
Round 100, Devices participated 10, Average loss 1.380, Central accuracy on global test data 49.730, Local accuracy on global train data 48.965, Local accuracy on local train data 49.673
Round 101, Devices participated 10, Average loss 1.357, Central accuracy on global test data 50.250, Local accuracy on global train data 49.141, Local accuracy on local train data 51.540
Round 102, Devices participated 10, Average loss 1.364, Central accuracy on global test data 50.190, Local accuracy on global train data 48.213, Local accuracy on local train data 50.900
Round 103, Devices participated 10, Average loss 1.322, Central accuracy on global test data 50.160, Local accuracy on global train data 49.211, Local accuracy on local train data 52.307
Round 104, Devices participated 10, Average loss 1.345, Central accuracy on global test data 50.481, Local accuracy on global train data 49.204, Local accuracy on local train data 51.513
Round 105, Devices participated 10, Average loss 1.339, Central accuracy on global test data 50.962, Local accuracy on global train data 50.037, Local accuracy on local train data 51.993
Round 106, Devices participated 10, Average loss 1.331, Central accuracy on global test data 50.942, Local accuracy on global train data 50.127, Local accuracy on local train data 51.773
Round 107, Devices participated 10, Average loss 1.302, Central accuracy on global test data 51.172, Local accuracy on global train data 50.247, Local accuracy on local train data 53.087
Round 108, Devices participated 10, Average loss 1.329, Central accuracy on global test data 51.372, Local accuracy on global train data 50.354, Local accuracy on local train data 51.887
Round 109, Devices participated 10, Average loss 1.295, Central accuracy on global test data 51.603, Local accuracy on global train data 50.627, Local accuracy on local train data 54.367
Round 110, Devices participated 10, Average loss 1.326, Central accuracy on global test data 51.613, Local accuracy on global train data 50.752, Local accuracy on local train data 52.127
Round 111, Devices participated 10, Average loss 1.316, Central accuracy on global test data 51.542, Local accuracy on global train data 51.033, Local accuracy on local train data 52.893
Round 112, Devices participated 10, Average loss 1.271, Central accuracy on global test data 51.943, Local accuracy on global train data 51.152, Local accuracy on local train data 54.260
Round 113, Devices participated 10, Average loss 1.283, Central accuracy on global test data 51.733, Local accuracy on global train data 51.328, Local accuracy on local train data 53.487
Round 114, Devices participated 10, Average loss 1.257, Central accuracy on global test data 52.063, Local accuracy on global train data 51.028, Local accuracy on local train data 54.233
Round 115, Devices participated 10, Average loss 1.288, Central accuracy on global test data 52.344, Local accuracy on global train data 51.470, Local accuracy on local train data 53.520
Round 116, Devices participated 10, Average loss 1.269, Central accuracy on global test data 52.254, Local accuracy on global train data 51.482, Local accuracy on local train data 54.420
Round 117, Devices participated 10, Average loss 1.237, Central accuracy on global test data 52.494, Local accuracy on global train data 51.870, Local accuracy on local train data 56.160
Round 118, Devices participated 10, Average loss 1.280, Central accuracy on global test data 52.604, Local accuracy on global train data 52.224, Local accuracy on local train data 54.467
Round 119, Devices participated 10, Average loss 1.291, Central accuracy on global test data 52.594, Local accuracy on global train data 52.417, Local accuracy on local train data 53.667
Round 120, Devices participated 10, Average loss 1.242, Central accuracy on global test data 52.634, Local accuracy on global train data 52.219, Local accuracy on local train data 55.580
Round 121, Devices participated 10, Average loss 1.244, Central accuracy on global test data 53.025, Local accuracy on global train data 52.742, Local accuracy on local train data 55.347
Round 122, Devices participated 10, Average loss 1.248, Central accuracy on global test data 53.005, Local accuracy on global train data 52.480, Local accuracy on local train data 55.987
Round 123, Devices participated 10, Average loss 1.216, Central accuracy on global test data 52.754, Local accuracy on global train data 53.269, Local accuracy on local train data 56.387
Round 124, Devices participated 10, Average loss 1.210, Central accuracy on global test data 52.955, Local accuracy on global train data 53.281, Local accuracy on local train data 56.193
Round 125, Devices participated 10, Average loss 1.204, Central accuracy on global test data 53.105, Local accuracy on global train data 53.506, Local accuracy on local train data 57.187
Round 126, Devices participated 10, Average loss 1.192, Central accuracy on global test data 53.255, Local accuracy on global train data 53.867, Local accuracy on local train data 57.000
Round 127, Devices participated 10, Average loss 1.220, Central accuracy on global test data 53.415, Local accuracy on global train data 53.689, Local accuracy on local train data 56.547
Round 128, Devices participated 10, Average loss 1.212, Central accuracy on global test data 53.906, Local accuracy on global train data 54.092, Local accuracy on local train data 56.860
Round 129, Devices participated 10, Average loss 1.208, Central accuracy on global test data 53.596, Local accuracy on global train data 53.728, Local accuracy on local train data 56.907
Round 130, Devices participated 10, Average loss 1.195, Central accuracy on global test data 54.147, Local accuracy on global train data 54.285, Local accuracy on local train data 57.593
Round 131, Devices participated 10, Average loss 1.161, Central accuracy on global test data 54.097, Local accuracy on global train data 54.519, Local accuracy on local train data 58.153
Round 132, Devices participated 10, Average loss 1.189, Central accuracy on global test data 54.337, Local accuracy on global train data 54.551, Local accuracy on local train data 57.987
Round 133, Devices participated 10, Average loss 1.181, Central accuracy on global test data 54.387, Local accuracy on global train data 54.402, Local accuracy on local train data 58.460
Round 134, Devices participated 10, Average loss 1.163, Central accuracy on global test data 54.677, Local accuracy on global train data 55.439, Local accuracy on local train data 58.873
Round 135, Devices participated 10, Average loss 1.181, Central accuracy on global test data 54.667, Local accuracy on global train data 55.078, Local accuracy on local train data 58.613
Round 136, Devices participated 10, Average loss 1.192, Central accuracy on global test data 54.948, Local accuracy on global train data 55.693, Local accuracy on local train data 57.253
Round 137, Devices participated 10, Average loss 1.191, Central accuracy on global test data 54.908, Local accuracy on global train data 55.452, Local accuracy on local train data 57.460
Round 138, Devices participated 10, Average loss 1.173, Central accuracy on global test data 55.268, Local accuracy on global train data 55.544, Local accuracy on local train data 57.800
Round 139, Devices participated 10, Average loss 1.164, Central accuracy on global test data 55.429, Local accuracy on global train data 55.317, Local accuracy on local train data 58.827
Round 140, Devices participated 10, Average loss 1.145, Central accuracy on global test data 55.349, Local accuracy on global train data 55.938, Local accuracy on local train data 59.653
Round 141, Devices participated 10, Average loss 1.152, Central accuracy on global test data 55.659, Local accuracy on global train data 55.833, Local accuracy on local train data 59.147
Round 142, Devices participated 10, Average loss 1.137, Central accuracy on global test data 55.499, Local accuracy on global train data 56.306, Local accuracy on local train data 59.767
Round 143, Devices participated 10, Average loss 1.137, Central accuracy on global test data 55.389, Local accuracy on global train data 56.187, Local accuracy on local train data 59.547
Round 144, Devices participated 10, Average loss 1.134, Central accuracy on global test data 55.699, Local accuracy on global train data 56.497, Local accuracy on local train data 59.887
Round 145, Devices participated 10, Average loss 1.111, Central accuracy on global test data 55.899, Local accuracy on global train data 56.492, Local accuracy on local train data 60.580
Round 146, Devices participated 10, Average loss 1.111, Central accuracy on global test data 56.070, Local accuracy on global train data 56.714, Local accuracy on local train data 60.773
Round 147, Devices participated 10, Average loss 1.132, Central accuracy on global test data 55.950, Local accuracy on global train data 56.082, Local accuracy on local train data 59.747
Round 148, Devices participated 10, Average loss 1.127, Central accuracy on global test data 56.601, Local accuracy on global train data 56.614, Local accuracy on local train data 60.680
Round 149, Devices participated 10, Average loss 1.093, Central accuracy on global test data 56.831, Local accuracy on global train data 57.134, Local accuracy on local train data 61.320
Round 150, Devices participated 10, Average loss 1.094, Central accuracy on global test data 57.061, Local accuracy on global train data 56.968, Local accuracy on local train data 61.573
Round 151, Devices participated 10, Average loss 1.070, Central accuracy on global test data 57.181, Local accuracy on global train data 57.441, Local accuracy on local train data 62.080
Round 152, Devices participated 10, Average loss 1.090, Central accuracy on global test data 57.151, Local accuracy on global train data 56.931, Local accuracy on local train data 61.480
Round 153, Devices participated 10, Average loss 1.099, Central accuracy on global test data 57.352, Local accuracy on global train data 57.446, Local accuracy on local train data 60.987
Round 154, Devices participated 10, Average loss 1.078, Central accuracy on global test data 57.161, Local accuracy on global train data 57.427, Local accuracy on local train data 61.373
Round 155, Devices participated 10, Average loss 1.106, Central accuracy on global test data 57.402, Local accuracy on global train data 57.842, Local accuracy on local train data 61.447
Round 156, Devices participated 10, Average loss 1.056, Central accuracy on global test data 57.262, Local accuracy on global train data 57.642, Local accuracy on local train data 62.380
Round 157, Devices participated 10, Average loss 1.051, Central accuracy on global test data 57.652, Local accuracy on global train data 58.313, Local accuracy on local train data 62.927
Round 158, Devices participated 10, Average loss 1.080, Central accuracy on global test data 57.392, Local accuracy on global train data 58.215, Local accuracy on local train data 62.120
Round 159, Devices participated 10, Average loss 1.049, Central accuracy on global test data 57.352, Local accuracy on global train data 57.107, Local accuracy on local train data 62.787
Round 160, Devices participated 10, Average loss 1.022, Central accuracy on global test data 57.212, Local accuracy on global train data 57.891, Local accuracy on local train data 63.807
Round 161, Devices participated 10, Average loss 1.057, Central accuracy on global test data 57.402, Local accuracy on global train data 58.188, Local accuracy on local train data 63.193
Round 162, Devices participated 10, Average loss 1.008, Central accuracy on global test data 57.993, Local accuracy on global train data 58.096, Local accuracy on local train data 64.613
Round 163, Devices participated 10, Average loss 1.077, Central accuracy on global test data 57.833, Local accuracy on global train data 58.713, Local accuracy on local train data 62.047
Round 164, Devices participated 10, Average loss 1.039, Central accuracy on global test data 58.173, Local accuracy on global train data 58.730, Local accuracy on local train data 63.493
Round 165, Devices participated 10, Average loss 1.025, Central accuracy on global test data 58.003, Local accuracy on global train data 58.999, Local accuracy on local train data 64.373
Round 166, Devices participated 10, Average loss 0.993, Central accuracy on global test data 58.253, Local accuracy on global train data 58.972, Local accuracy on local train data 65.227
Round 167, Devices participated 10, Average loss 1.033, Central accuracy on global test data 58.544, Local accuracy on global train data 58.730, Local accuracy on local train data 63.587
Round 168, Devices participated 10, Average loss 1.021, Central accuracy on global test data 58.504, Local accuracy on global train data 59.482, Local accuracy on local train data 64.287
Round 169, Devices participated 10, Average loss 1.019, Central accuracy on global test data 58.754, Local accuracy on global train data 59.399, Local accuracy on local train data 64.313
Round 170, Devices participated 10, Average loss 0.997, Central accuracy on global test data 58.494, Local accuracy on global train data 59.949, Local accuracy on local train data 65.113
Round 171, Devices participated 10, Average loss 1.001, Central accuracy on global test data 58.584, Local accuracy on global train data 59.392, Local accuracy on local train data 65.073
Round 172, Devices participated 10, Average loss 1.032, Central accuracy on global test data 58.704, Local accuracy on global train data 59.399, Local accuracy on local train data 63.500
Round 173, Devices participated 10, Average loss 0.979, Central accuracy on global test data 58.784, Local accuracy on global train data 59.260, Local accuracy on local train data 65.467
Round 174, Devices participated 10, Average loss 0.982, Central accuracy on global test data 58.724, Local accuracy on global train data 60.205, Local accuracy on local train data 65.593
Round 175, Devices participated 10, Average loss 0.969, Central accuracy on global test data 58.664, Local accuracy on global train data 59.814, Local accuracy on local train data 66.140
Round 176, Devices participated 10, Average loss 0.999, Central accuracy on global test data 58.944, Local accuracy on global train data 59.492, Local accuracy on local train data 65.213
Round 177, Devices participated 10, Average loss 0.960, Central accuracy on global test data 59.085, Local accuracy on global train data 59.749, Local accuracy on local train data 66.487
Round 178, Devices participated 10, Average loss 0.980, Central accuracy on global test data 59.145, Local accuracy on global train data 60.566, Local accuracy on local train data 65.273
Round 179, Devices participated 10, Average loss 1.000, Central accuracy on global test data 59.265, Local accuracy on global train data 59.949, Local accuracy on local train data 65.100
Round 180, Devices participated 10, Average loss 0.975, Central accuracy on global test data 59.225, Local accuracy on global train data 60.339, Local accuracy on local train data 65.647
Round 181, Devices participated 10, Average loss 0.947, Central accuracy on global test data 59.405, Local accuracy on global train data 61.052, Local accuracy on local train data 66.053
Round 182, Devices participated 10, Average loss 0.929, Central accuracy on global test data 59.215, Local accuracy on global train data 59.883, Local accuracy on local train data 67.707
Round 183, Devices participated 10, Average loss 0.935, Central accuracy on global test data 59.044, Local accuracy on global train data 60.728, Local accuracy on local train data 66.940
Round 184, Devices participated 10, Average loss 0.955, Central accuracy on global test data 59.165, Local accuracy on global train data 60.737, Local accuracy on local train data 66.880
Round 185, Devices participated 10, Average loss 0.957, Central accuracy on global test data 59.125, Local accuracy on global train data 60.420, Local accuracy on local train data 66.167
Round 186, Devices participated 10, Average loss 0.922, Central accuracy on global test data 59.175, Local accuracy on global train data 60.459, Local accuracy on local train data 67.000
Round 187, Devices participated 10, Average loss 0.919, Central accuracy on global test data 59.455, Local accuracy on global train data 61.477, Local accuracy on local train data 67.927
Round 188, Devices participated 10, Average loss 0.914, Central accuracy on global test data 59.115, Local accuracy on global train data 61.245, Local accuracy on local train data 68.000
Round 189, Devices participated 10, Average loss 0.915, Central accuracy on global test data 59.095, Local accuracy on global train data 61.064, Local accuracy on local train data 67.487
Round 190, Devices participated 10, Average loss 0.886, Central accuracy on global test data 59.595, Local accuracy on global train data 61.606, Local accuracy on local train data 69.287
Round 191, Devices participated 10, Average loss 0.902, Central accuracy on global test data 59.395, Local accuracy on global train data 61.077, Local accuracy on local train data 69.247
Round 192, Devices participated 10, Average loss 0.915, Central accuracy on global test data 59.555, Local accuracy on global train data 62.046, Local accuracy on local train data 67.987
Round 193, Devices participated 10, Average loss 0.901, Central accuracy on global test data 59.185, Local accuracy on global train data 61.926, Local accuracy on local train data 68.447
Round 194, Devices participated 10, Average loss 0.859, Central accuracy on global test data 59.786, Local accuracy on global train data 61.489, Local accuracy on local train data 69.867
Round 195, Devices participated 10, Average loss 0.859, Central accuracy on global test data 59.375, Local accuracy on global train data 61.855, Local accuracy on local train data 69.760
Round 196, Devices participated 10, Average loss 0.896, Central accuracy on global test data 59.555, Local accuracy on global train data 62.170, Local accuracy on local train data 68.493
Round 197, Devices participated 10, Average loss 0.913, Central accuracy on global test data 59.726, Local accuracy on global train data 62.041, Local accuracy on local train data 68.807
Round 198, Devices participated 10, Average loss 0.863, Central accuracy on global test data 59.746, Local accuracy on global train data 62.017, Local accuracy on local train data 69.293
Round 199, Devices participated 10, Average loss 0.892, Central accuracy on global test data 59.385, Local accuracy on global train data 62.412, Local accuracy on local train data 69.120
