['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '3', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '0.5', '--opt_mode', '2', '--vr_mode', '1', '--vr_scale', '0.05', '--screendump_file', 'log/perf500_fedlisa_cifariid_lenet5_bs50ep3_opt2vr1_vrs005.log']
2020-08-01 01:13:02.917660

Round   0, Devices participated 10, Average loss 2.304, Central accuracy on global test data 9.445, Local accuracy on global train data 9.446, Local accuracy on local train data 9.340
Round  17, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.847, Local accuracy on global train data 10.828, Local accuracy on local train data 10.913
Round  18, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.938, Local accuracy on global train data 10.962, Local accuracy on local train data 11.267
Round  19, Devices participated 10, Average loss 2.301, Central accuracy on global test data 10.998, Local accuracy on global train data 10.916, Local accuracy on local train data 10.927
Round  20, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.958, Local accuracy on global train data 11.067, Local accuracy on local train data 10.887
Round  21, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.098, Local accuracy on global train data 11.375, Local accuracy on local train data 11.120
Round  22, Devices participated 10, Average loss 2.302, Central accuracy on global test data 11.238, Local accuracy on global train data 11.121, Local accuracy on local train data 11.320
Round  23, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.278, Local accuracy on global train data 11.587, Local accuracy on local train data 11.353
Round  24, Devices participated 10, Average loss 2.302, Central accuracy on global test data 11.358, Local accuracy on global train data 11.487, Local accuracy on local train data 10.713
Round  25, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.438, Local accuracy on global train data 11.226, Local accuracy on local train data 10.993
Round  26, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.498, Local accuracy on global train data 11.692, Local accuracy on local train data 11.220
Round  27, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.569, Local accuracy on global train data 11.221, Local accuracy on local train data 10.993
Round  28, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.589, Local accuracy on global train data 11.538, Local accuracy on local train data 12.533
Round  29, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.709, Local accuracy on global train data 11.404, Local accuracy on local train data 11.027
Round  30, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.669, Local accuracy on global train data 11.733, Local accuracy on local train data 12.047
Round  31, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.689, Local accuracy on global train data 11.492, Local accuracy on local train data 12.000
Round  32, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.769, Local accuracy on global train data 11.936, Local accuracy on local train data 12.047
Round  33, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.869, Local accuracy on global train data 11.758, Local accuracy on local train data 11.927
Round  34, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.949, Local accuracy on global train data 11.997, Local accuracy on local train data 12.527
Round  35, Devices participated 10, Average loss 2.300, Central accuracy on global test data 12.059, Local accuracy on global train data 11.956, Local accuracy on local train data 12.453
Round  36, Devices participated 10, Average loss 2.300, Central accuracy on global test data 12.109, Local accuracy on global train data 12.571, Local accuracy on local train data 12.267
Round  37, Devices participated 10, Average loss 2.300, Central accuracy on global test data 12.350, Local accuracy on global train data 12.390, Local accuracy on local train data 12.273
Round  38, Devices participated 10, Average loss 2.299, Central accuracy on global test data 12.430, Local accuracy on global train data 12.480, Local accuracy on local train data 12.827
Round  39, Devices participated 10, Average loss 2.299, Central accuracy on global test data 12.620, Local accuracy on global train data 12.710, Local accuracy on local train data 12.473
Round  40, Devices participated 10, Average loss 2.299, Central accuracy on global test data 12.941, Local accuracy on global train data 12.622, Local accuracy on local train data 12.473
Round  41, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.091, Local accuracy on global train data 12.773, Local accuracy on local train data 13.533
Round  42, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.401, Local accuracy on global train data 13.030, Local accuracy on local train data 13.340
Round  43, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.672, Local accuracy on global train data 13.645, Local accuracy on local train data 13.380
Round  44, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.912, Local accuracy on global train data 13.706, Local accuracy on local train data 13.207
Round  45, Devices participated 10, Average loss 2.298, Central accuracy on global test data 14.343, Local accuracy on global train data 14.189, Local accuracy on local train data 14.180
Round  46, Devices participated 10, Average loss 2.297, Central accuracy on global test data 14.844, Local accuracy on global train data 14.636, Local accuracy on local train data 15.247
Round  47, Devices participated 10, Average loss 2.298, Central accuracy on global test data 15.485, Local accuracy on global train data 15.137, Local accuracy on local train data 14.487
Round  48, Devices participated 10, Average loss 2.297, Central accuracy on global test data 16.056, Local accuracy on global train data 15.649, Local accuracy on local train data 15.540
Round  49, Devices participated 10, Average loss 2.297, Central accuracy on global test data 16.757, Local accuracy on global train data 16.738, Local accuracy on local train data 15.680
Round  50, Devices participated 10, Average loss 2.297, Central accuracy on global test data 17.408, Local accuracy on global train data 16.953, Local accuracy on local train data 16.960
Round  51, Devices participated 10, Average loss 2.296, Central accuracy on global test data 18.279, Local accuracy on global train data 17.788, Local accuracy on local train data 18.847
Round  52, Devices participated 10, Average loss 2.296, Central accuracy on global test data 18.850, Local accuracy on global train data 18.354, Local accuracy on local train data 18.693
Round  53, Devices participated 10, Average loss 2.295, Central accuracy on global test data 19.181, Local accuracy on global train data 19.041, Local accuracy on local train data 19.320
Round  54, Devices participated 10, Average loss 2.296, Central accuracy on global test data 19.782, Local accuracy on global train data 19.788, Local accuracy on local train data 19.467
Round  55, Devices participated 10, Average loss 2.295, Central accuracy on global test data 20.142, Local accuracy on global train data 20.168, Local accuracy on local train data 18.473
Round  56, Devices participated 10, Average loss 2.294, Central accuracy on global test data 20.413, Local accuracy on global train data 20.066, Local accuracy on local train data 20.853
Round  57, Devices participated 10, Average loss 2.294, Central accuracy on global test data 20.933, Local accuracy on global train data 20.447, Local accuracy on local train data 21.653
Round  58, Devices participated 10, Average loss 2.294, Central accuracy on global test data 21.164, Local accuracy on global train data 20.659, Local accuracy on local train data 21.220
Round  59, Devices participated 10, Average loss 2.293, Central accuracy on global test data 21.404, Local accuracy on global train data 20.854, Local accuracy on local train data 21.447
Round  60, Devices participated 10, Average loss 2.293, Central accuracy on global test data 21.605, Local accuracy on global train data 21.143, Local accuracy on local train data 21.733
Round  61, Devices participated 10, Average loss 2.291, Central accuracy on global test data 21.565, Local accuracy on global train data 21.121, Local accuracy on local train data 21.093
Round  62, Devices participated 10, Average loss 2.291, Central accuracy on global test data 21.484, Local accuracy on global train data 21.362, Local accuracy on local train data 20.933
Round  63, Devices participated 10, Average loss 2.290, Central accuracy on global test data 21.384, Local accuracy on global train data 20.955, Local accuracy on local train data 21.673
Round  64, Devices participated 10, Average loss 2.290, Central accuracy on global test data 21.244, Local accuracy on global train data 20.776, Local accuracy on local train data 22.033
Round  65, Devices participated 10, Average loss 2.288, Central accuracy on global test data 20.954, Local accuracy on global train data 20.825, Local accuracy on local train data 21.687
Round  66, Devices participated 10, Average loss 2.288, Central accuracy on global test data 20.743, Local accuracy on global train data 20.386, Local accuracy on local train data 21.193
Round  67, Devices participated 10, Average loss 2.287, Central accuracy on global test data 20.573, Local accuracy on global train data 20.261, Local accuracy on local train data 20.787
Round  68, Devices participated 10, Average loss 2.286, Central accuracy on global test data 20.403, Local accuracy on global train data 19.900, Local accuracy on local train data 21.200
Round  69, Devices participated 10, Average loss 2.285, Central accuracy on global test data 20.252, Local accuracy on global train data 19.468, Local accuracy on local train data 20.573
Round  70, Devices participated 10, Average loss 2.283, Central accuracy on global test data 19.972, Local accuracy on global train data 19.695, Local accuracy on local train data 19.813
Round  71, Devices participated 10, Average loss 2.282, Central accuracy on global test data 19.712, Local accuracy on global train data 19.099, Local accuracy on local train data 19.547
Round  72, Devices participated 10, Average loss 2.280, Central accuracy on global test data 19.311, Local accuracy on global train data 18.572, Local accuracy on local train data 19.967
Round  73, Devices participated 10, Average loss 2.279, Central accuracy on global test data 19.010, Local accuracy on global train data 18.716, Local accuracy on local train data 18.773
Round  74, Devices participated 10, Average loss 2.279, Central accuracy on global test data 18.910, Local accuracy on global train data 18.701, Local accuracy on local train data 18.813
Round  75, Devices participated 10, Average loss 2.277, Central accuracy on global test data 18.800, Local accuracy on global train data 17.952, Local accuracy on local train data 19.347
Round  76, Devices participated 10, Average loss 2.275, Central accuracy on global test data 18.399, Local accuracy on global train data 18.118, Local accuracy on local train data 18.447
Round  77, Devices participated 10, Average loss 2.273, Central accuracy on global test data 18.189, Local accuracy on global train data 18.088, Local accuracy on local train data 18.173
Round  78, Devices participated 10, Average loss 2.268, Central accuracy on global test data 17.959, Local accuracy on global train data 17.473, Local accuracy on local train data 18.827
Round  79, Devices participated 10, Average loss 2.268, Central accuracy on global test data 17.708, Local accuracy on global train data 17.383, Local accuracy on local train data 17.833
Round  80, Devices participated 10, Average loss 2.267, Central accuracy on global test data 17.598, Local accuracy on global train data 17.334, Local accuracy on local train data 17.040
Round  81, Devices participated 10, Average loss 2.265, Central accuracy on global test data 17.438, Local accuracy on global train data 17.366, Local accuracy on local train data 17.047
Round  82, Devices participated 10, Average loss 2.257, Central accuracy on global test data 17.278, Local accuracy on global train data 17.346, Local accuracy on local train data 18.200
Round  83, Devices participated 10, Average loss 2.255, Central accuracy on global test data 17.167, Local accuracy on global train data 16.780, Local accuracy on local train data 17.267
Round  84, Devices participated 10, Average loss 2.257, Central accuracy on global test data 17.198, Local accuracy on global train data 17.031, Local accuracy on local train data 16.467
Round  85, Devices participated 10, Average loss 2.249, Central accuracy on global test data 17.047, Local accuracy on global train data 16.697, Local accuracy on local train data 17.787
Round  86, Devices participated 10, Average loss 2.245, Central accuracy on global test data 17.027, Local accuracy on global train data 17.131, Local accuracy on local train data 17.167
Round  87, Devices participated 10, Average loss 2.242, Central accuracy on global test data 17.177, Local accuracy on global train data 16.831, Local accuracy on local train data 17.060
Round  88, Devices participated 10, Average loss 2.238, Central accuracy on global test data 17.258, Local accuracy on global train data 17.117, Local accuracy on local train data 17.873
Round  89, Devices participated 10, Average loss 2.229, Central accuracy on global test data 17.358, Local accuracy on global train data 17.144, Local accuracy on local train data 18.267
Round  90, Devices participated 10, Average loss 2.231, Central accuracy on global test data 17.568, Local accuracy on global train data 17.825, Local accuracy on local train data 17.067
Round  91, Devices participated 10, Average loss 2.224, Central accuracy on global test data 17.658, Local accuracy on global train data 17.346, Local accuracy on local train data 17.947
Round  92, Devices participated 10, Average loss 2.222, Central accuracy on global test data 17.718, Local accuracy on global train data 17.185, Local accuracy on local train data 17.733
Round  93, Devices participated 10, Average loss 2.221, Central accuracy on global test data 17.879, Local accuracy on global train data 18.032, Local accuracy on local train data 17.700
Round  94, Devices participated 10, Average loss 2.218, Central accuracy on global test data 18.029, Local accuracy on global train data 18.027, Local accuracy on local train data 18.200
Round  95, Devices participated 10, Average loss 2.214, Central accuracy on global test data 18.109, Local accuracy on global train data 18.066, Local accuracy on local train data 18.387
Round  96, Devices participated 10, Average loss 2.212, Central accuracy on global test data 18.389, Local accuracy on global train data 18.696, Local accuracy on local train data 18.133
Round  97, Devices participated 10, Average loss 2.210, Central accuracy on global test data 18.840, Local accuracy on global train data 19.180, Local accuracy on local train data 18.633
Round  98, Devices participated 10, Average loss 2.201, Central accuracy on global test data 19.341, Local accuracy on global train data 19.170, Local accuracy on local train data 19.267
Round  99, Devices participated 10, Average loss 2.198, Central accuracy on global test data 19.611, Local accuracy on global train data 19.741, Local accuracy on local train data 19.633
Round 100, Devices participated 10, Average loss 2.198, Central accuracy on global test data 19.842, Local accuracy on global train data 19.714, Local accuracy on local train data 20.033
Round 101, Devices participated 10, Average loss 2.186, Central accuracy on global test data 20.152, Local accuracy on global train data 19.902, Local accuracy on local train data 19.373
Round 102, Devices participated 10, Average loss 2.194, Central accuracy on global test data 20.533, Local accuracy on global train data 20.459, Local accuracy on local train data 19.567
Round 103, Devices participated 10, Average loss 2.179, Central accuracy on global test data 20.783, Local accuracy on global train data 20.581, Local accuracy on local train data 21.013
Round 104, Devices participated 10, Average loss 2.177, Central accuracy on global test data 21.104, Local accuracy on global train data 20.161, Local accuracy on local train data 21.213
Round 105, Devices participated 10, Average loss 2.173, Central accuracy on global test data 21.394, Local accuracy on global train data 21.084, Local accuracy on local train data 20.893
Round 106, Devices participated 10, Average loss 2.166, Central accuracy on global test data 21.625, Local accuracy on global train data 21.189, Local accuracy on local train data 21.433
Round 107, Devices participated 10, Average loss 2.168, Central accuracy on global test data 21.985, Local accuracy on global train data 21.616, Local accuracy on local train data 21.467
Round 108, Devices participated 10, Average loss 2.159, Central accuracy on global test data 22.466, Local accuracy on global train data 21.965, Local accuracy on local train data 21.967
Round 109, Devices participated 10, Average loss 2.147, Central accuracy on global test data 22.827, Local accuracy on global train data 22.034, Local accuracy on local train data 22.320
Round 110, Devices participated 10, Average loss 2.156, Central accuracy on global test data 23.037, Local accuracy on global train data 22.551, Local accuracy on local train data 21.567
Round 111, Devices participated 10, Average loss 2.149, Central accuracy on global test data 23.478, Local accuracy on global train data 23.123, Local accuracy on local train data 21.887
Round 112, Devices participated 10, Average loss 2.138, Central accuracy on global test data 23.968, Local accuracy on global train data 23.467, Local accuracy on local train data 23.347
Round 113, Devices participated 10, Average loss 2.128, Central accuracy on global test data 24.379, Local accuracy on global train data 23.157, Local accuracy on local train data 23.593
Round 114, Devices participated 10, Average loss 2.118, Central accuracy on global test data 24.820, Local accuracy on global train data 23.687, Local accuracy on local train data 24.820
Round 115, Devices participated 10, Average loss 2.112, Central accuracy on global test data 25.190, Local accuracy on global train data 24.153, Local accuracy on local train data 24.893
Round 116, Devices participated 10, Average loss 2.113, Central accuracy on global test data 25.190, Local accuracy on global train data 24.041, Local accuracy on local train data 24.300
Round 117, Devices participated 10, Average loss 2.092, Central accuracy on global test data 25.451, Local accuracy on global train data 24.141, Local accuracy on local train data 25.967
Round 118, Devices participated 10, Average loss 2.100, Central accuracy on global test data 25.521, Local accuracy on global train data 24.956, Local accuracy on local train data 25.467
Round 119, Devices participated 10, Average loss 2.101, Central accuracy on global test data 25.681, Local accuracy on global train data 25.168, Local accuracy on local train data 25.480
Round 120, Devices participated 10, Average loss 2.096, Central accuracy on global test data 25.871, Local accuracy on global train data 25.154, Local accuracy on local train data 24.480
Round 121, Devices participated 10, Average loss 2.081, Central accuracy on global test data 26.052, Local accuracy on global train data 25.454, Local accuracy on local train data 25.673
Round 122, Devices participated 10, Average loss 2.080, Central accuracy on global test data 26.212, Local accuracy on global train data 25.676, Local accuracy on local train data 26.100
Round 123, Devices participated 10, Average loss 2.060, Central accuracy on global test data 26.312, Local accuracy on global train data 25.334, Local accuracy on local train data 26.853
Round 124, Devices participated 10, Average loss 2.061, Central accuracy on global test data 26.372, Local accuracy on global train data 25.742, Local accuracy on local train data 26.973
Round 125, Devices participated 10, Average loss 2.052, Central accuracy on global test data 26.542, Local accuracy on global train data 25.962, Local accuracy on local train data 26.340
Round 126, Devices participated 10, Average loss 2.052, Central accuracy on global test data 26.693, Local accuracy on global train data 25.718, Local accuracy on local train data 26.467
Round 127, Devices participated 10, Average loss 2.054, Central accuracy on global test data 26.763, Local accuracy on global train data 25.225, Local accuracy on local train data 25.620
Round 128, Devices participated 10, Average loss 2.059, Central accuracy on global test data 26.813, Local accuracy on global train data 25.723, Local accuracy on local train data 25.440
Round 129, Devices participated 10, Average loss 2.042, Central accuracy on global test data 26.953, Local accuracy on global train data 26.111, Local accuracy on local train data 26.033
Round 130, Devices participated 10, Average loss 2.035, Central accuracy on global test data 27.244, Local accuracy on global train data 26.140, Local accuracy on local train data 26.693
Round 131, Devices participated 10, Average loss 2.022, Central accuracy on global test data 27.224, Local accuracy on global train data 26.375, Local accuracy on local train data 27.060
Round 132, Devices participated 10, Average loss 2.020, Central accuracy on global test data 27.394, Local accuracy on global train data 26.399, Local accuracy on local train data 27.040
Round 133, Devices participated 10, Average loss 2.029, Central accuracy on global test data 27.464, Local accuracy on global train data 26.240, Local accuracy on local train data 26.527
Round 134, Devices participated 10, Average loss 2.010, Central accuracy on global test data 27.524, Local accuracy on global train data 26.655, Local accuracy on local train data 27.480
Round 135, Devices participated 10, Average loss 2.012, Central accuracy on global test data 27.594, Local accuracy on global train data 26.667, Local accuracy on local train data 27.413
Round 136, Devices participated 10, Average loss 2.006, Central accuracy on global test data 27.684, Local accuracy on global train data 26.799, Local accuracy on local train data 27.133
Round 137, Devices participated 10, Average loss 2.012, Central accuracy on global test data 27.925, Local accuracy on global train data 27.302, Local accuracy on local train data 26.773
Round 138, Devices participated 10, Average loss 1.997, Central accuracy on global test data 28.025, Local accuracy on global train data 27.007, Local accuracy on local train data 27.380
Round 139, Devices participated 10, Average loss 2.014, Central accuracy on global test data 28.215, Local accuracy on global train data 26.887, Local accuracy on local train data 26.507
Round 140, Devices participated 10, Average loss 1.992, Central accuracy on global test data 28.135, Local accuracy on global train data 26.287, Local accuracy on local train data 26.307
Round 141, Devices participated 10, Average loss 1.997, Central accuracy on global test data 28.325, Local accuracy on global train data 26.763, Local accuracy on local train data 27.387
Round 142, Devices participated 10, Average loss 1.991, Central accuracy on global test data 28.496, Local accuracy on global train data 27.253, Local accuracy on local train data 28.200
Round 143, Devices participated 10, Average loss 1.985, Central accuracy on global test data 28.706, Local accuracy on global train data 27.437, Local accuracy on local train data 28.000
Round 144, Devices participated 10, Average loss 1.987, Central accuracy on global test data 28.996, Local accuracy on global train data 27.527, Local accuracy on local train data 27.293
Round 145, Devices participated 10, Average loss 1.978, Central accuracy on global test data 29.237, Local accuracy on global train data 28.013, Local accuracy on local train data 27.987
Round 146, Devices participated 10, Average loss 1.960, Central accuracy on global test data 29.177, Local accuracy on global train data 27.751, Local accuracy on local train data 28.907
Round 147, Devices participated 10, Average loss 1.977, Central accuracy on global test data 29.137, Local accuracy on global train data 27.930, Local accuracy on local train data 28.360
Round 148, Devices participated 10, Average loss 1.970, Central accuracy on global test data 29.237, Local accuracy on global train data 28.262, Local accuracy on local train data 28.400
Round 149, Devices participated 10, Average loss 1.952, Central accuracy on global test data 29.277, Local accuracy on global train data 28.643, Local accuracy on local train data 29.093
Round 150, Devices participated 10, Average loss 1.961, Central accuracy on global test data 29.307, Local accuracy on global train data 28.098, Local accuracy on local train data 27.933
Round 151, Devices participated 10, Average loss 1.952, Central accuracy on global test data 29.277, Local accuracy on global train data 28.696, Local accuracy on local train data 29.047
Round 152, Devices participated 10, Average loss 1.950, Central accuracy on global test data 29.407, Local accuracy on global train data 28.552, Local accuracy on local train data 28.593
Round 153, Devices participated 10, Average loss 1.970, Central accuracy on global test data 29.718, Local accuracy on global train data 29.058, Local accuracy on local train data 28.307
Round 154, Devices participated 10, Average loss 1.955, Central accuracy on global test data 29.557, Local accuracy on global train data 28.213, Local accuracy on local train data 28.807
Round 155, Devices participated 10, Average loss 1.958, Central accuracy on global test data 29.647, Local accuracy on global train data 28.540, Local accuracy on local train data 28.560
Round 156, Devices participated 10, Average loss 1.943, Central accuracy on global test data 29.708, Local accuracy on global train data 29.021, Local accuracy on local train data 29.200
Round 157, Devices participated 10, Average loss 1.949, Central accuracy on global test data 29.868, Local accuracy on global train data 28.865, Local accuracy on local train data 28.880
Round 158, Devices participated 10, Average loss 1.935, Central accuracy on global test data 29.938, Local accuracy on global train data 29.131, Local accuracy on local train data 29.227
Round 159, Devices participated 10, Average loss 1.923, Central accuracy on global test data 30.028, Local accuracy on global train data 29.148, Local accuracy on local train data 30.740
Round 160, Devices participated 10, Average loss 1.919, Central accuracy on global test data 30.098, Local accuracy on global train data 29.468, Local accuracy on local train data 30.273
Round 161, Devices participated 10, Average loss 1.916, Central accuracy on global test data 30.238, Local accuracy on global train data 29.683, Local accuracy on local train data 30.040
Round 162, Devices participated 10, Average loss 1.922, Central accuracy on global test data 30.429, Local accuracy on global train data 29.224, Local accuracy on local train data 29.587
Round 163, Devices participated 10, Average loss 1.939, Central accuracy on global test data 30.799, Local accuracy on global train data 29.570, Local accuracy on local train data 29.060
Round 164, Devices participated 10, Average loss 1.914, Central accuracy on global test data 30.970, Local accuracy on global train data 29.998, Local accuracy on local train data 29.907
Round 165, Devices participated 10, Average loss 1.923, Central accuracy on global test data 31.090, Local accuracy on global train data 30.159, Local accuracy on local train data 29.600
Round 166, Devices participated 10, Average loss 1.901, Central accuracy on global test data 31.250, Local accuracy on global train data 30.037, Local accuracy on local train data 30.693
Round 167, Devices participated 10, Average loss 1.903, Central accuracy on global test data 31.360, Local accuracy on global train data 30.037, Local accuracy on local train data 31.013
Round 168, Devices participated 10, Average loss 1.913, Central accuracy on global test data 31.460, Local accuracy on global train data 31.072, Local accuracy on local train data 30.587
Round 169, Devices participated 10, Average loss 1.888, Central accuracy on global test data 31.510, Local accuracy on global train data 30.674, Local accuracy on local train data 31.793
Round 170, Devices participated 10, Average loss 1.907, Central accuracy on global test data 31.591, Local accuracy on global train data 30.562, Local accuracy on local train data 31.053
Round 171, Devices participated 10, Average loss 1.890, Central accuracy on global test data 31.811, Local accuracy on global train data 30.813, Local accuracy on local train data 31.527
Round 172, Devices participated 10, Average loss 1.909, Central accuracy on global test data 31.881, Local accuracy on global train data 31.064, Local accuracy on local train data 30.593
Round 173, Devices participated 10, Average loss 1.871, Central accuracy on global test data 32.001, Local accuracy on global train data 30.842, Local accuracy on local train data 32.140
Round 174, Devices participated 10, Average loss 1.881, Central accuracy on global test data 32.141, Local accuracy on global train data 31.453, Local accuracy on local train data 31.967
Round 175, Devices participated 10, Average loss 1.877, Central accuracy on global test data 32.272, Local accuracy on global train data 31.582, Local accuracy on local train data 31.647
Round 176, Devices participated 10, Average loss 1.879, Central accuracy on global test data 32.392, Local accuracy on global train data 31.636, Local accuracy on local train data 31.480
Round 177, Devices participated 10, Average loss 1.847, Central accuracy on global test data 32.472, Local accuracy on global train data 31.497, Local accuracy on local train data 33.527
Round 178, Devices participated 10, Average loss 1.876, Central accuracy on global test data 32.632, Local accuracy on global train data 32.324, Local accuracy on local train data 31.853
Round 179, Devices participated 10, Average loss 1.850, Central accuracy on global test data 32.732, Local accuracy on global train data 31.689, Local accuracy on local train data 33.320
Round 180, Devices participated 10, Average loss 1.855, Central accuracy on global test data 32.953, Local accuracy on global train data 31.680, Local accuracy on local train data 33.047
Round 181, Devices participated 10, Average loss 1.853, Central accuracy on global test data 33.133, Local accuracy on global train data 31.951, Local accuracy on local train data 33.173
Round 182, Devices participated 10, Average loss 1.866, Central accuracy on global test data 33.173, Local accuracy on global train data 31.943, Local accuracy on local train data 33.440
Round 183, Devices participated 10, Average loss 1.869, Central accuracy on global test data 33.323, Local accuracy on global train data 32.991, Local accuracy on local train data 32.253
Round 184, Devices participated 10, Average loss 1.851, Central accuracy on global test data 33.634, Local accuracy on global train data 32.666, Local accuracy on local train data 33.607
Round 185, Devices participated 10, Average loss 1.845, Central accuracy on global test data 33.744, Local accuracy on global train data 32.888, Local accuracy on local train data 34.107
Round 186, Devices participated 10, Average loss 1.849, Central accuracy on global test data 33.814, Local accuracy on global train data 32.759, Local accuracy on local train data 33.540
Round 187, Devices participated 10, Average loss 1.829, Central accuracy on global test data 33.784, Local accuracy on global train data 33.074, Local accuracy on local train data 33.640
Round 188, Devices participated 10, Average loss 1.813, Central accuracy on global test data 34.014, Local accuracy on global train data 33.064, Local accuracy on local train data 34.807
Round 189, Devices participated 10, Average loss 1.838, Central accuracy on global test data 34.105, Local accuracy on global train data 33.340, Local accuracy on local train data 33.340
Round 190, Devices participated 10, Average loss 1.817, Central accuracy on global test data 34.115, Local accuracy on global train data 33.203, Local accuracy on local train data 34.580
Round 191, Devices participated 10, Average loss 1.796, Central accuracy on global test data 34.295, Local accuracy on global train data 33.298, Local accuracy on local train data 35.300
Round 192, Devices participated 10, Average loss 1.833, Central accuracy on global test data 34.345, Local accuracy on global train data 33.787, Local accuracy on local train data 34.147
Round 193, Devices participated 10, Average loss 1.825, Central accuracy on global test data 34.465, Local accuracy on global train data 33.538, Local accuracy on local train data 33.633
Round 194, Devices participated 10, Average loss 1.810, Central accuracy on global test data 34.565, Local accuracy on global train data 33.508, Local accuracy on local train data 35.053
Round 195, Devices participated 10, Average loss 1.813, Central accuracy on global test data 34.685, Local accuracy on global train data 33.660, Local accuracy on local train data 34.193
Round 196, Devices participated 10, Average loss 1.803, Central accuracy on global test data 34.926, Local accuracy on global train data 34.299, Local accuracy on local train data 35.080
Round 197, Devices participated 10, Average loss 1.793, Central accuracy on global test data 35.286, Local accuracy on global train data 34.216, Local accuracy on local train data 34.820
Round 198, Devices participated 10, Average loss 1.815, Central accuracy on global test data 35.377, Local accuracy on global train data 34.512, Local accuracy on local train data 34.640
Round 199, Devices participated 10, Average loss 1.807, Central accuracy on global test data 35.286, Local accuracy on global train data 34.666, Local accuracy on local train data 34.633
