['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '3', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '0.5', '--opt_mode', '1', '--vr_mode', '1', '--vr_scale', '0.5', '--screendump_file', 'log/perf500_fedlisa_cifariid_lenet5_bs50ep3_opt1vr1_vrs05.log']
2020-08-01 01:13:01.897671

Round   0, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.497, Local accuracy on global train data 10.342, Local accuracy on local train data 10.420
Round  41, Devices participated 10, Average loss 1.432, Central accuracy on global test data 48.037, Local accuracy on global train data 44.958, Local accuracy on local train data 48.987
Round  42, Devices participated 10, Average loss 1.442, Central accuracy on global test data 48.427, Local accuracy on global train data 45.181, Local accuracy on local train data 47.840
Round  43, Devices participated 10, Average loss 1.416, Central accuracy on global test data 48.618, Local accuracy on global train data 45.779, Local accuracy on local train data 49.367
Round  44, Devices participated 10, Average loss 1.398, Central accuracy on global test data 49.189, Local accuracy on global train data 46.831, Local accuracy on local train data 49.927
Round  45, Devices participated 10, Average loss 1.396, Central accuracy on global test data 49.519, Local accuracy on global train data 46.360, Local accuracy on local train data 49.547
Round  46, Devices participated 10, Average loss 1.376, Central accuracy on global test data 49.569, Local accuracy on global train data 46.326, Local accuracy on local train data 49.940
Round  47, Devices participated 10, Average loss 1.348, Central accuracy on global test data 50.010, Local accuracy on global train data 47.222, Local accuracy on local train data 51.147
Round  48, Devices participated 10, Average loss 1.362, Central accuracy on global test data 50.371, Local accuracy on global train data 47.429, Local accuracy on local train data 50.727
Round  49, Devices participated 10, Average loss 1.366, Central accuracy on global test data 50.731, Local accuracy on global train data 47.649, Local accuracy on local train data 50.367
Round  50, Devices participated 10, Average loss 1.340, Central accuracy on global test data 50.801, Local accuracy on global train data 48.079, Local accuracy on local train data 52.120
Round  51, Devices participated 10, Average loss 1.326, Central accuracy on global test data 50.681, Local accuracy on global train data 48.643, Local accuracy on local train data 52.873
Round  52, Devices participated 10, Average loss 1.310, Central accuracy on global test data 51.232, Local accuracy on global train data 48.960, Local accuracy on local train data 53.367
Round  53, Devices participated 10, Average loss 1.319, Central accuracy on global test data 51.362, Local accuracy on global train data 49.626, Local accuracy on local train data 53.107
Round  54, Devices participated 10, Average loss 1.320, Central accuracy on global test data 51.883, Local accuracy on global train data 49.224, Local accuracy on local train data 52.833
Round  55, Devices participated 10, Average loss 1.295, Central accuracy on global test data 51.953, Local accuracy on global train data 49.648, Local accuracy on local train data 52.967
Round  56, Devices participated 10, Average loss 1.292, Central accuracy on global test data 52.514, Local accuracy on global train data 50.212, Local accuracy on local train data 54.147
Round  57, Devices participated 10, Average loss 1.264, Central accuracy on global test data 52.334, Local accuracy on global train data 49.956, Local accuracy on local train data 54.633
Round  58, Devices participated 10, Average loss 1.283, Central accuracy on global test data 53.115, Local accuracy on global train data 50.508, Local accuracy on local train data 54.287
Round  59, Devices participated 10, Average loss 1.252, Central accuracy on global test data 53.506, Local accuracy on global train data 51.274, Local accuracy on local train data 54.993
Round  60, Devices participated 10, Average loss 1.248, Central accuracy on global test data 53.055, Local accuracy on global train data 50.715, Local accuracy on local train data 55.700
Round  61, Devices participated 10, Average loss 1.268, Central accuracy on global test data 53.385, Local accuracy on global train data 51.348, Local accuracy on local train data 54.687
Round  62, Devices participated 10, Average loss 1.236, Central accuracy on global test data 54.137, Local accuracy on global train data 51.033, Local accuracy on local train data 55.460
Round  63, Devices participated 10, Average loss 1.228, Central accuracy on global test data 54.357, Local accuracy on global train data 51.243, Local accuracy on local train data 56.613
Round  64, Devices participated 10, Average loss 1.216, Central accuracy on global test data 54.177, Local accuracy on global train data 51.887, Local accuracy on local train data 56.420
Round  65, Devices participated 10, Average loss 1.183, Central accuracy on global test data 54.157, Local accuracy on global train data 52.441, Local accuracy on local train data 57.893
Round  66, Devices participated 10, Average loss 1.202, Central accuracy on global test data 54.818, Local accuracy on global train data 52.231, Local accuracy on local train data 56.933
Round  67, Devices participated 10, Average loss 1.171, Central accuracy on global test data 55.218, Local accuracy on global train data 52.202, Local accuracy on local train data 58.107
Round  68, Devices participated 10, Average loss 1.176, Central accuracy on global test data 54.898, Local accuracy on global train data 53.083, Local accuracy on local train data 58.353
Round  69, Devices participated 10, Average loss 1.193, Central accuracy on global test data 55.238, Local accuracy on global train data 53.928, Local accuracy on local train data 58.053
Round  70, Devices participated 10, Average loss 1.168, Central accuracy on global test data 55.429, Local accuracy on global train data 53.752, Local accuracy on local train data 58.867
Round  71, Devices participated 10, Average loss 1.153, Central accuracy on global test data 55.529, Local accuracy on global train data 52.473, Local accuracy on local train data 59.440
Round  72, Devices participated 10, Average loss 1.160, Central accuracy on global test data 55.389, Local accuracy on global train data 53.577, Local accuracy on local train data 59.793
Round  73, Devices participated 10, Average loss 1.167, Central accuracy on global test data 55.879, Local accuracy on global train data 53.777, Local accuracy on local train data 59.187
Round  74, Devices participated 10, Average loss 1.180, Central accuracy on global test data 55.889, Local accuracy on global train data 54.553, Local accuracy on local train data 58.553
Round  75, Devices participated 10, Average loss 1.174, Central accuracy on global test data 56.060, Local accuracy on global train data 54.370, Local accuracy on local train data 58.687
Round  76, Devices participated 10, Average loss 1.151, Central accuracy on global test data 56.200, Local accuracy on global train data 54.763, Local accuracy on local train data 59.193
Round  77, Devices participated 10, Average loss 1.122, Central accuracy on global test data 56.330, Local accuracy on global train data 55.361, Local accuracy on local train data 59.993
Round  78, Devices participated 10, Average loss 1.104, Central accuracy on global test data 56.500, Local accuracy on global train data 55.232, Local accuracy on local train data 60.840
Round  79, Devices participated 10, Average loss 1.126, Central accuracy on global test data 56.200, Local accuracy on global train data 55.317, Local accuracy on local train data 60.187
Round  80, Devices participated 10, Average loss 1.108, Central accuracy on global test data 56.280, Local accuracy on global train data 55.471, Local accuracy on local train data 60.667
Round  81, Devices participated 10, Average loss 1.110, Central accuracy on global test data 56.581, Local accuracy on global train data 56.106, Local accuracy on local train data 61.513
Round  82, Devices participated 10, Average loss 1.104, Central accuracy on global test data 56.631, Local accuracy on global train data 56.084, Local accuracy on local train data 61.367
Round  83, Devices participated 10, Average loss 1.072, Central accuracy on global test data 56.811, Local accuracy on global train data 56.436, Local accuracy on local train data 62.853
Round  84, Devices participated 10, Average loss 1.066, Central accuracy on global test data 56.931, Local accuracy on global train data 56.543, Local accuracy on local train data 62.913
Round  85, Devices participated 10, Average loss 1.106, Central accuracy on global test data 57.011, Local accuracy on global train data 57.065, Local accuracy on local train data 61.287
Round  86, Devices participated 10, Average loss 1.065, Central accuracy on global test data 57.442, Local accuracy on global train data 56.836, Local accuracy on local train data 62.633
Round  87, Devices participated 10, Average loss 1.074, Central accuracy on global test data 57.252, Local accuracy on global train data 56.641, Local accuracy on local train data 63.007
Round  88, Devices participated 10, Average loss 1.033, Central accuracy on global test data 57.472, Local accuracy on global train data 56.404, Local accuracy on local train data 63.873
Round  89, Devices participated 10, Average loss 1.033, Central accuracy on global test data 57.171, Local accuracy on global train data 57.200, Local accuracy on local train data 63.373
Round  90, Devices participated 10, Average loss 1.032, Central accuracy on global test data 57.382, Local accuracy on global train data 57.661, Local accuracy on local train data 64.027
Round  91, Devices participated 10, Average loss 1.034, Central accuracy on global test data 57.342, Local accuracy on global train data 57.512, Local accuracy on local train data 63.960
Round  92, Devices participated 10, Average loss 1.024, Central accuracy on global test data 56.861, Local accuracy on global train data 57.517, Local accuracy on local train data 64.920
Round  93, Devices participated 10, Average loss 1.014, Central accuracy on global test data 57.412, Local accuracy on global train data 57.886, Local accuracy on local train data 65.060
Round  94, Devices participated 10, Average loss 1.017, Central accuracy on global test data 57.502, Local accuracy on global train data 57.732, Local accuracy on local train data 64.607
Round  95, Devices participated 10, Average loss 1.020, Central accuracy on global test data 57.532, Local accuracy on global train data 58.152, Local accuracy on local train data 64.853
Round  96, Devices participated 10, Average loss 1.008, Central accuracy on global test data 57.452, Local accuracy on global train data 58.613, Local accuracy on local train data 65.253
Round  97, Devices participated 10, Average loss 1.018, Central accuracy on global test data 57.802, Local accuracy on global train data 58.772, Local accuracy on local train data 65.100
Round  98, Devices participated 10, Average loss 0.998, Central accuracy on global test data 57.823, Local accuracy on global train data 59.617, Local accuracy on local train data 65.047
Round  99, Devices participated 10, Average loss 0.985, Central accuracy on global test data 58.183, Local accuracy on global train data 57.986, Local accuracy on local train data 65.853
Round 100, Devices participated 10, Average loss 1.001, Central accuracy on global test data 57.903, Local accuracy on global train data 59.336, Local accuracy on local train data 64.833
Round 101, Devices participated 10, Average loss 0.982, Central accuracy on global test data 58.073, Local accuracy on global train data 59.866, Local accuracy on local train data 66.553
Round 102, Devices participated 10, Average loss 0.984, Central accuracy on global test data 58.093, Local accuracy on global train data 59.387, Local accuracy on local train data 66.200
Round 103, Devices participated 10, Average loss 0.969, Central accuracy on global test data 58.313, Local accuracy on global train data 59.658, Local accuracy on local train data 66.340
Round 104, Devices participated 10, Average loss 0.968, Central accuracy on global test data 58.433, Local accuracy on global train data 60.396, Local accuracy on local train data 66.480
Round 105, Devices participated 10, Average loss 0.965, Central accuracy on global test data 58.684, Local accuracy on global train data 60.107, Local accuracy on local train data 66.653
Round 106, Devices participated 10, Average loss 0.946, Central accuracy on global test data 58.363, Local accuracy on global train data 60.305, Local accuracy on local train data 67.540
Round 107, Devices participated 10, Average loss 0.945, Central accuracy on global test data 58.584, Local accuracy on global train data 60.637, Local accuracy on local train data 67.307
Round 108, Devices participated 10, Average loss 0.959, Central accuracy on global test data 58.504, Local accuracy on global train data 60.862, Local accuracy on local train data 67.047
Round 109, Devices participated 10, Average loss 0.942, Central accuracy on global test data 58.754, Local accuracy on global train data 60.840, Local accuracy on local train data 67.647
Round 110, Devices participated 10, Average loss 0.963, Central accuracy on global test data 58.994, Local accuracy on global train data 60.664, Local accuracy on local train data 67.107
Round 111, Devices participated 10, Average loss 0.962, Central accuracy on global test data 58.764, Local accuracy on global train data 60.925, Local accuracy on local train data 66.547
Round 112, Devices participated 10, Average loss 0.902, Central accuracy on global test data 58.604, Local accuracy on global train data 61.697, Local accuracy on local train data 69.133
Round 113, Devices participated 10, Average loss 0.949, Central accuracy on global test data 58.744, Local accuracy on global train data 62.366, Local accuracy on local train data 67.453
Round 114, Devices participated 10, Average loss 0.891, Central accuracy on global test data 58.594, Local accuracy on global train data 60.115, Local accuracy on local train data 69.113
Round 115, Devices participated 10, Average loss 0.928, Central accuracy on global test data 58.564, Local accuracy on global train data 61.897, Local accuracy on local train data 68.253
Round 116, Devices participated 10, Average loss 0.908, Central accuracy on global test data 59.165, Local accuracy on global train data 61.995, Local accuracy on local train data 69.113
Round 117, Devices participated 10, Average loss 0.902, Central accuracy on global test data 59.135, Local accuracy on global train data 61.655, Local accuracy on local train data 69.027
Round 118, Devices participated 10, Average loss 0.910, Central accuracy on global test data 59.044, Local accuracy on global train data 63.308, Local accuracy on local train data 68.907
Round 119, Devices participated 10, Average loss 0.932, Central accuracy on global test data 58.944, Local accuracy on global train data 63.699, Local accuracy on local train data 68.053
Round 120, Devices participated 10, Average loss 0.906, Central accuracy on global test data 59.065, Local accuracy on global train data 62.468, Local accuracy on local train data 68.920
Round 121, Devices participated 10, Average loss 0.884, Central accuracy on global test data 59.024, Local accuracy on global train data 63.489, Local accuracy on local train data 69.847
Round 122, Devices participated 10, Average loss 0.879, Central accuracy on global test data 59.756, Local accuracy on global train data 62.515, Local accuracy on local train data 70.613
Round 123, Devices participated 10, Average loss 0.871, Central accuracy on global test data 59.455, Local accuracy on global train data 63.384, Local accuracy on local train data 70.187
Round 124, Devices participated 10, Average loss 0.852, Central accuracy on global test data 59.495, Local accuracy on global train data 63.184, Local accuracy on local train data 70.740
Round 125, Devices participated 10, Average loss 0.865, Central accuracy on global test data 59.135, Local accuracy on global train data 63.352, Local accuracy on local train data 70.173
Round 126, Devices participated 10, Average loss 0.883, Central accuracy on global test data 59.585, Local accuracy on global train data 63.718, Local accuracy on local train data 69.353
Round 127, Devices participated 10, Average loss 0.865, Central accuracy on global test data 59.235, Local accuracy on global train data 63.445, Local accuracy on local train data 70.607
Round 128, Devices participated 10, Average loss 0.864, Central accuracy on global test data 59.806, Local accuracy on global train data 64.287, Local accuracy on local train data 70.720
Round 129, Devices participated 10, Average loss 0.869, Central accuracy on global test data 59.435, Local accuracy on global train data 63.721, Local accuracy on local train data 70.233
Round 130, Devices participated 10, Average loss 0.841, Central accuracy on global test data 59.966, Local accuracy on global train data 65.312, Local accuracy on local train data 71.267
Round 131, Devices participated 10, Average loss 0.825, Central accuracy on global test data 60.246, Local accuracy on global train data 63.613, Local accuracy on local train data 71.627
Round 132, Devices participated 10, Average loss 0.846, Central accuracy on global test data 59.716, Local accuracy on global train data 65.088, Local accuracy on local train data 71.053
Round 133, Devices participated 10, Average loss 0.843, Central accuracy on global test data 60.076, Local accuracy on global train data 64.302, Local accuracy on local train data 71.073
Round 134, Devices participated 10, Average loss 0.836, Central accuracy on global test data 60.086, Local accuracy on global train data 65.583, Local accuracy on local train data 71.787
Round 135, Devices participated 10, Average loss 0.834, Central accuracy on global test data 60.407, Local accuracy on global train data 65.613, Local accuracy on local train data 72.027
Round 136, Devices participated 10, Average loss 0.849, Central accuracy on global test data 59.976, Local accuracy on global train data 66.267, Local accuracy on local train data 71.247
Round 137, Devices participated 10, Average loss 0.858, Central accuracy on global test data 60.196, Local accuracy on global train data 65.342, Local accuracy on local train data 70.193
Round 138, Devices participated 10, Average loss 0.840, Central accuracy on global test data 60.337, Local accuracy on global train data 65.935, Local accuracy on local train data 71.053
Round 139, Devices participated 10, Average loss 0.836, Central accuracy on global test data 60.417, Local accuracy on global train data 65.166, Local accuracy on local train data 71.700
Round 140, Devices participated 10, Average loss 0.843, Central accuracy on global test data 60.136, Local accuracy on global train data 65.769, Local accuracy on local train data 71.133
Round 141, Devices participated 10, Average loss 0.849, Central accuracy on global test data 60.216, Local accuracy on global train data 66.116, Local accuracy on local train data 70.980
Round 142, Devices participated 10, Average loss 0.823, Central accuracy on global test data 60.126, Local accuracy on global train data 67.078, Local accuracy on local train data 72.287
Round 143, Devices participated 10, Average loss 0.816, Central accuracy on global test data 60.036, Local accuracy on global train data 65.928, Local accuracy on local train data 71.973
Round 144, Devices participated 10, Average loss 0.838, Central accuracy on global test data 60.096, Local accuracy on global train data 66.089, Local accuracy on local train data 71.560
Round 145, Devices participated 10, Average loss 0.789, Central accuracy on global test data 60.327, Local accuracy on global train data 66.831, Local accuracy on local train data 73.373
Round 146, Devices participated 10, Average loss 0.799, Central accuracy on global test data 60.347, Local accuracy on global train data 66.682, Local accuracy on local train data 73.367
Round 147, Devices participated 10, Average loss 0.815, Central accuracy on global test data 59.876, Local accuracy on global train data 65.818, Local accuracy on local train data 71.980
Round 148, Devices participated 10, Average loss 0.801, Central accuracy on global test data 59.645, Local accuracy on global train data 66.714, Local accuracy on local train data 72.827
Round 149, Devices participated 10, Average loss 0.806, Central accuracy on global test data 59.766, Local accuracy on global train data 66.836, Local accuracy on local train data 72.940
Round 150, Devices participated 10, Average loss 0.787, Central accuracy on global test data 60.337, Local accuracy on global train data 67.529, Local accuracy on local train data 73.247
Round 151, Devices participated 10, Average loss 0.757, Central accuracy on global test data 60.116, Local accuracy on global train data 67.219, Local accuracy on local train data 74.500
Round 152, Devices participated 10, Average loss 0.788, Central accuracy on global test data 60.136, Local accuracy on global train data 67.546, Local accuracy on local train data 73.747
Round 153, Devices participated 10, Average loss 0.787, Central accuracy on global test data 60.206, Local accuracy on global train data 68.047, Local accuracy on local train data 73.647
Round 154, Devices participated 10, Average loss 0.767, Central accuracy on global test data 60.086, Local accuracy on global train data 68.242, Local accuracy on local train data 73.780
Round 155, Devices participated 10, Average loss 0.782, Central accuracy on global test data 59.996, Local accuracy on global train data 67.590, Local accuracy on local train data 73.553
Round 156, Devices participated 10, Average loss 0.777, Central accuracy on global test data 59.906, Local accuracy on global train data 67.375, Local accuracy on local train data 73.627
Round 157, Devices participated 10, Average loss 0.801, Central accuracy on global test data 59.936, Local accuracy on global train data 68.411, Local accuracy on local train data 72.673
Round 158, Devices participated 10, Average loss 0.775, Central accuracy on global test data 60.427, Local accuracy on global train data 67.915, Local accuracy on local train data 73.493
Round 159, Devices participated 10, Average loss 0.772, Central accuracy on global test data 60.176, Local accuracy on global train data 66.699, Local accuracy on local train data 74.133
Round 160, Devices participated 10, Average loss 0.755, Central accuracy on global test data 60.056, Local accuracy on global train data 67.615, Local accuracy on local train data 74.400
Round 161, Devices participated 10, Average loss 0.769, Central accuracy on global test data 60.447, Local accuracy on global train data 68.284, Local accuracy on local train data 73.740
Round 162, Devices participated 10, Average loss 0.750, Central accuracy on global test data 60.206, Local accuracy on global train data 68.533, Local accuracy on local train data 74.967
Round 163, Devices participated 10, Average loss 0.788, Central accuracy on global test data 60.066, Local accuracy on global train data 69.028, Local accuracy on local train data 72.980
Round 164, Devices participated 10, Average loss 0.766, Central accuracy on global test data 59.796, Local accuracy on global train data 68.650, Local accuracy on local train data 73.713
Round 165, Devices participated 10, Average loss 0.753, Central accuracy on global test data 59.956, Local accuracy on global train data 69.045, Local accuracy on local train data 74.120
Round 166, Devices participated 10, Average loss 0.734, Central accuracy on global test data 60.176, Local accuracy on global train data 68.518, Local accuracy on local train data 75.007
Round 167, Devices participated 10, Average loss 0.746, Central accuracy on global test data 60.016, Local accuracy on global train data 69.651, Local accuracy on local train data 74.767
Round 168, Devices participated 10, Average loss 0.761, Central accuracy on global test data 59.786, Local accuracy on global train data 69.363, Local accuracy on local train data 74.187
Round 169, Devices participated 10, Average loss 0.743, Central accuracy on global test data 60.407, Local accuracy on global train data 69.600, Local accuracy on local train data 74.793
Round 170, Devices participated 10, Average loss 0.730, Central accuracy on global test data 60.006, Local accuracy on global train data 69.543, Local accuracy on local train data 75.193
Round 171, Devices participated 10, Average loss 0.749, Central accuracy on global test data 60.226, Local accuracy on global train data 69.526, Local accuracy on local train data 74.540
Round 172, Devices participated 10, Average loss 0.759, Central accuracy on global test data 59.645, Local accuracy on global train data 69.568, Local accuracy on local train data 74.133
Round 173, Devices participated 10, Average loss 0.713, Central accuracy on global test data 60.136, Local accuracy on global train data 68.931, Local accuracy on local train data 75.373
Round 174, Devices participated 10, Average loss 0.761, Central accuracy on global test data 59.936, Local accuracy on global train data 69.670, Local accuracy on local train data 74.007
Round 175, Devices participated 10, Average loss 0.731, Central accuracy on global test data 60.166, Local accuracy on global train data 69.934, Local accuracy on local train data 75.413
Round 176, Devices participated 10, Average loss 0.748, Central accuracy on global test data 60.126, Local accuracy on global train data 70.334, Local accuracy on local train data 74.987
Round 177, Devices participated 10, Average loss 0.703, Central accuracy on global test data 60.136, Local accuracy on global train data 69.531, Local accuracy on local train data 76.267
Round 178, Devices participated 10, Average loss 0.732, Central accuracy on global test data 59.585, Local accuracy on global train data 70.500, Local accuracy on local train data 74.860
Round 179, Devices participated 10, Average loss 0.726, Central accuracy on global test data 60.056, Local accuracy on global train data 70.901, Local accuracy on local train data 75.267
Round 180, Devices participated 10, Average loss 0.720, Central accuracy on global test data 59.816, Local accuracy on global train data 71.052, Local accuracy on local train data 75.767
Round 181, Devices participated 10, Average loss 0.715, Central accuracy on global test data 60.196, Local accuracy on global train data 70.942, Local accuracy on local train data 75.713
Round 182, Devices participated 10, Average loss 0.701, Central accuracy on global test data 60.226, Local accuracy on global train data 70.366, Local accuracy on local train data 75.660
Round 183, Devices participated 10, Average loss 0.722, Central accuracy on global test data 60.357, Local accuracy on global train data 70.916, Local accuracy on local train data 75.540
Round 184, Devices participated 10, Average loss 0.732, Central accuracy on global test data 60.437, Local accuracy on global train data 70.674, Local accuracy on local train data 74.833
Round 185, Devices participated 10, Average loss 0.712, Central accuracy on global test data 59.816, Local accuracy on global train data 70.271, Local accuracy on local train data 76.067
Round 186, Devices participated 10, Average loss 0.716, Central accuracy on global test data 59.806, Local accuracy on global train data 70.745, Local accuracy on local train data 75.480
Round 187, Devices participated 10, Average loss 0.684, Central accuracy on global test data 60.096, Local accuracy on global train data 71.755, Local accuracy on local train data 77.273
Round 188, Devices participated 10, Average loss 0.692, Central accuracy on global test data 59.996, Local accuracy on global train data 71.941, Local accuracy on local train data 76.933
Round 189, Devices participated 10, Average loss 0.724, Central accuracy on global test data 59.966, Local accuracy on global train data 71.367, Local accuracy on local train data 75.500
Round 190, Devices participated 10, Average loss 0.682, Central accuracy on global test data 59.936, Local accuracy on global train data 71.404, Local accuracy on local train data 77.087
Round 191, Devices participated 10, Average loss 0.667, Central accuracy on global test data 59.896, Local accuracy on global train data 71.023, Local accuracy on local train data 77.093
Round 192, Devices participated 10, Average loss 0.727, Central accuracy on global test data 60.136, Local accuracy on global train data 72.703, Local accuracy on local train data 75.180
Round 193, Devices participated 10, Average loss 0.713, Central accuracy on global test data 59.836, Local accuracy on global train data 71.665, Local accuracy on local train data 75.680
Round 194, Devices participated 10, Average loss 0.676, Central accuracy on global test data 59.896, Local accuracy on global train data 71.794, Local accuracy on local train data 77.467
Round 195, Devices participated 10, Average loss 0.675, Central accuracy on global test data 59.946, Local accuracy on global train data 71.519, Local accuracy on local train data 77.353
Round 196, Devices participated 10, Average loss 0.692, Central accuracy on global test data 59.816, Local accuracy on global train data 72.170, Local accuracy on local train data 76.647
Round 197, Devices participated 10, Average loss 0.683, Central accuracy on global test data 60.126, Local accuracy on global train data 71.357, Local accuracy on local train data 77.060
Round 198, Devices participated 10, Average loss 0.680, Central accuracy on global test data 59.996, Local accuracy on global train data 72.595, Local accuracy on local train data 77.313
Round 199, Devices participated 10, Average loss 0.694, Central accuracy on global test data 60.036, Local accuracy on global train data 72.976, Local accuracy on local train data 76.660
