['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '3', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '0.5', '--opt_mode', '1', '--vr_mode', '1', '--vr_scale', '0.05', '--screendump_file', 'log/perf500_fedlisa_cifariid_lenet5_bs50ep3_opt1vr1_vrs005.log']
2020-08-01 01:13:01.110823

Round   0, Devices participated 10, Average loss 2.304, Central accuracy on global test data 9.425, Local accuracy on global train data 9.446, Local accuracy on local train data 9.340
Round  82, Devices participated 10, Average loss 2.130, Central accuracy on global test data 24.529, Local accuracy on global train data 23.127, Local accuracy on local train data 24.093
Round  83, Devices participated 10, Average loss 2.122, Central accuracy on global test data 24.800, Local accuracy on global train data 23.904, Local accuracy on local train data 24.033
Round  84, Devices participated 10, Average loss 2.117, Central accuracy on global test data 25.000, Local accuracy on global train data 24.202, Local accuracy on local train data 24.160
Round  85, Devices participated 10, Average loss 2.114, Central accuracy on global test data 25.651, Local accuracy on global train data 24.355, Local accuracy on local train data 24.500
Round  86, Devices participated 10, Average loss 2.097, Central accuracy on global test data 25.731, Local accuracy on global train data 24.543, Local accuracy on local train data 25.287
Round  87, Devices participated 10, Average loss 2.086, Central accuracy on global test data 26.112, Local accuracy on global train data 24.924, Local accuracy on local train data 26.253
Round  88, Devices participated 10, Average loss 2.081, Central accuracy on global test data 26.202, Local accuracy on global train data 25.300, Local accuracy on local train data 25.353
Round  89, Devices participated 10, Average loss 2.057, Central accuracy on global test data 26.452, Local accuracy on global train data 25.776, Local accuracy on local train data 26.900
Round  90, Devices participated 10, Average loss 2.065, Central accuracy on global test data 26.472, Local accuracy on global train data 25.867, Local accuracy on local train data 26.040
Round  91, Devices participated 10, Average loss 2.048, Central accuracy on global test data 26.643, Local accuracy on global train data 26.040, Local accuracy on local train data 27.373
Round  92, Devices participated 10, Average loss 2.037, Central accuracy on global test data 26.723, Local accuracy on global train data 25.767, Local accuracy on local train data 26.760
Round  93, Devices participated 10, Average loss 2.041, Central accuracy on global test data 26.573, Local accuracy on global train data 25.876, Local accuracy on local train data 26.573
Round  94, Devices participated 10, Average loss 2.038, Central accuracy on global test data 26.913, Local accuracy on global train data 26.143, Local accuracy on local train data 26.713
Round  95, Devices participated 10, Average loss 2.031, Central accuracy on global test data 27.063, Local accuracy on global train data 26.006, Local accuracy on local train data 26.047
Round  96, Devices participated 10, Average loss 2.026, Central accuracy on global test data 27.424, Local accuracy on global train data 26.523, Local accuracy on local train data 26.487
Round  97, Devices participated 10, Average loss 2.023, Central accuracy on global test data 27.354, Local accuracy on global train data 26.580, Local accuracy on local train data 27.440
Round  98, Devices participated 10, Average loss 2.016, Central accuracy on global test data 27.644, Local accuracy on global train data 26.814, Local accuracy on local train data 27.687
Round  99, Devices participated 10, Average loss 2.016, Central accuracy on global test data 27.554, Local accuracy on global train data 26.536, Local accuracy on local train data 26.480
Round 100, Devices participated 10, Average loss 2.009, Central accuracy on global test data 27.704, Local accuracy on global train data 26.445, Local accuracy on local train data 26.953
Round 101, Devices participated 10, Average loss 1.989, Central accuracy on global test data 28.385, Local accuracy on global train data 26.841, Local accuracy on local train data 26.993
Round 102, Devices participated 10, Average loss 2.016, Central accuracy on global test data 28.446, Local accuracy on global train data 27.151, Local accuracy on local train data 26.120
Round 103, Devices participated 10, Average loss 1.982, Central accuracy on global test data 28.405, Local accuracy on global train data 27.122, Local accuracy on local train data 28.213
Round 104, Devices participated 10, Average loss 1.976, Central accuracy on global test data 28.425, Local accuracy on global train data 27.344, Local accuracy on local train data 27.533
Round 105, Devices participated 10, Average loss 1.972, Central accuracy on global test data 28.786, Local accuracy on global train data 27.505, Local accuracy on local train data 28.740
Round 106, Devices participated 10, Average loss 1.971, Central accuracy on global test data 28.486, Local accuracy on global train data 27.800, Local accuracy on local train data 28.113
Round 107, Devices participated 10, Average loss 1.980, Central accuracy on global test data 28.936, Local accuracy on global train data 28.020, Local accuracy on local train data 27.527
Round 108, Devices participated 10, Average loss 1.963, Central accuracy on global test data 29.197, Local accuracy on global train data 28.374, Local accuracy on local train data 27.693
Round 109, Devices participated 10, Average loss 1.947, Central accuracy on global test data 29.407, Local accuracy on global train data 27.844, Local accuracy on local train data 29.087
Round 110, Devices participated 10, Average loss 1.975, Central accuracy on global test data 29.457, Local accuracy on global train data 28.245, Local accuracy on local train data 27.633
Round 111, Devices participated 10, Average loss 1.972, Central accuracy on global test data 29.728, Local accuracy on global train data 28.870, Local accuracy on local train data 28.653
Round 112, Devices participated 10, Average loss 1.951, Central accuracy on global test data 29.667, Local accuracy on global train data 28.657, Local accuracy on local train data 29.707
Round 113, Devices participated 10, Average loss 1.948, Central accuracy on global test data 29.557, Local accuracy on global train data 28.948, Local accuracy on local train data 28.913
Round 114, Devices participated 10, Average loss 1.934, Central accuracy on global test data 29.938, Local accuracy on global train data 28.850, Local accuracy on local train data 29.947
Round 115, Devices participated 10, Average loss 1.927, Central accuracy on global test data 30.308, Local accuracy on global train data 29.451, Local accuracy on local train data 29.807
Round 116, Devices participated 10, Average loss 1.927, Central accuracy on global test data 30.058, Local accuracy on global train data 28.972, Local accuracy on local train data 30.100
Round 117, Devices participated 10, Average loss 1.912, Central accuracy on global test data 30.008, Local accuracy on global train data 28.567, Local accuracy on local train data 30.573
Round 118, Devices participated 10, Average loss 1.928, Central accuracy on global test data 30.559, Local accuracy on global train data 29.507, Local accuracy on local train data 30.547
Round 119, Devices participated 10, Average loss 1.929, Central accuracy on global test data 30.990, Local accuracy on global train data 29.888, Local accuracy on local train data 29.907
Round 120, Devices participated 10, Average loss 1.928, Central accuracy on global test data 31.110, Local accuracy on global train data 29.824, Local accuracy on local train data 29.713
Round 121, Devices participated 10, Average loss 1.915, Central accuracy on global test data 31.180, Local accuracy on global train data 30.210, Local accuracy on local train data 30.333
Round 122, Devices participated 10, Average loss 1.902, Central accuracy on global test data 31.050, Local accuracy on global train data 30.134, Local accuracy on local train data 30.573
Round 123, Devices participated 10, Average loss 1.900, Central accuracy on global test data 31.130, Local accuracy on global train data 30.254, Local accuracy on local train data 30.800
Round 124, Devices participated 10, Average loss 1.895, Central accuracy on global test data 31.230, Local accuracy on global train data 30.525, Local accuracy on local train data 31.887
Round 125, Devices participated 10, Average loss 1.890, Central accuracy on global test data 31.330, Local accuracy on global train data 30.593, Local accuracy on local train data 31.173
Round 126, Devices participated 10, Average loss 1.895, Central accuracy on global test data 32.031, Local accuracy on global train data 30.693, Local accuracy on local train data 31.653
Round 127, Devices participated 10, Average loss 1.903, Central accuracy on global test data 31.751, Local accuracy on global train data 30.342, Local accuracy on local train data 31.000
Round 128, Devices participated 10, Average loss 1.912, Central accuracy on global test data 31.781, Local accuracy on global train data 30.786, Local accuracy on local train data 30.933
Round 129, Devices participated 10, Average loss 1.893, Central accuracy on global test data 31.981, Local accuracy on global train data 31.323, Local accuracy on local train data 31.247
Round 130, Devices participated 10, Average loss 1.888, Central accuracy on global test data 32.282, Local accuracy on global train data 31.172, Local accuracy on local train data 31.487
Round 131, Devices participated 10, Average loss 1.863, Central accuracy on global test data 32.632, Local accuracy on global train data 31.455, Local accuracy on local train data 32.280
Round 132, Devices participated 10, Average loss 1.871, Central accuracy on global test data 32.752, Local accuracy on global train data 31.841, Local accuracy on local train data 32.660
Round 133, Devices participated 10, Average loss 1.872, Central accuracy on global test data 32.352, Local accuracy on global train data 31.521, Local accuracy on local train data 32.367
Round 134, Devices participated 10, Average loss 1.866, Central accuracy on global test data 32.392, Local accuracy on global train data 32.510, Local accuracy on local train data 32.833
Round 135, Devices participated 10, Average loss 1.864, Central accuracy on global test data 33.053, Local accuracy on global train data 32.283, Local accuracy on local train data 32.680
Round 136, Devices participated 10, Average loss 1.863, Central accuracy on global test data 33.333, Local accuracy on global train data 32.456, Local accuracy on local train data 32.887
Round 137, Devices participated 10, Average loss 1.862, Central accuracy on global test data 33.484, Local accuracy on global train data 33.208, Local accuracy on local train data 32.607
Round 138, Devices participated 10, Average loss 1.854, Central accuracy on global test data 33.604, Local accuracy on global train data 32.600, Local accuracy on local train data 33.060
Round 139, Devices participated 10, Average loss 1.858, Central accuracy on global test data 34.014, Local accuracy on global train data 32.878, Local accuracy on local train data 32.740
Round 140, Devices participated 10, Average loss 1.840, Central accuracy on global test data 33.043, Local accuracy on global train data 32.676, Local accuracy on local train data 32.953
Round 141, Devices participated 10, Average loss 1.847, Central accuracy on global test data 33.844, Local accuracy on global train data 32.678, Local accuracy on local train data 33.453
Round 142, Devices participated 10, Average loss 1.838, Central accuracy on global test data 34.375, Local accuracy on global train data 32.954, Local accuracy on local train data 34.033
Round 143, Devices participated 10, Average loss 1.835, Central accuracy on global test data 34.475, Local accuracy on global train data 33.577, Local accuracy on local train data 34.273
Round 144, Devices participated 10, Average loss 1.838, Central accuracy on global test data 34.495, Local accuracy on global train data 33.630, Local accuracy on local train data 33.173
Round 145, Devices participated 10, Average loss 1.821, Central accuracy on global test data 34.555, Local accuracy on global train data 33.647, Local accuracy on local train data 34.033
Round 146, Devices participated 10, Average loss 1.814, Central accuracy on global test data 34.696, Local accuracy on global train data 33.718, Local accuracy on local train data 35.113
Round 147, Devices participated 10, Average loss 1.825, Central accuracy on global test data 34.395, Local accuracy on global train data 33.833, Local accuracy on local train data 34.113
Round 148, Devices participated 10, Average loss 1.815, Central accuracy on global test data 34.966, Local accuracy on global train data 34.319, Local accuracy on local train data 34.747
Round 149, Devices participated 10, Average loss 1.796, Central accuracy on global test data 34.956, Local accuracy on global train data 34.561, Local accuracy on local train data 34.980
Round 150, Devices participated 10, Average loss 1.812, Central accuracy on global test data 34.776, Local accuracy on global train data 34.207, Local accuracy on local train data 34.153
Round 151, Devices participated 10, Average loss 1.791, Central accuracy on global test data 35.327, Local accuracy on global train data 34.766, Local accuracy on local train data 34.987
Round 152, Devices participated 10, Average loss 1.796, Central accuracy on global test data 35.317, Local accuracy on global train data 34.092, Local accuracy on local train data 34.847
Round 153, Devices participated 10, Average loss 1.809, Central accuracy on global test data 35.717, Local accuracy on global train data 35.466, Local accuracy on local train data 34.433
Round 154, Devices participated 10, Average loss 1.794, Central accuracy on global test data 35.417, Local accuracy on global train data 34.536, Local accuracy on local train data 35.067
Round 155, Devices participated 10, Average loss 1.795, Central accuracy on global test data 35.817, Local accuracy on global train data 35.222, Local accuracy on local train data 34.180
Round 156, Devices participated 10, Average loss 1.775, Central accuracy on global test data 36.048, Local accuracy on global train data 35.049, Local accuracy on local train data 36.153
Round 157, Devices participated 10, Average loss 1.787, Central accuracy on global test data 36.048, Local accuracy on global train data 34.995, Local accuracy on local train data 35.033
Round 158, Devices participated 10, Average loss 1.785, Central accuracy on global test data 36.068, Local accuracy on global train data 35.410, Local accuracy on local train data 35.167
Round 159, Devices participated 10, Average loss 1.761, Central accuracy on global test data 36.318, Local accuracy on global train data 35.166, Local accuracy on local train data 36.707
Round 160, Devices participated 10, Average loss 1.757, Central accuracy on global test data 36.318, Local accuracy on global train data 35.640, Local accuracy on local train data 36.393
Round 161, Devices participated 10, Average loss 1.741, Central accuracy on global test data 36.518, Local accuracy on global train data 35.776, Local accuracy on local train data 36.800
Round 162, Devices participated 10, Average loss 1.741, Central accuracy on global test data 36.979, Local accuracy on global train data 35.547, Local accuracy on local train data 36.613
Round 163, Devices participated 10, Average loss 1.773, Central accuracy on global test data 36.729, Local accuracy on global train data 35.718, Local accuracy on local train data 35.487
Round 164, Devices participated 10, Average loss 1.747, Central accuracy on global test data 37.089, Local accuracy on global train data 36.362, Local accuracy on local train data 37.007
Round 165, Devices participated 10, Average loss 1.756, Central accuracy on global test data 37.149, Local accuracy on global train data 36.509, Local accuracy on local train data 36.727
Round 166, Devices participated 10, Average loss 1.718, Central accuracy on global test data 37.260, Local accuracy on global train data 36.101, Local accuracy on local train data 37.280
Round 167, Devices participated 10, Average loss 1.730, Central accuracy on global test data 37.340, Local accuracy on global train data 36.030, Local accuracy on local train data 37.927
Round 168, Devices participated 10, Average loss 1.741, Central accuracy on global test data 37.580, Local accuracy on global train data 36.899, Local accuracy on local train data 36.327
Round 169, Devices participated 10, Average loss 1.720, Central accuracy on global test data 37.250, Local accuracy on global train data 36.792, Local accuracy on local train data 38.260
Round 170, Devices participated 10, Average loss 1.734, Central accuracy on global test data 37.991, Local accuracy on global train data 36.702, Local accuracy on local train data 37.347
Round 171, Devices participated 10, Average loss 1.718, Central accuracy on global test data 37.921, Local accuracy on global train data 36.909, Local accuracy on local train data 37.607
Round 172, Devices participated 10, Average loss 1.737, Central accuracy on global test data 37.961, Local accuracy on global train data 37.339, Local accuracy on local train data 36.380
Round 173, Devices participated 10, Average loss 1.688, Central accuracy on global test data 37.780, Local accuracy on global train data 36.975, Local accuracy on local train data 38.380
Round 174, Devices participated 10, Average loss 1.708, Central accuracy on global test data 38.722, Local accuracy on global train data 37.485, Local accuracy on local train data 37.900
Round 175, Devices participated 10, Average loss 1.701, Central accuracy on global test data 38.622, Local accuracy on global train data 37.502, Local accuracy on local train data 38.160
Round 176, Devices participated 10, Average loss 1.704, Central accuracy on global test data 38.682, Local accuracy on global train data 37.559, Local accuracy on local train data 37.793
Round 177, Devices participated 10, Average loss 1.661, Central accuracy on global test data 38.862, Local accuracy on global train data 36.973, Local accuracy on local train data 39.267
Round 178, Devices participated 10, Average loss 1.698, Central accuracy on global test data 38.782, Local accuracy on global train data 37.744, Local accuracy on local train data 37.740
Round 179, Devices participated 10, Average loss 1.677, Central accuracy on global test data 38.972, Local accuracy on global train data 37.761, Local accuracy on local train data 39.300
Round 180, Devices participated 10, Average loss 1.669, Central accuracy on global test data 39.303, Local accuracy on global train data 37.761, Local accuracy on local train data 38.773
Round 181, Devices participated 10, Average loss 1.666, Central accuracy on global test data 39.183, Local accuracy on global train data 37.983, Local accuracy on local train data 39.240
Round 182, Devices participated 10, Average loss 1.687, Central accuracy on global test data 39.263, Local accuracy on global train data 37.546, Local accuracy on local train data 38.573
Round 183, Devices participated 10, Average loss 1.689, Central accuracy on global test data 39.513, Local accuracy on global train data 38.645, Local accuracy on local train data 38.480
Round 184, Devices participated 10, Average loss 1.670, Central accuracy on global test data 39.453, Local accuracy on global train data 38.279, Local accuracy on local train data 39.087
Round 185, Devices participated 10, Average loss 1.660, Central accuracy on global test data 39.974, Local accuracy on global train data 38.599, Local accuracy on local train data 39.047
Round 186, Devices participated 10, Average loss 1.678, Central accuracy on global test data 39.303, Local accuracy on global train data 38.618, Local accuracy on local train data 39.033
Round 187, Devices participated 10, Average loss 1.642, Central accuracy on global test data 39.814, Local accuracy on global train data 38.901, Local accuracy on local train data 39.580
Round 188, Devices participated 10, Average loss 1.636, Central accuracy on global test data 40.054, Local accuracy on global train data 38.945, Local accuracy on local train data 40.400
Round 189, Devices participated 10, Average loss 1.655, Central accuracy on global test data 40.234, Local accuracy on global train data 39.177, Local accuracy on local train data 39.313
Round 190, Devices participated 10, Average loss 1.643, Central accuracy on global test data 39.994, Local accuracy on global train data 38.928, Local accuracy on local train data 40.060
Round 191, Devices participated 10, Average loss 1.617, Central accuracy on global test data 40.405, Local accuracy on global train data 38.938, Local accuracy on local train data 41.200
Round 192, Devices participated 10, Average loss 1.659, Central accuracy on global test data 40.415, Local accuracy on global train data 39.626, Local accuracy on local train data 39.667
Round 193, Devices participated 10, Average loss 1.650, Central accuracy on global test data 40.154, Local accuracy on global train data 39.514, Local accuracy on local train data 39.220
Round 194, Devices participated 10, Average loss 1.621, Central accuracy on global test data 40.775, Local accuracy on global train data 39.243, Local accuracy on local train data 40.520
Round 195, Devices participated 10, Average loss 1.633, Central accuracy on global test data 40.545, Local accuracy on global train data 39.219, Local accuracy on local train data 39.920
Round 196, Devices participated 10, Average loss 1.626, Central accuracy on global test data 40.915, Local accuracy on global train data 39.783, Local accuracy on local train data 40.253
Round 197, Devices participated 10, Average loss 1.622, Central accuracy on global test data 40.865, Local accuracy on global train data 39.788, Local accuracy on local train data 40.047
Round 198, Devices participated 10, Average loss 1.629, Central accuracy on global test data 40.875, Local accuracy on global train data 39.958, Local accuracy on local train data 40.953
Round 199, Devices participated 10, Average loss 1.629, Central accuracy on global test data 41.086, Local accuracy on global train data 40.283, Local accuracy on local train data 40.827
