['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '3', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '0.5', '--opt_mode', '1', '--vr_mode', '1', '--vr_scale', '0.01', '--screendump_file', 'log/perf500_fedlisa_cifariid_lenet5_bs50ep3_opt1vr1_vrs001.log']
2020-08-01 01:13:00.823770

Round   0, Devices participated 10, Average loss 2.304, Central accuracy on global test data 9.435, Local accuracy on global train data 9.272, Local accuracy on local train data 9.233
Round  25, Devices participated 10, Average loss 2.303, Central accuracy on global test data 9.916, Local accuracy on global train data 9.980, Local accuracy on local train data 9.820
Round  26, Devices participated 10, Average loss 2.303, Central accuracy on global test data 9.906, Local accuracy on global train data 10.190, Local accuracy on local train data 9.673
Round  27, Devices participated 10, Average loss 2.303, Central accuracy on global test data 9.946, Local accuracy on global train data 9.780, Local accuracy on local train data 9.693
Round  28, Devices participated 10, Average loss 2.302, Central accuracy on global test data 9.966, Local accuracy on global train data 9.993, Local accuracy on local train data 10.927
Round  29, Devices participated 10, Average loss 2.303, Central accuracy on global test data 9.956, Local accuracy on global train data 10.088, Local accuracy on local train data 9.660
Round  30, Devices participated 10, Average loss 2.302, Central accuracy on global test data 9.936, Local accuracy on global train data 10.220, Local accuracy on local train data 9.820
Round  31, Devices participated 10, Average loss 2.303, Central accuracy on global test data 9.996, Local accuracy on global train data 10.085, Local accuracy on local train data 10.207
Round  32, Devices participated 10, Average loss 2.303, Central accuracy on global test data 9.976, Local accuracy on global train data 10.090, Local accuracy on local train data 10.387
Round  33, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.056, Local accuracy on global train data 10.095, Local accuracy on local train data 10.673
Round  34, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.046, Local accuracy on global train data 10.361, Local accuracy on local train data 10.460
Round  35, Devices participated 10, Average loss 2.304, Central accuracy on global test data 10.056, Local accuracy on global train data 10.327, Local accuracy on local train data 10.207
Round  36, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.146, Local accuracy on global train data 10.388, Local accuracy on local train data 9.793
Round  37, Devices participated 10, Average loss 2.304, Central accuracy on global test data 10.156, Local accuracy on global train data 10.483, Local accuracy on local train data 10.013
Round  38, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.116, Local accuracy on global train data 10.581, Local accuracy on local train data 10.993
Round  39, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.256, Local accuracy on global train data 10.671, Local accuracy on local train data 10.420
Round  40, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.246, Local accuracy on global train data 10.422, Local accuracy on local train data 10.120
Round  41, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.236, Local accuracy on global train data 10.322, Local accuracy on local train data 10.847
Round  42, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.226, Local accuracy on global train data 10.510, Local accuracy on local train data 10.600
Round  43, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.256, Local accuracy on global train data 10.706, Local accuracy on local train data 10.633
Round  44, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.256, Local accuracy on global train data 10.618, Local accuracy on local train data 10.713
Round  45, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.427, Local accuracy on global train data 10.647, Local accuracy on local train data 10.980
Round  46, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.497, Local accuracy on global train data 10.620, Local accuracy on local train data 11.533
Round  47, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.487, Local accuracy on global train data 10.610, Local accuracy on local train data 10.793
Round  48, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.427, Local accuracy on global train data 10.798, Local accuracy on local train data 10.847
Round  49, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.497, Local accuracy on global train data 10.608, Local accuracy on local train data 10.413
Round  50, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.417, Local accuracy on global train data 10.730, Local accuracy on local train data 10.467
Round  51, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.587, Local accuracy on global train data 10.769, Local accuracy on local train data 10.953
Round  52, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.607, Local accuracy on global train data 10.786, Local accuracy on local train data 10.887
Round  53, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.777, Local accuracy on global train data 10.808, Local accuracy on local train data 10.293
Round  54, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.767, Local accuracy on global train data 10.938, Local accuracy on local train data 10.193
Round  55, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.707, Local accuracy on global train data 10.906, Local accuracy on local train data 10.987
Round  56, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.727, Local accuracy on global train data 10.747, Local accuracy on local train data 10.853
Round  57, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.877, Local accuracy on global train data 11.001, Local accuracy on local train data 11.540
Round  58, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.847, Local accuracy on global train data 10.869, Local accuracy on local train data 10.953
Round  59, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.948, Local accuracy on global train data 10.916, Local accuracy on local train data 10.880
Round  60, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.978, Local accuracy on global train data 11.084, Local accuracy on local train data 10.733
Round  61, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.877, Local accuracy on global train data 11.042, Local accuracy on local train data 11.160
Round  62, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.887, Local accuracy on global train data 11.184, Local accuracy on local train data 10.893
Round  63, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.837, Local accuracy on global train data 10.796, Local accuracy on local train data 10.553
Round  64, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.747, Local accuracy on global train data 10.852, Local accuracy on local train data 10.720
Round  65, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.797, Local accuracy on global train data 10.913, Local accuracy on local train data 11.147
Round  66, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.877, Local accuracy on global train data 11.106, Local accuracy on local train data 11.153
Round  67, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.907, Local accuracy on global train data 10.986, Local accuracy on local train data 10.140
Round  68, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.978, Local accuracy on global train data 11.169, Local accuracy on local train data 11.767
Round  69, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.978, Local accuracy on global train data 11.196, Local accuracy on local train data 10.820
Round  70, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.968, Local accuracy on global train data 11.150, Local accuracy on local train data 11.107
Round  71, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.938, Local accuracy on global train data 11.184, Local accuracy on local train data 11.233
Round  72, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.958, Local accuracy on global train data 11.157, Local accuracy on local train data 11.027
Round  73, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.998, Local accuracy on global train data 11.011, Local accuracy on local train data 11.273
Round  74, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.078, Local accuracy on global train data 11.018, Local accuracy on local train data 11.227
Round  75, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.988, Local accuracy on global train data 11.265, Local accuracy on local train data 11.553
Round  76, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.028, Local accuracy on global train data 10.994, Local accuracy on local train data 11.387
Round  77, Devices participated 10, Average loss 2.302, Central accuracy on global test data 11.008, Local accuracy on global train data 11.299, Local accuracy on local train data 11.140
Round  78, Devices participated 10, Average loss 2.302, Central accuracy on global test data 11.048, Local accuracy on global train data 11.316, Local accuracy on local train data 10.467
Round  79, Devices participated 10, Average loss 2.302, Central accuracy on global test data 10.998, Local accuracy on global train data 11.284, Local accuracy on local train data 11.387
Round  80, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.088, Local accuracy on global train data 11.328, Local accuracy on local train data 11.600
Round  81, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.078, Local accuracy on global train data 11.235, Local accuracy on local train data 11.287
Round  82, Devices participated 10, Average loss 2.302, Central accuracy on global test data 11.118, Local accuracy on global train data 11.145, Local accuracy on local train data 11.220
Round  83, Devices participated 10, Average loss 2.302, Central accuracy on global test data 11.058, Local accuracy on global train data 11.121, Local accuracy on local train data 10.613
Round  84, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.068, Local accuracy on global train data 10.950, Local accuracy on local train data 11.240
Round  85, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.108, Local accuracy on global train data 11.165, Local accuracy on local train data 11.847
Round  86, Devices participated 10, Average loss 2.302, Central accuracy on global test data 11.088, Local accuracy on global train data 11.450, Local accuracy on local train data 11.153
Round  87, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.108, Local accuracy on global train data 11.030, Local accuracy on local train data 11.460
Round  88, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.078, Local accuracy on global train data 10.981, Local accuracy on local train data 11.307
Round  89, Devices participated 10, Average loss 2.302, Central accuracy on global test data 11.088, Local accuracy on global train data 11.113, Local accuracy on local train data 11.527
Round  90, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.138, Local accuracy on global train data 10.972, Local accuracy on local train data 10.947
Round  91, Devices participated 10, Average loss 2.302, Central accuracy on global test data 11.218, Local accuracy on global train data 11.284, Local accuracy on local train data 10.753
Round  92, Devices participated 10, Average loss 2.302, Central accuracy on global test data 11.138, Local accuracy on global train data 11.106, Local accuracy on local train data 11.247
Round  93, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.128, Local accuracy on global train data 11.077, Local accuracy on local train data 10.967
Round  94, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.178, Local accuracy on global train data 11.174, Local accuracy on local train data 11.353
Round  95, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.248, Local accuracy on global train data 11.306, Local accuracy on local train data 11.140
Round  96, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.148, Local accuracy on global train data 11.021, Local accuracy on local train data 11.160
Round  97, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.168, Local accuracy on global train data 11.440, Local accuracy on local train data 11.633
Round  98, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.188, Local accuracy on global train data 11.221, Local accuracy on local train data 10.987
Round  99, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.338, Local accuracy on global train data 11.335, Local accuracy on local train data 11.087
Round 100, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.388, Local accuracy on global train data 11.428, Local accuracy on local train data 11.413
Round 101, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.308, Local accuracy on global train data 11.331, Local accuracy on local train data 11.453
Round 102, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.398, Local accuracy on global train data 11.292, Local accuracy on local train data 10.413
Round 103, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.408, Local accuracy on global train data 11.338, Local accuracy on local train data 11.260
Round 104, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.488, Local accuracy on global train data 11.592, Local accuracy on local train data 11.247
Round 105, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.498, Local accuracy on global train data 11.519, Local accuracy on local train data 11.367
Round 106, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.518, Local accuracy on global train data 11.514, Local accuracy on local train data 10.993
Round 107, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.508, Local accuracy on global train data 11.450, Local accuracy on local train data 11.120
Round 108, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.548, Local accuracy on global train data 11.514, Local accuracy on local train data 12.380
Round 109, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.619, Local accuracy on global train data 11.431, Local accuracy on local train data 11.400
Round 110, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.458, Local accuracy on global train data 11.279, Local accuracy on local train data 11.533
Round 111, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.448, Local accuracy on global train data 11.343, Local accuracy on local train data 12.000
Round 112, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.589, Local accuracy on global train data 11.440, Local accuracy on local train data 11.067
Round 113, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.548, Local accuracy on global train data 11.692, Local accuracy on local train data 11.373
Round 114, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.548, Local accuracy on global train data 11.533, Local accuracy on local train data 11.833
Round 115, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.548, Local accuracy on global train data 11.448, Local accuracy on local train data 12.367
Round 116, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.528, Local accuracy on global train data 11.599, Local accuracy on local train data 11.380
Round 117, Devices participated 10, Average loss 2.301, Central accuracy on global test data 11.548, Local accuracy on global train data 11.492, Local accuracy on local train data 11.433
Round 118, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.518, Local accuracy on global train data 11.895, Local accuracy on local train data 11.160
Round 119, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.498, Local accuracy on global train data 11.233, Local accuracy on local train data 11.787
Round 120, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.518, Local accuracy on global train data 11.511, Local accuracy on local train data 11.500
Round 121, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.518, Local accuracy on global train data 11.526, Local accuracy on local train data 10.533
Round 122, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.528, Local accuracy on global train data 11.680, Local accuracy on local train data 11.800
Round 123, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.548, Local accuracy on global train data 11.753, Local accuracy on local train data 12.120
Round 124, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.629, Local accuracy on global train data 11.526, Local accuracy on local train data 11.800
Round 125, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.599, Local accuracy on global train data 11.624, Local accuracy on local train data 11.907
Round 126, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.589, Local accuracy on global train data 11.724, Local accuracy on local train data 11.580
Round 127, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.528, Local accuracy on global train data 11.611, Local accuracy on local train data 12.427
Round 128, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.538, Local accuracy on global train data 11.826, Local accuracy on local train data 11.527
Round 129, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.518, Local accuracy on global train data 11.641, Local accuracy on local train data 11.600
Round 130, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.518, Local accuracy on global train data 11.799, Local accuracy on local train data 11.593
Round 131, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.508, Local accuracy on global train data 11.660, Local accuracy on local train data 11.893
Round 132, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.579, Local accuracy on global train data 11.379, Local accuracy on local train data 11.127
Round 133, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.669, Local accuracy on global train data 11.731, Local accuracy on local train data 11.587
Round 134, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.799, Local accuracy on global train data 11.785, Local accuracy on local train data 11.767
Round 135, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.819, Local accuracy on global train data 11.892, Local accuracy on local train data 11.200
Round 136, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.839, Local accuracy on global train data 11.858, Local accuracy on local train data 11.947
Round 137, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.699, Local accuracy on global train data 11.580, Local accuracy on local train data 12.280
Round 138, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.689, Local accuracy on global train data 11.487, Local accuracy on local train data 11.440
Round 139, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.699, Local accuracy on global train data 11.833, Local accuracy on local train data 11.273
Round 140, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.689, Local accuracy on global train data 11.812, Local accuracy on local train data 12.787
Round 141, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.729, Local accuracy on global train data 11.863, Local accuracy on local train data 11.587
Round 142, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.739, Local accuracy on global train data 11.680, Local accuracy on local train data 11.600
Round 143, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.669, Local accuracy on global train data 11.550, Local accuracy on local train data 12.107
Round 144, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.719, Local accuracy on global train data 11.865, Local accuracy on local train data 12.653
Round 145, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.739, Local accuracy on global train data 11.509, Local accuracy on local train data 10.953
Round 146, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.759, Local accuracy on global train data 12.004, Local accuracy on local train data 11.633
Round 147, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.789, Local accuracy on global train data 11.648, Local accuracy on local train data 12.380
Round 148, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.759, Local accuracy on global train data 11.548, Local accuracy on local train data 11.740
Round 149, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.789, Local accuracy on global train data 11.707, Local accuracy on local train data 12.260
Round 150, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.869, Local accuracy on global train data 11.619, Local accuracy on local train data 11.687
Round 151, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.869, Local accuracy on global train data 11.897, Local accuracy on local train data 11.640
Round 152, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.859, Local accuracy on global train data 11.768, Local accuracy on local train data 11.233
Round 153, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.879, Local accuracy on global train data 11.907, Local accuracy on local train data 10.940
Round 154, Devices participated 10, Average loss 2.299, Central accuracy on global test data 12.029, Local accuracy on global train data 12.039, Local accuracy on local train data 11.447
Round 155, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.889, Local accuracy on global train data 11.772, Local accuracy on local train data 12.067
Round 156, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.979, Local accuracy on global train data 11.814, Local accuracy on local train data 11.913
Round 157, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.989, Local accuracy on global train data 12.122, Local accuracy on local train data 11.813
Round 158, Devices participated 10, Average loss 2.299, Central accuracy on global test data 12.029, Local accuracy on global train data 11.731, Local accuracy on local train data 12.020
Round 159, Devices participated 10, Average loss 2.299, Central accuracy on global test data 11.999, Local accuracy on global train data 12.158, Local accuracy on local train data 11.693
Round 160, Devices participated 10, Average loss 2.298, Central accuracy on global test data 12.029, Local accuracy on global train data 11.997, Local accuracy on local train data 12.193
Round 161, Devices participated 10, Average loss 2.299, Central accuracy on global test data 12.210, Local accuracy on global train data 12.078, Local accuracy on local train data 11.933
Round 162, Devices participated 10, Average loss 2.298, Central accuracy on global test data 12.340, Local accuracy on global train data 12.227, Local accuracy on local train data 11.907
Round 163, Devices participated 10, Average loss 2.299, Central accuracy on global test data 12.460, Local accuracy on global train data 12.361, Local accuracy on local train data 12.280
Round 164, Devices participated 10, Average loss 2.298, Central accuracy on global test data 12.610, Local accuracy on global train data 12.515, Local accuracy on local train data 12.147
Round 165, Devices participated 10, Average loss 2.298, Central accuracy on global test data 12.730, Local accuracy on global train data 12.627, Local accuracy on local train data 12.660
Round 166, Devices participated 10, Average loss 2.298, Central accuracy on global test data 12.710, Local accuracy on global train data 12.578, Local accuracy on local train data 12.100
Round 167, Devices participated 10, Average loss 2.298, Central accuracy on global test data 12.971, Local accuracy on global train data 12.351, Local accuracy on local train data 12.027
Round 168, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.051, Local accuracy on global train data 12.844, Local accuracy on local train data 13.087
Round 169, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.141, Local accuracy on global train data 12.893, Local accuracy on local train data 13.160
Round 170, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.341, Local accuracy on global train data 12.861, Local accuracy on local train data 12.920
Round 171, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.401, Local accuracy on global train data 13.181, Local accuracy on local train data 13.060
Round 172, Devices participated 10, Average loss 2.297, Central accuracy on global test data 13.472, Local accuracy on global train data 12.886, Local accuracy on local train data 13.400
Round 173, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.672, Local accuracy on global train data 13.254, Local accuracy on local train data 13.040
Round 174, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.722, Local accuracy on global train data 13.403, Local accuracy on local train data 13.567
Round 175, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.712, Local accuracy on global train data 13.240, Local accuracy on local train data 14.153
Round 176, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.822, Local accuracy on global train data 13.457, Local accuracy on local train data 13.307
Round 177, Devices participated 10, Average loss 2.298, Central accuracy on global test data 13.962, Local accuracy on global train data 13.994, Local accuracy on local train data 13.520
Round 178, Devices participated 10, Average loss 2.297, Central accuracy on global test data 13.982, Local accuracy on global train data 13.733, Local accuracy on local train data 14.160
Round 179, Devices participated 10, Average loss 2.297, Central accuracy on global test data 14.283, Local accuracy on global train data 13.679, Local accuracy on local train data 13.827
Round 180, Devices participated 10, Average loss 2.297, Central accuracy on global test data 14.333, Local accuracy on global train data 13.901, Local accuracy on local train data 13.180
Round 181, Devices participated 10, Average loss 2.297, Central accuracy on global test data 14.463, Local accuracy on global train data 14.062, Local accuracy on local train data 13.813
Round 182, Devices participated 10, Average loss 2.297, Central accuracy on global test data 14.583, Local accuracy on global train data 14.165, Local accuracy on local train data 14.140
Round 183, Devices participated 10, Average loss 2.297, Central accuracy on global test data 14.583, Local accuracy on global train data 14.675, Local accuracy on local train data 15.193
Round 184, Devices participated 10, Average loss 2.297, Central accuracy on global test data 14.694, Local accuracy on global train data 14.558, Local accuracy on local train data 14.793
Round 185, Devices participated 10, Average loss 2.297, Central accuracy on global test data 14.754, Local accuracy on global train data 14.531, Local accuracy on local train data 14.853
Round 186, Devices participated 10, Average loss 2.297, Central accuracy on global test data 15.084, Local accuracy on global train data 14.563, Local accuracy on local train data 14.467
Round 187, Devices participated 10, Average loss 2.297, Central accuracy on global test data 15.304, Local accuracy on global train data 15.259, Local accuracy on local train data 15.047
Round 188, Devices participated 10, Average loss 2.297, Central accuracy on global test data 15.515, Local accuracy on global train data 15.132, Local accuracy on local train data 15.233
Round 189, Devices participated 10, Average loss 2.296, Central accuracy on global test data 15.555, Local accuracy on global train data 15.471, Local accuracy on local train data 15.733
Round 190, Devices participated 10, Average loss 2.296, Central accuracy on global test data 15.845, Local accuracy on global train data 15.518, Local accuracy on local train data 14.820
Round 191, Devices participated 10, Average loss 2.297, Central accuracy on global test data 15.946, Local accuracy on global train data 15.813, Local accuracy on local train data 15.700
Round 192, Devices participated 10, Average loss 2.296, Central accuracy on global test data 16.046, Local accuracy on global train data 15.540, Local accuracy on local train data 16.413
Round 193, Devices participated 10, Average loss 2.297, Central accuracy on global test data 16.106, Local accuracy on global train data 15.854, Local accuracy on local train data 15.267
Round 194, Devices participated 10, Average loss 2.296, Central accuracy on global test data 16.296, Local accuracy on global train data 16.011, Local accuracy on local train data 16.333
Round 195, Devices participated 10, Average loss 2.296, Central accuracy on global test data 16.456, Local accuracy on global train data 15.889, Local accuracy on local train data 15.767
Round 196, Devices participated 10, Average loss 2.296, Central accuracy on global test data 16.496, Local accuracy on global train data 16.360, Local accuracy on local train data 16.347
Round 197, Devices participated 10, Average loss 2.296, Central accuracy on global test data 16.396, Local accuracy on global train data 16.416, Local accuracy on local train data 15.833
Round 198, Devices participated 10, Average loss 2.296, Central accuracy on global test data 16.506, Local accuracy on global train data 16.555, Local accuracy on local train data 16.927
Round 199, Devices participated 10, Average loss 2.296, Central accuracy on global test data 16.767, Local accuracy on global train data 16.577, Local accuracy on local train data 16.347
