['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '5', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '0.5', '--opt_mode', '0', '--vr_mode', '0', '--screendump_file', 'log/perf500_fedlisa_cifariid_lenet5_bs50ep5_opt0vr0.log']
2020-07-31 05:08:04.192411

Round   0, Devices participated 10, Average loss 2.299, Central accuracy on global test data 12.390, Local accuracy on global train data 11.006, Local accuracy on local train data 11.416
Round  43, Devices participated 10, Average loss 0.513, Central accuracy on global test data 52.384, Local accuracy on global train data 54.888, Local accuracy on local train data 84.092
Round  44, Devices participated 10, Average loss 0.513, Central accuracy on global test data 52.804, Local accuracy on global train data 54.741, Local accuracy on local train data 84.064
Round  45, Devices participated 10, Average loss 0.448, Central accuracy on global test data 52.514, Local accuracy on global train data 55.537, Local accuracy on local train data 86.376
Round  46, Devices participated 10, Average loss 0.479, Central accuracy on global test data 52.554, Local accuracy on global train data 55.867, Local accuracy on local train data 85.032
Round  47, Devices participated 10, Average loss 0.534, Central accuracy on global test data 52.865, Local accuracy on global train data 55.332, Local accuracy on local train data 83.652
Round  48, Devices participated 10, Average loss 0.545, Central accuracy on global test data 53.025, Local accuracy on global train data 55.867, Local accuracy on local train data 82.752
Round  49, Devices participated 10, Average loss 0.451, Central accuracy on global test data 52.624, Local accuracy on global train data 56.082, Local accuracy on local train data 85.920
Round  50, Devices participated 10, Average loss 0.475, Central accuracy on global test data 52.915, Local accuracy on global train data 56.221, Local accuracy on local train data 85.324
Round  51, Devices participated 10, Average loss 0.451, Central accuracy on global test data 53.345, Local accuracy on global train data 56.750, Local accuracy on local train data 85.980
Round  52, Devices participated 10, Average loss 0.464, Central accuracy on global test data 52.724, Local accuracy on global train data 56.975, Local accuracy on local train data 86.024
Round  53, Devices participated 10, Average loss 0.417, Central accuracy on global test data 52.995, Local accuracy on global train data 57.368, Local accuracy on local train data 87.308
Round  54, Devices participated 10, Average loss 0.473, Central accuracy on global test data 52.784, Local accuracy on global train data 57.402, Local accuracy on local train data 85.448
Round  55, Devices participated 10, Average loss 0.466, Central accuracy on global test data 53.225, Local accuracy on global train data 57.395, Local accuracy on local train data 85.544
Round  56, Devices participated 10, Average loss 0.367, Central accuracy on global test data 53.175, Local accuracy on global train data 57.874, Local accuracy on local train data 88.700
Round  57, Devices participated 10, Average loss 0.423, Central accuracy on global test data 53.085, Local accuracy on global train data 58.352, Local accuracy on local train data 87.328
Round  58, Devices participated 10, Average loss 0.456, Central accuracy on global test data 52.724, Local accuracy on global train data 57.898, Local accuracy on local train data 86.212
Round  59, Devices participated 10, Average loss 0.459, Central accuracy on global test data 53.616, Local accuracy on global train data 58.999, Local accuracy on local train data 85.928
Round  60, Devices participated 10, Average loss 0.442, Central accuracy on global test data 53.446, Local accuracy on global train data 58.574, Local accuracy on local train data 86.552
Round  61, Devices participated 10, Average loss 0.392, Central accuracy on global test data 53.516, Local accuracy on global train data 59.236, Local accuracy on local train data 88.120
Round  62, Devices participated 10, Average loss 0.428, Central accuracy on global test data 53.526, Local accuracy on global train data 58.726, Local accuracy on local train data 86.632
Round  63, Devices participated 10, Average loss 0.428, Central accuracy on global test data 53.235, Local accuracy on global train data 58.909, Local accuracy on local train data 86.960
Round  64, Devices participated 10, Average loss 0.370, Central accuracy on global test data 53.275, Local accuracy on global train data 59.082, Local accuracy on local train data 88.372
Round  65, Devices participated 10, Average loss 0.421, Central accuracy on global test data 53.716, Local accuracy on global train data 59.446, Local accuracy on local train data 87.192
Round  66, Devices participated 10, Average loss 0.382, Central accuracy on global test data 53.496, Local accuracy on global train data 60.020, Local accuracy on local train data 88.092
Round  67, Devices participated 10, Average loss 0.387, Central accuracy on global test data 53.696, Local accuracy on global train data 59.915, Local accuracy on local train data 88.128
Round  68, Devices participated 10, Average loss 0.398, Central accuracy on global test data 53.506, Local accuracy on global train data 60.349, Local accuracy on local train data 87.912
Round  69, Devices participated 10, Average loss 0.405, Central accuracy on global test data 53.896, Local accuracy on global train data 60.066, Local accuracy on local train data 87.772
Round  70, Devices participated 10, Average loss 0.389, Central accuracy on global test data 53.766, Local accuracy on global train data 60.535, Local accuracy on local train data 88.248
Round  71, Devices participated 10, Average loss 0.387, Central accuracy on global test data 53.656, Local accuracy on global train data 60.322, Local accuracy on local train data 88.260
Round  72, Devices participated 10, Average loss 0.357, Central accuracy on global test data 53.856, Local accuracy on global train data 60.715, Local accuracy on local train data 89.040
Round  73, Devices participated 10, Average loss 0.408, Central accuracy on global test data 53.886, Local accuracy on global train data 60.713, Local accuracy on local train data 87.540
Round  74, Devices participated 10, Average loss 0.385, Central accuracy on global test data 53.516, Local accuracy on global train data 61.306, Local accuracy on local train data 88.440
Round  75, Devices participated 10, Average loss 0.349, Central accuracy on global test data 53.486, Local accuracy on global train data 60.781, Local accuracy on local train data 89.476
Round  76, Devices participated 10, Average loss 0.385, Central accuracy on global test data 53.786, Local accuracy on global train data 61.025, Local accuracy on local train data 88.408
Round  77, Devices participated 10, Average loss 0.417, Central accuracy on global test data 53.646, Local accuracy on global train data 62.063, Local accuracy on local train data 87.488
Round  78, Devices participated 10, Average loss 0.378, Central accuracy on global test data 53.816, Local accuracy on global train data 61.860, Local accuracy on local train data 88.756
Round  79, Devices participated 10, Average loss 0.327, Central accuracy on global test data 53.506, Local accuracy on global train data 62.397, Local accuracy on local train data 90.256
Round  80, Devices participated 10, Average loss 0.413, Central accuracy on global test data 53.756, Local accuracy on global train data 61.646, Local accuracy on local train data 87.600
Round  81, Devices participated 10, Average loss 0.342, Central accuracy on global test data 53.586, Local accuracy on global train data 62.791, Local accuracy on local train data 89.652
Round  82, Devices participated 10, Average loss 0.323, Central accuracy on global test data 53.866, Local accuracy on global train data 62.427, Local accuracy on local train data 90.208
Round  83, Devices participated 10, Average loss 0.334, Central accuracy on global test data 53.806, Local accuracy on global train data 62.639, Local accuracy on local train data 89.776
Round  84, Devices participated 10, Average loss 0.318, Central accuracy on global test data 53.746, Local accuracy on global train data 62.715, Local accuracy on local train data 90.372
Round  85, Devices participated 10, Average loss 0.378, Central accuracy on global test data 53.896, Local accuracy on global train data 62.190, Local accuracy on local train data 88.416
Round  86, Devices participated 10, Average loss 0.379, Central accuracy on global test data 53.856, Local accuracy on global train data 62.397, Local accuracy on local train data 88.668
Round  87, Devices participated 10, Average loss 0.366, Central accuracy on global test data 53.846, Local accuracy on global train data 62.903, Local accuracy on local train data 89.000
Round  88, Devices participated 10, Average loss 0.383, Central accuracy on global test data 53.786, Local accuracy on global train data 62.480, Local accuracy on local train data 88.336
Round  89, Devices participated 10, Average loss 0.260, Central accuracy on global test data 54.497, Local accuracy on global train data 63.596, Local accuracy on local train data 92.100
Round  90, Devices participated 10, Average loss 0.374, Central accuracy on global test data 54.187, Local accuracy on global train data 63.030, Local accuracy on local train data 88.812
Round  91, Devices participated 10, Average loss 0.303, Central accuracy on global test data 54.157, Local accuracy on global train data 63.838, Local accuracy on local train data 90.876
Round  92, Devices participated 10, Average loss 0.328, Central accuracy on global test data 54.507, Local accuracy on global train data 64.070, Local accuracy on local train data 90.128
Round  93, Devices participated 10, Average loss 0.339, Central accuracy on global test data 54.056, Local accuracy on global train data 63.552, Local accuracy on local train data 90.112
Round  94, Devices participated 10, Average loss 0.334, Central accuracy on global test data 54.257, Local accuracy on global train data 63.696, Local accuracy on local train data 90.008
Round  95, Devices participated 10, Average loss 0.377, Central accuracy on global test data 53.656, Local accuracy on global train data 63.027, Local accuracy on local train data 88.936
Round  96, Devices participated 10, Average loss 0.302, Central accuracy on global test data 53.836, Local accuracy on global train data 64.004, Local accuracy on local train data 90.992
Round  97, Devices participated 10, Average loss 0.343, Central accuracy on global test data 53.776, Local accuracy on global train data 64.116, Local accuracy on local train data 89.844
Round  98, Devices participated 10, Average loss 0.302, Central accuracy on global test data 54.227, Local accuracy on global train data 64.609, Local accuracy on local train data 91.032
Round  99, Devices participated 10, Average loss 0.313, Central accuracy on global test data 53.576, Local accuracy on global train data 64.421, Local accuracy on local train data 90.788
Round 100, Devices participated 10, Average loss 0.348, Central accuracy on global test data 53.666, Local accuracy on global train data 64.131, Local accuracy on local train data 89.712
Round 101, Devices participated 10, Average loss 0.300, Central accuracy on global test data 54.207, Local accuracy on global train data 65.103, Local accuracy on local train data 91.104
Round 102, Devices participated 10, Average loss 0.276, Central accuracy on global test data 54.016, Local accuracy on global train data 64.790, Local accuracy on local train data 91.828
Round 103, Devices participated 10, Average loss 0.241, Central accuracy on global test data 53.996, Local accuracy on global train data 65.117, Local accuracy on local train data 92.656
Round 104, Devices participated 10, Average loss 0.343, Central accuracy on global test data 53.936, Local accuracy on global train data 64.595, Local accuracy on local train data 89.856
Round 105, Devices participated 10, Average loss 0.323, Central accuracy on global test data 54.277, Local accuracy on global train data 64.771, Local accuracy on local train data 90.156
Round 106, Devices participated 10, Average loss 0.361, Central accuracy on global test data 53.976, Local accuracy on global train data 64.548, Local accuracy on local train data 89.192
Round 107, Devices participated 10, Average loss 0.275, Central accuracy on global test data 53.996, Local accuracy on global train data 65.815, Local accuracy on local train data 91.848
Round 108, Devices participated 10, Average loss 0.348, Central accuracy on global test data 54.587, Local accuracy on global train data 65.310, Local accuracy on local train data 89.632
Round 109, Devices participated 10, Average loss 0.281, Central accuracy on global test data 53.956, Local accuracy on global train data 65.498, Local accuracy on local train data 91.596
Round 110, Devices participated 10, Average loss 0.313, Central accuracy on global test data 53.956, Local accuracy on global train data 65.674, Local accuracy on local train data 90.652
Round 111, Devices participated 10, Average loss 0.269, Central accuracy on global test data 54.327, Local accuracy on global train data 66.414, Local accuracy on local train data 91.924
Round 112, Devices participated 10, Average loss 0.298, Central accuracy on global test data 54.387, Local accuracy on global train data 65.869, Local accuracy on local train data 90.972
Round 113, Devices participated 10, Average loss 0.269, Central accuracy on global test data 54.107, Local accuracy on global train data 66.501, Local accuracy on local train data 91.944
Round 114, Devices participated 10, Average loss 0.256, Central accuracy on global test data 54.046, Local accuracy on global train data 66.272, Local accuracy on local train data 92.284
Round 115, Devices participated 10, Average loss 0.288, Central accuracy on global test data 54.067, Local accuracy on global train data 66.067, Local accuracy on local train data 91.660
Round 116, Devices participated 10, Average loss 0.333, Central accuracy on global test data 53.806, Local accuracy on global train data 65.562, Local accuracy on local train data 90.084
Round 117, Devices participated 10, Average loss 0.292, Central accuracy on global test data 54.046, Local accuracy on global train data 66.182, Local accuracy on local train data 91.348
Round 118, Devices participated 10, Average loss 0.340, Central accuracy on global test data 53.966, Local accuracy on global train data 65.535, Local accuracy on local train data 90.144
Round 119, Devices participated 10, Average loss 0.313, Central accuracy on global test data 53.956, Local accuracy on global train data 66.064, Local accuracy on local train data 90.688
Round 120, Devices participated 10, Average loss 0.261, Central accuracy on global test data 54.247, Local accuracy on global train data 67.124, Local accuracy on local train data 92.304
Round 121, Devices participated 10, Average loss 0.268, Central accuracy on global test data 53.776, Local accuracy on global train data 66.719, Local accuracy on local train data 91.920
Round 122, Devices participated 10, Average loss 0.348, Central accuracy on global test data 54.067, Local accuracy on global train data 65.879, Local accuracy on local train data 89.780
Round 123, Devices participated 10, Average loss 0.252, Central accuracy on global test data 54.307, Local accuracy on global train data 67.444, Local accuracy on local train data 92.596
Round 124, Devices participated 10, Average loss 0.269, Central accuracy on global test data 54.167, Local accuracy on global train data 66.992, Local accuracy on local train data 92.000
Round 125, Devices participated 10, Average loss 0.253, Central accuracy on global test data 54.137, Local accuracy on global train data 67.256, Local accuracy on local train data 92.360
Round 126, Devices participated 10, Average loss 0.248, Central accuracy on global test data 53.986, Local accuracy on global train data 67.432, Local accuracy on local train data 92.668
Round 127, Devices participated 10, Average loss 0.289, Central accuracy on global test data 53.956, Local accuracy on global train data 66.868, Local accuracy on local train data 91.400
Round 128, Devices participated 10, Average loss 0.322, Central accuracy on global test data 53.936, Local accuracy on global train data 66.831, Local accuracy on local train data 90.652
Round 129, Devices participated 10, Average loss 0.274, Central accuracy on global test data 53.806, Local accuracy on global train data 67.434, Local accuracy on local train data 91.796
Round 130, Devices participated 10, Average loss 0.246, Central accuracy on global test data 53.946, Local accuracy on global train data 67.607, Local accuracy on local train data 92.692
Round 131, Devices participated 10, Average loss 0.235, Central accuracy on global test data 54.087, Local accuracy on global train data 68.181, Local accuracy on local train data 93.140
Round 132, Devices participated 10, Average loss 0.245, Central accuracy on global test data 53.476, Local accuracy on global train data 67.507, Local accuracy on local train data 92.904
Round 133, Devices participated 10, Average loss 0.285, Central accuracy on global test data 54.067, Local accuracy on global train data 67.217, Local accuracy on local train data 91.712
Round 134, Devices participated 10, Average loss 0.290, Central accuracy on global test data 53.526, Local accuracy on global train data 67.188, Local accuracy on local train data 91.464
Round 135, Devices participated 10, Average loss 0.294, Central accuracy on global test data 54.036, Local accuracy on global train data 67.566, Local accuracy on local train data 91.340
Round 136, Devices participated 10, Average loss 0.281, Central accuracy on global test data 53.756, Local accuracy on global train data 67.517, Local accuracy on local train data 91.520
Round 137, Devices participated 10, Average loss 0.280, Central accuracy on global test data 53.726, Local accuracy on global train data 67.834, Local accuracy on local train data 91.704
Round 138, Devices participated 10, Average loss 0.297, Central accuracy on global test data 53.546, Local accuracy on global train data 67.637, Local accuracy on local train data 91.012
Round 139, Devices participated 10, Average loss 0.232, Central accuracy on global test data 53.586, Local accuracy on global train data 68.682, Local accuracy on local train data 93.080
Round 140, Devices participated 10, Average loss 0.291, Central accuracy on global test data 53.576, Local accuracy on global train data 67.915, Local accuracy on local train data 91.184
Round 141, Devices participated 10, Average loss 0.223, Central accuracy on global test data 53.776, Local accuracy on global train data 69.155, Local accuracy on local train data 93.356
Round 142, Devices participated 10, Average loss 0.242, Central accuracy on global test data 53.916, Local accuracy on global train data 68.643, Local accuracy on local train data 92.804
Round 143, Devices participated 10, Average loss 0.277, Central accuracy on global test data 53.756, Local accuracy on global train data 67.385, Local accuracy on local train data 91.796
Round 144, Devices participated 10, Average loss 0.252, Central accuracy on global test data 53.486, Local accuracy on global train data 68.643, Local accuracy on local train data 92.644
Round 145, Devices participated 10, Average loss 0.267, Central accuracy on global test data 54.137, Local accuracy on global train data 67.878, Local accuracy on local train data 91.972
Round 146, Devices participated 10, Average loss 0.266, Central accuracy on global test data 53.976, Local accuracy on global train data 68.550, Local accuracy on local train data 92.172
Round 147, Devices participated 10, Average loss 0.259, Central accuracy on global test data 53.986, Local accuracy on global train data 69.089, Local accuracy on local train data 92.208
Round 148, Devices participated 10, Average loss 0.277, Central accuracy on global test data 53.776, Local accuracy on global train data 68.633, Local accuracy on local train data 91.792
Round 149, Devices participated 10, Average loss 0.204, Central accuracy on global test data 53.836, Local accuracy on global train data 69.971, Local accuracy on local train data 93.816
Round 150, Devices participated 10, Average loss 0.285, Central accuracy on global test data 53.806, Local accuracy on global train data 68.533, Local accuracy on local train data 91.780
Round 151, Devices participated 10, Average loss 0.196, Central accuracy on global test data 53.856, Local accuracy on global train data 69.819, Local accuracy on local train data 93.944
Round 152, Devices participated 10, Average loss 0.239, Central accuracy on global test data 53.826, Local accuracy on global train data 68.708, Local accuracy on local train data 92.896
Round 153, Devices participated 10, Average loss 0.265, Central accuracy on global test data 53.075, Local accuracy on global train data 68.408, Local accuracy on local train data 92.240
Round 154, Devices participated 10, Average loss 0.250, Central accuracy on global test data 53.586, Local accuracy on global train data 68.713, Local accuracy on local train data 92.636
Round 155, Devices participated 10, Average loss 0.287, Central accuracy on global test data 53.616, Local accuracy on global train data 68.521, Local accuracy on local train data 91.492
Round 156, Devices participated 10, Average loss 0.218, Central accuracy on global test data 53.796, Local accuracy on global train data 69.822, Local accuracy on local train data 93.364
Round 157, Devices participated 10, Average loss 0.196, Central accuracy on global test data 53.786, Local accuracy on global train data 70.405, Local accuracy on local train data 94.168
Round 158, Devices participated 10, Average loss 0.261, Central accuracy on global test data 53.806, Local accuracy on global train data 69.294, Local accuracy on local train data 92.364
Round 159, Devices participated 10, Average loss 0.204, Central accuracy on global test data 53.876, Local accuracy on global train data 70.164, Local accuracy on local train data 93.812
Round 160, Devices participated 10, Average loss 0.172, Central accuracy on global test data 53.726, Local accuracy on global train data 70.276, Local accuracy on local train data 94.564
Round 161, Devices participated 10, Average loss 0.298, Central accuracy on global test data 53.776, Local accuracy on global train data 69.050, Local accuracy on local train data 91.456
Round 162, Devices participated 10, Average loss 0.220, Central accuracy on global test data 53.836, Local accuracy on global train data 70.037, Local accuracy on local train data 93.236
Round 163, Devices participated 10, Average loss 0.285, Central accuracy on global test data 53.355, Local accuracy on global train data 69.316, Local accuracy on local train data 91.484
Round 164, Devices participated 10, Average loss 0.195, Central accuracy on global test data 53.556, Local accuracy on global train data 70.901, Local accuracy on local train data 93.900
Round 165, Devices participated 10, Average loss 0.188, Central accuracy on global test data 53.546, Local accuracy on global train data 70.435, Local accuracy on local train data 94.196
Round 166, Devices participated 10, Average loss 0.217, Central accuracy on global test data 53.606, Local accuracy on global train data 69.453, Local accuracy on local train data 93.536
Round 167, Devices participated 10, Average loss 0.264, Central accuracy on global test data 53.496, Local accuracy on global train data 68.967, Local accuracy on local train data 92.196
Round 168, Devices participated 10, Average loss 0.239, Central accuracy on global test data 53.806, Local accuracy on global train data 70.081, Local accuracy on local train data 93.036
Round 169, Devices participated 10, Average loss 0.250, Central accuracy on global test data 53.756, Local accuracy on global train data 70.522, Local accuracy on local train data 92.636
Round 170, Devices participated 10, Average loss 0.247, Central accuracy on global test data 54.036, Local accuracy on global train data 70.068, Local accuracy on local train data 92.652
Round 171, Devices participated 10, Average loss 0.218, Central accuracy on global test data 53.826, Local accuracy on global train data 70.469, Local accuracy on local train data 93.428
Round 172, Devices participated 10, Average loss 0.238, Central accuracy on global test data 53.996, Local accuracy on global train data 70.857, Local accuracy on local train data 92.952
Round 173, Devices participated 10, Average loss 0.249, Central accuracy on global test data 53.696, Local accuracy on global train data 69.893, Local accuracy on local train data 92.568
Round 174, Devices participated 10, Average loss 0.197, Central accuracy on global test data 53.866, Local accuracy on global train data 71.182, Local accuracy on local train data 94.148
Round 175, Devices participated 10, Average loss 0.179, Central accuracy on global test data 53.606, Local accuracy on global train data 71.226, Local accuracy on local train data 94.432
Round 176, Devices participated 10, Average loss 0.275, Central accuracy on global test data 53.415, Local accuracy on global train data 69.807, Local accuracy on local train data 92.024
Round 177, Devices participated 10, Average loss 0.251, Central accuracy on global test data 53.746, Local accuracy on global train data 69.978, Local accuracy on local train data 92.588
Round 178, Devices participated 10, Average loss 0.220, Central accuracy on global test data 53.516, Local accuracy on global train data 71.494, Local accuracy on local train data 93.092
Round 179, Devices participated 10, Average loss 0.258, Central accuracy on global test data 53.886, Local accuracy on global train data 70.676, Local accuracy on local train data 92.116
Round 180, Devices participated 10, Average loss 0.249, Central accuracy on global test data 54.207, Local accuracy on global train data 71.055, Local accuracy on local train data 92.408
Round 181, Devices participated 10, Average loss 0.191, Central accuracy on global test data 54.487, Local accuracy on global train data 71.953, Local accuracy on local train data 94.292
Round 182, Devices participated 10, Average loss 0.230, Central accuracy on global test data 53.856, Local accuracy on global train data 70.996, Local accuracy on local train data 93.204
Round 183, Devices participated 10, Average loss 0.160, Central accuracy on global test data 53.696, Local accuracy on global train data 71.606, Local accuracy on local train data 95.260
Round 184, Devices participated 10, Average loss 0.199, Central accuracy on global test data 54.097, Local accuracy on global train data 71.357, Local accuracy on local train data 94.076
Round 185, Devices participated 10, Average loss 0.185, Central accuracy on global test data 53.776, Local accuracy on global train data 71.851, Local accuracy on local train data 94.472
Round 186, Devices participated 10, Average loss 0.196, Central accuracy on global test data 53.566, Local accuracy on global train data 71.414, Local accuracy on local train data 94.100
Round 187, Devices participated 10, Average loss 0.265, Central accuracy on global test data 53.716, Local accuracy on global train data 69.893, Local accuracy on local train data 92.276
Round 188, Devices participated 10, Average loss 0.212, Central accuracy on global test data 53.716, Local accuracy on global train data 71.169, Local accuracy on local train data 93.600
Round 189, Devices participated 10, Average loss 0.206, Central accuracy on global test data 53.476, Local accuracy on global train data 71.472, Local accuracy on local train data 94.036
Round 190, Devices participated 10, Average loss 0.213, Central accuracy on global test data 53.295, Local accuracy on global train data 71.675, Local accuracy on local train data 93.696
Round 191, Devices participated 10, Average loss 0.235, Central accuracy on global test data 53.395, Local accuracy on global train data 70.400, Local accuracy on local train data 93.016
Round 192, Devices participated 10, Average loss 0.258, Central accuracy on global test data 53.966, Local accuracy on global train data 71.113, Local accuracy on local train data 92.444
Round 193, Devices participated 10, Average loss 0.163, Central accuracy on global test data 53.976, Local accuracy on global train data 72.236, Local accuracy on local train data 94.920
Round 194, Devices participated 10, Average loss 0.183, Central accuracy on global test data 53.866, Local accuracy on global train data 72.920, Local accuracy on local train data 94.404
Round 195, Devices participated 10, Average loss 0.195, Central accuracy on global test data 53.355, Local accuracy on global train data 72.166, Local accuracy on local train data 94.148
Round 196, Devices participated 10, Average loss 0.204, Central accuracy on global test data 53.926, Local accuracy on global train data 71.990, Local accuracy on local train data 94.032
Round 197, Devices participated 10, Average loss 0.225, Central accuracy on global test data 54.056, Local accuracy on global train data 71.853, Local accuracy on local train data 93.232
Round 198, Devices participated 10, Average loss 0.206, Central accuracy on global test data 54.036, Local accuracy on global train data 72.219, Local accuracy on local train data 93.956
Round 199, Devices participated 10, Average loss 0.217, Central accuracy on global test data 53.866, Local accuracy on global train data 72.031, Local accuracy on local train data 93.320
Round 200, Devices participated 10, Average loss 0.202, Central accuracy on global test data 53.896, Local accuracy on global train data 72.271, Local accuracy on local train data 93.956
