['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '5', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--qn_mode', '1', '--opt_mode', '0', '--vr_mode', '1', '--screendump_file', 'log/perf1000_fedlisa_cifariid_lenet5_bs50ep5_opt0vr1_qn1.log']
2020-08-01 16:16:45.898563

['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '5', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--qn_mode', '1', '--opt_mode', '0', '--vr_mode', '1', '--screendump_file', 'log/perf1000_fedlisa_cifariid_lenet5_bs50ep5_opt0vr1_qn1.log']
2020-08-01 16:25:00.203943

Round   0, Devices participated 10, Average loss 2.298, Central accuracy on global test data 12.560, Local accuracy on global train data 10.759, Local accuracy on local train data 11.792
Round  43, Devices participated 10, Average loss 0.902, Central accuracy on global test data 52.284, Local accuracy on global train data 51.855, Local accuracy on local train data 70.144
Round  44, Devices participated 10, Average loss 0.939, Central accuracy on global test data 52.344, Local accuracy on global train data 51.777, Local accuracy on local train data 68.756
Round  45, Devices participated 10, Average loss 0.882, Central accuracy on global test data 51.943, Local accuracy on global train data 52.173, Local accuracy on local train data 70.268
Round  46, Devices participated 10, Average loss 0.975, Central accuracy on global test data 51.532, Local accuracy on global train data 52.129, Local accuracy on local train data 66.876
Round  47, Devices participated 10, Average loss 0.966, Central accuracy on global test data 51.502, Local accuracy on global train data 51.602, Local accuracy on local train data 67.172
Round  48, Devices participated 10, Average loss 0.929, Central accuracy on global test data 51.412, Local accuracy on global train data 51.602, Local accuracy on local train data 68.664
Round  49, Devices participated 10, Average loss 0.947, Central accuracy on global test data 51.492, Local accuracy on global train data 52.532, Local accuracy on local train data 68.644
Round  50, Devices participated 10, Average loss 0.882, Central accuracy on global test data 52.584, Local accuracy on global train data 52.495, Local accuracy on local train data 70.492
Round  51, Devices participated 10, Average loss 0.918, Central accuracy on global test data 52.093, Local accuracy on global train data 53.459, Local accuracy on local train data 69.264
Round  52, Devices participated 10, Average loss 0.915, Central accuracy on global test data 51.923, Local accuracy on global train data 52.522, Local accuracy on local train data 69.208
Round  53, Devices participated 10, Average loss 0.905, Central accuracy on global test data 52.514, Local accuracy on global train data 53.708, Local accuracy on local train data 69.252
Round  54, Devices participated 10, Average loss 0.922, Central accuracy on global test data 52.394, Local accuracy on global train data 53.013, Local accuracy on local train data 68.624
Round  55, Devices participated 10, Average loss 0.899, Central accuracy on global test data 52.975, Local accuracy on global train data 53.088, Local accuracy on local train data 70.036
Round  56, Devices participated 10, Average loss 0.887, Central accuracy on global test data 52.885, Local accuracy on global train data 53.369, Local accuracy on local train data 70.452
Round  57, Devices participated 10, Average loss 0.890, Central accuracy on global test data 52.865, Local accuracy on global train data 53.994, Local accuracy on local train data 69.920
Round  58, Devices participated 10, Average loss 0.879, Central accuracy on global test data 52.474, Local accuracy on global train data 53.508, Local accuracy on local train data 70.500
Round  59, Devices participated 10, Average loss 0.863, Central accuracy on global test data 52.714, Local accuracy on global train data 54.639, Local accuracy on local train data 70.900
Round  60, Devices participated 10, Average loss 0.848, Central accuracy on global test data 53.145, Local accuracy on global train data 53.977, Local accuracy on local train data 71.984
Round  61, Devices participated 10, Average loss 0.902, Central accuracy on global test data 53.295, Local accuracy on global train data 54.258, Local accuracy on local train data 69.820
Round  62, Devices participated 10, Average loss 0.852, Central accuracy on global test data 53.335, Local accuracy on global train data 54.514, Local accuracy on local train data 71.636
Round  63, Devices participated 10, Average loss 0.847, Central accuracy on global test data 53.415, Local accuracy on global train data 55.330, Local accuracy on local train data 72.044
Round  64, Devices participated 10, Average loss 0.855, Central accuracy on global test data 52.764, Local accuracy on global train data 54.700, Local accuracy on local train data 71.300
Round  65, Devices participated 10, Average loss 0.883, Central accuracy on global test data 53.446, Local accuracy on global train data 53.970, Local accuracy on local train data 70.280
Round  66, Devices participated 10, Average loss 0.868, Central accuracy on global test data 53.315, Local accuracy on global train data 55.247, Local accuracy on local train data 70.796
Round  67, Devices participated 10, Average loss 0.835, Central accuracy on global test data 53.506, Local accuracy on global train data 55.845, Local accuracy on local train data 72.048
Round  68, Devices participated 10, Average loss 0.825, Central accuracy on global test data 53.916, Local accuracy on global train data 55.200, Local accuracy on local train data 72.768
Round  69, Devices participated 10, Average loss 0.872, Central accuracy on global test data 53.556, Local accuracy on global train data 55.620, Local accuracy on local train data 71.348
Round  70, Devices participated 10, Average loss 0.824, Central accuracy on global test data 54.127, Local accuracy on global train data 56.113, Local accuracy on local train data 72.360
Round  71, Devices participated 10, Average loss 0.831, Central accuracy on global test data 53.836, Local accuracy on global train data 55.933, Local accuracy on local train data 72.568
Round  72, Devices participated 10, Average loss 0.839, Central accuracy on global test data 53.716, Local accuracy on global train data 55.874, Local accuracy on local train data 72.076
Round  73, Devices participated 10, Average loss 0.815, Central accuracy on global test data 53.626, Local accuracy on global train data 55.740, Local accuracy on local train data 73.028
Round  74, Devices participated 10, Average loss 0.816, Central accuracy on global test data 53.996, Local accuracy on global train data 55.999, Local accuracy on local train data 72.640
Round  75, Devices participated 10, Average loss 0.817, Central accuracy on global test data 54.187, Local accuracy on global train data 56.624, Local accuracy on local train data 72.684
Round  76, Devices participated 10, Average loss 0.774, Central accuracy on global test data 54.147, Local accuracy on global train data 56.541, Local accuracy on local train data 74.532
Round  77, Devices participated 10, Average loss 0.833, Central accuracy on global test data 53.946, Local accuracy on global train data 56.768, Local accuracy on local train data 72.476
Round  78, Devices participated 10, Average loss 0.770, Central accuracy on global test data 53.536, Local accuracy on global train data 56.411, Local accuracy on local train data 74.408
Round  79, Devices participated 10, Average loss 0.759, Central accuracy on global test data 53.906, Local accuracy on global train data 56.511, Local accuracy on local train data 75.024
Round  80, Devices participated 10, Average loss 0.822, Central accuracy on global test data 53.486, Local accuracy on global train data 57.480, Local accuracy on local train data 73.140
Round  81, Devices participated 10, Average loss 0.775, Central accuracy on global test data 53.365, Local accuracy on global train data 56.375, Local accuracy on local train data 74.496
Round  82, Devices participated 10, Average loss 0.795, Central accuracy on global test data 53.435, Local accuracy on global train data 57.273, Local accuracy on local train data 73.816
Round  83, Devices participated 10, Average loss 0.773, Central accuracy on global test data 53.946, Local accuracy on global train data 57.178, Local accuracy on local train data 74.636
Round  84, Devices participated 10, Average loss 0.758, Central accuracy on global test data 54.056, Local accuracy on global train data 58.184, Local accuracy on local train data 74.896
Round  85, Devices participated 10, Average loss 0.762, Central accuracy on global test data 54.327, Local accuracy on global train data 58.508, Local accuracy on local train data 75.276
Round  86, Devices participated 10, Average loss 0.770, Central accuracy on global test data 54.237, Local accuracy on global train data 57.761, Local accuracy on local train data 74.924
Round  87, Devices participated 10, Average loss 0.756, Central accuracy on global test data 54.297, Local accuracy on global train data 58.369, Local accuracy on local train data 75.316
Round  88, Devices participated 10, Average loss 0.763, Central accuracy on global test data 54.637, Local accuracy on global train data 58.989, Local accuracy on local train data 74.620
Round  89, Devices participated 10, Average loss 0.755, Central accuracy on global test data 54.377, Local accuracy on global train data 58.430, Local accuracy on local train data 75.692
Round  90, Devices participated 10, Average loss 0.796, Central accuracy on global test data 54.367, Local accuracy on global train data 58.254, Local accuracy on local train data 74.372
Round  91, Devices participated 10, Average loss 0.763, Central accuracy on global test data 54.357, Local accuracy on global train data 59.358, Local accuracy on local train data 75.304
Round  92, Devices participated 10, Average loss 0.784, Central accuracy on global test data 55.068, Local accuracy on global train data 58.267, Local accuracy on local train data 74.160
Round  93, Devices participated 10, Average loss 0.763, Central accuracy on global test data 54.677, Local accuracy on global train data 58.511, Local accuracy on local train data 74.940
Round  94, Devices participated 10, Average loss 0.730, Central accuracy on global test data 54.527, Local accuracy on global train data 59.490, Local accuracy on local train data 76.592
Round  95, Devices participated 10, Average loss 0.728, Central accuracy on global test data 54.908, Local accuracy on global train data 59.614, Local accuracy on local train data 76.332
Round  96, Devices participated 10, Average loss 0.757, Central accuracy on global test data 54.838, Local accuracy on global train data 59.155, Local accuracy on local train data 75.380
Round  97, Devices participated 10, Average loss 0.754, Central accuracy on global test data 54.157, Local accuracy on global train data 58.975, Local accuracy on local train data 74.952
Round  98, Devices participated 10, Average loss 0.732, Central accuracy on global test data 55.319, Local accuracy on global train data 59.827, Local accuracy on local train data 75.528
Round  99, Devices participated 10, Average loss 0.743, Central accuracy on global test data 54.838, Local accuracy on global train data 59.722, Local accuracy on local train data 75.428
Round 100, Devices participated 10, Average loss 0.757, Central accuracy on global test data 54.718, Local accuracy on global train data 58.716, Local accuracy on local train data 75.564
Round 101, Devices participated 10, Average loss 0.683, Central accuracy on global test data 54.637, Local accuracy on global train data 60.508, Local accuracy on local train data 77.904
Round 102, Devices participated 10, Average loss 0.713, Central accuracy on global test data 54.667, Local accuracy on global train data 60.923, Local accuracy on local train data 77.032
Round 103, Devices participated 10, Average loss 0.747, Central accuracy on global test data 54.788, Local accuracy on global train data 60.725, Local accuracy on local train data 75.260
Round 104, Devices participated 10, Average loss 0.765, Central accuracy on global test data 54.587, Local accuracy on global train data 60.256, Local accuracy on local train data 75.460
Round 105, Devices participated 10, Average loss 0.770, Central accuracy on global test data 54.087, Local accuracy on global train data 59.412, Local accuracy on local train data 74.868
Round 106, Devices participated 10, Average loss 0.726, Central accuracy on global test data 54.207, Local accuracy on global train data 60.776, Local accuracy on local train data 76.016
Round 107, Devices participated 10, Average loss 0.759, Central accuracy on global test data 54.698, Local accuracy on global train data 60.608, Local accuracy on local train data 75.268
Round 108, Devices participated 10, Average loss 0.737, Central accuracy on global test data 54.597, Local accuracy on global train data 60.493, Local accuracy on local train data 76.020
Round 109, Devices participated 10, Average loss 0.743, Central accuracy on global test data 54.597, Local accuracy on global train data 61.052, Local accuracy on local train data 75.452
Round 110, Devices participated 10, Average loss 0.759, Central accuracy on global test data 54.838, Local accuracy on global train data 61.304, Local accuracy on local train data 74.780
Round 111, Devices participated 10, Average loss 0.750, Central accuracy on global test data 54.848, Local accuracy on global train data 60.540, Local accuracy on local train data 75.344
Round 112, Devices participated 10, Average loss 0.693, Central accuracy on global test data 55.419, Local accuracy on global train data 61.660, Local accuracy on local train data 77.332
Round 113, Devices participated 10, Average loss 0.720, Central accuracy on global test data 55.409, Local accuracy on global train data 61.033, Local accuracy on local train data 76.816
Round 114, Devices participated 10, Average loss 0.722, Central accuracy on global test data 55.208, Local accuracy on global train data 61.143, Local accuracy on local train data 76.464
Round 115, Devices participated 10, Average loss 0.701, Central accuracy on global test data 54.627, Local accuracy on global train data 61.367, Local accuracy on local train data 77.324
Round 116, Devices participated 10, Average loss 0.731, Central accuracy on global test data 55.399, Local accuracy on global train data 61.401, Local accuracy on local train data 76.280
Round 117, Devices participated 10, Average loss 0.733, Central accuracy on global test data 54.818, Local accuracy on global train data 61.357, Local accuracy on local train data 76.316
Round 118, Devices participated 10, Average loss 0.712, Central accuracy on global test data 54.968, Local accuracy on global train data 61.089, Local accuracy on local train data 76.720
Round 119, Devices participated 10, Average loss 0.731, Central accuracy on global test data 54.728, Local accuracy on global train data 60.784, Local accuracy on local train data 76.152
Round 120, Devices participated 10, Average loss 0.732, Central accuracy on global test data 54.908, Local accuracy on global train data 61.504, Local accuracy on local train data 75.820
Round 121, Devices participated 10, Average loss 0.685, Central accuracy on global test data 55.028, Local accuracy on global train data 61.707, Local accuracy on local train data 77.404
Round 122, Devices participated 10, Average loss 0.718, Central accuracy on global test data 54.998, Local accuracy on global train data 61.553, Local accuracy on local train data 76.680
Round 123, Devices participated 10, Average loss 0.688, Central accuracy on global test data 55.298, Local accuracy on global train data 62.522, Local accuracy on local train data 77.800
Round 124, Devices participated 10, Average loss 0.705, Central accuracy on global test data 55.509, Local accuracy on global train data 61.782, Local accuracy on local train data 77.748
Round 125, Devices participated 10, Average loss 0.686, Central accuracy on global test data 55.118, Local accuracy on global train data 61.165, Local accuracy on local train data 78.084
Round 126, Devices participated 10, Average loss 0.680, Central accuracy on global test data 55.308, Local accuracy on global train data 62.168, Local accuracy on local train data 78.040
Round 127, Devices participated 10, Average loss 0.666, Central accuracy on global test data 55.479, Local accuracy on global train data 62.344, Local accuracy on local train data 78.564
Round 128, Devices participated 10, Average loss 0.689, Central accuracy on global test data 55.048, Local accuracy on global train data 61.582, Local accuracy on local train data 78.232
Round 129, Devices participated 10, Average loss 0.681, Central accuracy on global test data 55.469, Local accuracy on global train data 62.273, Local accuracy on local train data 77.792
Round 130, Devices participated 10, Average loss 0.681, Central accuracy on global test data 55.679, Local accuracy on global train data 63.127, Local accuracy on local train data 78.104
Round 131, Devices participated 10, Average loss 0.700, Central accuracy on global test data 55.028, Local accuracy on global train data 62.646, Local accuracy on local train data 77.228
Round 132, Devices participated 10, Average loss 0.680, Central accuracy on global test data 55.519, Local accuracy on global train data 63.914, Local accuracy on local train data 78.068
Round 133, Devices participated 10, Average loss 0.666, Central accuracy on global test data 55.198, Local accuracy on global train data 62.441, Local accuracy on local train data 78.592
Round 134, Devices participated 10, Average loss 0.671, Central accuracy on global test data 55.258, Local accuracy on global train data 62.866, Local accuracy on local train data 78.148
Round 135, Devices participated 10, Average loss 0.688, Central accuracy on global test data 55.479, Local accuracy on global train data 63.528, Local accuracy on local train data 77.704
Round 136, Devices participated 10, Average loss 0.703, Central accuracy on global test data 54.908, Local accuracy on global train data 63.027, Local accuracy on local train data 77.552
Round 137, Devices participated 10, Average loss 0.714, Central accuracy on global test data 54.968, Local accuracy on global train data 62.378, Local accuracy on local train data 76.708
Round 138, Devices participated 10, Average loss 0.646, Central accuracy on global test data 54.818, Local accuracy on global train data 62.791, Local accuracy on local train data 79.228
Round 139, Devices participated 10, Average loss 0.685, Central accuracy on global test data 55.108, Local accuracy on global train data 63.147, Local accuracy on local train data 77.896
Round 140, Devices participated 10, Average loss 0.668, Central accuracy on global test data 55.419, Local accuracy on global train data 63.105, Local accuracy on local train data 78.800
Round 141, Devices participated 10, Average loss 0.649, Central accuracy on global test data 55.519, Local accuracy on global train data 63.335, Local accuracy on local train data 79.296
Round 142, Devices participated 10, Average loss 0.668, Central accuracy on global test data 55.218, Local accuracy on global train data 63.655, Local accuracy on local train data 78.700
Round 143, Devices participated 10, Average loss 0.663, Central accuracy on global test data 55.349, Local accuracy on global train data 64.036, Local accuracy on local train data 78.688
Round 144, Devices participated 10, Average loss 0.659, Central accuracy on global test data 55.539, Local accuracy on global train data 64.075, Local accuracy on local train data 78.724
Round 145, Devices participated 10, Average loss 0.680, Central accuracy on global test data 55.218, Local accuracy on global train data 64.121, Local accuracy on local train data 77.576
Round 146, Devices participated 10, Average loss 0.655, Central accuracy on global test data 55.589, Local accuracy on global train data 64.688, Local accuracy on local train data 78.820
Round 147, Devices participated 10, Average loss 0.672, Central accuracy on global test data 55.319, Local accuracy on global train data 64.102, Local accuracy on local train data 78.348
Round 148, Devices participated 10, Average loss 0.654, Central accuracy on global test data 55.419, Local accuracy on global train data 64.746, Local accuracy on local train data 78.796
Round 149, Devices participated 10, Average loss 0.629, Central accuracy on global test data 55.158, Local accuracy on global train data 64.534, Local accuracy on local train data 79.676
Round 150, Devices participated 10, Average loss 0.672, Central accuracy on global test data 55.359, Local accuracy on global train data 64.429, Local accuracy on local train data 78.124
Round 151, Devices participated 10, Average loss 0.644, Central accuracy on global test data 55.599, Local accuracy on global train data 65.024, Local accuracy on local train data 79.420
Round 152, Devices participated 10, Average loss 0.664, Central accuracy on global test data 55.379, Local accuracy on global train data 64.216, Local accuracy on local train data 78.484
Round 153, Devices participated 10, Average loss 0.681, Central accuracy on global test data 55.439, Local accuracy on global train data 64.153, Local accuracy on local train data 78.260
Round 154, Devices participated 10, Average loss 0.654, Central accuracy on global test data 55.268, Local accuracy on global train data 64.836, Local accuracy on local train data 78.932
Round 155, Devices participated 10, Average loss 0.657, Central accuracy on global test data 55.098, Local accuracy on global train data 64.780, Local accuracy on local train data 78.728
Round 156, Devices participated 10, Average loss 0.624, Central accuracy on global test data 55.198, Local accuracy on global train data 65.752, Local accuracy on local train data 79.516
Round 157, Devices participated 10, Average loss 0.651, Central accuracy on global test data 54.938, Local accuracy on global train data 64.678, Local accuracy on local train data 79.020
Round 158, Devices participated 10, Average loss 0.608, Central accuracy on global test data 55.208, Local accuracy on global train data 65.771, Local accuracy on local train data 80.432
Round 159, Devices participated 10, Average loss 0.640, Central accuracy on global test data 55.168, Local accuracy on global train data 64.932, Local accuracy on local train data 79.300
Round 160, Devices participated 10, Average loss 0.660, Central accuracy on global test data 55.329, Local accuracy on global train data 64.910, Local accuracy on local train data 78.360
Round 161, Devices participated 10, Average loss 0.647, Central accuracy on global test data 54.858, Local accuracy on global train data 64.924, Local accuracy on local train data 78.852
Round 162, Devices participated 10, Average loss 0.623, Central accuracy on global test data 55.288, Local accuracy on global train data 66.272, Local accuracy on local train data 79.860
Round 163, Devices participated 10, Average loss 0.651, Central accuracy on global test data 54.637, Local accuracy on global train data 65.835, Local accuracy on local train data 78.520
Round 164, Devices participated 10, Average loss 0.653, Central accuracy on global test data 55.258, Local accuracy on global train data 65.420, Local accuracy on local train data 78.652
Round 165, Devices participated 10, Average loss 0.638, Central accuracy on global test data 55.048, Local accuracy on global train data 65.662, Local accuracy on local train data 78.824
Round 166, Devices participated 10, Average loss 0.652, Central accuracy on global test data 54.958, Local accuracy on global train data 65.107, Local accuracy on local train data 78.616
Round 167, Devices participated 10, Average loss 0.625, Central accuracy on global test data 54.647, Local accuracy on global train data 64.731, Local accuracy on local train data 79.784
Round 168, Devices participated 10, Average loss 0.628, Central accuracy on global test data 54.848, Local accuracy on global train data 64.968, Local accuracy on local train data 79.548
Round 169, Devices participated 10, Average loss 0.661, Central accuracy on global test data 54.958, Local accuracy on global train data 66.013, Local accuracy on local train data 78.224
Round 170, Devices participated 10, Average loss 0.647, Central accuracy on global test data 54.988, Local accuracy on global train data 65.657, Local accuracy on local train data 79.124
Round 171, Devices participated 10, Average loss 0.620, Central accuracy on global test data 55.238, Local accuracy on global train data 65.510, Local accuracy on local train data 80.012
Round 172, Devices participated 10, Average loss 0.653, Central accuracy on global test data 55.068, Local accuracy on global train data 66.138, Local accuracy on local train data 78.652
Round 173, Devices participated 10, Average loss 0.614, Central accuracy on global test data 54.688, Local accuracy on global train data 66.448, Local accuracy on local train data 79.984
Round 174, Devices participated 10, Average loss 0.652, Central accuracy on global test data 54.417, Local accuracy on global train data 65.696, Local accuracy on local train data 78.772
Round 175, Devices participated 10, Average loss 0.648, Central accuracy on global test data 54.698, Local accuracy on global train data 65.327, Local accuracy on local train data 79.056
Round 176, Devices participated 10, Average loss 0.629, Central accuracy on global test data 54.828, Local accuracy on global train data 65.703, Local accuracy on local train data 79.248
Round 177, Devices participated 10, Average loss 0.647, Central accuracy on global test data 55.148, Local accuracy on global train data 66.680, Local accuracy on local train data 78.972
Round 178, Devices participated 10, Average loss 0.601, Central accuracy on global test data 55.258, Local accuracy on global train data 66.375, Local accuracy on local train data 80.608
Round 179, Devices participated 10, Average loss 0.616, Central accuracy on global test data 54.928, Local accuracy on global train data 66.580, Local accuracy on local train data 79.776
Round 180, Devices participated 10, Average loss 0.628, Central accuracy on global test data 54.768, Local accuracy on global train data 66.436, Local accuracy on local train data 79.500
Round 181, Devices participated 10, Average loss 0.651, Central accuracy on global test data 54.397, Local accuracy on global train data 66.675, Local accuracy on local train data 79.412
Round 182, Devices participated 10, Average loss 0.638, Central accuracy on global test data 55.138, Local accuracy on global train data 66.755, Local accuracy on local train data 79.140
Round 183, Devices participated 10, Average loss 0.606, Central accuracy on global test data 54.928, Local accuracy on global train data 66.301, Local accuracy on local train data 80.732
Round 184, Devices participated 10, Average loss 0.611, Central accuracy on global test data 55.098, Local accuracy on global train data 66.467, Local accuracy on local train data 79.936
Round 185, Devices participated 10, Average loss 0.619, Central accuracy on global test data 54.377, Local accuracy on global train data 67.708, Local accuracy on local train data 80.148
Round 186, Devices participated 10, Average loss 0.635, Central accuracy on global test data 54.397, Local accuracy on global train data 66.838, Local accuracy on local train data 78.964
Round 187, Devices participated 10, Average loss 0.623, Central accuracy on global test data 54.537, Local accuracy on global train data 67.024, Local accuracy on local train data 79.416
Round 188, Devices participated 10, Average loss 0.631, Central accuracy on global test data 54.337, Local accuracy on global train data 66.902, Local accuracy on local train data 79.700
Round 189, Devices participated 10, Average loss 0.636, Central accuracy on global test data 54.718, Local accuracy on global train data 67.051, Local accuracy on local train data 79.660
Round 190, Devices participated 10, Average loss 0.600, Central accuracy on global test data 54.888, Local accuracy on global train data 67.844, Local accuracy on local train data 80.784
Round 191, Devices participated 10, Average loss 0.611, Central accuracy on global test data 54.928, Local accuracy on global train data 67.798, Local accuracy on local train data 80.396
