['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '3', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--qn_mode', '0', '--opt_mode', '0', '--vr_mode', '0', '--screendump_file', 'log/perf1000_fedlisa_cifariid_lenet5_bs50ep3_opt0vr0_qn0.log']
2020-08-01 16:16:39.657868

Round   0, Devices participated 10, Average loss 2.300, Central accuracy on global test data 11.548, Local accuracy on global train data 10.430, Local accuracy on local train data 11.367
Round  44, Devices participated 10, Average loss 0.629, Central accuracy on global test data 54.247, Local accuracy on global train data 58.127, Local accuracy on local train data 80.713
Round  45, Devices participated 10, Average loss 0.805, Central accuracy on global test data 54.237, Local accuracy on global train data 57.866, Local accuracy on local train data 75.107
Round  46, Devices participated 10, Average loss 0.639, Central accuracy on global test data 54.437, Local accuracy on global train data 58.645, Local accuracy on local train data 79.527
Round  47, Devices participated 10, Average loss 0.578, Central accuracy on global test data 55.048, Local accuracy on global train data 59.436, Local accuracy on local train data 81.913
Round  48, Devices participated 10, Average loss 0.705, Central accuracy on global test data 55.158, Local accuracy on global train data 59.336, Local accuracy on local train data 78.040
Round  49, Devices participated 10, Average loss 0.643, Central accuracy on global test data 54.167, Local accuracy on global train data 59.133, Local accuracy on local train data 80.393
Round  50, Devices participated 10, Average loss 0.660, Central accuracy on global test data 54.637, Local accuracy on global train data 59.746, Local accuracy on local train data 79.633
Round  51, Devices participated 10, Average loss 0.677, Central accuracy on global test data 54.828, Local accuracy on global train data 59.919, Local accuracy on local train data 78.980
Round  52, Devices participated 10, Average loss 0.624, Central accuracy on global test data 55.088, Local accuracy on global train data 61.208, Local accuracy on local train data 80.267
Round  53, Devices participated 10, Average loss 0.635, Central accuracy on global test data 55.359, Local accuracy on global train data 60.588, Local accuracy on local train data 80.587
Round  54, Devices participated 10, Average loss 0.528, Central accuracy on global test data 54.728, Local accuracy on global train data 61.045, Local accuracy on local train data 83.507
Round  55, Devices participated 10, Average loss 0.586, Central accuracy on global test data 55.409, Local accuracy on global train data 61.201, Local accuracy on local train data 82.320
Round  56, Devices participated 10, Average loss 0.540, Central accuracy on global test data 54.487, Local accuracy on global train data 61.025, Local accuracy on local train data 83.287
Round  57, Devices participated 10, Average loss 0.568, Central accuracy on global test data 54.267, Local accuracy on global train data 61.750, Local accuracy on local train data 82.973
Round  58, Devices participated 10, Average loss 0.602, Central accuracy on global test data 54.708, Local accuracy on global train data 61.052, Local accuracy on local train data 81.307
Round  59, Devices participated 10, Average loss 0.648, Central accuracy on global test data 54.607, Local accuracy on global train data 61.597, Local accuracy on local train data 80.060
Round  60, Devices participated 10, Average loss 0.528, Central accuracy on global test data 54.758, Local accuracy on global train data 62.009, Local accuracy on local train data 83.733
Round  61, Devices participated 10, Average loss 0.513, Central accuracy on global test data 54.567, Local accuracy on global train data 62.371, Local accuracy on local train data 84.533
Round  62, Devices participated 10, Average loss 0.560, Central accuracy on global test data 54.738, Local accuracy on global train data 62.190, Local accuracy on local train data 82.993
Round  63, Devices participated 10, Average loss 0.590, Central accuracy on global test data 54.347, Local accuracy on global train data 62.241, Local accuracy on local train data 81.607
Round  64, Devices participated 10, Average loss 0.483, Central accuracy on global test data 54.798, Local accuracy on global train data 63.467, Local accuracy on local train data 85.187
Round  65, Devices participated 10, Average loss 0.499, Central accuracy on global test data 54.728, Local accuracy on global train data 62.378, Local accuracy on local train data 84.653
Round  66, Devices participated 10, Average loss 0.497, Central accuracy on global test data 54.627, Local accuracy on global train data 63.247, Local accuracy on local train data 84.653
Round  67, Devices participated 10, Average loss 0.538, Central accuracy on global test data 54.617, Local accuracy on global train data 63.000, Local accuracy on local train data 83.640
Round  68, Devices participated 10, Average loss 0.621, Central accuracy on global test data 54.637, Local accuracy on global train data 62.476, Local accuracy on local train data 80.893
Round  69, Devices participated 10, Average loss 0.498, Central accuracy on global test data 54.938, Local accuracy on global train data 63.132, Local accuracy on local train data 84.700
Round  70, Devices participated 10, Average loss 0.502, Central accuracy on global test data 55.078, Local accuracy on global train data 63.987, Local accuracy on local train data 84.660
Round  71, Devices participated 10, Average loss 0.544, Central accuracy on global test data 54.768, Local accuracy on global train data 63.682, Local accuracy on local train data 83.127
Round  72, Devices participated 10, Average loss 0.422, Central accuracy on global test data 55.429, Local accuracy on global train data 64.153, Local accuracy on local train data 86.813
Round  73, Devices participated 10, Average loss 0.461, Central accuracy on global test data 54.507, Local accuracy on global train data 63.928, Local accuracy on local train data 85.967
Round  74, Devices participated 10, Average loss 0.545, Central accuracy on global test data 54.357, Local accuracy on global train data 63.665, Local accuracy on local train data 83.540
Round  75, Devices participated 10, Average loss 0.553, Central accuracy on global test data 54.247, Local accuracy on global train data 63.782, Local accuracy on local train data 82.600
Round  76, Devices participated 10, Average loss 0.523, Central accuracy on global test data 54.948, Local accuracy on global train data 64.622, Local accuracy on local train data 84.033
Round  77, Devices participated 10, Average loss 0.525, Central accuracy on global test data 54.647, Local accuracy on global train data 64.175, Local accuracy on local train data 83.707
Round  78, Devices participated 10, Average loss 0.453, Central accuracy on global test data 54.567, Local accuracy on global train data 65.068, Local accuracy on local train data 86.020
Round  79, Devices participated 10, Average loss 0.500, Central accuracy on global test data 55.178, Local accuracy on global train data 64.924, Local accuracy on local train data 84.453
Round  80, Devices participated 10, Average loss 0.527, Central accuracy on global test data 54.377, Local accuracy on global train data 64.990, Local accuracy on local train data 84.020
Round  81, Devices participated 10, Average loss 0.515, Central accuracy on global test data 54.698, Local accuracy on global train data 64.954, Local accuracy on local train data 84.507
Round  82, Devices participated 10, Average loss 0.465, Central accuracy on global test data 54.547, Local accuracy on global train data 65.391, Local accuracy on local train data 85.580
Round  83, Devices participated 10, Average loss 0.468, Central accuracy on global test data 54.457, Local accuracy on global train data 65.793, Local accuracy on local train data 85.907
Round  84, Devices participated 10, Average loss 0.490, Central accuracy on global test data 54.367, Local accuracy on global train data 64.753, Local accuracy on local train data 85.127
Round  85, Devices participated 10, Average loss 0.468, Central accuracy on global test data 54.637, Local accuracy on global train data 65.547, Local accuracy on local train data 85.720
Round  86, Devices participated 10, Average loss 0.481, Central accuracy on global test data 54.788, Local accuracy on global train data 65.642, Local accuracy on local train data 85.313
Round  87, Devices participated 10, Average loss 0.436, Central accuracy on global test data 54.397, Local accuracy on global train data 66.160, Local accuracy on local train data 86.493
Round  88, Devices participated 10, Average loss 0.464, Central accuracy on global test data 54.197, Local accuracy on global train data 66.069, Local accuracy on local train data 85.813
Round  89, Devices participated 10, Average loss 0.503, Central accuracy on global test data 54.127, Local accuracy on global train data 65.654, Local accuracy on local train data 84.433
Round  90, Devices participated 10, Average loss 0.385, Central accuracy on global test data 54.006, Local accuracy on global train data 66.643, Local accuracy on local train data 88.160
Round  91, Devices participated 10, Average loss 0.425, Central accuracy on global test data 54.197, Local accuracy on global train data 66.567, Local accuracy on local train data 87.113
Round  92, Devices participated 10, Average loss 0.512, Central accuracy on global test data 54.097, Local accuracy on global train data 65.786, Local accuracy on local train data 84.440
Round  93, Devices participated 10, Average loss 0.453, Central accuracy on global test data 54.728, Local accuracy on global train data 66.638, Local accuracy on local train data 85.820
Round  94, Devices participated 10, Average loss 0.401, Central accuracy on global test data 54.617, Local accuracy on global train data 66.846, Local accuracy on local train data 87.473
Round  95, Devices participated 10, Average loss 0.444, Central accuracy on global test data 54.337, Local accuracy on global train data 67.173, Local accuracy on local train data 86.607
Round  96, Devices participated 10, Average loss 0.518, Central accuracy on global test data 54.597, Local accuracy on global train data 66.687, Local accuracy on local train data 84.573
Round  97, Devices participated 10, Average loss 0.385, Central accuracy on global test data 54.387, Local accuracy on global train data 67.744, Local accuracy on local train data 88.227
Round  98, Devices participated 10, Average loss 0.524, Central accuracy on global test data 54.387, Local accuracy on global train data 67.227, Local accuracy on local train data 84.440
Round  99, Devices participated 10, Average loss 0.376, Central accuracy on global test data 54.207, Local accuracy on global train data 67.805, Local accuracy on local train data 88.307
Round 100, Devices participated 10, Average loss 0.406, Central accuracy on global test data 54.467, Local accuracy on global train data 67.405, Local accuracy on local train data 87.607
Round 101, Devices participated 10, Average loss 0.514, Central accuracy on global test data 54.167, Local accuracy on global train data 66.980, Local accuracy on local train data 84.333
Round 102, Devices participated 10, Average loss 0.443, Central accuracy on global test data 54.557, Local accuracy on global train data 67.791, Local accuracy on local train data 86.680
Round 103, Devices participated 10, Average loss 0.427, Central accuracy on global test data 54.387, Local accuracy on global train data 67.598, Local accuracy on local train data 86.713
Round 104, Devices participated 10, Average loss 0.387, Central accuracy on global test data 54.587, Local accuracy on global train data 67.524, Local accuracy on local train data 88.353
Round 105, Devices participated 10, Average loss 0.438, Central accuracy on global test data 54.257, Local accuracy on global train data 67.468, Local accuracy on local train data 86.487
Round 106, Devices participated 10, Average loss 0.434, Central accuracy on global test data 54.657, Local accuracy on global train data 67.625, Local accuracy on local train data 86.673
Round 107, Devices participated 10, Average loss 0.463, Central accuracy on global test data 54.237, Local accuracy on global train data 67.761, Local accuracy on local train data 85.773
Round 108, Devices participated 10, Average loss 0.503, Central accuracy on global test data 54.457, Local accuracy on global train data 67.966, Local accuracy on local train data 85.467
Round 109, Devices participated 10, Average loss 0.300, Central accuracy on global test data 54.627, Local accuracy on global train data 69.314, Local accuracy on local train data 90.453
Round 110, Devices participated 10, Average loss 0.467, Central accuracy on global test data 54.487, Local accuracy on global train data 67.397, Local accuracy on local train data 85.773
Round 111, Devices participated 10, Average loss 0.464, Central accuracy on global test data 54.117, Local accuracy on global train data 67.546, Local accuracy on local train data 85.847
Round 112, Devices participated 10, Average loss 0.385, Central accuracy on global test data 54.547, Local accuracy on global train data 68.521, Local accuracy on local train data 88.207
Round 113, Devices participated 10, Average loss 0.459, Central accuracy on global test data 54.337, Local accuracy on global train data 68.225, Local accuracy on local train data 85.947
Round 114, Devices participated 10, Average loss 0.396, Central accuracy on global test data 54.317, Local accuracy on global train data 68.406, Local accuracy on local train data 87.820
Round 115, Devices participated 10, Average loss 0.463, Central accuracy on global test data 54.016, Local accuracy on global train data 68.552, Local accuracy on local train data 85.860
Round 116, Devices participated 10, Average loss 0.361, Central accuracy on global test data 54.637, Local accuracy on global train data 69.370, Local accuracy on local train data 88.773
Round 117, Devices participated 10, Average loss 0.406, Central accuracy on global test data 54.637, Local accuracy on global train data 68.467, Local accuracy on local train data 87.793
Round 118, Devices participated 10, Average loss 0.431, Central accuracy on global test data 54.097, Local accuracy on global train data 68.567, Local accuracy on local train data 86.420
Round 119, Devices participated 10, Average loss 0.373, Central accuracy on global test data 54.487, Local accuracy on global train data 69.250, Local accuracy on local train data 88.353
Round 120, Devices participated 10, Average loss 0.385, Central accuracy on global test data 54.427, Local accuracy on global train data 69.189, Local accuracy on local train data 88.000
Round 121, Devices participated 10, Average loss 0.367, Central accuracy on global test data 54.487, Local accuracy on global train data 69.707, Local accuracy on local train data 88.860
Round 122, Devices participated 10, Average loss 0.394, Central accuracy on global test data 54.267, Local accuracy on global train data 69.207, Local accuracy on local train data 87.860
Round 123, Devices participated 10, Average loss 0.395, Central accuracy on global test data 54.557, Local accuracy on global train data 69.165, Local accuracy on local train data 87.813
Round 124, Devices participated 10, Average loss 0.406, Central accuracy on global test data 54.147, Local accuracy on global train data 69.182, Local accuracy on local train data 87.500
Round 125, Devices participated 10, Average loss 0.397, Central accuracy on global test data 54.688, Local accuracy on global train data 69.868, Local accuracy on local train data 87.780
Round 126, Devices participated 10, Average loss 0.363, Central accuracy on global test data 54.587, Local accuracy on global train data 69.946, Local accuracy on local train data 88.907
Round 127, Devices participated 10, Average loss 0.427, Central accuracy on global test data 54.677, Local accuracy on global train data 68.923, Local accuracy on local train data 86.747
Round 128, Devices participated 10, Average loss 0.417, Central accuracy on global test data 54.607, Local accuracy on global train data 69.722, Local accuracy on local train data 87.127
Round 129, Devices participated 10, Average loss 0.363, Central accuracy on global test data 54.417, Local accuracy on global train data 69.551, Local accuracy on local train data 88.580
Round 130, Devices participated 10, Average loss 0.310, Central accuracy on global test data 54.688, Local accuracy on global train data 70.591, Local accuracy on local train data 90.420
Round 131, Devices participated 10, Average loss 0.386, Central accuracy on global test data 54.537, Local accuracy on global train data 69.746, Local accuracy on local train data 88.387
Round 132, Devices participated 10, Average loss 0.352, Central accuracy on global test data 54.527, Local accuracy on global train data 70.168, Local accuracy on local train data 89.153
Round 133, Devices participated 10, Average loss 0.379, Central accuracy on global test data 54.087, Local accuracy on global train data 69.863, Local accuracy on local train data 88.593
Round 134, Devices participated 10, Average loss 0.404, Central accuracy on global test data 54.117, Local accuracy on global train data 69.792, Local accuracy on local train data 87.573
Round 135, Devices participated 10, Average loss 0.367, Central accuracy on global test data 54.177, Local accuracy on global train data 70.164, Local accuracy on local train data 88.627
Round 136, Devices participated 10, Average loss 0.353, Central accuracy on global test data 54.417, Local accuracy on global train data 70.327, Local accuracy on local train data 89.000
Round 137, Devices participated 10, Average loss 0.293, Central accuracy on global test data 53.626, Local accuracy on global train data 70.454, Local accuracy on local train data 90.633
Round 138, Devices participated 10, Average loss 0.349, Central accuracy on global test data 54.107, Local accuracy on global train data 70.259, Local accuracy on local train data 89.133
Round 139, Devices participated 10, Average loss 0.379, Central accuracy on global test data 54.006, Local accuracy on global train data 70.303, Local accuracy on local train data 88.273
Round 140, Devices participated 10, Average loss 0.390, Central accuracy on global test data 54.006, Local accuracy on global train data 69.907, Local accuracy on local train data 88.233
Round 141, Devices participated 10, Average loss 0.341, Central accuracy on global test data 54.157, Local accuracy on global train data 70.151, Local accuracy on local train data 89.593
Round 142, Devices participated 10, Average loss 0.378, Central accuracy on global test data 53.466, Local accuracy on global train data 70.837, Local accuracy on local train data 88.633
Round 143, Devices participated 10, Average loss 0.362, Central accuracy on global test data 53.686, Local accuracy on global train data 70.825, Local accuracy on local train data 88.740
Round 144, Devices participated 10, Average loss 0.330, Central accuracy on global test data 53.826, Local accuracy on global train data 71.345, Local accuracy on local train data 89.827
Round 145, Devices participated 10, Average loss 0.340, Central accuracy on global test data 54.277, Local accuracy on global train data 71.550, Local accuracy on local train data 89.473
Round 146, Devices participated 10, Average loss 0.316, Central accuracy on global test data 54.197, Local accuracy on global train data 71.333, Local accuracy on local train data 90.433
Round 147, Devices participated 10, Average loss 0.309, Central accuracy on global test data 53.936, Local accuracy on global train data 71.013, Local accuracy on local train data 90.487
Round 148, Devices participated 10, Average loss 0.341, Central accuracy on global test data 54.056, Local accuracy on global train data 70.706, Local accuracy on local train data 89.240
Round 149, Devices participated 10, Average loss 0.355, Central accuracy on global test data 53.706, Local accuracy on global train data 70.945, Local accuracy on local train data 89.040
Round 150, Devices participated 10, Average loss 0.361, Central accuracy on global test data 54.067, Local accuracy on global train data 71.472, Local accuracy on local train data 88.647
Round 151, Devices participated 10, Average loss 0.349, Central accuracy on global test data 54.327, Local accuracy on global train data 71.074, Local accuracy on local train data 89.360
Round 152, Devices participated 10, Average loss 0.329, Central accuracy on global test data 54.507, Local accuracy on global train data 71.309, Local accuracy on local train data 89.873
Round 153, Devices participated 10, Average loss 0.411, Central accuracy on global test data 54.087, Local accuracy on global train data 70.359, Local accuracy on local train data 87.600
Round 154, Devices participated 10, Average loss 0.283, Central accuracy on global test data 54.067, Local accuracy on global train data 71.621, Local accuracy on local train data 91.047
Round 155, Devices participated 10, Average loss 0.305, Central accuracy on global test data 53.976, Local accuracy on global train data 71.292, Local accuracy on local train data 90.533
Round 156, Devices participated 10, Average loss 0.334, Central accuracy on global test data 54.147, Local accuracy on global train data 71.365, Local accuracy on local train data 89.860
Round 157, Devices participated 10, Average loss 0.304, Central accuracy on global test data 54.117, Local accuracy on global train data 71.621, Local accuracy on local train data 90.420
Round 158, Devices participated 10, Average loss 0.357, Central accuracy on global test data 54.016, Local accuracy on global train data 71.392, Local accuracy on local train data 89.220
Round 159, Devices participated 10, Average loss 0.329, Central accuracy on global test data 53.596, Local accuracy on global train data 71.384, Local accuracy on local train data 89.527
Round 160, Devices participated 10, Average loss 0.263, Central accuracy on global test data 54.307, Local accuracy on global train data 72.920, Local accuracy on local train data 91.807
Round 161, Devices participated 10, Average loss 0.337, Central accuracy on global test data 53.966, Local accuracy on global train data 72.053, Local accuracy on local train data 89.547
Round 162, Devices participated 10, Average loss 0.371, Central accuracy on global test data 53.646, Local accuracy on global train data 71.375, Local accuracy on local train data 88.393
Round 163, Devices participated 10, Average loss 0.311, Central accuracy on global test data 53.896, Local accuracy on global train data 72.351, Local accuracy on local train data 90.587
Round 164, Devices participated 10, Average loss 0.282, Central accuracy on global test data 53.826, Local accuracy on global train data 72.456, Local accuracy on local train data 91.253
Round 165, Devices participated 10, Average loss 0.294, Central accuracy on global test data 54.127, Local accuracy on global train data 72.612, Local accuracy on local train data 90.833
Round 166, Devices participated 10, Average loss 0.395, Central accuracy on global test data 53.435, Local accuracy on global train data 71.174, Local accuracy on local train data 87.833
Round 167, Devices participated 10, Average loss 0.311, Central accuracy on global test data 53.706, Local accuracy on global train data 72.124, Local accuracy on local train data 90.293
Round 168, Devices participated 10, Average loss 0.343, Central accuracy on global test data 54.137, Local accuracy on global train data 71.946, Local accuracy on local train data 89.400
Round 169, Devices participated 10, Average loss 0.285, Central accuracy on global test data 54.427, Local accuracy on global train data 72.517, Local accuracy on local train data 91.440
Round 170, Devices participated 10, Average loss 0.316, Central accuracy on global test data 53.816, Local accuracy on global train data 73.157, Local accuracy on local train data 90.160
Round 171, Devices participated 10, Average loss 0.309, Central accuracy on global test data 54.177, Local accuracy on global train data 72.449, Local accuracy on local train data 90.500
Round 172, Devices participated 10, Average loss 0.306, Central accuracy on global test data 54.117, Local accuracy on global train data 72.253, Local accuracy on local train data 90.680
Round 173, Devices participated 10, Average loss 0.293, Central accuracy on global test data 53.986, Local accuracy on global train data 73.162, Local accuracy on local train data 90.973
Round 174, Devices participated 10, Average loss 0.235, Central accuracy on global test data 53.836, Local accuracy on global train data 73.508, Local accuracy on local train data 92.847
Round 175, Devices participated 10, Average loss 0.288, Central accuracy on global test data 54.117, Local accuracy on global train data 72.856, Local accuracy on local train data 91.253
Round 176, Devices participated 10, Average loss 0.283, Central accuracy on global test data 53.986, Local accuracy on global train data 73.289, Local accuracy on local train data 91.293
Round 177, Devices participated 10, Average loss 0.239, Central accuracy on global test data 54.277, Local accuracy on global train data 73.291, Local accuracy on local train data 92.660
Round 178, Devices participated 10, Average loss 0.343, Central accuracy on global test data 53.956, Local accuracy on global train data 72.485, Local accuracy on local train data 89.700
Round 179, Devices participated 10, Average loss 0.368, Central accuracy on global test data 53.526, Local accuracy on global train data 71.836, Local accuracy on local train data 89.320
Round 180, Devices participated 10, Average loss 0.334, Central accuracy on global test data 53.846, Local accuracy on global train data 72.646, Local accuracy on local train data 89.473
Round 181, Devices participated 10, Average loss 0.325, Central accuracy on global test data 53.606, Local accuracy on global train data 72.551, Local accuracy on local train data 90.047
Round 182, Devices participated 10, Average loss 0.342, Central accuracy on global test data 53.516, Local accuracy on global train data 72.388, Local accuracy on local train data 89.347
Round 183, Devices participated 10, Average loss 0.274, Central accuracy on global test data 54.056, Local accuracy on global train data 73.318, Local accuracy on local train data 91.327
Round 184, Devices participated 10, Average loss 0.271, Central accuracy on global test data 53.706, Local accuracy on global train data 72.949, Local accuracy on local train data 91.420
Round 185, Devices participated 10, Average loss 0.287, Central accuracy on global test data 53.676, Local accuracy on global train data 73.254, Local accuracy on local train data 91.273
Round 186, Devices participated 10, Average loss 0.330, Central accuracy on global test data 53.556, Local accuracy on global train data 72.639, Local accuracy on local train data 90.027
Round 187, Devices participated 10, Average loss 0.248, Central accuracy on global test data 53.776, Local accuracy on global train data 74.294, Local accuracy on local train data 92.267
Round 188, Devices participated 10, Average loss 0.254, Central accuracy on global test data 53.616, Local accuracy on global train data 73.606, Local accuracy on local train data 92.060
Round 189, Devices participated 10, Average loss 0.311, Central accuracy on global test data 53.275, Local accuracy on global train data 72.903, Local accuracy on local train data 90.620
Round 190, Devices participated 10, Average loss 0.374, Central accuracy on global test data 53.656, Local accuracy on global train data 72.363, Local accuracy on local train data 88.260
Round 191, Devices participated 10, Average loss 0.263, Central accuracy on global test data 54.137, Local accuracy on global train data 73.530, Local accuracy on local train data 91.813
Round 192, Devices participated 10, Average loss 0.309, Central accuracy on global test data 53.866, Local accuracy on global train data 72.693, Local accuracy on local train data 90.467
Round 193, Devices participated 10, Average loss 0.341, Central accuracy on global test data 53.886, Local accuracy on global train data 73.052, Local accuracy on local train data 89.660
Round 194, Devices participated 10, Average loss 0.333, Central accuracy on global test data 53.816, Local accuracy on global train data 73.591, Local accuracy on local train data 89.873
Round 195, Devices participated 10, Average loss 0.325, Central accuracy on global test data 53.826, Local accuracy on global train data 72.468, Local accuracy on local train data 90.240
Round 196, Devices participated 10, Average loss 0.312, Central accuracy on global test data 53.776, Local accuracy on global train data 73.457, Local accuracy on local train data 90.520
Round 197, Devices participated 10, Average loss 0.317, Central accuracy on global test data 53.245, Local accuracy on global train data 73.152, Local accuracy on local train data 90.113
Round 198, Devices participated 10, Average loss 0.294, Central accuracy on global test data 53.916, Local accuracy on global train data 73.564, Local accuracy on local train data 90.647
Round 199, Devices participated 10, Average loss 0.277, Central accuracy on global test data 53.776, Local accuracy on global train data 74.412, Local accuracy on local train data 91.380
