['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '1', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--qn_mode', '0', '--opt_mode', '0', '--vr_mode', '1', '--screendump_file', 'log/perf1000_fedlisa_cifariid_lenet5_bs50ep1_opt0vr1_qn0.log']
2020-08-01 16:16:37.611738

Round   0, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.737, Local accuracy on global train data 10.486, Local accuracy on local train data 10.060
Round  72, Devices participated 10, Average loss 1.169, Central accuracy on global test data 58.373, Local accuracy on global train data 61.543, Local accuracy on local train data 58.600
Round  73, Devices participated 10, Average loss 1.169, Central accuracy on global test data 59.625, Local accuracy on global train data 61.172, Local accuracy on local train data 58.860
Round  74, Devices participated 10, Average loss 1.183, Central accuracy on global test data 59.555, Local accuracy on global train data 61.633, Local accuracy on local train data 58.080
Round  75, Devices participated 10, Average loss 1.151, Central accuracy on global test data 59.435, Local accuracy on global train data 62.690, Local accuracy on local train data 59.800
Round  76, Devices participated 10, Average loss 1.133, Central accuracy on global test data 59.936, Local accuracy on global train data 62.446, Local accuracy on local train data 59.840
Round  77, Devices participated 10, Average loss 1.161, Central accuracy on global test data 59.455, Local accuracy on global train data 62.422, Local accuracy on local train data 59.240
Round  78, Devices participated 10, Average loss 1.130, Central accuracy on global test data 59.345, Local accuracy on global train data 62.769, Local accuracy on local train data 60.520
Round  79, Devices participated 10, Average loss 1.137, Central accuracy on global test data 59.075, Local accuracy on global train data 62.520, Local accuracy on local train data 59.640
Round  80, Devices participated 10, Average loss 1.171, Central accuracy on global test data 59.645, Local accuracy on global train data 63.220, Local accuracy on local train data 59.460
Round  81, Devices participated 10, Average loss 1.150, Central accuracy on global test data 59.185, Local accuracy on global train data 62.559, Local accuracy on local train data 59.140
Round  82, Devices participated 10, Average loss 1.163, Central accuracy on global test data 59.756, Local accuracy on global train data 63.035, Local accuracy on local train data 59.540
Round  83, Devices participated 10, Average loss 1.137, Central accuracy on global test data 60.026, Local accuracy on global train data 63.599, Local accuracy on local train data 60.160
Round  84, Devices participated 10, Average loss 1.117, Central accuracy on global test data 59.916, Local accuracy on global train data 64.216, Local accuracy on local train data 60.800
Round  85, Devices participated 10, Average loss 1.131, Central accuracy on global test data 59.866, Local accuracy on global train data 63.396, Local accuracy on local train data 60.640
Round  86, Devices participated 10, Average loss 1.103, Central accuracy on global test data 60.056, Local accuracy on global train data 63.435, Local accuracy on local train data 61.440
Round  87, Devices participated 10, Average loss 1.098, Central accuracy on global test data 60.407, Local accuracy on global train data 63.708, Local accuracy on local train data 61.480
Round  88, Devices participated 10, Average loss 1.094, Central accuracy on global test data 60.036, Local accuracy on global train data 63.457, Local accuracy on local train data 61.060
Round  89, Devices participated 10, Average loss 1.109, Central accuracy on global test data 60.667, Local accuracy on global train data 64.441, Local accuracy on local train data 61.200
Round  90, Devices participated 10, Average loss 1.088, Central accuracy on global test data 60.387, Local accuracy on global train data 64.751, Local accuracy on local train data 62.100
Round  91, Devices participated 10, Average loss 1.079, Central accuracy on global test data 60.156, Local accuracy on global train data 64.714, Local accuracy on local train data 62.380
Round  92, Devices participated 10, Average loss 1.086, Central accuracy on global test data 60.747, Local accuracy on global train data 65.015, Local accuracy on local train data 62.820
Round  93, Devices participated 10, Average loss 1.105, Central accuracy on global test data 60.527, Local accuracy on global train data 65.876, Local accuracy on local train data 61.320
Round  94, Devices participated 10, Average loss 1.073, Central accuracy on global test data 60.827, Local accuracy on global train data 65.320, Local accuracy on local train data 62.900
Round  95, Devices participated 10, Average loss 1.076, Central accuracy on global test data 60.607, Local accuracy on global train data 64.883, Local accuracy on local train data 62.800
Round  96, Devices participated 10, Average loss 1.102, Central accuracy on global test data 60.927, Local accuracy on global train data 65.776, Local accuracy on local train data 61.700
Round  97, Devices participated 10, Average loss 1.078, Central accuracy on global test data 60.226, Local accuracy on global train data 65.134, Local accuracy on local train data 62.600
Round  98, Devices participated 10, Average loss 1.114, Central accuracy on global test data 61.188, Local accuracy on global train data 65.693, Local accuracy on local train data 61.460
Round  99, Devices participated 10, Average loss 1.072, Central accuracy on global test data 61.388, Local accuracy on global train data 66.099, Local accuracy on local train data 62.580
Round 100, Devices participated 10, Average loss 1.070, Central accuracy on global test data 60.467, Local accuracy on global train data 65.583, Local accuracy on local train data 63.240
Round 101, Devices participated 10, Average loss 1.067, Central accuracy on global test data 61.278, Local accuracy on global train data 66.335, Local accuracy on local train data 62.940
Round 102, Devices participated 10, Average loss 1.024, Central accuracy on global test data 61.528, Local accuracy on global train data 66.450, Local accuracy on local train data 64.280
Round 103, Devices participated 10, Average loss 1.053, Central accuracy on global test data 61.669, Local accuracy on global train data 66.304, Local accuracy on local train data 63.560
Round 104, Devices participated 10, Average loss 1.039, Central accuracy on global test data 61.639, Local accuracy on global train data 65.667, Local accuracy on local train data 64.020
Round 105, Devices participated 10, Average loss 1.067, Central accuracy on global test data 61.168, Local accuracy on global train data 66.711, Local accuracy on local train data 63.000
Round 106, Devices participated 10, Average loss 1.052, Central accuracy on global test data 61.508, Local accuracy on global train data 67.119, Local accuracy on local train data 63.300
Round 107, Devices participated 10, Average loss 1.063, Central accuracy on global test data 61.669, Local accuracy on global train data 66.611, Local accuracy on local train data 62.640
Round 108, Devices participated 10, Average loss 1.063, Central accuracy on global test data 62.360, Local accuracy on global train data 66.743, Local accuracy on local train data 62.600
Round 109, Devices participated 10, Average loss 1.046, Central accuracy on global test data 61.458, Local accuracy on global train data 66.465, Local accuracy on local train data 63.800
Round 110, Devices participated 10, Average loss 1.065, Central accuracy on global test data 61.428, Local accuracy on global train data 67.029, Local accuracy on local train data 62.480
Round 111, Devices participated 10, Average loss 1.035, Central accuracy on global test data 62.139, Local accuracy on global train data 67.751, Local accuracy on local train data 63.600
Round 112, Devices participated 10, Average loss 1.020, Central accuracy on global test data 62.270, Local accuracy on global train data 67.705, Local accuracy on local train data 64.640
Round 113, Devices participated 10, Average loss 1.011, Central accuracy on global test data 62.129, Local accuracy on global train data 67.490, Local accuracy on local train data 64.600
Round 114, Devices participated 10, Average loss 1.049, Central accuracy on global test data 61.809, Local accuracy on global train data 66.521, Local accuracy on local train data 64.420
Round 115, Devices participated 10, Average loss 1.010, Central accuracy on global test data 61.709, Local accuracy on global train data 68.198, Local accuracy on local train data 64.480
Round 116, Devices participated 10, Average loss 1.015, Central accuracy on global test data 61.929, Local accuracy on global train data 67.446, Local accuracy on local train data 65.220
Round 117, Devices participated 10, Average loss 1.010, Central accuracy on global test data 61.839, Local accuracy on global train data 67.444, Local accuracy on local train data 65.420
Round 118, Devices participated 10, Average loss 0.986, Central accuracy on global test data 61.538, Local accuracy on global train data 68.291, Local accuracy on local train data 65.000
Round 119, Devices participated 10, Average loss 1.007, Central accuracy on global test data 62.210, Local accuracy on global train data 68.298, Local accuracy on local train data 65.000
Round 120, Devices participated 10, Average loss 1.013, Central accuracy on global test data 62.560, Local accuracy on global train data 68.398, Local accuracy on local train data 64.800
Round 121, Devices participated 10, Average loss 0.950, Central accuracy on global test data 62.029, Local accuracy on global train data 68.125, Local accuracy on local train data 67.420
Round 122, Devices participated 10, Average loss 1.012, Central accuracy on global test data 62.009, Local accuracy on global train data 68.872, Local accuracy on local train data 64.660
Round 123, Devices participated 10, Average loss 1.002, Central accuracy on global test data 62.129, Local accuracy on global train data 69.324, Local accuracy on local train data 65.120
Round 124, Devices participated 10, Average loss 1.025, Central accuracy on global test data 61.749, Local accuracy on global train data 69.119, Local accuracy on local train data 64.200
Round 125, Devices participated 10, Average loss 0.984, Central accuracy on global test data 62.089, Local accuracy on global train data 69.248, Local accuracy on local train data 65.240
Round 126, Devices participated 10, Average loss 0.958, Central accuracy on global test data 62.149, Local accuracy on global train data 69.756, Local accuracy on local train data 66.940
Round 127, Devices participated 10, Average loss 0.965, Central accuracy on global test data 61.639, Local accuracy on global train data 69.192, Local accuracy on local train data 66.440
Round 128, Devices participated 10, Average loss 1.016, Central accuracy on global test data 62.220, Local accuracy on global train data 68.809, Local accuracy on local train data 64.400
Round 129, Devices participated 10, Average loss 0.978, Central accuracy on global test data 61.889, Local accuracy on global train data 68.301, Local accuracy on local train data 65.780
Round 130, Devices participated 10, Average loss 0.955, Central accuracy on global test data 62.390, Local accuracy on global train data 69.634, Local accuracy on local train data 66.340
Round 131, Devices participated 10, Average loss 0.987, Central accuracy on global test data 62.109, Local accuracy on global train data 69.917, Local accuracy on local train data 65.540
Round 132, Devices participated 10, Average loss 0.980, Central accuracy on global test data 62.220, Local accuracy on global train data 70.020, Local accuracy on local train data 67.100
Round 133, Devices participated 10, Average loss 0.967, Central accuracy on global test data 61.649, Local accuracy on global train data 70.833, Local accuracy on local train data 66.240
Round 134, Devices participated 10, Average loss 0.978, Central accuracy on global test data 62.149, Local accuracy on global train data 69.497, Local accuracy on local train data 66.100
Round 135, Devices participated 10, Average loss 0.961, Central accuracy on global test data 61.959, Local accuracy on global train data 70.896, Local accuracy on local train data 66.780
Round 136, Devices participated 10, Average loss 0.974, Central accuracy on global test data 61.408, Local accuracy on global train data 69.307, Local accuracy on local train data 67.100
Round 137, Devices participated 10, Average loss 0.976, Central accuracy on global test data 62.079, Local accuracy on global train data 69.121, Local accuracy on local train data 66.680
Round 138, Devices participated 10, Average loss 0.955, Central accuracy on global test data 62.280, Local accuracy on global train data 69.946, Local accuracy on local train data 67.380
Round 139, Devices participated 10, Average loss 0.975, Central accuracy on global test data 62.129, Local accuracy on global train data 70.017, Local accuracy on local train data 65.860
Round 140, Devices participated 10, Average loss 0.979, Central accuracy on global test data 62.420, Local accuracy on global train data 70.652, Local accuracy on local train data 66.420
Round 141, Devices participated 10, Average loss 0.930, Central accuracy on global test data 62.099, Local accuracy on global train data 70.862, Local accuracy on local train data 67.860
Round 142, Devices participated 10, Average loss 0.943, Central accuracy on global test data 62.300, Local accuracy on global train data 71.633, Local accuracy on local train data 67.560
Round 143, Devices participated 10, Average loss 0.944, Central accuracy on global test data 62.570, Local accuracy on global train data 70.051, Local accuracy on local train data 67.660
Round 144, Devices participated 10, Average loss 0.939, Central accuracy on global test data 62.340, Local accuracy on global train data 70.537, Local accuracy on local train data 67.420
Round 145, Devices participated 10, Average loss 0.958, Central accuracy on global test data 62.961, Local accuracy on global train data 71.040, Local accuracy on local train data 67.400
Round 146, Devices participated 10, Average loss 0.922, Central accuracy on global test data 62.590, Local accuracy on global train data 71.470, Local accuracy on local train data 66.940
Round 147, Devices participated 10, Average loss 0.965, Central accuracy on global test data 62.740, Local accuracy on global train data 69.800, Local accuracy on local train data 67.160
Round 148, Devices participated 10, Average loss 0.932, Central accuracy on global test data 62.039, Local accuracy on global train data 70.806, Local accuracy on local train data 67.820
Round 149, Devices participated 10, Average loss 0.913, Central accuracy on global test data 62.320, Local accuracy on global train data 71.345, Local accuracy on local train data 68.180
Round 150, Devices participated 10, Average loss 0.940, Central accuracy on global test data 62.610, Local accuracy on global train data 71.733, Local accuracy on local train data 67.620
Round 151, Devices participated 10, Average loss 0.939, Central accuracy on global test data 61.809, Local accuracy on global train data 70.991, Local accuracy on local train data 67.920
Round 152, Devices participated 10, Average loss 0.945, Central accuracy on global test data 62.220, Local accuracy on global train data 71.328, Local accuracy on local train data 67.280
Round 153, Devices participated 10, Average loss 0.935, Central accuracy on global test data 62.450, Local accuracy on global train data 72.700, Local accuracy on local train data 67.620
Round 154, Devices participated 10, Average loss 0.907, Central accuracy on global test data 62.530, Local accuracy on global train data 71.848, Local accuracy on local train data 68.340
Round 155, Devices participated 10, Average loss 0.925, Central accuracy on global test data 62.770, Local accuracy on global train data 71.377, Local accuracy on local train data 67.600
Round 156, Devices participated 10, Average loss 0.919, Central accuracy on global test data 62.079, Local accuracy on global train data 71.748, Local accuracy on local train data 69.060
Round 157, Devices participated 10, Average loss 0.903, Central accuracy on global test data 62.240, Local accuracy on global train data 72.002, Local accuracy on local train data 67.880
Round 158, Devices participated 10, Average loss 0.872, Central accuracy on global test data 62.049, Local accuracy on global train data 71.819, Local accuracy on local train data 69.780
Round 159, Devices participated 10, Average loss 0.895, Central accuracy on global test data 62.570, Local accuracy on global train data 72.507, Local accuracy on local train data 68.040
Round 160, Devices participated 10, Average loss 0.908, Central accuracy on global test data 62.400, Local accuracy on global train data 71.650, Local accuracy on local train data 68.740
Round 161, Devices participated 10, Average loss 0.915, Central accuracy on global test data 62.550, Local accuracy on global train data 72.341, Local accuracy on local train data 68.880
Round 162, Devices participated 10, Average loss 0.892, Central accuracy on global test data 62.881, Local accuracy on global train data 72.258, Local accuracy on local train data 69.100
Round 163, Devices participated 10, Average loss 0.898, Central accuracy on global test data 62.670, Local accuracy on global train data 72.212, Local accuracy on local train data 68.520
Round 164, Devices participated 10, Average loss 0.875, Central accuracy on global test data 61.548, Local accuracy on global train data 72.900, Local accuracy on local train data 69.340
Round 165, Devices participated 10, Average loss 0.893, Central accuracy on global test data 62.220, Local accuracy on global train data 72.051, Local accuracy on local train data 68.880
Round 166, Devices participated 10, Average loss 0.905, Central accuracy on global test data 61.959, Local accuracy on global train data 72.378, Local accuracy on local train data 68.720
Round 167, Devices participated 10, Average loss 0.896, Central accuracy on global test data 62.480, Local accuracy on global train data 71.980, Local accuracy on local train data 68.680
Round 168, Devices participated 10, Average loss 0.917, Central accuracy on global test data 62.640, Local accuracy on global train data 71.296, Local accuracy on local train data 67.820
Round 169, Devices participated 10, Average loss 0.893, Central accuracy on global test data 62.230, Local accuracy on global train data 72.749, Local accuracy on local train data 68.940
Round 170, Devices participated 10, Average loss 0.869, Central accuracy on global test data 61.538, Local accuracy on global train data 72.754, Local accuracy on local train data 70.140
Round 171, Devices participated 10, Average loss 0.873, Central accuracy on global test data 62.410, Local accuracy on global train data 73.813, Local accuracy on local train data 69.460
Round 172, Devices participated 10, Average loss 0.885, Central accuracy on global test data 62.230, Local accuracy on global train data 72.534, Local accuracy on local train data 69.860
Round 173, Devices participated 10, Average loss 0.857, Central accuracy on global test data 62.530, Local accuracy on global train data 73.843, Local accuracy on local train data 70.180
Round 174, Devices participated 10, Average loss 0.865, Central accuracy on global test data 62.570, Local accuracy on global train data 72.654, Local accuracy on local train data 70.440
Round 175, Devices participated 10, Average loss 0.876, Central accuracy on global test data 62.089, Local accuracy on global train data 73.743, Local accuracy on local train data 69.080
Round 176, Devices participated 10, Average loss 0.867, Central accuracy on global test data 61.859, Local accuracy on global train data 73.335, Local accuracy on local train data 69.720
Round 177, Devices participated 10, Average loss 0.894, Central accuracy on global test data 61.819, Local accuracy on global train data 72.744, Local accuracy on local train data 69.640
Round 178, Devices participated 10, Average loss 0.877, Central accuracy on global test data 61.288, Local accuracy on global train data 74.087, Local accuracy on local train data 69.440
Round 179, Devices participated 10, Average loss 0.899, Central accuracy on global test data 61.689, Local accuracy on global train data 72.446, Local accuracy on local train data 68.820
Round 180, Devices participated 10, Average loss 0.874, Central accuracy on global test data 62.029, Local accuracy on global train data 73.975, Local accuracy on local train data 69.600
Round 181, Devices participated 10, Average loss 0.889, Central accuracy on global test data 61.949, Local accuracy on global train data 73.799, Local accuracy on local train data 69.640
Round 182, Devices participated 10, Average loss 0.872, Central accuracy on global test data 61.939, Local accuracy on global train data 73.435, Local accuracy on local train data 68.980
Round 183, Devices participated 10, Average loss 0.853, Central accuracy on global test data 62.260, Local accuracy on global train data 74.055, Local accuracy on local train data 70.740
Round 184, Devices participated 10, Average loss 0.850, Central accuracy on global test data 62.600, Local accuracy on global train data 73.455, Local accuracy on local train data 70.320
Round 185, Devices participated 10, Average loss 0.899, Central accuracy on global test data 61.298, Local accuracy on global train data 72.537, Local accuracy on local train data 68.860
Round 186, Devices participated 10, Average loss 0.863, Central accuracy on global test data 61.869, Local accuracy on global train data 73.914, Local accuracy on local train data 70.020
Round 187, Devices participated 10, Average loss 0.849, Central accuracy on global test data 62.520, Local accuracy on global train data 74.670, Local accuracy on local train data 70.820
Round 188, Devices participated 10, Average loss 0.838, Central accuracy on global test data 62.210, Local accuracy on global train data 75.249, Local accuracy on local train data 71.240
Round 189, Devices participated 10, Average loss 0.853, Central accuracy on global test data 61.889, Local accuracy on global train data 73.726, Local accuracy on local train data 69.780
Round 190, Devices participated 10, Average loss 0.839, Central accuracy on global test data 62.320, Local accuracy on global train data 74.604, Local accuracy on local train data 70.300
Round 191, Devices participated 10, Average loss 0.862, Central accuracy on global test data 61.869, Local accuracy on global train data 74.136, Local accuracy on local train data 70.080
Round 192, Devices participated 10, Average loss 0.854, Central accuracy on global test data 61.518, Local accuracy on global train data 73.550, Local accuracy on local train data 70.580
Round 193, Devices participated 10, Average loss 0.880, Central accuracy on global test data 61.949, Local accuracy on global train data 73.901, Local accuracy on local train data 69.880
Round 194, Devices participated 10, Average loss 0.858, Central accuracy on global test data 62.220, Local accuracy on global train data 75.100, Local accuracy on local train data 70.460
Round 195, Devices participated 10, Average loss 0.852, Central accuracy on global test data 62.069, Local accuracy on global train data 74.878, Local accuracy on local train data 70.100
Round 196, Devices participated 10, Average loss 0.850, Central accuracy on global test data 61.248, Local accuracy on global train data 75.032, Local accuracy on local train data 70.720
Round 197, Devices participated 10, Average loss 0.855, Central accuracy on global test data 61.929, Local accuracy on global train data 74.915, Local accuracy on local train data 69.260
Round 198, Devices participated 10, Average loss 0.852, Central accuracy on global test data 61.488, Local accuracy on global train data 73.469, Local accuracy on local train data 70.740
Round 199, Devices participated 10, Average loss 0.839, Central accuracy on global test data 61.929, Local accuracy on global train data 74.946, Local accuracy on local train data 70.460
