['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '1', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--qn_mode', '0', '--opt_mode', '0', '--vr_mode', '0', '--screendump_file', 'log/perf1000_fedlisa_cifariid_lenet5_bs50ep1_opt0vr0_qn0.log']
2020-08-01 16:16:37.029317

Round   0, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.737, Local accuracy on global train data 10.486, Local accuracy on local train data 10.060
Round  32, Devices participated 10, Average loss 1.440, Central accuracy on global test data 51.122, Local accuracy on global train data 48.611, Local accuracy on local train data 48.940
Round  33, Devices participated 10, Average loss 1.354, Central accuracy on global test data 50.821, Local accuracy on global train data 48.918, Local accuracy on local train data 51.420
Round  34, Devices participated 10, Average loss 1.375, Central accuracy on global test data 48.007, Local accuracy on global train data 48.706, Local accuracy on local train data 50.100
Round  35, Devices participated 10, Average loss 1.346, Central accuracy on global test data 51.813, Local accuracy on global train data 50.422, Local accuracy on local train data 52.600
Round  36, Devices participated 10, Average loss 1.346, Central accuracy on global test data 51.552, Local accuracy on global train data 50.305, Local accuracy on local train data 51.380
Round  37, Devices participated 10, Average loss 1.367, Central accuracy on global test data 50.901, Local accuracy on global train data 50.706, Local accuracy on local train data 50.560
Round  38, Devices participated 10, Average loss 1.275, Central accuracy on global test data 51.923, Local accuracy on global train data 51.780, Local accuracy on local train data 54.440
Round  39, Devices participated 10, Average loss 1.328, Central accuracy on global test data 53.125, Local accuracy on global train data 52.290, Local accuracy on local train data 52.420
Round  40, Devices participated 10, Average loss 1.292, Central accuracy on global test data 52.945, Local accuracy on global train data 52.495, Local accuracy on local train data 53.240
Round  41, Devices participated 10, Average loss 1.258, Central accuracy on global test data 53.115, Local accuracy on global train data 52.693, Local accuracy on local train data 54.880
Round  42, Devices participated 10, Average loss 1.296, Central accuracy on global test data 53.846, Local accuracy on global train data 53.992, Local accuracy on local train data 54.160
Round  43, Devices participated 10, Average loss 1.265, Central accuracy on global test data 53.586, Local accuracy on global train data 53.816, Local accuracy on local train data 54.920
Round  44, Devices participated 10, Average loss 1.255, Central accuracy on global test data 54.297, Local accuracy on global train data 54.170, Local accuracy on local train data 55.620
Round  45, Devices participated 10, Average loss 1.309, Central accuracy on global test data 54.838, Local accuracy on global train data 55.164, Local accuracy on local train data 53.080
Round  46, Devices participated 10, Average loss 1.256, Central accuracy on global test data 53.746, Local accuracy on global train data 54.277, Local accuracy on local train data 54.720
Round  47, Devices participated 10, Average loss 1.218, Central accuracy on global test data 54.317, Local accuracy on global train data 53.435, Local accuracy on local train data 56.440
Round  48, Devices participated 10, Average loss 1.234, Central accuracy on global test data 54.487, Local accuracy on global train data 54.426, Local accuracy on local train data 55.820
Round  49, Devices participated 10, Average loss 1.257, Central accuracy on global test data 55.158, Local accuracy on global train data 55.750, Local accuracy on local train data 56.580
Round  50, Devices participated 10, Average loss 1.230, Central accuracy on global test data 55.779, Local accuracy on global train data 55.881, Local accuracy on local train data 56.620
Round  51, Devices participated 10, Average loss 1.241, Central accuracy on global test data 55.739, Local accuracy on global train data 56.450, Local accuracy on local train data 55.980
Round  52, Devices participated 10, Average loss 1.203, Central accuracy on global test data 55.349, Local accuracy on global train data 55.825, Local accuracy on local train data 56.900
Round  53, Devices participated 10, Average loss 1.215, Central accuracy on global test data 56.110, Local accuracy on global train data 56.382, Local accuracy on local train data 57.100
Round  54, Devices participated 10, Average loss 1.152, Central accuracy on global test data 56.150, Local accuracy on global train data 56.790, Local accuracy on local train data 59.260
Round  55, Devices participated 10, Average loss 1.152, Central accuracy on global test data 56.380, Local accuracy on global train data 57.561, Local accuracy on local train data 58.920
Round  56, Devices participated 10, Average loss 1.140, Central accuracy on global test data 55.839, Local accuracy on global train data 56.733, Local accuracy on local train data 59.500
Round  57, Devices participated 10, Average loss 1.148, Central accuracy on global test data 56.581, Local accuracy on global train data 56.868, Local accuracy on local train data 58.740
Round  58, Devices participated 10, Average loss 1.149, Central accuracy on global test data 56.460, Local accuracy on global train data 57.295, Local accuracy on local train data 59.280
Round  59, Devices participated 10, Average loss 1.203, Central accuracy on global test data 56.220, Local accuracy on global train data 58.203, Local accuracy on local train data 58.120
Round  60, Devices participated 10, Average loss 1.120, Central accuracy on global test data 57.101, Local accuracy on global train data 58.252, Local accuracy on local train data 59.920
Round  61, Devices participated 10, Average loss 1.098, Central accuracy on global test data 56.220, Local accuracy on global train data 58.582, Local accuracy on local train data 60.760
Round  62, Devices participated 10, Average loss 1.151, Central accuracy on global test data 56.420, Local accuracy on global train data 58.416, Local accuracy on local train data 58.060
Round  63, Devices participated 10, Average loss 1.159, Central accuracy on global test data 56.971, Local accuracy on global train data 58.411, Local accuracy on local train data 58.880
Round  64, Devices participated 10, Average loss 1.093, Central accuracy on global test data 56.430, Local accuracy on global train data 59.133, Local accuracy on local train data 61.440
Round  65, Devices participated 10, Average loss 1.084, Central accuracy on global test data 57.652, Local accuracy on global train data 59.302, Local accuracy on local train data 61.660
Round  66, Devices participated 10, Average loss 1.093, Central accuracy on global test data 57.222, Local accuracy on global train data 59.414, Local accuracy on local train data 61.840
Round  67, Devices participated 10, Average loss 1.093, Central accuracy on global test data 56.430, Local accuracy on global train data 58.887, Local accuracy on local train data 60.840
Round  68, Devices participated 10, Average loss 1.173, Central accuracy on global test data 57.242, Local accuracy on global train data 60.117, Local accuracy on local train data 58.760
Round  69, Devices participated 10, Average loss 1.095, Central accuracy on global test data 57.422, Local accuracy on global train data 60.322, Local accuracy on local train data 61.740
Round  70, Devices participated 10, Average loss 1.051, Central accuracy on global test data 58.163, Local accuracy on global train data 60.007, Local accuracy on local train data 62.600
Round  71, Devices participated 10, Average loss 1.108, Central accuracy on global test data 57.903, Local accuracy on global train data 60.388, Local accuracy on local train data 60.160
Round  72, Devices participated 10, Average loss 1.018, Central accuracy on global test data 57.973, Local accuracy on global train data 60.752, Local accuracy on local train data 63.700
Round  73, Devices participated 10, Average loss 1.039, Central accuracy on global test data 57.963, Local accuracy on global train data 59.817, Local accuracy on local train data 63.140
Round  74, Devices participated 10, Average loss 1.076, Central accuracy on global test data 58.373, Local accuracy on global train data 60.225, Local accuracy on local train data 62.140
Round  75, Devices participated 10, Average loss 1.103, Central accuracy on global test data 58.083, Local accuracy on global train data 62.009, Local accuracy on local train data 60.600
Round  76, Devices participated 10, Average loss 1.045, Central accuracy on global test data 58.514, Local accuracy on global train data 61.768, Local accuracy on local train data 63.340
Round  77, Devices participated 10, Average loss 1.068, Central accuracy on global test data 58.063, Local accuracy on global train data 61.367, Local accuracy on local train data 61.980
Round  78, Devices participated 10, Average loss 1.026, Central accuracy on global test data 57.823, Local accuracy on global train data 61.433, Local accuracy on local train data 63.240
Round  79, Devices participated 10, Average loss 1.026, Central accuracy on global test data 58.504, Local accuracy on global train data 61.440, Local accuracy on local train data 63.660
Round  80, Devices participated 10, Average loss 1.094, Central accuracy on global test data 58.744, Local accuracy on global train data 62.295, Local accuracy on local train data 61.360
Round  81, Devices participated 10, Average loss 1.044, Central accuracy on global test data 58.604, Local accuracy on global train data 62.437, Local accuracy on local train data 62.800
Round  82, Devices participated 10, Average loss 0.978, Central accuracy on global test data 58.454, Local accuracy on global train data 62.344, Local accuracy on local train data 65.020
Round  83, Devices participated 10, Average loss 1.022, Central accuracy on global test data 58.794, Local accuracy on global train data 62.178, Local accuracy on local train data 63.120
Round  84, Devices participated 10, Average loss 1.024, Central accuracy on global test data 59.014, Local accuracy on global train data 62.703, Local accuracy on local train data 62.940
Round  85, Devices participated 10, Average loss 1.025, Central accuracy on global test data 59.024, Local accuracy on global train data 62.654, Local accuracy on local train data 63.760
Round  86, Devices participated 10, Average loss 0.990, Central accuracy on global test data 58.944, Local accuracy on global train data 62.495, Local accuracy on local train data 64.840
Round  87, Devices participated 10, Average loss 0.968, Central accuracy on global test data 58.984, Local accuracy on global train data 63.696, Local accuracy on local train data 65.160
Round  88, Devices participated 10, Average loss 0.974, Central accuracy on global test data 59.034, Local accuracy on global train data 62.688, Local accuracy on local train data 65.220
Round  89, Devices participated 10, Average loss 1.035, Central accuracy on global test data 58.734, Local accuracy on global train data 63.005, Local accuracy on local train data 62.940
Round  90, Devices participated 10, Average loss 0.933, Central accuracy on global test data 57.642, Local accuracy on global train data 63.027, Local accuracy on local train data 67.460
Round  91, Devices participated 10, Average loss 0.932, Central accuracy on global test data 59.095, Local accuracy on global train data 63.833, Local accuracy on local train data 66.880
Round  92, Devices participated 10, Average loss 1.029, Central accuracy on global test data 58.814, Local accuracy on global train data 62.585, Local accuracy on local train data 62.920
Round  93, Devices participated 10, Average loss 1.011, Central accuracy on global test data 58.353, Local accuracy on global train data 62.849, Local accuracy on local train data 64.220
Round  94, Devices participated 10, Average loss 0.974, Central accuracy on global test data 59.685, Local accuracy on global train data 63.606, Local accuracy on local train data 66.080
Round  95, Devices participated 10, Average loss 0.967, Central accuracy on global test data 59.125, Local accuracy on global train data 63.831, Local accuracy on local train data 65.220
Round  96, Devices participated 10, Average loss 1.005, Central accuracy on global test data 59.445, Local accuracy on global train data 64.172, Local accuracy on local train data 64.640
Round  97, Devices participated 10, Average loss 0.927, Central accuracy on global test data 59.255, Local accuracy on global train data 64.663, Local accuracy on local train data 66.400
Round  98, Devices participated 10, Average loss 1.022, Central accuracy on global test data 58.754, Local accuracy on global train data 63.997, Local accuracy on local train data 63.600
Round  99, Devices participated 10, Average loss 0.904, Central accuracy on global test data 59.736, Local accuracy on global train data 64.229, Local accuracy on local train data 67.440
Round 100, Devices participated 10, Average loss 0.903, Central accuracy on global test data 59.535, Local accuracy on global train data 65.225, Local accuracy on local train data 67.720
Round 101, Devices participated 10, Average loss 1.019, Central accuracy on global test data 60.046, Local accuracy on global train data 64.099, Local accuracy on local train data 63.920
Round 102, Devices participated 10, Average loss 0.942, Central accuracy on global test data 59.425, Local accuracy on global train data 64.763, Local accuracy on local train data 66.720
Round 103, Devices participated 10, Average loss 0.934, Central accuracy on global test data 59.716, Local accuracy on global train data 64.963, Local accuracy on local train data 66.200
Round 104, Devices participated 10, Average loss 0.893, Central accuracy on global test data 60.417, Local accuracy on global train data 66.111, Local accuracy on local train data 67.800
Round 105, Devices participated 10, Average loss 0.952, Central accuracy on global test data 60.116, Local accuracy on global train data 65.693, Local accuracy on local train data 65.600
Round 106, Devices participated 10, Average loss 0.946, Central accuracy on global test data 60.016, Local accuracy on global train data 65.288, Local accuracy on local train data 66.240
Round 107, Devices participated 10, Average loss 0.977, Central accuracy on global test data 59.305, Local accuracy on global train data 65.410, Local accuracy on local train data 64.660
Round 108, Devices participated 10, Average loss 1.000, Central accuracy on global test data 59.716, Local accuracy on global train data 64.893, Local accuracy on local train data 63.720
Round 109, Devices participated 10, Average loss 0.854, Central accuracy on global test data 59.535, Local accuracy on global train data 65.891, Local accuracy on local train data 69.120
Round 110, Devices participated 10, Average loss 0.941, Central accuracy on global test data 58.554, Local accuracy on global train data 65.505, Local accuracy on local train data 66.320
Round 111, Devices participated 10, Average loss 0.936, Central accuracy on global test data 59.555, Local accuracy on global train data 65.327, Local accuracy on local train data 66.860
Round 112, Devices participated 10, Average loss 0.927, Central accuracy on global test data 59.696, Local accuracy on global train data 65.654, Local accuracy on local train data 66.000
Round 113, Devices participated 10, Average loss 0.945, Central accuracy on global test data 60.106, Local accuracy on global train data 66.052, Local accuracy on local train data 66.280
Round 114, Devices participated 10, Average loss 0.877, Central accuracy on global test data 60.477, Local accuracy on global train data 66.311, Local accuracy on local train data 68.540
Round 115, Devices participated 10, Average loss 0.927, Central accuracy on global test data 60.477, Local accuracy on global train data 66.616, Local accuracy on local train data 67.260
Round 116, Devices participated 10, Average loss 0.860, Central accuracy on global test data 60.557, Local accuracy on global train data 66.501, Local accuracy on local train data 68.760
Round 117, Devices participated 10, Average loss 0.925, Central accuracy on global test data 60.236, Local accuracy on global train data 66.326, Local accuracy on local train data 67.520
Round 118, Devices participated 10, Average loss 0.908, Central accuracy on global test data 60.337, Local accuracy on global train data 66.523, Local accuracy on local train data 67.200
Round 119, Devices participated 10, Average loss 0.850, Central accuracy on global test data 60.066, Local accuracy on global train data 67.388, Local accuracy on local train data 69.920
Round 120, Devices participated 10, Average loss 0.868, Central accuracy on global test data 60.226, Local accuracy on global train data 66.541, Local accuracy on local train data 68.420
Round 121, Devices participated 10, Average loss 0.873, Central accuracy on global test data 60.156, Local accuracy on global train data 66.245, Local accuracy on local train data 68.820
Round 122, Devices participated 10, Average loss 0.903, Central accuracy on global test data 59.475, Local accuracy on global train data 66.619, Local accuracy on local train data 67.820
Round 123, Devices participated 10, Average loss 0.902, Central accuracy on global test data 59.375, Local accuracy on global train data 67.388, Local accuracy on local train data 67.880
Round 124, Devices participated 10, Average loss 0.862, Central accuracy on global test data 59.585, Local accuracy on global train data 66.958, Local accuracy on local train data 69.640
Round 125, Devices participated 10, Average loss 0.858, Central accuracy on global test data 59.345, Local accuracy on global train data 66.177, Local accuracy on local train data 69.840
Round 126, Devices participated 10, Average loss 0.850, Central accuracy on global test data 59.716, Local accuracy on global train data 66.592, Local accuracy on local train data 69.760
Round 127, Devices participated 10, Average loss 0.874, Central accuracy on global test data 60.547, Local accuracy on global train data 67.573, Local accuracy on local train data 68.760
Round 128, Devices participated 10, Average loss 0.865, Central accuracy on global test data 59.615, Local accuracy on global train data 67.544, Local accuracy on local train data 69.420
Round 129, Devices participated 10, Average loss 0.813, Central accuracy on global test data 59.465, Local accuracy on global train data 67.598, Local accuracy on local train data 70.300
Round 130, Devices participated 10, Average loss 0.778, Central accuracy on global test data 58.914, Local accuracy on global train data 67.517, Local accuracy on local train data 72.440
Round 131, Devices participated 10, Average loss 0.860, Central accuracy on global test data 59.455, Local accuracy on global train data 67.773, Local accuracy on local train data 68.680
Round 132, Devices participated 10, Average loss 0.840, Central accuracy on global test data 59.615, Local accuracy on global train data 67.690, Local accuracy on local train data 69.940
Round 133, Devices participated 10, Average loss 0.876, Central accuracy on global test data 59.685, Local accuracy on global train data 67.820, Local accuracy on local train data 68.960
Round 134, Devices participated 10, Average loss 0.880, Central accuracy on global test data 59.365, Local accuracy on global train data 68.413, Local accuracy on local train data 68.300
Round 135, Devices participated 10, Average loss 0.824, Central accuracy on global test data 59.976, Local accuracy on global train data 68.210, Local accuracy on local train data 70.080
Round 136, Devices participated 10, Average loss 0.820, Central accuracy on global test data 59.675, Local accuracy on global train data 67.961, Local accuracy on local train data 70.740
Round 137, Devices participated 10, Average loss 0.776, Central accuracy on global test data 58.874, Local accuracy on global train data 67.996, Local accuracy on local train data 72.060
Round 138, Devices participated 10, Average loss 0.820, Central accuracy on global test data 59.605, Local accuracy on global train data 67.148, Local accuracy on local train data 70.320
Round 139, Devices participated 10, Average loss 0.833, Central accuracy on global test data 59.625, Local accuracy on global train data 67.971, Local accuracy on local train data 70.420
Round 140, Devices participated 10, Average loss 0.814, Central accuracy on global test data 59.475, Local accuracy on global train data 67.986, Local accuracy on local train data 70.940
Round 141, Devices participated 10, Average loss 0.800, Central accuracy on global test data 59.545, Local accuracy on global train data 68.833, Local accuracy on local train data 71.200
Round 142, Devices participated 10, Average loss 0.827, Central accuracy on global test data 59.946, Local accuracy on global train data 68.843, Local accuracy on local train data 70.000
Round 143, Devices participated 10, Average loss 0.817, Central accuracy on global test data 59.305, Local accuracy on global train data 67.795, Local accuracy on local train data 70.900
Round 144, Devices participated 10, Average loss 0.802, Central accuracy on global test data 59.595, Local accuracy on global train data 69.207, Local accuracy on local train data 71.620
Round 145, Devices participated 10, Average loss 0.788, Central accuracy on global test data 59.685, Local accuracy on global train data 69.692, Local accuracy on local train data 71.560
Round 146, Devices participated 10, Average loss 0.749, Central accuracy on global test data 59.575, Local accuracy on global train data 68.569, Local accuracy on local train data 73.420
Round 147, Devices participated 10, Average loss 0.796, Central accuracy on global test data 59.806, Local accuracy on global train data 67.830, Local accuracy on local train data 71.420
Round 148, Devices participated 10, Average loss 0.788, Central accuracy on global test data 59.275, Local accuracy on global train data 67.263, Local accuracy on local train data 72.020
Round 149, Devices participated 10, Average loss 0.825, Central accuracy on global test data 59.756, Local accuracy on global train data 68.735, Local accuracy on local train data 70.560
Round 150, Devices participated 10, Average loss 0.800, Central accuracy on global test data 59.675, Local accuracy on global train data 69.399, Local accuracy on local train data 71.020
Round 151, Devices participated 10, Average loss 0.836, Central accuracy on global test data 59.746, Local accuracy on global train data 68.606, Local accuracy on local train data 69.860
Round 152, Devices participated 10, Average loss 0.787, Central accuracy on global test data 59.645, Local accuracy on global train data 69.409, Local accuracy on local train data 72.400
Round 153, Devices participated 10, Average loss 0.856, Central accuracy on global test data 59.165, Local accuracy on global train data 68.208, Local accuracy on local train data 69.560
Round 154, Devices participated 10, Average loss 0.722, Central accuracy on global test data 59.595, Local accuracy on global train data 69.214, Local accuracy on local train data 73.760
Round 155, Devices participated 10, Average loss 0.739, Central accuracy on global test data 59.926, Local accuracy on global train data 69.111, Local accuracy on local train data 73.300
Round 156, Devices participated 10, Average loss 0.781, Central accuracy on global test data 59.575, Local accuracy on global train data 68.696, Local accuracy on local train data 71.400
Round 157, Devices participated 10, Average loss 0.735, Central accuracy on global test data 59.645, Local accuracy on global train data 69.910, Local accuracy on local train data 74.240
Round 158, Devices participated 10, Average loss 0.815, Central accuracy on global test data 59.325, Local accuracy on global train data 67.957, Local accuracy on local train data 70.820
Round 159, Devices participated 10, Average loss 0.783, Central accuracy on global test data 60.236, Local accuracy on global train data 69.087, Local accuracy on local train data 72.360
Round 160, Devices participated 10, Average loss 0.699, Central accuracy on global test data 60.497, Local accuracy on global train data 70.073, Local accuracy on local train data 74.620
Round 161, Devices participated 10, Average loss 0.786, Central accuracy on global test data 59.445, Local accuracy on global train data 69.067, Local accuracy on local train data 71.960
Round 162, Devices participated 10, Average loss 0.844, Central accuracy on global test data 59.285, Local accuracy on global train data 69.338, Local accuracy on local train data 70.200
Round 163, Devices participated 10, Average loss 0.745, Central accuracy on global test data 58.804, Local accuracy on global train data 69.275, Local accuracy on local train data 73.640
Round 164, Devices participated 10, Average loss 0.698, Central accuracy on global test data 59.685, Local accuracy on global train data 70.193, Local accuracy on local train data 75.300
Round 165, Devices participated 10, Average loss 0.740, Central accuracy on global test data 58.844, Local accuracy on global train data 69.143, Local accuracy on local train data 73.300
Round 166, Devices participated 10, Average loss 0.871, Central accuracy on global test data 58.834, Local accuracy on global train data 67.871, Local accuracy on local train data 68.940
Round 167, Devices participated 10, Average loss 0.688, Central accuracy on global test data 59.685, Local accuracy on global train data 70.242, Local accuracy on local train data 75.600
Round 168, Devices participated 10, Average loss 0.796, Central accuracy on global test data 59.535, Local accuracy on global train data 70.017, Local accuracy on local train data 71.440
Round 169, Devices participated 10, Average loss 0.711, Central accuracy on global test data 59.375, Local accuracy on global train data 69.382, Local accuracy on local train data 73.960
Round 170, Devices participated 10, Average loss 0.731, Central accuracy on global test data 59.195, Local accuracy on global train data 69.529, Local accuracy on local train data 74.320
Round 171, Devices participated 10, Average loss 0.767, Central accuracy on global test data 59.185, Local accuracy on global train data 70.540, Local accuracy on local train data 72.500
Round 172, Devices participated 10, Average loss 0.761, Central accuracy on global test data 59.385, Local accuracy on global train data 70.259, Local accuracy on local train data 72.520
Round 173, Devices participated 10, Average loss 0.707, Central accuracy on global test data 59.054, Local accuracy on global train data 68.958, Local accuracy on local train data 74.720
Round 174, Devices participated 10, Average loss 0.649, Central accuracy on global test data 59.866, Local accuracy on global train data 70.967, Local accuracy on local train data 76.540
Round 175, Devices participated 10, Average loss 0.718, Central accuracy on global test data 59.345, Local accuracy on global train data 70.239, Local accuracy on local train data 74.320
Round 176, Devices participated 10, Average loss 0.719, Central accuracy on global test data 59.455, Local accuracy on global train data 70.588, Local accuracy on local train data 74.940
Round 177, Devices participated 10, Average loss 0.692, Central accuracy on global test data 58.774, Local accuracy on global train data 70.698, Local accuracy on local train data 75.200
Round 178, Devices participated 10, Average loss 0.778, Central accuracy on global test data 58.293, Local accuracy on global train data 69.727, Local accuracy on local train data 72.260
Round 179, Devices participated 10, Average loss 0.810, Central accuracy on global test data 59.014, Local accuracy on global train data 69.026, Local accuracy on local train data 71.780
Round 180, Devices participated 10, Average loss 0.791, Central accuracy on global test data 59.315, Local accuracy on global train data 69.954, Local accuracy on local train data 71.280
Round 181, Devices participated 10, Average loss 0.767, Central accuracy on global test data 59.836, Local accuracy on global train data 70.984, Local accuracy on local train data 72.380
Round 182, Devices participated 10, Average loss 0.764, Central accuracy on global test data 59.645, Local accuracy on global train data 70.649, Local accuracy on local train data 72.680
Round 183, Devices participated 10, Average loss 0.687, Central accuracy on global test data 59.295, Local accuracy on global train data 71.355, Local accuracy on local train data 75.400
Round 184, Devices participated 10, Average loss 0.694, Central accuracy on global test data 59.665, Local accuracy on global train data 71.694, Local accuracy on local train data 74.820
Round 185, Devices participated 10, Average loss 0.735, Central accuracy on global test data 58.974, Local accuracy on global train data 70.684, Local accuracy on local train data 74.240
Round 186, Devices participated 10, Average loss 0.737, Central accuracy on global test data 58.904, Local accuracy on global train data 69.868, Local accuracy on local train data 72.940
Round 187, Devices participated 10, Average loss 0.657, Central accuracy on global test data 59.485, Local accuracy on global train data 71.870, Local accuracy on local train data 76.400
Round 188, Devices participated 10, Average loss 0.686, Central accuracy on global test data 58.864, Local accuracy on global train data 70.334, Local accuracy on local train data 75.080
Round 189, Devices participated 10, Average loss 0.739, Central accuracy on global test data 58.694, Local accuracy on global train data 70.405, Local accuracy on local train data 74.000
Round 190, Devices participated 10, Average loss 0.813, Central accuracy on global test data 59.325, Local accuracy on global train data 70.601, Local accuracy on local train data 71.000
Round 191, Devices participated 10, Average loss 0.711, Central accuracy on global test data 59.405, Local accuracy on global train data 71.270, Local accuracy on local train data 73.820
Round 192, Devices participated 10, Average loss 0.702, Central accuracy on global test data 59.525, Local accuracy on global train data 71.504, Local accuracy on local train data 75.600
Round 193, Devices participated 10, Average loss 0.762, Central accuracy on global test data 59.085, Local accuracy on global train data 70.630, Local accuracy on local train data 72.900
Round 194, Devices participated 10, Average loss 0.732, Central accuracy on global test data 59.425, Local accuracy on global train data 71.045, Local accuracy on local train data 73.660
Round 195, Devices participated 10, Average loss 0.740, Central accuracy on global test data 58.784, Local accuracy on global train data 71.555, Local accuracy on local train data 74.420
Round 196, Devices participated 10, Average loss 0.772, Central accuracy on global test data 59.465, Local accuracy on global train data 71.228, Local accuracy on local train data 71.700
Round 197, Devices participated 10, Average loss 0.771, Central accuracy on global test data 59.225, Local accuracy on global train data 71.116, Local accuracy on local train data 72.920
Round 198, Devices participated 10, Average loss 0.688, Central accuracy on global test data 59.044, Local accuracy on global train data 70.557, Local accuracy on local train data 74.220
Round 199, Devices participated 10, Average loss 0.685, Central accuracy on global test data 59.495, Local accuracy on global train data 71.692, Local accuracy on local train data 75.340
