['main_fedlisa.py', '--dataset', 'mnist', '--model', 'mlp', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '5', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--opt_mode', '0', '--vr_mode', '0', '--screendump_file', 'log/perf1000_fedlisa_mnistnoniid_mlp_bs50ep5_opt0vr0.log']
2020-08-02 00:10:48.397266

Round   0, Devices participated 10, Average loss 0.400, Central accuracy on global test data 27.143, Local accuracy on global train data 20.649, Local accuracy on local train data 93.957
Round  14, Devices participated 10, Average loss 0.048, Central accuracy on global test data 92.218, Local accuracy on global train data 57.129, Local accuracy on local train data 98.940
Round  15, Devices participated 10, Average loss 0.046, Central accuracy on global test data 86.158, Local accuracy on global train data 55.203, Local accuracy on local train data 98.943
Round  16, Devices participated 10, Average loss 0.020, Central accuracy on global test data 92.117, Local accuracy on global train data 64.370, Local accuracy on local train data 99.403
Round  17, Devices participated 10, Average loss 0.012, Central accuracy on global test data 88.582, Local accuracy on global train data 70.383, Local accuracy on local train data 99.720
Round  18, Devices participated 10, Average loss 0.019, Central accuracy on global test data 92.087, Local accuracy on global train data 65.046, Local accuracy on local train data 99.473
Round  19, Devices participated 10, Average loss 0.034, Central accuracy on global test data 92.017, Local accuracy on global train data 61.064, Local accuracy on local train data 99.143
Round  20, Devices participated 10, Average loss 0.011, Central accuracy on global test data 93.299, Local accuracy on global train data 68.992, Local accuracy on local train data 99.680
Round  21, Devices participated 10, Average loss 0.014, Central accuracy on global test data 93.199, Local accuracy on global train data 65.691, Local accuracy on local train data 99.597
Round  22, Devices participated 10, Average loss 0.042, Central accuracy on global test data 91.166, Local accuracy on global train data 66.470, Local accuracy on local train data 98.900
Round  23, Devices participated 10, Average loss 0.013, Central accuracy on global test data 93.409, Local accuracy on global train data 70.762, Local accuracy on local train data 99.610
Round  24, Devices participated 10, Average loss 0.012, Central accuracy on global test data 93.249, Local accuracy on global train data 71.575, Local accuracy on local train data 99.650
Round  25, Devices participated 10, Average loss 0.010, Central accuracy on global test data 92.949, Local accuracy on global train data 73.311, Local accuracy on local train data 99.740
Round  26, Devices participated 10, Average loss 0.012, Central accuracy on global test data 92.177, Local accuracy on global train data 70.955, Local accuracy on local train data 99.693
Round  27, Devices participated 10, Average loss 0.033, Central accuracy on global test data 92.448, Local accuracy on global train data 72.837, Local accuracy on local train data 99.403
Round  28, Devices participated 10, Average loss 0.015, Central accuracy on global test data 92.057, Local accuracy on global train data 75.159, Local accuracy on local train data 99.620
Round  29, Devices participated 10, Average loss 0.013, Central accuracy on global test data 89.403, Local accuracy on global train data 70.715, Local accuracy on local train data 99.623
Round  30, Devices participated 10, Average loss 0.012, Central accuracy on global test data 87.680, Local accuracy on global train data 65.461, Local accuracy on local train data 99.580
Round  31, Devices participated 10, Average loss 0.014, Central accuracy on global test data 94.211, Local accuracy on global train data 72.141, Local accuracy on local train data 99.603
Round  32, Devices participated 10, Average loss 0.031, Central accuracy on global test data 93.229, Local accuracy on global train data 74.272, Local accuracy on local train data 99.287
Round  33, Devices participated 10, Average loss 0.015, Central accuracy on global test data 93.920, Local accuracy on global train data 74.263, Local accuracy on local train data 99.573
Round  34, Devices participated 10, Average loss 0.023, Central accuracy on global test data 94.381, Local accuracy on global train data 77.363, Local accuracy on local train data 99.437
Round  35, Devices participated 10, Average loss 0.011, Central accuracy on global test data 93.440, Local accuracy on global train data 76.792, Local accuracy on local train data 99.707
Round  36, Devices participated 10, Average loss 0.008, Central accuracy on global test data 94.000, Local accuracy on global train data 79.683, Local accuracy on local train data 99.823
Round  37, Devices participated 10, Average loss 0.008, Central accuracy on global test data 94.141, Local accuracy on global train data 82.354, Local accuracy on local train data 99.817
Round  38, Devices participated 10, Average loss 0.013, Central accuracy on global test data 93.460, Local accuracy on global train data 79.006, Local accuracy on local train data 99.663
Round  39, Devices participated 10, Average loss 0.009, Central accuracy on global test data 94.000, Local accuracy on global train data 79.436, Local accuracy on local train data 99.753
Round  40, Devices participated 10, Average loss 0.009, Central accuracy on global test data 93.419, Local accuracy on global train data 81.257, Local accuracy on local train data 99.743
Round  41, Devices participated 10, Average loss 0.007, Central accuracy on global test data 90.986, Local accuracy on global train data 79.617, Local accuracy on local train data 99.803
Round  42, Devices participated 10, Average loss 0.009, Central accuracy on global test data 94.010, Local accuracy on global train data 80.779, Local accuracy on local train data 99.770
Round  43, Devices participated 10, Average loss 0.015, Central accuracy on global test data 94.461, Local accuracy on global train data 80.110, Local accuracy on local train data 99.597
Round  44, Devices participated 10, Average loss 0.008, Central accuracy on global test data 94.541, Local accuracy on global train data 79.709, Local accuracy on local train data 99.767
Round  45, Devices participated 10, Average loss 0.021, Central accuracy on global test data 95.222, Local accuracy on global train data 78.420, Local accuracy on local train data 99.600
Round  46, Devices participated 10, Average loss 0.009, Central accuracy on global test data 95.262, Local accuracy on global train data 79.846, Local accuracy on local train data 99.777
Round  47, Devices participated 10, Average loss 0.008, Central accuracy on global test data 95.252, Local accuracy on global train data 84.019, Local accuracy on local train data 99.767
Round  48, Devices participated 10, Average loss 0.008, Central accuracy on global test data 95.353, Local accuracy on global train data 80.837, Local accuracy on local train data 99.807
Round  49, Devices participated 10, Average loss 0.092, Central accuracy on global test data 91.076, Local accuracy on global train data 73.115, Local accuracy on local train data 98.733
Round  50, Devices participated 10, Average loss 0.007, Central accuracy on global test data 94.141, Local accuracy on global train data 80.059, Local accuracy on local train data 99.807
Round  51, Devices participated 10, Average loss 0.009, Central accuracy on global test data 95.142, Local accuracy on global train data 81.050, Local accuracy on local train data 99.757
Round  52, Devices participated 10, Average loss 0.005, Central accuracy on global test data 95.072, Local accuracy on global train data 82.761, Local accuracy on local train data 99.870
Round  53, Devices participated 10, Average loss 0.007, Central accuracy on global test data 95.413, Local accuracy on global train data 86.108, Local accuracy on local train data 99.803
Round  54, Devices participated 10, Average loss 0.006, Central accuracy on global test data 95.853, Local accuracy on global train data 85.557, Local accuracy on local train data 99.820
Round  55, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.174, Local accuracy on global train data 84.614, Local accuracy on local train data 99.870
Round  56, Devices participated 10, Average loss 0.007, Central accuracy on global test data 95.893, Local accuracy on global train data 85.217, Local accuracy on local train data 99.807
Round  57, Devices participated 10, Average loss 0.010, Central accuracy on global test data 95.383, Local accuracy on global train data 86.680, Local accuracy on local train data 99.723
Round  58, Devices participated 10, Average loss 0.006, Central accuracy on global test data 95.743, Local accuracy on global train data 84.260, Local accuracy on local train data 99.847
Round  59, Devices participated 10, Average loss 0.006, Central accuracy on global test data 95.533, Local accuracy on global train data 85.374, Local accuracy on local train data 99.840
Round  60, Devices participated 10, Average loss 0.005, Central accuracy on global test data 94.852, Local accuracy on global train data 84.980, Local accuracy on local train data 99.847
Round  61, Devices participated 10, Average loss 0.025, Central accuracy on global test data 95.583, Local accuracy on global train data 79.463, Local accuracy on local train data 99.573
Round  62, Devices participated 10, Average loss 0.008, Central accuracy on global test data 95.633, Local accuracy on global train data 84.465, Local accuracy on local train data 99.747
Round  63, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.174, Local accuracy on global train data 85.691, Local accuracy on local train data 99.793
Round  64, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.374, Local accuracy on global train data 89.749, Local accuracy on local train data 99.863
Round  65, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.214, Local accuracy on global train data 88.157, Local accuracy on local train data 99.857
Round  66, Devices participated 10, Average loss 0.005, Central accuracy on global test data 95.933, Local accuracy on global train data 85.427, Local accuracy on local train data 99.870
Round  67, Devices participated 10, Average loss 0.005, Central accuracy on global test data 95.292, Local accuracy on global train data 85.962, Local accuracy on local train data 99.847
Round  68, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.194, Local accuracy on global train data 82.329, Local accuracy on local train data 99.753
Round  69, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.434, Local accuracy on global train data 85.713, Local accuracy on local train data 99.893
Round  70, Devices participated 10, Average loss 0.006, Central accuracy on global test data 95.563, Local accuracy on global train data 89.756, Local accuracy on local train data 99.810
Round  71, Devices participated 10, Average loss 0.005, Central accuracy on global test data 95.373, Local accuracy on global train data 85.635, Local accuracy on local train data 99.823
Round  72, Devices participated 10, Average loss 0.005, Central accuracy on global test data 95.563, Local accuracy on global train data 84.312, Local accuracy on local train data 99.863
Round  73, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.484, Local accuracy on global train data 88.157, Local accuracy on local train data 99.870
Round  74, Devices participated 10, Average loss 0.049, Central accuracy on global test data 95.383, Local accuracy on global train data 80.916, Local accuracy on local train data 99.207
Round  75, Devices participated 10, Average loss 0.004, Central accuracy on global test data 95.793, Local accuracy on global train data 85.386, Local accuracy on local train data 99.870
Round  76, Devices participated 10, Average loss 0.004, Central accuracy on global test data 95.343, Local accuracy on global train data 89.326, Local accuracy on local train data 99.893
Round  77, Devices participated 10, Average loss 0.004, Central accuracy on global test data 95.883, Local accuracy on global train data 89.666, Local accuracy on local train data 99.867
Round  78, Devices participated 10, Average loss 0.007, Central accuracy on global test data 95.833, Local accuracy on global train data 82.141, Local accuracy on local train data 99.767
Round  79, Devices participated 10, Average loss 0.019, Central accuracy on global test data 96.504, Local accuracy on global train data 85.872, Local accuracy on local train data 99.577
Round  80, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.144, Local accuracy on global train data 90.056, Local accuracy on local train data 99.900
Round  81, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.414, Local accuracy on global train data 88.894, Local accuracy on local train data 99.860
Round  82, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.274, Local accuracy on global train data 89.602, Local accuracy on local train data 99.883
Round  83, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.464, Local accuracy on global train data 87.727, Local accuracy on local train data 99.810
Round  84, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.304, Local accuracy on global train data 89.834, Local accuracy on local train data 99.890
Round  85, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.044, Local accuracy on global train data 88.455, Local accuracy on local train data 99.907
Round  86, Devices participated 10, Average loss 0.034, Central accuracy on global test data 96.504, Local accuracy on global train data 84.233, Local accuracy on local train data 99.290
Round  87, Devices participated 10, Average loss 0.006, Central accuracy on global test data 95.112, Local accuracy on global train data 87.302, Local accuracy on local train data 99.847
Round  88, Devices participated 10, Average loss 0.009, Central accuracy on global test data 96.404, Local accuracy on global train data 86.951, Local accuracy on local train data 99.763
Round  89, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.755, Local accuracy on global train data 89.756, Local accuracy on local train data 99.883
Round  90, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.665, Local accuracy on global train data 89.666, Local accuracy on local train data 99.903
Round  91, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.565, Local accuracy on global train data 89.993, Local accuracy on local train data 99.920
Round  92, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.354, Local accuracy on global train data 89.929, Local accuracy on local train data 99.920
Round  93, Devices participated 10, Average loss 0.003, Central accuracy on global test data 95.753, Local accuracy on global train data 91.936, Local accuracy on local train data 99.937
Round  94, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.234, Local accuracy on global train data 88.975, Local accuracy on local train data 99.913
Round  95, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.274, Local accuracy on global train data 91.067, Local accuracy on local train data 99.903
Round  96, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.244, Local accuracy on global train data 91.353, Local accuracy on local train data 99.933
Round  97, Devices participated 10, Average loss 0.025, Central accuracy on global test data 96.585, Local accuracy on global train data 85.554, Local accuracy on local train data 99.507
Round  98, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.775, Local accuracy on global train data 91.580, Local accuracy on local train data 99.917
Round  99, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.044, Local accuracy on global train data 90.945, Local accuracy on local train data 99.897
Round 100, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.615, Local accuracy on global train data 89.819, Local accuracy on local train data 99.873
Round 101, Devices participated 10, Average loss 0.043, Central accuracy on global test data 96.334, Local accuracy on global train data 86.758, Local accuracy on local train data 99.543
Round 102, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.154, Local accuracy on global train data 89.373, Local accuracy on local train data 99.903
Round 103, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.645, Local accuracy on global train data 90.535, Local accuracy on local train data 99.903
Round 104, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.865, Local accuracy on global train data 91.833, Local accuracy on local train data 99.903
Round 105, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.015, Local accuracy on global train data 91.084, Local accuracy on local train data 99.930
Round 106, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.865, Local accuracy on global train data 90.469, Local accuracy on local train data 99.903
Round 107, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.815, Local accuracy on global train data 91.003, Local accuracy on local train data 99.920
Round 108, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.795, Local accuracy on global train data 89.475, Local accuracy on local train data 99.910
Round 109, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.905, Local accuracy on global train data 91.909, Local accuracy on local train data 99.903
Round 110, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.015, Local accuracy on global train data 92.036, Local accuracy on local train data 99.920
Round 111, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.975, Local accuracy on global train data 89.924, Local accuracy on local train data 99.923
Round 112, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.675, Local accuracy on global train data 91.270, Local accuracy on local train data 99.917
Round 113, Devices participated 10, Average loss 0.002, Central accuracy on global test data 96.685, Local accuracy on global train data 93.379, Local accuracy on local train data 99.947
Round 114, Devices participated 10, Average loss 0.003, Central accuracy on global test data 95.823, Local accuracy on global train data 92.546, Local accuracy on local train data 99.897
Round 115, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.514, Local accuracy on global train data 89.124, Local accuracy on local train data 99.917
Round 116, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.975, Local accuracy on global train data 92.156, Local accuracy on local train data 99.907
Round 117, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.135, Local accuracy on global train data 92.576, Local accuracy on local train data 99.883
Round 118, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.085, Local accuracy on global train data 91.023, Local accuracy on local train data 99.923
Round 119, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.795, Local accuracy on global train data 91.982, Local accuracy on local train data 99.930
Round 120, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.635, Local accuracy on global train data 92.129, Local accuracy on local train data 99.933
Round 121, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.314, Local accuracy on global train data 87.542, Local accuracy on local train data 99.907
Round 122, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.915, Local accuracy on global train data 93.137, Local accuracy on local train data 99.937
Round 123, Devices participated 10, Average loss 0.002, Central accuracy on global test data 96.795, Local accuracy on global train data 92.871, Local accuracy on local train data 99.943
Round 124, Devices participated 10, Average loss 0.002, Central accuracy on global test data 96.544, Local accuracy on global train data 92.666, Local accuracy on local train data 99.950
Round 125, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.434, Local accuracy on global train data 91.201, Local accuracy on local train data 99.943
Round 126, Devices participated 10, Average loss 0.010, Central accuracy on global test data 96.705, Local accuracy on global train data 91.060, Local accuracy on local train data 99.800
Round 127, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.805, Local accuracy on global train data 93.013, Local accuracy on local train data 99.923
Round 128, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.685, Local accuracy on global train data 89.875, Local accuracy on local train data 99.930
Round 129, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.905, Local accuracy on global train data 93.186, Local accuracy on local train data 99.933
Round 130, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.185, Local accuracy on global train data 93.337, Local accuracy on local train data 99.933
Round 131, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.015, Local accuracy on global train data 91.770, Local accuracy on local train data 99.933
Round 132, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.825, Local accuracy on global train data 93.892, Local accuracy on local train data 99.907
Round 133, Devices participated 10, Average loss 0.003, Central accuracy on global test data 96.735, Local accuracy on global train data 91.145, Local accuracy on local train data 99.897
Round 134, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.236, Local accuracy on global train data 92.739, Local accuracy on local train data 99.933
Round 135, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.025, Local accuracy on global train data 93.508, Local accuracy on local train data 99.927
Round 136, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.155, Local accuracy on global train data 92.317, Local accuracy on local train data 99.933
Round 137, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.105, Local accuracy on global train data 92.742, Local accuracy on local train data 99.947
Round 138, Devices participated 10, Average loss 0.002, Central accuracy on global test data 96.835, Local accuracy on global train data 93.970, Local accuracy on local train data 99.950
Round 139, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.035, Local accuracy on global train data 91.794, Local accuracy on local train data 99.930
Round 140, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.005, Local accuracy on global train data 90.305, Local accuracy on local train data 99.933
Round 141, Devices participated 10, Average loss 0.002, Central accuracy on global test data 96.905, Local accuracy on global train data 92.883, Local accuracy on local train data 99.950
Round 142, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.356, Local accuracy on global train data 89.177, Local accuracy on local train data 99.903
Round 143, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.256, Local accuracy on global train data 93.789, Local accuracy on local train data 99.937
Round 144, Devices participated 10, Average loss 0.001, Central accuracy on global test data 96.935, Local accuracy on global train data 94.719, Local accuracy on local train data 99.967
Round 145, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.276, Local accuracy on global train data 91.978, Local accuracy on local train data 99.953
Round 146, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.256, Local accuracy on global train data 93.052, Local accuracy on local train data 99.943
Round 147, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.125, Local accuracy on global train data 93.569, Local accuracy on local train data 99.893
Round 148, Devices participated 10, Average loss 0.002, Central accuracy on global test data 96.284, Local accuracy on global train data 94.763, Local accuracy on local train data 99.950
Round 149, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.095, Local accuracy on global train data 92.559, Local accuracy on local train data 99.913
Round 150, Devices participated 10, Average loss 0.002, Central accuracy on global test data 96.895, Local accuracy on global train data 94.102, Local accuracy on local train data 99.947
Round 151, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.055, Local accuracy on global train data 93.975, Local accuracy on local train data 99.950
Round 152, Devices participated 10, Average loss 0.064, Central accuracy on global test data 96.605, Local accuracy on global train data 88.435, Local accuracy on local train data 99.390
Round 153, Devices participated 10, Average loss 0.002, Central accuracy on global test data 96.554, Local accuracy on global train data 93.445, Local accuracy on local train data 99.947
Round 154, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.185, Local accuracy on global train data 92.620, Local accuracy on local train data 99.947
Round 155, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.266, Local accuracy on global train data 94.141, Local accuracy on local train data 99.947
Round 156, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.216, Local accuracy on global train data 93.560, Local accuracy on local train data 99.940
Round 157, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.286, Local accuracy on global train data 94.141, Local accuracy on local train data 99.937
Round 158, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.266, Local accuracy on global train data 93.486, Local accuracy on local train data 99.957
Round 159, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.015, Local accuracy on global train data 94.382, Local accuracy on local train data 99.967
Round 160, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.125, Local accuracy on global train data 94.248, Local accuracy on local train data 99.950
Round 161, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.125, Local accuracy on global train data 94.915, Local accuracy on local train data 99.967
Round 162, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.336, Local accuracy on global train data 94.517, Local accuracy on local train data 99.953
Round 163, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.045, Local accuracy on global train data 95.508, Local accuracy on local train data 99.983
Round 164, Devices participated 10, Average loss 0.002, Central accuracy on global test data 96.785, Local accuracy on global train data 95.640, Local accuracy on local train data 99.953
Round 165, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.466, Local accuracy on global train data 94.648, Local accuracy on local train data 99.950
Round 166, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.356, Local accuracy on global train data 95.442, Local accuracy on local train data 99.980
Round 167, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.276, Local accuracy on global train data 95.046, Local accuracy on local train data 99.960
Round 168, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.296, Local accuracy on global train data 95.107, Local accuracy on local train data 99.963
Round 169, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.216, Local accuracy on global train data 94.736, Local accuracy on local train data 99.963
Round 170, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.095, Local accuracy on global train data 96.406, Local accuracy on local train data 99.973
Round 171, Devices participated 10, Average loss 0.002, Central accuracy on global test data 96.595, Local accuracy on global train data 91.702, Local accuracy on local train data 99.920
Round 172, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.185, Local accuracy on global train data 95.381, Local accuracy on local train data 99.970
Round 173, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.306, Local accuracy on global train data 95.286, Local accuracy on local train data 99.970
Round 174, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.206, Local accuracy on global train data 94.954, Local accuracy on local train data 99.950
Round 175, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.296, Local accuracy on global train data 95.173, Local accuracy on local train data 99.967
Round 176, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.516, Local accuracy on global train data 95.950, Local accuracy on local train data 99.960
Round 177, Devices participated 10, Average loss 0.002, Central accuracy on global test data 96.965, Local accuracy on global train data 95.369, Local accuracy on local train data 99.957
Round 178, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.326, Local accuracy on global train data 95.740, Local accuracy on local train data 99.953
Round 179, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.306, Local accuracy on global train data 91.646, Local accuracy on local train data 99.957
Round 180, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.536, Local accuracy on global train data 93.782, Local accuracy on local train data 99.947
Round 181, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.266, Local accuracy on global train data 96.526, Local accuracy on local train data 99.977
Round 182, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.005, Local accuracy on global train data 96.267, Local accuracy on local train data 99.953
Round 183, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.196, Local accuracy on global train data 94.888, Local accuracy on local train data 99.933
Round 184, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.206, Local accuracy on global train data 96.375, Local accuracy on local train data 99.977
Round 185, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.125, Local accuracy on global train data 96.321, Local accuracy on local train data 99.983
Round 186, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.336, Local accuracy on global train data 96.001, Local accuracy on local train data 99.977
Round 187, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.276, Local accuracy on global train data 96.570, Local accuracy on local train data 99.983
Round 188, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.135, Local accuracy on global train data 94.197, Local accuracy on local train data 99.950
Round 189, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.005, Local accuracy on global train data 95.312, Local accuracy on local train data 99.970
Round 190, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.196, Local accuracy on global train data 94.338, Local accuracy on local train data 99.950
Round 191, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.356, Local accuracy on global train data 95.928, Local accuracy on local train data 99.980
Round 192, Devices participated 10, Average loss 0.001, Central accuracy on global test data 96.965, Local accuracy on global train data 96.179, Local accuracy on local train data 99.963
Round 193, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.476, Local accuracy on global train data 93.416, Local accuracy on local train data 99.933
Round 194, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.366, Local accuracy on global train data 96.199, Local accuracy on local train data 99.977
Round 195, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.416, Local accuracy on global train data 94.888, Local accuracy on local train data 99.970
Round 196, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.246, Local accuracy on global train data 95.115, Local accuracy on local train data 99.977
Round 197, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.346, Local accuracy on global train data 94.490, Local accuracy on local train data 99.970
Round 198, Devices participated 10, Average loss 0.001, Central accuracy on global test data 97.276, Local accuracy on global train data 96.169, Local accuracy on local train data 99.980
Round 199, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.236, Local accuracy on global train data 96.299, Local accuracy on local train data 99.953
