['main_fedlisa.py', '--dataset', 'mnist', '--model', 'mlp', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '3', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--opt_mode', '1', '--vr_mode', '0', '--screendump_file', 'log/perf1000_fedlisa_mnistnoniid_mlp_bs50ep3_opt1vr0.log']
2020-08-02 00:10:44.635448

Round   0, Devices participated 10, Average loss 0.702, Central accuracy on global test data 25.521, Local accuracy on global train data 21.079, Local accuracy on local train data 89.900
Round  19, Devices participated 10, Average loss 0.044, Central accuracy on global test data 89.193, Local accuracy on global train data 49.250, Local accuracy on local train data 98.739
Round  20, Devices participated 10, Average loss 0.027, Central accuracy on global test data 91.717, Local accuracy on global train data 54.993, Local accuracy on local train data 99.244
Round  21, Devices participated 10, Average loss 0.031, Central accuracy on global test data 91.246, Local accuracy on global train data 52.305, Local accuracy on local train data 99.211
Round  22, Devices participated 10, Average loss 0.111, Central accuracy on global test data 89.293, Local accuracy on global train data 51.604, Local accuracy on local train data 97.211
Round  23, Devices participated 10, Average loss 0.028, Central accuracy on global test data 91.476, Local accuracy on global train data 56.313, Local accuracy on local train data 99.267
Round  24, Devices participated 10, Average loss 0.055, Central accuracy on global test data 90.895, Local accuracy on global train data 50.916, Local accuracy on local train data 98.711
Round  25, Devices participated 10, Average loss 0.022, Central accuracy on global test data 91.326, Local accuracy on global train data 60.374, Local accuracy on local train data 99.417
Round  26, Devices participated 10, Average loss 0.028, Central accuracy on global test data 89.493, Local accuracy on global train data 58.257, Local accuracy on local train data 99.272
Round  27, Devices participated 10, Average loss 0.049, Central accuracy on global test data 89.673, Local accuracy on global train data 62.212, Local accuracy on local train data 98.839
Round  28, Devices participated 10, Average loss 0.028, Central accuracy on global test data 88.862, Local accuracy on global train data 62.646, Local accuracy on local train data 99.194
Round  29, Devices participated 10, Average loss 0.067, Central accuracy on global test data 87.260, Local accuracy on global train data 54.443, Local accuracy on local train data 98.356
Round  30, Devices participated 10, Average loss 0.028, Central accuracy on global test data 83.233, Local accuracy on global train data 54.751, Local accuracy on local train data 99.089
Round  31, Devices participated 10, Average loss 0.031, Central accuracy on global test data 92.839, Local accuracy on global train data 59.539, Local accuracy on local train data 99.100
Round  32, Devices participated 10, Average loss 0.067, Central accuracy on global test data 91.206, Local accuracy on global train data 62.683, Local accuracy on local train data 98.328
Round  33, Devices participated 10, Average loss 0.031, Central accuracy on global test data 91.136, Local accuracy on global train data 64.712, Local accuracy on local train data 99.106
Round  34, Devices participated 10, Average loss 0.030, Central accuracy on global test data 92.548, Local accuracy on global train data 66.904, Local accuracy on local train data 99.156
Round  35, Devices participated 10, Average loss 0.052, Central accuracy on global test data 90.274, Local accuracy on global train data 62.085, Local accuracy on local train data 98.822
Round  36, Devices participated 10, Average loss 0.034, Central accuracy on global test data 92.137, Local accuracy on global train data 67.109, Local accuracy on local train data 99.006
Round  37, Devices participated 10, Average loss 0.019, Central accuracy on global test data 91.116, Local accuracy on global train data 69.966, Local accuracy on local train data 99.472
Round  38, Devices participated 10, Average loss 0.018, Central accuracy on global test data 90.525, Local accuracy on global train data 70.730, Local accuracy on local train data 99.539
Round  39, Devices participated 10, Average loss 0.023, Central accuracy on global test data 92.047, Local accuracy on global train data 67.498, Local accuracy on local train data 99.394
Round  40, Devices participated 10, Average loss 0.021, Central accuracy on global test data 90.905, Local accuracy on global train data 70.007, Local accuracy on local train data 99.400
Round  41, Devices participated 10, Average loss 0.023, Central accuracy on global test data 87.129, Local accuracy on global train data 69.163, Local accuracy on local train data 99.439
Round  42, Devices participated 10, Average loss 0.021, Central accuracy on global test data 89.914, Local accuracy on global train data 69.927, Local accuracy on local train data 99.433
Round  43, Devices participated 10, Average loss 0.061, Central accuracy on global test data 92.758, Local accuracy on global train data 67.229, Local accuracy on local train data 98.678
Round  44, Devices participated 10, Average loss 0.021, Central accuracy on global test data 93.059, Local accuracy on global train data 69.556, Local accuracy on local train data 99.361
Round  45, Devices participated 10, Average loss 0.021, Central accuracy on global test data 93.650, Local accuracy on global train data 70.137, Local accuracy on local train data 99.417
Round  46, Devices participated 10, Average loss 0.022, Central accuracy on global test data 94.111, Local accuracy on global train data 69.343, Local accuracy on local train data 99.444
Round  47, Devices participated 10, Average loss 0.022, Central accuracy on global test data 93.840, Local accuracy on global train data 73.394, Local accuracy on local train data 99.411
Round  48, Devices participated 10, Average loss 0.046, Central accuracy on global test data 94.121, Local accuracy on global train data 64.075, Local accuracy on local train data 98.900
Round  49, Devices participated 10, Average loss 0.067, Central accuracy on global test data 92.408, Local accuracy on global train data 67.278, Local accuracy on local train data 98.589
Round  50, Devices participated 10, Average loss 0.016, Central accuracy on global test data 93.590, Local accuracy on global train data 72.776, Local accuracy on local train data 99.550
Round  51, Devices participated 10, Average loss 0.020, Central accuracy on global test data 93.389, Local accuracy on global train data 72.263, Local accuracy on local train data 99.439
Round  52, Devices participated 10, Average loss 0.013, Central accuracy on global test data 93.079, Local accuracy on global train data 70.210, Local accuracy on local train data 99.706
Round  53, Devices participated 10, Average loss 0.016, Central accuracy on global test data 94.221, Local accuracy on global train data 78.618, Local accuracy on local train data 99.556
Round  54, Devices participated 10, Average loss 0.046, Central accuracy on global test data 93.700, Local accuracy on global train data 74.282, Local accuracy on local train data 99.044
Round  55, Devices participated 10, Average loss 0.038, Central accuracy on global test data 94.181, Local accuracy on global train data 72.263, Local accuracy on local train data 99.222
Round  56, Devices participated 10, Average loss 0.031, Central accuracy on global test data 93.960, Local accuracy on global train data 74.402, Local accuracy on local train data 99.133
Round  57, Devices participated 10, Average loss 0.030, Central accuracy on global test data 93.740, Local accuracy on global train data 76.104, Local accuracy on local train data 99.150
Round  58, Devices participated 10, Average loss 0.014, Central accuracy on global test data 93.710, Local accuracy on global train data 73.252, Local accuracy on local train data 99.644
Round  59, Devices participated 10, Average loss 0.019, Central accuracy on global test data 93.520, Local accuracy on global train data 74.431, Local accuracy on local train data 99.461
Round  60, Devices participated 10, Average loss 0.016, Central accuracy on global test data 92.698, Local accuracy on global train data 73.135, Local accuracy on local train data 99.622
Round  61, Devices participated 10, Average loss 0.018, Central accuracy on global test data 92.358, Local accuracy on global train data 68.799, Local accuracy on local train data 99.506
Round  62, Devices participated 10, Average loss 0.020, Central accuracy on global test data 93.169, Local accuracy on global train data 73.342, Local accuracy on local train data 99.411
Round  63, Devices participated 10, Average loss 0.021, Central accuracy on global test data 94.161, Local accuracy on global train data 71.001, Local accuracy on local train data 99.400
Round  64, Devices participated 10, Average loss 0.046, Central accuracy on global test data 94.952, Local accuracy on global train data 75.837, Local accuracy on local train data 99.033
Round  65, Devices participated 10, Average loss 0.016, Central accuracy on global test data 94.752, Local accuracy on global train data 78.904, Local accuracy on local train data 99.544
Round  66, Devices participated 10, Average loss 0.017, Central accuracy on global test data 94.301, Local accuracy on global train data 72.998, Local accuracy on local train data 99.544
Round  67, Devices participated 10, Average loss 0.014, Central accuracy on global test data 92.528, Local accuracy on global train data 76.736, Local accuracy on local train data 99.622
Round  68, Devices participated 10, Average loss 0.018, Central accuracy on global test data 94.792, Local accuracy on global train data 71.255, Local accuracy on local train data 99.456
Round  69, Devices participated 10, Average loss 0.012, Central accuracy on global test data 94.902, Local accuracy on global train data 74.321, Local accuracy on local train data 99.706
Round  70, Devices participated 10, Average loss 0.066, Central accuracy on global test data 93.990, Local accuracy on global train data 75.210, Local accuracy on local train data 98.578
Round  71, Devices participated 10, Average loss 0.019, Central accuracy on global test data 93.580, Local accuracy on global train data 75.671, Local accuracy on local train data 99.428
Round  72, Devices participated 10, Average loss 0.017, Central accuracy on global test data 93.640, Local accuracy on global train data 73.911, Local accuracy on local train data 99.522
Round  73, Devices participated 10, Average loss 0.018, Central accuracy on global test data 95.343, Local accuracy on global train data 79.617, Local accuracy on local train data 99.411
Round  74, Devices participated 10, Average loss 0.068, Central accuracy on global test data 93.810, Local accuracy on global train data 71.238, Local accuracy on local train data 98.567
Round  75, Devices participated 10, Average loss 0.031, Central accuracy on global test data 94.231, Local accuracy on global train data 74.287, Local accuracy on local train data 99.372
Round  76, Devices participated 10, Average loss 0.014, Central accuracy on global test data 94.030, Local accuracy on global train data 81.104, Local accuracy on local train data 99.617
Round  77, Devices participated 10, Average loss 0.015, Central accuracy on global test data 94.832, Local accuracy on global train data 82.139, Local accuracy on local train data 99.572
Round  78, Devices participated 10, Average loss 0.016, Central accuracy on global test data 94.381, Local accuracy on global train data 73.413, Local accuracy on local train data 99.606
Round  79, Devices participated 10, Average loss 0.065, Central accuracy on global test data 94.942, Local accuracy on global train data 76.204, Local accuracy on local train data 98.561
Round  80, Devices participated 10, Average loss 0.011, Central accuracy on global test data 94.541, Local accuracy on global train data 80.769, Local accuracy on local train data 99.700
Round  81, Devices participated 10, Average loss 0.015, Central accuracy on global test data 95.162, Local accuracy on global train data 79.670, Local accuracy on local train data 99.578
Round  82, Devices participated 10, Average loss 0.015, Central accuracy on global test data 95.112, Local accuracy on global train data 81.438, Local accuracy on local train data 99.606
Round  83, Devices participated 10, Average loss 0.056, Central accuracy on global test data 94.992, Local accuracy on global train data 75.239, Local accuracy on local train data 99.033
Round  84, Devices participated 10, Average loss 0.014, Central accuracy on global test data 94.461, Local accuracy on global train data 79.771, Local accuracy on local train data 99.617
Round  85, Devices participated 10, Average loss 0.011, Central accuracy on global test data 94.992, Local accuracy on global train data 80.540, Local accuracy on local train data 99.706
Round  86, Devices participated 10, Average loss 0.091, Central accuracy on global test data 95.142, Local accuracy on global train data 73.896, Local accuracy on local train data 98.117
Round  87, Devices participated 10, Average loss 0.053, Central accuracy on global test data 93.860, Local accuracy on global train data 76.128, Local accuracy on local train data 98.822
Round  88, Devices participated 10, Average loss 0.023, Central accuracy on global test data 94.942, Local accuracy on global train data 76.917, Local accuracy on local train data 99.383
Round  89, Devices participated 10, Average loss 0.013, Central accuracy on global test data 95.493, Local accuracy on global train data 80.056, Local accuracy on local train data 99.672
Round  90, Devices participated 10, Average loss 0.027, Central accuracy on global test data 95.282, Local accuracy on global train data 79.497, Local accuracy on local train data 99.361
Round  91, Devices participated 10, Average loss 0.013, Central accuracy on global test data 95.252, Local accuracy on global train data 81.377, Local accuracy on local train data 99.667
Round  92, Devices participated 10, Average loss 0.013, Central accuracy on global test data 95.162, Local accuracy on global train data 81.152, Local accuracy on local train data 99.661
Round  93, Devices participated 10, Average loss 0.010, Central accuracy on global test data 94.000, Local accuracy on global train data 82.620, Local accuracy on local train data 99.756
Round  94, Devices participated 10, Average loss 0.011, Central accuracy on global test data 94.772, Local accuracy on global train data 81.294, Local accuracy on local train data 99.694
Round  95, Devices participated 10, Average loss 0.010, Central accuracy on global test data 94.301, Local accuracy on global train data 82.192, Local accuracy on local train data 99.700
Round  96, Devices participated 10, Average loss 0.013, Central accuracy on global test data 94.651, Local accuracy on global train data 81.353, Local accuracy on local train data 99.628
Round  97, Devices participated 10, Average loss 0.041, Central accuracy on global test data 95.082, Local accuracy on global train data 76.475, Local accuracy on local train data 98.983
Round  98, Devices participated 10, Average loss 0.013, Central accuracy on global test data 95.493, Local accuracy on global train data 83.369, Local accuracy on local train data 99.656
Round  99, Devices participated 10, Average loss 0.010, Central accuracy on global test data 94.551, Local accuracy on global train data 81.487, Local accuracy on local train data 99.711
Round 100, Devices participated 10, Average loss 0.061, Central accuracy on global test data 95.383, Local accuracy on global train data 75.840, Local accuracy on local train data 99.017
Round 101, Devices participated 10, Average loss 0.012, Central accuracy on global test data 95.302, Local accuracy on global train data 81.750, Local accuracy on local train data 99.667
Round 102, Devices participated 10, Average loss 0.011, Central accuracy on global test data 94.732, Local accuracy on global train data 80.659, Local accuracy on local train data 99.717
Round 103, Devices participated 10, Average loss 0.011, Central accuracy on global test data 95.843, Local accuracy on global train data 79.866, Local accuracy on local train data 99.700
Round 104, Devices participated 10, Average loss 0.014, Central accuracy on global test data 95.984, Local accuracy on global train data 83.777, Local accuracy on local train data 99.583
Round 105, Devices participated 10, Average loss 0.010, Central accuracy on global test data 96.014, Local accuracy on global train data 83.386, Local accuracy on local train data 99.711
Round 106, Devices participated 10, Average loss 0.013, Central accuracy on global test data 95.813, Local accuracy on global train data 80.142, Local accuracy on local train data 99.656
Round 107, Devices participated 10, Average loss 0.009, Central accuracy on global test data 95.733, Local accuracy on global train data 83.384, Local accuracy on local train data 99.767
Round 108, Devices participated 10, Average loss 0.013, Central accuracy on global test data 95.302, Local accuracy on global train data 80.010, Local accuracy on local train data 99.622
Round 109, Devices participated 10, Average loss 0.065, Central accuracy on global test data 95.823, Local accuracy on global train data 79.114, Local accuracy on local train data 98.672
Round 110, Devices participated 10, Average loss 0.012, Central accuracy on global test data 95.463, Local accuracy on global train data 82.529, Local accuracy on local train data 99.672
Round 111, Devices participated 10, Average loss 0.010, Central accuracy on global test data 96.124, Local accuracy on global train data 82.061, Local accuracy on local train data 99.711
Round 112, Devices participated 10, Average loss 0.016, Central accuracy on global test data 95.182, Local accuracy on global train data 81.382, Local accuracy on local train data 99.544
Round 113, Devices participated 10, Average loss 0.010, Central accuracy on global test data 95.112, Local accuracy on global train data 83.643, Local accuracy on local train data 99.783
Round 114, Devices participated 10, Average loss 0.013, Central accuracy on global test data 94.060, Local accuracy on global train data 84.834, Local accuracy on local train data 99.628
Round 115, Devices participated 10, Average loss 0.012, Central accuracy on global test data 94.792, Local accuracy on global train data 80.986, Local accuracy on local train data 99.661
Round 116, Devices participated 10, Average loss 0.009, Central accuracy on global test data 95.653, Local accuracy on global train data 81.931, Local accuracy on local train data 99.756
Round 117, Devices participated 10, Average loss 0.011, Central accuracy on global test data 96.074, Local accuracy on global train data 84.387, Local accuracy on local train data 99.728
Round 118, Devices participated 10, Average loss 0.050, Central accuracy on global test data 95.513, Local accuracy on global train data 78.613, Local accuracy on local train data 98.983
Round 119, Devices participated 10, Average loss 0.011, Central accuracy on global test data 95.823, Local accuracy on global train data 84.558, Local accuracy on local train data 99.694
Round 120, Devices participated 10, Average loss 0.008, Central accuracy on global test data 95.563, Local accuracy on global train data 84.194, Local accuracy on local train data 99.778
Round 121, Devices participated 10, Average loss 0.009, Central accuracy on global test data 95.393, Local accuracy on global train data 82.629, Local accuracy on local train data 99.728
Round 122, Devices participated 10, Average loss 0.015, Central accuracy on global test data 95.823, Local accuracy on global train data 85.916, Local accuracy on local train data 99.600
Round 123, Devices participated 10, Average loss 0.011, Central accuracy on global test data 95.813, Local accuracy on global train data 85.596, Local accuracy on local train data 99.706
Round 124, Devices participated 10, Average loss 0.008, Central accuracy on global test data 95.092, Local accuracy on global train data 85.444, Local accuracy on local train data 99.783
Round 125, Devices participated 10, Average loss 0.010, Central accuracy on global test data 95.212, Local accuracy on global train data 82.524, Local accuracy on local train data 99.711
Round 126, Devices participated 10, Average loss 0.011, Central accuracy on global test data 95.753, Local accuracy on global train data 82.563, Local accuracy on local train data 99.744
Round 127, Devices participated 10, Average loss 0.041, Central accuracy on global test data 95.363, Local accuracy on global train data 82.839, Local accuracy on local train data 99.233
Round 128, Devices participated 10, Average loss 0.011, Central accuracy on global test data 95.383, Local accuracy on global train data 82.798, Local accuracy on local train data 99.678
Round 129, Devices participated 10, Average loss 0.011, Central accuracy on global test data 95.753, Local accuracy on global train data 84.644, Local accuracy on local train data 99.728
Round 130, Devices participated 10, Average loss 0.045, Central accuracy on global test data 96.194, Local accuracy on global train data 81.814, Local accuracy on local train data 99.100
Round 131, Devices participated 10, Average loss 0.009, Central accuracy on global test data 96.074, Local accuracy on global train data 83.345, Local accuracy on local train data 99.728
Round 132, Devices participated 10, Average loss 0.010, Central accuracy on global test data 95.803, Local accuracy on global train data 87.202, Local accuracy on local train data 99.739
Round 133, Devices participated 10, Average loss 0.015, Central accuracy on global test data 95.713, Local accuracy on global train data 83.860, Local accuracy on local train data 99.633
Round 134, Devices participated 10, Average loss 0.011, Central accuracy on global test data 96.314, Local accuracy on global train data 85.986, Local accuracy on local train data 99.661
Round 135, Devices participated 10, Average loss 0.011, Central accuracy on global test data 96.224, Local accuracy on global train data 83.555, Local accuracy on local train data 99.789
Round 136, Devices participated 10, Average loss 0.009, Central accuracy on global test data 96.334, Local accuracy on global train data 86.968, Local accuracy on local train data 99.772
Round 137, Devices participated 10, Average loss 0.012, Central accuracy on global test data 96.234, Local accuracy on global train data 86.606, Local accuracy on local train data 99.678
Round 138, Devices participated 10, Average loss 0.008, Central accuracy on global test data 95.763, Local accuracy on global train data 87.185, Local accuracy on local train data 99.783
Round 139, Devices participated 10, Average loss 0.008, Central accuracy on global test data 95.974, Local accuracy on global train data 86.016, Local accuracy on local train data 99.806
Round 140, Devices participated 10, Average loss 0.009, Central accuracy on global test data 96.234, Local accuracy on global train data 83.840, Local accuracy on local train data 99.733
Round 141, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.024, Local accuracy on global train data 88.225, Local accuracy on local train data 99.828
Round 142, Devices participated 10, Average loss 0.040, Central accuracy on global test data 96.264, Local accuracy on global train data 82.930, Local accuracy on local train data 99.078
Round 143, Devices participated 10, Average loss 0.057, Central accuracy on global test data 95.883, Local accuracy on global train data 84.441, Local accuracy on local train data 99.244
Round 144, Devices participated 10, Average loss 0.014, Central accuracy on global test data 95.072, Local accuracy on global train data 84.744, Local accuracy on local train data 99.617
Round 145, Devices participated 10, Average loss 0.009, Central accuracy on global test data 96.374, Local accuracy on global train data 83.469, Local accuracy on local train data 99.744
Round 146, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.274, Local accuracy on global train data 86.365, Local accuracy on local train data 99.800
Round 147, Devices participated 10, Average loss 0.021, Central accuracy on global test data 95.733, Local accuracy on global train data 86.230, Local accuracy on local train data 99.589
Round 148, Devices participated 10, Average loss 0.008, Central accuracy on global test data 94.752, Local accuracy on global train data 86.775, Local accuracy on local train data 99.839
Round 149, Devices participated 10, Average loss 0.012, Central accuracy on global test data 95.984, Local accuracy on global train data 85.281, Local accuracy on local train data 99.661
Round 150, Devices participated 10, Average loss 0.009, Central accuracy on global test data 96.014, Local accuracy on global train data 86.973, Local accuracy on local train data 99.772
Round 151, Devices participated 10, Average loss 0.008, Central accuracy on global test data 95.403, Local accuracy on global train data 85.791, Local accuracy on local train data 99.778
Round 152, Devices participated 10, Average loss 0.011, Central accuracy on global test data 96.394, Local accuracy on global train data 86.641, Local accuracy on local train data 99.661
Round 153, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.044, Local accuracy on global train data 87.915, Local accuracy on local train data 99.800
Round 154, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.424, Local accuracy on global train data 85.479, Local accuracy on local train data 99.828
Round 155, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.474, Local accuracy on global train data 85.110, Local accuracy on local train data 99.800
Round 156, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.474, Local accuracy on global train data 84.792, Local accuracy on local train data 99.756
Round 157, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.294, Local accuracy on global train data 86.079, Local accuracy on local train data 99.811
Round 158, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.575, Local accuracy on global train data 86.572, Local accuracy on local train data 99.833
Round 159, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.304, Local accuracy on global train data 86.577, Local accuracy on local train data 99.844
Round 160, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.254, Local accuracy on global train data 87.605, Local accuracy on local train data 99.756
Round 161, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.264, Local accuracy on global train data 87.942, Local accuracy on local train data 99.822
Round 162, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.615, Local accuracy on global train data 84.014, Local accuracy on local train data 99.806
Round 163, Devices participated 10, Average loss 0.072, Central accuracy on global test data 95.783, Local accuracy on global train data 83.425, Local accuracy on local train data 98.889
Round 164, Devices participated 10, Average loss 0.008, Central accuracy on global test data 95.092, Local accuracy on global train data 87.888, Local accuracy on local train data 99.800
Round 165, Devices participated 10, Average loss 0.009, Central accuracy on global test data 96.695, Local accuracy on global train data 86.279, Local accuracy on local train data 99.761
Round 166, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.354, Local accuracy on global train data 87.742, Local accuracy on local train data 99.856
Round 167, Devices participated 10, Average loss 0.010, Central accuracy on global test data 96.294, Local accuracy on global train data 87.219, Local accuracy on local train data 99.756
Round 168, Devices participated 10, Average loss 0.008, Central accuracy on global test data 95.883, Local accuracy on global train data 85.662, Local accuracy on local train data 99.756
Round 169, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.374, Local accuracy on global train data 85.520, Local accuracy on local train data 99.783
Round 170, Devices participated 10, Average loss 0.007, Central accuracy on global test data 95.954, Local accuracy on global train data 90.315, Local accuracy on local train data 99.811
Round 171, Devices participated 10, Average loss 0.009, Central accuracy on global test data 94.962, Local accuracy on global train data 82.629, Local accuracy on local train data 99.761
Round 172, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.074, Local accuracy on global train data 87.297, Local accuracy on local train data 99.806
Round 173, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.314, Local accuracy on global train data 87.075, Local accuracy on local train data 99.789
Round 174, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.374, Local accuracy on global train data 87.285, Local accuracy on local train data 99.839
Round 175, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.504, Local accuracy on global train data 87.554, Local accuracy on local train data 99.811
Round 176, Devices participated 10, Average loss 0.051, Central accuracy on global test data 96.554, Local accuracy on global train data 86.772, Local accuracy on local train data 99.178
Round 177, Devices participated 10, Average loss 0.008, Central accuracy on global test data 95.703, Local accuracy on global train data 87.681, Local accuracy on local train data 99.806
Round 178, Devices participated 10, Average loss 0.010, Central accuracy on global test data 96.384, Local accuracy on global train data 89.065, Local accuracy on local train data 99.767
Round 179, Devices participated 10, Average loss 0.039, Central accuracy on global test data 96.274, Local accuracy on global train data 84.536, Local accuracy on local train data 99.356
Round 180, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.454, Local accuracy on global train data 85.515, Local accuracy on local train data 99.761
Round 181, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.254, Local accuracy on global train data 90.510, Local accuracy on local train data 99.856
Round 182, Devices participated 10, Average loss 0.006, Central accuracy on global test data 95.783, Local accuracy on global train data 90.264, Local accuracy on local train data 99.861
Round 183, Devices participated 10, Average loss 0.023, Central accuracy on global test data 95.783, Local accuracy on global train data 87.185, Local accuracy on local train data 99.539
Round 184, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.084, Local accuracy on global train data 89.382, Local accuracy on local train data 99.789
Round 185, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.334, Local accuracy on global train data 87.903, Local accuracy on local train data 99.789
Round 186, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.635, Local accuracy on global train data 90.862, Local accuracy on local train data 99.900
Round 187, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.384, Local accuracy on global train data 89.792, Local accuracy on local train data 99.867
Round 188, Devices participated 10, Average loss 0.009, Central accuracy on global test data 96.054, Local accuracy on global train data 85.408, Local accuracy on local train data 99.794
Round 189, Devices participated 10, Average loss 0.006, Central accuracy on global test data 95.984, Local accuracy on global train data 88.118, Local accuracy on local train data 99.844
Round 190, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.084, Local accuracy on global train data 88.535, Local accuracy on local train data 99.839
Round 191, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.434, Local accuracy on global train data 89.458, Local accuracy on local train data 99.867
Round 192, Devices participated 10, Average loss 0.006, Central accuracy on global test data 95.643, Local accuracy on global train data 89.983, Local accuracy on local train data 99.833
Round 193, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.504, Local accuracy on global train data 87.659, Local accuracy on local train data 99.739
Round 194, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.274, Local accuracy on global train data 90.935, Local accuracy on local train data 99.883
Round 195, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.615, Local accuracy on global train data 88.198, Local accuracy on local train data 99.789
Round 196, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.014, Local accuracy on global train data 88.884, Local accuracy on local train data 99.794
Round 197, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.324, Local accuracy on global train data 86.116, Local accuracy on local train data 99.856
Round 198, Devices participated 10, Average loss 0.037, Central accuracy on global test data 95.743, Local accuracy on global train data 86.040, Local accuracy on local train data 99.428
Round 199, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.084, Local accuracy on global train data 89.678, Local accuracy on local train data 99.878
