['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '5', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--opt_mode', '1', '--vr_mode', '1', '--screendump_file', 'log/perf1000_fedlisa_cifariid_lenet5_bs50ep5_opt1vr1.log']
2020-08-01 16:16:43.448608

Round   0, Devices participated 10, Average loss 2.298, Central accuracy on global test data 12.460, Local accuracy on global train data 10.759, Local accuracy on local train data 11.792
Round  33, Devices participated 10, Average loss 1.000, Central accuracy on global test data 52.955, Local accuracy on global train data 48.828, Local accuracy on local train data 65.868
Round  34, Devices participated 10, Average loss 0.907, Central accuracy on global test data 52.564, Local accuracy on global train data 49.573, Local accuracy on local train data 70.252
Round  35, Devices participated 10, Average loss 1.013, Central accuracy on global test data 52.584, Local accuracy on global train data 49.028, Local accuracy on local train data 66.196
Round  36, Devices participated 10, Average loss 0.986, Central accuracy on global test data 52.784, Local accuracy on global train data 50.496, Local accuracy on local train data 67.116
Round  37, Devices participated 10, Average loss 0.922, Central accuracy on global test data 53.185, Local accuracy on global train data 50.881, Local accuracy on local train data 69.304
Round  38, Devices participated 10, Average loss 1.057, Central accuracy on global test data 52.794, Local accuracy on global train data 49.541, Local accuracy on local train data 64.704
Round  39, Devices participated 10, Average loss 0.976, Central accuracy on global test data 52.895, Local accuracy on global train data 49.270, Local accuracy on local train data 67.092
Round  40, Devices participated 10, Average loss 0.912, Central accuracy on global test data 52.975, Local accuracy on global train data 50.808, Local accuracy on local train data 69.736
Round  41, Devices participated 10, Average loss 0.906, Central accuracy on global test data 53.385, Local accuracy on global train data 50.859, Local accuracy on local train data 70.356
Round  42, Devices participated 10, Average loss 0.974, Central accuracy on global test data 53.335, Local accuracy on global train data 50.664, Local accuracy on local train data 67.792
Round  43, Devices participated 10, Average loss 0.896, Central accuracy on global test data 53.716, Local accuracy on global train data 50.947, Local accuracy on local train data 70.720
Round  44, Devices participated 10, Average loss 0.948, Central accuracy on global test data 53.075, Local accuracy on global train data 51.428, Local accuracy on local train data 68.692
Round  45, Devices participated 10, Average loss 0.870, Central accuracy on global test data 52.915, Local accuracy on global train data 52.036, Local accuracy on local train data 71.380
Round  46, Devices participated 10, Average loss 0.954, Central accuracy on global test data 53.235, Local accuracy on global train data 52.290, Local accuracy on local train data 68.132
Round  47, Devices participated 10, Average loss 0.951, Central accuracy on global test data 52.684, Local accuracy on global train data 51.475, Local accuracy on local train data 68.456
Round  48, Devices participated 10, Average loss 0.898, Central accuracy on global test data 53.075, Local accuracy on global train data 52.007, Local accuracy on local train data 70.348
Round  49, Devices participated 10, Average loss 0.925, Central accuracy on global test data 53.005, Local accuracy on global train data 51.938, Local accuracy on local train data 69.904
Round  50, Devices participated 10, Average loss 0.883, Central accuracy on global test data 53.856, Local accuracy on global train data 52.849, Local accuracy on local train data 70.988
Round  51, Devices participated 10, Average loss 0.929, Central accuracy on global test data 53.826, Local accuracy on global train data 53.540, Local accuracy on local train data 69.484
Round  52, Devices participated 10, Average loss 0.905, Central accuracy on global test data 53.516, Local accuracy on global train data 52.412, Local accuracy on local train data 70.468
Round  53, Devices participated 10, Average loss 0.885, Central accuracy on global test data 53.305, Local accuracy on global train data 53.301, Local accuracy on local train data 70.752
Round  54, Devices participated 10, Average loss 0.928, Central accuracy on global test data 54.056, Local accuracy on global train data 52.566, Local accuracy on local train data 69.272
Round  55, Devices participated 10, Average loss 0.922, Central accuracy on global test data 54.067, Local accuracy on global train data 51.865, Local accuracy on local train data 70.020
Round  56, Devices participated 10, Average loss 0.925, Central accuracy on global test data 53.666, Local accuracy on global train data 52.073, Local accuracy on local train data 69.308
Round  57, Devices participated 10, Average loss 0.903, Central accuracy on global test data 53.886, Local accuracy on global train data 52.856, Local accuracy on local train data 69.696
Round  58, Devices participated 10, Average loss 0.918, Central accuracy on global test data 54.087, Local accuracy on global train data 52.361, Local accuracy on local train data 69.732
Round  59, Devices participated 10, Average loss 0.880, Central accuracy on global test data 54.097, Local accuracy on global train data 54.158, Local accuracy on local train data 71.060
Round  60, Devices participated 10, Average loss 0.883, Central accuracy on global test data 54.637, Local accuracy on global train data 53.345, Local accuracy on local train data 70.828
Round  61, Devices participated 10, Average loss 0.924, Central accuracy on global test data 54.497, Local accuracy on global train data 53.398, Local accuracy on local train data 69.568
Round  62, Devices participated 10, Average loss 0.880, Central accuracy on global test data 54.357, Local accuracy on global train data 54.077, Local accuracy on local train data 71.308
Round  63, Devices participated 10, Average loss 0.867, Central accuracy on global test data 54.497, Local accuracy on global train data 55.046, Local accuracy on local train data 71.444
Round  64, Devices participated 10, Average loss 0.891, Central accuracy on global test data 54.808, Local accuracy on global train data 53.965, Local accuracy on local train data 70.588
Round  65, Devices participated 10, Average loss 0.920, Central accuracy on global test data 55.098, Local accuracy on global train data 54.136, Local accuracy on local train data 69.628
Round  66, Devices participated 10, Average loss 0.894, Central accuracy on global test data 54.237, Local accuracy on global train data 53.845, Local accuracy on local train data 70.512
Round  67, Devices participated 10, Average loss 0.865, Central accuracy on global test data 54.878, Local accuracy on global train data 55.422, Local accuracy on local train data 70.772
Round  68, Devices participated 10, Average loss 0.850, Central accuracy on global test data 54.077, Local accuracy on global train data 55.386, Local accuracy on local train data 72.260
Round  69, Devices participated 10, Average loss 0.902, Central accuracy on global test data 54.297, Local accuracy on global train data 54.543, Local accuracy on local train data 70.848
Round  70, Devices participated 10, Average loss 0.859, Central accuracy on global test data 54.798, Local accuracy on global train data 55.051, Local accuracy on local train data 71.976
Round  71, Devices participated 10, Average loss 0.832, Central accuracy on global test data 55.118, Local accuracy on global train data 56.392, Local accuracy on local train data 72.360
Round  72, Devices participated 10, Average loss 0.884, Central accuracy on global test data 55.108, Local accuracy on global train data 54.397, Local accuracy on local train data 70.816
Round  73, Devices participated 10, Average loss 0.858, Central accuracy on global test data 55.489, Local accuracy on global train data 55.396, Local accuracy on local train data 71.588
Round  74, Devices participated 10, Average loss 0.827, Central accuracy on global test data 55.359, Local accuracy on global train data 55.583, Local accuracy on local train data 72.564
Round  75, Devices participated 10, Average loss 0.843, Central accuracy on global test data 54.978, Local accuracy on global train data 55.894, Local accuracy on local train data 71.972
Round  76, Devices participated 10, Average loss 0.802, Central accuracy on global test data 54.978, Local accuracy on global train data 56.084, Local accuracy on local train data 73.560
Round  77, Devices participated 10, Average loss 0.834, Central accuracy on global test data 55.128, Local accuracy on global train data 55.220, Local accuracy on local train data 72.416
Round  78, Devices participated 10, Average loss 0.822, Central accuracy on global test data 54.878, Local accuracy on global train data 55.742, Local accuracy on local train data 72.896
Round  79, Devices participated 10, Average loss 0.809, Central accuracy on global test data 55.148, Local accuracy on global train data 56.775, Local accuracy on local train data 72.992
Round  80, Devices participated 10, Average loss 0.823, Central accuracy on global test data 55.639, Local accuracy on global train data 57.219, Local accuracy on local train data 73.052
Round  81, Devices participated 10, Average loss 0.786, Central accuracy on global test data 56.090, Local accuracy on global train data 57.605, Local accuracy on local train data 74.000
Round  82, Devices participated 10, Average loss 0.811, Central accuracy on global test data 55.529, Local accuracy on global train data 56.562, Local accuracy on local train data 73.264
Round  83, Devices participated 10, Average loss 0.795, Central accuracy on global test data 55.589, Local accuracy on global train data 57.329, Local accuracy on local train data 73.636
Round  84, Devices participated 10, Average loss 0.787, Central accuracy on global test data 55.869, Local accuracy on global train data 56.960, Local accuracy on local train data 74.004
Round  85, Devices participated 10, Average loss 0.778, Central accuracy on global test data 56.200, Local accuracy on global train data 58.159, Local accuracy on local train data 74.120
Round  86, Devices participated 10, Average loss 0.804, Central accuracy on global test data 55.699, Local accuracy on global train data 57.432, Local accuracy on local train data 73.496
Round  87, Devices participated 10, Average loss 0.795, Central accuracy on global test data 56.260, Local accuracy on global train data 57.446, Local accuracy on local train data 73.988
Round  88, Devices participated 10, Average loss 0.790, Central accuracy on global test data 56.020, Local accuracy on global train data 58.484, Local accuracy on local train data 73.884
Round  89, Devices participated 10, Average loss 0.785, Central accuracy on global test data 56.280, Local accuracy on global train data 57.788, Local accuracy on local train data 74.024
Round  90, Devices participated 10, Average loss 0.793, Central accuracy on global test data 55.819, Local accuracy on global train data 57.346, Local accuracy on local train data 74.064
Round  91, Devices participated 10, Average loss 0.783, Central accuracy on global test data 56.280, Local accuracy on global train data 58.743, Local accuracy on local train data 73.984
Round  92, Devices participated 10, Average loss 0.777, Central accuracy on global test data 56.270, Local accuracy on global train data 57.898, Local accuracy on local train data 74.280
Round  93, Devices participated 10, Average loss 0.772, Central accuracy on global test data 56.050, Local accuracy on global train data 57.776, Local accuracy on local train data 74.540
Round  94, Devices participated 10, Average loss 0.748, Central accuracy on global test data 55.899, Local accuracy on global train data 58.782, Local accuracy on local train data 75.928
Round  95, Devices participated 10, Average loss 0.734, Central accuracy on global test data 56.290, Local accuracy on global train data 58.987, Local accuracy on local train data 76.292
Round  96, Devices participated 10, Average loss 0.761, Central accuracy on global test data 55.809, Local accuracy on global train data 59.827, Local accuracy on local train data 75.184
Round  97, Devices participated 10, Average loss 0.779, Central accuracy on global test data 56.000, Local accuracy on global train data 58.186, Local accuracy on local train data 74.668
Round  98, Devices participated 10, Average loss 0.749, Central accuracy on global test data 55.669, Local accuracy on global train data 59.197, Local accuracy on local train data 75.720
Round  99, Devices participated 10, Average loss 0.773, Central accuracy on global test data 56.320, Local accuracy on global train data 58.557, Local accuracy on local train data 74.820
Round 100, Devices participated 10, Average loss 0.765, Central accuracy on global test data 55.789, Local accuracy on global train data 58.855, Local accuracy on local train data 75.132
Round 101, Devices participated 10, Average loss 0.722, Central accuracy on global test data 55.589, Local accuracy on global train data 59.155, Local accuracy on local train data 76.552
Round 102, Devices participated 10, Average loss 0.712, Central accuracy on global test data 55.609, Local accuracy on global train data 59.314, Local accuracy on local train data 77.024
Round 103, Devices participated 10, Average loss 0.748, Central accuracy on global test data 56.050, Local accuracy on global train data 60.342, Local accuracy on local train data 75.440
Round 104, Devices participated 10, Average loss 0.771, Central accuracy on global test data 55.950, Local accuracy on global train data 59.517, Local accuracy on local train data 75.108
Round 105, Devices participated 10, Average loss 0.751, Central accuracy on global test data 56.410, Local accuracy on global train data 59.321, Local accuracy on local train data 75.340
Round 106, Devices participated 10, Average loss 0.726, Central accuracy on global test data 56.611, Local accuracy on global train data 59.443, Local accuracy on local train data 76.096
Round 107, Devices participated 10, Average loss 0.731, Central accuracy on global test data 56.320, Local accuracy on global train data 59.219, Local accuracy on local train data 76.524
Round 108, Devices participated 10, Average loss 0.744, Central accuracy on global test data 55.950, Local accuracy on global train data 60.493, Local accuracy on local train data 75.816
Round 109, Devices participated 10, Average loss 0.750, Central accuracy on global test data 56.140, Local accuracy on global train data 59.229, Local accuracy on local train data 75.740
Round 110, Devices participated 10, Average loss 0.757, Central accuracy on global test data 56.340, Local accuracy on global train data 61.025, Local accuracy on local train data 75.176
Round 111, Devices participated 10, Average loss 0.716, Central accuracy on global test data 56.070, Local accuracy on global train data 60.530, Local accuracy on local train data 76.664
Round 112, Devices participated 10, Average loss 0.700, Central accuracy on global test data 56.250, Local accuracy on global train data 60.796, Local accuracy on local train data 76.896
Round 113, Devices participated 10, Average loss 0.711, Central accuracy on global test data 56.130, Local accuracy on global train data 59.084, Local accuracy on local train data 77.004
Round 114, Devices participated 10, Average loss 0.707, Central accuracy on global test data 56.540, Local accuracy on global train data 61.138, Local accuracy on local train data 77.248
Round 115, Devices participated 10, Average loss 0.693, Central accuracy on global test data 56.550, Local accuracy on global train data 60.684, Local accuracy on local train data 77.504
Round 116, Devices participated 10, Average loss 0.696, Central accuracy on global test data 57.192, Local accuracy on global train data 60.625, Local accuracy on local train data 77.420
Round 117, Devices participated 10, Average loss 0.699, Central accuracy on global test data 56.500, Local accuracy on global train data 61.050, Local accuracy on local train data 77.712
Round 118, Devices participated 10, Average loss 0.706, Central accuracy on global test data 57.252, Local accuracy on global train data 61.321, Local accuracy on local train data 76.960
Round 119, Devices participated 10, Average loss 0.681, Central accuracy on global test data 56.811, Local accuracy on global train data 61.716, Local accuracy on local train data 77.828
Round 120, Devices participated 10, Average loss 0.709, Central accuracy on global test data 56.460, Local accuracy on global train data 61.333, Local accuracy on local train data 76.884
Round 121, Devices participated 10, Average loss 0.657, Central accuracy on global test data 56.891, Local accuracy on global train data 60.833, Local accuracy on local train data 78.872
Round 122, Devices participated 10, Average loss 0.672, Central accuracy on global test data 56.530, Local accuracy on global train data 61.951, Local accuracy on local train data 78.312
Round 123, Devices participated 10, Average loss 0.694, Central accuracy on global test data 56.581, Local accuracy on global train data 61.594, Local accuracy on local train data 77.844
Round 124, Devices participated 10, Average loss 0.694, Central accuracy on global test data 57.192, Local accuracy on global train data 61.729, Local accuracy on local train data 77.784
Round 125, Devices participated 10, Average loss 0.685, Central accuracy on global test data 57.322, Local accuracy on global train data 61.101, Local accuracy on local train data 78.332
Round 126, Devices participated 10, Average loss 0.655, Central accuracy on global test data 57.121, Local accuracy on global train data 62.625, Local accuracy on local train data 78.916
Round 127, Devices participated 10, Average loss 0.657, Central accuracy on global test data 57.512, Local accuracy on global train data 62.866, Local accuracy on local train data 79.060
Round 128, Devices participated 10, Average loss 0.671, Central accuracy on global test data 56.921, Local accuracy on global train data 61.123, Local accuracy on local train data 78.400
Round 129, Devices participated 10, Average loss 0.681, Central accuracy on global test data 57.151, Local accuracy on global train data 62.068, Local accuracy on local train data 78.320
Round 130, Devices participated 10, Average loss 0.673, Central accuracy on global test data 56.911, Local accuracy on global train data 63.494, Local accuracy on local train data 78.488
Round 131, Devices participated 10, Average loss 0.684, Central accuracy on global test data 56.540, Local accuracy on global train data 62.317, Local accuracy on local train data 78.168
Round 132, Devices participated 10, Average loss 0.678, Central accuracy on global test data 56.921, Local accuracy on global train data 63.037, Local accuracy on local train data 78.480
Round 133, Devices participated 10, Average loss 0.651, Central accuracy on global test data 57.362, Local accuracy on global train data 63.032, Local accuracy on local train data 79.356
Round 134, Devices participated 10, Average loss 0.685, Central accuracy on global test data 56.741, Local accuracy on global train data 61.863, Local accuracy on local train data 77.996
Round 135, Devices participated 10, Average loss 0.666, Central accuracy on global test data 57.071, Local accuracy on global train data 62.671, Local accuracy on local train data 78.736
Round 136, Devices participated 10, Average loss 0.690, Central accuracy on global test data 56.530, Local accuracy on global train data 60.688, Local accuracy on local train data 77.860
Round 137, Devices participated 10, Average loss 0.677, Central accuracy on global test data 56.721, Local accuracy on global train data 62.502, Local accuracy on local train data 78.232
Round 138, Devices participated 10, Average loss 0.653, Central accuracy on global test data 56.801, Local accuracy on global train data 62.788, Local accuracy on local train data 79.268
Round 139, Devices participated 10, Average loss 0.665, Central accuracy on global test data 57.141, Local accuracy on global train data 63.821, Local accuracy on local train data 78.688
Round 140, Devices participated 10, Average loss 0.662, Central accuracy on global test data 57.141, Local accuracy on global train data 61.958, Local accuracy on local train data 78.684
Round 141, Devices participated 10, Average loss 0.652, Central accuracy on global test data 56.701, Local accuracy on global train data 63.462, Local accuracy on local train data 79.400
Round 142, Devices participated 10, Average loss 0.633, Central accuracy on global test data 56.921, Local accuracy on global train data 62.903, Local accuracy on local train data 79.956
Round 143, Devices participated 10, Average loss 0.647, Central accuracy on global test data 56.470, Local accuracy on global train data 63.281, Local accuracy on local train data 79.284
Round 144, Devices participated 10, Average loss 0.614, Central accuracy on global test data 56.791, Local accuracy on global train data 63.008, Local accuracy on local train data 80.380
Round 145, Devices participated 10, Average loss 0.647, Central accuracy on global test data 56.691, Local accuracy on global train data 62.822, Local accuracy on local train data 79.276
Round 146, Devices participated 10, Average loss 0.634, Central accuracy on global test data 56.210, Local accuracy on global train data 63.083, Local accuracy on local train data 79.864
Round 147, Devices participated 10, Average loss 0.651, Central accuracy on global test data 56.601, Local accuracy on global train data 62.834, Local accuracy on local train data 79.156
Round 148, Devices participated 10, Average loss 0.622, Central accuracy on global test data 56.260, Local accuracy on global train data 63.877, Local accuracy on local train data 80.260
Round 149, Devices participated 10, Average loss 0.620, Central accuracy on global test data 56.480, Local accuracy on global train data 63.652, Local accuracy on local train data 80.332
Round 150, Devices participated 10, Average loss 0.633, Central accuracy on global test data 56.871, Local accuracy on global train data 63.618, Local accuracy on local train data 79.716
Round 151, Devices participated 10, Average loss 0.635, Central accuracy on global test data 56.530, Local accuracy on global train data 63.374, Local accuracy on local train data 79.680
Round 152, Devices participated 10, Average loss 0.621, Central accuracy on global test data 56.250, Local accuracy on global train data 63.557, Local accuracy on local train data 79.944
Round 153, Devices participated 10, Average loss 0.644, Central accuracy on global test data 56.751, Local accuracy on global train data 63.677, Local accuracy on local train data 79.764
Round 154, Devices participated 10, Average loss 0.640, Central accuracy on global test data 56.530, Local accuracy on global train data 63.262, Local accuracy on local train data 79.856
Round 155, Devices participated 10, Average loss 0.630, Central accuracy on global test data 56.430, Local accuracy on global train data 63.711, Local accuracy on local train data 79.760
Round 156, Devices participated 10, Average loss 0.614, Central accuracy on global test data 56.290, Local accuracy on global train data 64.414, Local accuracy on local train data 80.504
Round 157, Devices participated 10, Average loss 0.633, Central accuracy on global test data 56.671, Local accuracy on global train data 64.084, Local accuracy on local train data 79.784
Round 158, Devices participated 10, Average loss 0.598, Central accuracy on global test data 56.530, Local accuracy on global train data 64.216, Local accuracy on local train data 81.012
Round 159, Devices participated 10, Average loss 0.625, Central accuracy on global test data 56.911, Local accuracy on global train data 63.989, Local accuracy on local train data 79.788
Round 160, Devices participated 10, Average loss 0.660, Central accuracy on global test data 56.691, Local accuracy on global train data 64.084, Local accuracy on local train data 78.644
Round 161, Devices participated 10, Average loss 0.620, Central accuracy on global test data 56.120, Local accuracy on global train data 63.999, Local accuracy on local train data 79.948
Round 162, Devices participated 10, Average loss 0.604, Central accuracy on global test data 56.611, Local accuracy on global train data 63.987, Local accuracy on local train data 80.852
Round 163, Devices participated 10, Average loss 0.627, Central accuracy on global test data 56.060, Local accuracy on global train data 64.539, Local accuracy on local train data 79.864
Round 164, Devices participated 10, Average loss 0.621, Central accuracy on global test data 56.851, Local accuracy on global train data 64.866, Local accuracy on local train data 79.952
Round 165, Devices participated 10, Average loss 0.626, Central accuracy on global test data 57.252, Local accuracy on global train data 65.674, Local accuracy on local train data 80.052
Round 166, Devices participated 10, Average loss 0.637, Central accuracy on global test data 57.081, Local accuracy on global train data 63.821, Local accuracy on local train data 79.812
Round 167, Devices participated 10, Average loss 0.608, Central accuracy on global test data 57.131, Local accuracy on global train data 65.332, Local accuracy on local train data 80.532
Round 168, Devices participated 10, Average loss 0.595, Central accuracy on global test data 56.801, Local accuracy on global train data 64.839, Local accuracy on local train data 80.844
Round 169, Devices participated 10, Average loss 0.625, Central accuracy on global test data 56.971, Local accuracy on global train data 65.518, Local accuracy on local train data 80.132
Round 170, Devices participated 10, Average loss 0.614, Central accuracy on global test data 56.601, Local accuracy on global train data 64.006, Local accuracy on local train data 80.412
Round 171, Devices participated 10, Average loss 0.600, Central accuracy on global test data 56.591, Local accuracy on global train data 65.212, Local accuracy on local train data 81.064
Round 172, Devices participated 10, Average loss 0.612, Central accuracy on global test data 56.821, Local accuracy on global train data 63.689, Local accuracy on local train data 80.440
Round 173, Devices participated 10, Average loss 0.583, Central accuracy on global test data 56.480, Local accuracy on global train data 64.370, Local accuracy on local train data 81.272
Round 174, Devices participated 10, Average loss 0.614, Central accuracy on global test data 56.370, Local accuracy on global train data 65.098, Local accuracy on local train data 80.268
Round 175, Devices participated 10, Average loss 0.585, Central accuracy on global test data 56.881, Local accuracy on global train data 65.203, Local accuracy on local train data 81.304
Round 176, Devices participated 10, Average loss 0.594, Central accuracy on global test data 56.550, Local accuracy on global train data 65.620, Local accuracy on local train data 81.196
Round 177, Devices participated 10, Average loss 0.609, Central accuracy on global test data 56.951, Local accuracy on global train data 65.854, Local accuracy on local train data 80.584
Round 178, Devices participated 10, Average loss 0.586, Central accuracy on global test data 56.520, Local accuracy on global train data 66.228, Local accuracy on local train data 81.416
Round 179, Devices participated 10, Average loss 0.579, Central accuracy on global test data 56.370, Local accuracy on global train data 66.448, Local accuracy on local train data 81.564
Round 180, Devices participated 10, Average loss 0.587, Central accuracy on global test data 57.011, Local accuracy on global train data 66.428, Local accuracy on local train data 81.048
Round 181, Devices participated 10, Average loss 0.603, Central accuracy on global test data 56.510, Local accuracy on global train data 65.930, Local accuracy on local train data 80.628
Round 182, Devices participated 10, Average loss 0.597, Central accuracy on global test data 56.440, Local accuracy on global train data 65.657, Local accuracy on local train data 81.372
Round 183, Devices participated 10, Average loss 0.585, Central accuracy on global test data 56.631, Local accuracy on global train data 66.145, Local accuracy on local train data 81.504
Round 184, Devices participated 10, Average loss 0.604, Central accuracy on global test data 56.731, Local accuracy on global train data 66.194, Local accuracy on local train data 81.012
Round 185, Devices participated 10, Average loss 0.588, Central accuracy on global test data 56.911, Local accuracy on global train data 66.489, Local accuracy on local train data 81.284
Round 186, Devices participated 10, Average loss 0.605, Central accuracy on global test data 56.601, Local accuracy on global train data 65.266, Local accuracy on local train data 80.976
Round 187, Devices participated 10, Average loss 0.585, Central accuracy on global test data 56.661, Local accuracy on global train data 66.328, Local accuracy on local train data 81.016
Round 188, Devices participated 10, Average loss 0.604, Central accuracy on global test data 56.891, Local accuracy on global train data 66.433, Local accuracy on local train data 80.884
Round 189, Devices participated 10, Average loss 0.596, Central accuracy on global test data 56.661, Local accuracy on global train data 65.361, Local accuracy on local train data 80.884
Round 190, Devices participated 10, Average loss 0.556, Central accuracy on global test data 57.141, Local accuracy on global train data 67.266, Local accuracy on local train data 82.520
Round 191, Devices participated 10, Average loss 0.575, Central accuracy on global test data 56.701, Local accuracy on global train data 67.646, Local accuracy on local train data 81.560
Round 192, Devices participated 10, Average loss 0.587, Central accuracy on global test data 56.711, Local accuracy on global train data 66.199, Local accuracy on local train data 81.472
Round 193, Devices participated 10, Average loss 0.596, Central accuracy on global test data 56.340, Local accuracy on global train data 65.554, Local accuracy on local train data 81.216
Round 194, Devices participated 10, Average loss 0.581, Central accuracy on global test data 56.841, Local accuracy on global train data 67.324, Local accuracy on local train data 81.640
Round 195, Devices participated 10, Average loss 0.559, Central accuracy on global test data 56.851, Local accuracy on global train data 66.724, Local accuracy on local train data 82.692
Round 196, Devices participated 10, Average loss 0.596, Central accuracy on global test data 56.721, Local accuracy on global train data 66.753, Local accuracy on local train data 81.036
Round 197, Devices participated 10, Average loss 0.582, Central accuracy on global test data 57.202, Local accuracy on global train data 66.660, Local accuracy on local train data 81.552
Round 198, Devices participated 10, Average loss 0.601, Central accuracy on global test data 56.921, Local accuracy on global train data 65.913, Local accuracy on local train data 80.692
Round 199, Devices participated 10, Average loss 0.566, Central accuracy on global test data 57.352, Local accuracy on global train data 67.520, Local accuracy on local train data 82.088
