['main_fedlisa.py', '--dataset', 'mnist', '--model', 'mlp', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '1', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--opt_mode', '2', '--vr_mode', '0', '--screendump_file', 'log/perf1000_fedlisa_mnistnoniid_mlp_bs50ep1_opt2vr0.log']
2020-08-02 00:10:41.326232

Round   0, Devices participated 10, Average loss 1.787, Central accuracy on global test data 10.877, Local accuracy on global train data 20.352, Local accuracy on local train data 75.533
Round  39, Devices participated 10, Average loss 0.040, Central accuracy on global test data 93.870, Local accuracy on global train data 82.393, Local accuracy on local train data 98.767
Round  40, Devices participated 10, Average loss 0.065, Central accuracy on global test data 93.760, Local accuracy on global train data 85.413, Local accuracy on local train data 98.300
Round  41, Devices participated 10, Average loss 0.035, Central accuracy on global test data 93.099, Local accuracy on global train data 84.624, Local accuracy on local train data 99.017
Round  42, Devices participated 10, Average loss 0.035, Central accuracy on global test data 92.999, Local accuracy on global train data 84.473, Local accuracy on local train data 98.983
Round  43, Devices participated 10, Average loss 0.053, Central accuracy on global test data 94.091, Local accuracy on global train data 81.719, Local accuracy on local train data 98.300
Round  44, Devices participated 10, Average loss 0.037, Central accuracy on global test data 94.281, Local accuracy on global train data 83.640, Local accuracy on local train data 98.833
Round  45, Devices participated 10, Average loss 0.038, Central accuracy on global test data 94.972, Local accuracy on global train data 83.774, Local accuracy on local train data 98.850
Round  46, Devices participated 10, Average loss 0.040, Central accuracy on global test data 95.553, Local accuracy on global train data 84.133, Local accuracy on local train data 98.967
Round  47, Devices participated 10, Average loss 0.038, Central accuracy on global test data 95.833, Local accuracy on global train data 86.416, Local accuracy on local train data 98.833
Round  48, Devices participated 10, Average loss 0.045, Central accuracy on global test data 92.528, Local accuracy on global train data 82.507, Local accuracy on local train data 98.633
Round  49, Devices participated 10, Average loss 0.174, Central accuracy on global test data 94.762, Local accuracy on global train data 81.250, Local accuracy on local train data 97.167
Round  50, Devices participated 10, Average loss 0.034, Central accuracy on global test data 95.843, Local accuracy on global train data 86.738, Local accuracy on local train data 98.933
Round  51, Devices participated 10, Average loss 0.036, Central accuracy on global test data 95.743, Local accuracy on global train data 85.654, Local accuracy on local train data 98.900
Round  52, Devices participated 10, Average loss 0.024, Central accuracy on global test data 94.872, Local accuracy on global train data 85.200, Local accuracy on local train data 99.250
Round  53, Devices participated 10, Average loss 0.029, Central accuracy on global test data 95.232, Local accuracy on global train data 88.179, Local accuracy on local train data 99.117
Round  54, Devices participated 10, Average loss 0.027, Central accuracy on global test data 96.104, Local accuracy on global train data 87.461, Local accuracy on local train data 99.167
Round  55, Devices participated 10, Average loss 0.025, Central accuracy on global test data 95.984, Local accuracy on global train data 87.036, Local accuracy on local train data 99.183
Round  56, Devices participated 10, Average loss 0.053, Central accuracy on global test data 96.224, Local accuracy on global train data 82.937, Local accuracy on local train data 98.550
Round  57, Devices participated 10, Average loss 0.043, Central accuracy on global test data 95.994, Local accuracy on global train data 88.767, Local accuracy on local train data 98.633
Round  58, Devices participated 10, Average loss 0.026, Central accuracy on global test data 95.984, Local accuracy on global train data 87.480, Local accuracy on local train data 98.983
Round  59, Devices participated 10, Average loss 0.027, Central accuracy on global test data 96.334, Local accuracy on global train data 89.126, Local accuracy on local train data 99.133
Round  60, Devices participated 10, Average loss 0.080, Central accuracy on global test data 74.379, Local accuracy on global train data 88.557, Local accuracy on local train data 98.283
Round  61, Devices participated 10, Average loss 0.290, Central accuracy on global test data 93.770, Local accuracy on global train data 65.525, Local accuracy on local train data 96.033
Round  62, Devices participated 10, Average loss 0.033, Central accuracy on global test data 95.563, Local accuracy on global train data 87.410, Local accuracy on local train data 98.900
Round  63, Devices participated 10, Average loss 0.033, Central accuracy on global test data 96.204, Local accuracy on global train data 86.819, Local accuracy on local train data 99.000
Round  64, Devices participated 10, Average loss 0.023, Central accuracy on global test data 96.284, Local accuracy on global train data 91.057, Local accuracy on local train data 99.200
Round  65, Devices participated 10, Average loss 0.024, Central accuracy on global test data 96.364, Local accuracy on global train data 88.250, Local accuracy on local train data 99.217
Round  66, Devices participated 10, Average loss 0.025, Central accuracy on global test data 96.565, Local accuracy on global train data 87.314, Local accuracy on local train data 99.233
Round  67, Devices participated 10, Average loss 0.021, Central accuracy on global test data 96.524, Local accuracy on global train data 88.914, Local accuracy on local train data 99.300
Round  68, Devices participated 10, Average loss 0.030, Central accuracy on global test data 96.474, Local accuracy on global train data 88.433, Local accuracy on local train data 99.067
Round  69, Devices participated 10, Average loss 0.015, Central accuracy on global test data 96.164, Local accuracy on global train data 90.137, Local accuracy on local train data 99.633
Round  70, Devices participated 10, Average loss 0.024, Central accuracy on global test data 94.431, Local accuracy on global train data 92.324, Local accuracy on local train data 99.300
Round  71, Devices participated 10, Average loss 0.032, Central accuracy on global test data 95.883, Local accuracy on global train data 87.864, Local accuracy on local train data 98.967
Round  72, Devices participated 10, Average loss 0.023, Central accuracy on global test data 96.665, Local accuracy on global train data 87.388, Local accuracy on local train data 99.300
Round  73, Devices participated 10, Average loss 0.023, Central accuracy on global test data 96.795, Local accuracy on global train data 90.823, Local accuracy on local train data 99.283
Round  74, Devices participated 10, Average loss 0.189, Central accuracy on global test data 95.042, Local accuracy on global train data 86.104, Local accuracy on local train data 97.350
Round  75, Devices participated 10, Average loss 0.028, Central accuracy on global test data 96.334, Local accuracy on global train data 88.704, Local accuracy on local train data 99.117
Round  76, Devices participated 10, Average loss 0.018, Central accuracy on global test data 96.544, Local accuracy on global train data 91.477, Local accuracy on local train data 99.567
Round  77, Devices participated 10, Average loss 0.167, Central accuracy on global test data 91.186, Local accuracy on global train data 90.403, Local accuracy on local train data 98.000
Round  78, Devices participated 10, Average loss 0.035, Central accuracy on global test data 94.892, Local accuracy on global train data 76.248, Local accuracy on local train data 99.017
Round  79, Devices participated 10, Average loss 0.308, Central accuracy on global test data 77.614, Local accuracy on global train data 85.234, Local accuracy on local train data 96.683
Round  80, Devices participated 10, Average loss 0.124, Central accuracy on global test data 94.661, Local accuracy on global train data 68.579, Local accuracy on local train data 97.367
Round  81, Devices participated 10, Average loss 0.027, Central accuracy on global test data 96.665, Local accuracy on global train data 87.986, Local accuracy on local train data 99.183
Round  82, Devices participated 10, Average loss 0.017, Central accuracy on global test data 96.745, Local accuracy on global train data 92.161, Local accuracy on local train data 99.483
Round  83, Devices participated 10, Average loss 0.026, Central accuracy on global test data 96.845, Local accuracy on global train data 89.558, Local accuracy on local train data 99.250
Round  84, Devices participated 10, Average loss 0.019, Central accuracy on global test data 95.833, Local accuracy on global train data 92.764, Local accuracy on local train data 99.500
Round  85, Devices participated 10, Average loss 0.018, Central accuracy on global test data 96.715, Local accuracy on global train data 90.439, Local accuracy on local train data 99.467
Round  86, Devices participated 10, Average loss 0.146, Central accuracy on global test data 94.291, Local accuracy on global train data 89.917, Local accuracy on local train data 97.650
Round  87, Devices participated 10, Average loss 0.199, Central accuracy on global test data 95.052, Local accuracy on global train data 84.844, Local accuracy on local train data 97.450
Round  88, Devices participated 10, Average loss 0.200, Central accuracy on global test data 93.019, Local accuracy on global train data 85.767, Local accuracy on local train data 97.317
Round  89, Devices participated 10, Average loss 0.031, Central accuracy on global test data 95.903, Local accuracy on global train data 86.934, Local accuracy on local train data 99.017
Round  90, Devices participated 10, Average loss 0.019, Central accuracy on global test data 94.732, Local accuracy on global train data 91.311, Local accuracy on local train data 99.450
Round  91, Devices participated 10, Average loss 0.019, Central accuracy on global test data 96.404, Local accuracy on global train data 89.753, Local accuracy on local train data 99.483
Round  92, Devices participated 10, Average loss 0.018, Central accuracy on global test data 94.571, Local accuracy on global train data 92.188, Local accuracy on local train data 99.367
Round  93, Devices participated 10, Average loss 0.093, Central accuracy on global test data 92.167, Local accuracy on global train data 87.498, Local accuracy on local train data 98.600
Round  94, Devices participated 10, Average loss 0.022, Central accuracy on global test data 96.414, Local accuracy on global train data 87.434, Local accuracy on local train data 99.217
Round  95, Devices participated 10, Average loss 0.015, Central accuracy on global test data 96.534, Local accuracy on global train data 92.708, Local accuracy on local train data 99.483
Round  96, Devices participated 10, Average loss 0.020, Central accuracy on global test data 96.464, Local accuracy on global train data 92.087, Local accuracy on local train data 99.383
Round  97, Devices participated 10, Average loss 0.209, Central accuracy on global test data 95.623, Local accuracy on global train data 88.032, Local accuracy on local train data 96.867
Round  98, Devices participated 10, Average loss 0.017, Central accuracy on global test data 96.414, Local accuracy on global train data 91.511, Local accuracy on local train data 99.450
Round  99, Devices participated 10, Average loss 0.014, Central accuracy on global test data 92.829, Local accuracy on global train data 92.751, Local accuracy on local train data 99.550
Round 100, Devices participated 10, Average loss 0.037, Central accuracy on global test data 96.775, Local accuracy on global train data 86.870, Local accuracy on local train data 98.867
Round 101, Devices participated 10, Average loss 0.018, Central accuracy on global test data 96.825, Local accuracy on global train data 92.344, Local accuracy on local train data 99.400
Round 102, Devices participated 10, Average loss 0.013, Central accuracy on global test data 97.005, Local accuracy on global train data 91.677, Local accuracy on local train data 99.600
Round 103, Devices participated 10, Average loss 0.014, Central accuracy on global test data 96.965, Local accuracy on global train data 91.697, Local accuracy on local train data 99.683
Round 104, Devices participated 10, Average loss 0.014, Central accuracy on global test data 96.745, Local accuracy on global train data 93.062, Local accuracy on local train data 99.650
Round 105, Devices participated 10, Average loss 0.017, Central accuracy on global test data 96.815, Local accuracy on global train data 92.390, Local accuracy on local train data 99.517
Round 106, Devices participated 10, Average loss 0.019, Central accuracy on global test data 96.935, Local accuracy on global train data 91.755, Local accuracy on local train data 99.417
Round 107, Devices participated 10, Average loss 0.014, Central accuracy on global test data 96.835, Local accuracy on global train data 93.240, Local accuracy on local train data 99.600
Round 108, Devices participated 10, Average loss 0.016, Central accuracy on global test data 96.845, Local accuracy on global train data 91.726, Local accuracy on local train data 99.617
Round 109, Devices participated 10, Average loss 0.100, Central accuracy on global test data 95.643, Local accuracy on global train data 92.573, Local accuracy on local train data 98.117
Round 110, Devices participated 10, Average loss 0.016, Central accuracy on global test data 96.775, Local accuracy on global train data 91.946, Local accuracy on local train data 99.467
Round 111, Devices participated 10, Average loss 0.014, Central accuracy on global test data 97.095, Local accuracy on global train data 92.849, Local accuracy on local train data 99.550
Round 112, Devices participated 10, Average loss 0.072, Central accuracy on global test data 94.291, Local accuracy on global train data 91.936, Local accuracy on local train data 98.667
Round 113, Devices participated 10, Average loss 0.021, Central accuracy on global test data 97.025, Local accuracy on global train data 91.067, Local accuracy on local train data 99.350
Round 114, Devices participated 10, Average loss 0.014, Central accuracy on global test data 96.855, Local accuracy on global train data 95.254, Local accuracy on local train data 99.667
Round 115, Devices participated 10, Average loss 0.017, Central accuracy on global test data 96.805, Local accuracy on global train data 93.171, Local accuracy on local train data 99.500
Round 116, Devices participated 10, Average loss 0.010, Central accuracy on global test data 97.095, Local accuracy on global train data 94.221, Local accuracy on local train data 99.733
Round 117, Devices participated 10, Average loss 0.014, Central accuracy on global test data 96.875, Local accuracy on global train data 94.236, Local accuracy on local train data 99.500
Round 118, Devices participated 10, Average loss 0.018, Central accuracy on global test data 97.085, Local accuracy on global train data 91.887, Local accuracy on local train data 99.500
Round 119, Devices participated 10, Average loss 0.011, Central accuracy on global test data 96.945, Local accuracy on global train data 94.541, Local accuracy on local train data 99.683
Round 120, Devices participated 10, Average loss 0.010, Central accuracy on global test data 96.925, Local accuracy on global train data 93.721, Local accuracy on local train data 99.717
Round 121, Devices participated 10, Average loss 0.014, Central accuracy on global test data 96.915, Local accuracy on global train data 92.029, Local accuracy on local train data 99.567
Round 122, Devices participated 10, Average loss 0.012, Central accuracy on global test data 97.155, Local accuracy on global train data 95.176, Local accuracy on local train data 99.667
Round 123, Devices participated 10, Average loss 0.014, Central accuracy on global test data 96.615, Local accuracy on global train data 94.390, Local accuracy on local train data 99.633
Round 124, Devices participated 10, Average loss 0.012, Central accuracy on global test data 97.115, Local accuracy on global train data 94.028, Local accuracy on local train data 99.733
Round 125, Devices participated 10, Average loss 0.012, Central accuracy on global test data 96.194, Local accuracy on global train data 93.196, Local accuracy on local train data 99.683
Round 126, Devices participated 10, Average loss 0.012, Central accuracy on global test data 96.825, Local accuracy on global train data 92.812, Local accuracy on local train data 99.733
Round 127, Devices participated 10, Average loss 0.014, Central accuracy on global test data 84.305, Local accuracy on global train data 94.050, Local accuracy on local train data 99.567
Round 128, Devices participated 10, Average loss 0.562, Central accuracy on global test data 97.196, Local accuracy on global train data 63.213, Local accuracy on local train data 94.900
Round 129, Devices participated 10, Average loss 0.013, Central accuracy on global test data 97.095, Local accuracy on global train data 94.763, Local accuracy on local train data 99.617
Round 130, Devices participated 10, Average loss 0.171, Central accuracy on global test data 96.765, Local accuracy on global train data 92.649, Local accuracy on local train data 97.600
Round 131, Devices participated 10, Average loss 0.013, Central accuracy on global test data 97.125, Local accuracy on global train data 93.320, Local accuracy on local train data 99.667
Round 132, Devices participated 10, Average loss 0.046, Central accuracy on global test data 95.633, Local accuracy on global train data 95.173, Local accuracy on local train data 98.750
Round 133, Devices participated 10, Average loss 0.019, Central accuracy on global test data 97.045, Local accuracy on global train data 90.776, Local accuracy on local train data 99.417
Round 134, Devices participated 10, Average loss 0.182, Central accuracy on global test data 82.111, Local accuracy on global train data 91.284, Local accuracy on local train data 97.817
Round 135, Devices participated 10, Average loss 0.254, Central accuracy on global test data 96.725, Local accuracy on global train data 65.674, Local accuracy on local train data 95.733
Round 136, Devices participated 10, Average loss 0.012, Central accuracy on global test data 97.256, Local accuracy on global train data 94.404, Local accuracy on local train data 99.667
Round 137, Devices participated 10, Average loss 0.011, Central accuracy on global test data 97.045, Local accuracy on global train data 94.995, Local accuracy on local train data 99.717
Round 138, Devices participated 10, Average loss 0.010, Central accuracy on global test data 96.785, Local accuracy on global train data 95.793, Local accuracy on local train data 99.750
Round 139, Devices participated 10, Average loss 0.013, Central accuracy on global test data 96.725, Local accuracy on global train data 94.949, Local accuracy on local train data 99.783
Round 140, Devices participated 10, Average loss 0.014, Central accuracy on global test data 96.565, Local accuracy on global train data 93.591, Local accuracy on local train data 99.617
Round 141, Devices participated 10, Average loss 0.010, Central accuracy on global test data 97.055, Local accuracy on global train data 94.502, Local accuracy on local train data 99.717
Round 142, Devices participated 10, Average loss 0.239, Central accuracy on global test data 86.088, Local accuracy on global train data 90.208, Local accuracy on local train data 97.183
Round 143, Devices participated 10, Average loss 0.087, Central accuracy on global test data 96.735, Local accuracy on global train data 76.421, Local accuracy on local train data 97.967
Round 144, Devices participated 10, Average loss 0.015, Central accuracy on global test data 97.125, Local accuracy on global train data 94.214, Local accuracy on local train data 99.483
Round 145, Devices participated 10, Average loss 0.012, Central accuracy on global test data 97.296, Local accuracy on global train data 93.630, Local accuracy on local train data 99.650
Round 146, Devices participated 10, Average loss 0.010, Central accuracy on global test data 97.416, Local accuracy on global train data 95.259, Local accuracy on local train data 99.650
Round 147, Devices participated 10, Average loss 0.014, Central accuracy on global test data 97.486, Local accuracy on global train data 95.361, Local accuracy on local train data 99.633
Round 148, Devices participated 10, Average loss 0.009, Central accuracy on global test data 97.326, Local accuracy on global train data 95.957, Local accuracy on local train data 99.783
Round 149, Devices participated 10, Average loss 0.014, Central accuracy on global test data 97.185, Local accuracy on global train data 95.281, Local accuracy on local train data 99.567
Round 150, Devices participated 10, Average loss 0.009, Central accuracy on global test data 97.175, Local accuracy on global train data 95.444, Local accuracy on local train data 99.650
Round 151, Devices participated 10, Average loss 0.010, Central accuracy on global test data 96.905, Local accuracy on global train data 94.631, Local accuracy on local train data 99.767
Round 152, Devices participated 10, Average loss 0.009, Central accuracy on global test data 97.065, Local accuracy on global train data 95.271, Local accuracy on local train data 99.817
Round 153, Devices participated 10, Average loss 0.007, Central accuracy on global test data 97.256, Local accuracy on global train data 95.508, Local accuracy on local train data 99.817
Round 154, Devices participated 10, Average loss 0.011, Central accuracy on global test data 97.326, Local accuracy on global train data 94.636, Local accuracy on local train data 99.650
Round 155, Devices participated 10, Average loss 0.010, Central accuracy on global test data 97.416, Local accuracy on global train data 94.963, Local accuracy on local train data 99.667
Round 156, Devices participated 10, Average loss 0.008, Central accuracy on global test data 97.366, Local accuracy on global train data 95.400, Local accuracy on local train data 99.767
Round 157, Devices participated 10, Average loss 0.010, Central accuracy on global test data 97.336, Local accuracy on global train data 95.964, Local accuracy on local train data 99.700
Round 158, Devices participated 10, Average loss 0.008, Central accuracy on global test data 97.466, Local accuracy on global train data 95.295, Local accuracy on local train data 99.767
Round 159, Devices participated 10, Average loss 0.007, Central accuracy on global test data 97.346, Local accuracy on global train data 94.639, Local accuracy on local train data 99.783
Round 160, Devices participated 10, Average loss 0.012, Central accuracy on global test data 97.356, Local accuracy on global train data 94.944, Local accuracy on local train data 99.700
Round 161, Devices participated 10, Average loss 0.009, Central accuracy on global test data 97.085, Local accuracy on global train data 95.806, Local accuracy on local train data 99.850
Round 162, Devices participated 10, Average loss 0.010, Central accuracy on global test data 97.206, Local accuracy on global train data 95.042, Local accuracy on local train data 99.750
Round 163, Devices participated 10, Average loss 0.185, Central accuracy on global test data 80.759, Local accuracy on global train data 92.410, Local accuracy on local train data 98.317
Round 164, Devices participated 10, Average loss 0.696, Central accuracy on global test data 93.289, Local accuracy on global train data 64.070, Local accuracy on local train data 95.200
Round 165, Devices participated 10, Average loss 0.030, Central accuracy on global test data 94.151, Local accuracy on global train data 87.039, Local accuracy on local train data 99.033
Round 166, Devices participated 10, Average loss 0.053, Central accuracy on global test data 97.055, Local accuracy on global train data 87.166, Local accuracy on local train data 98.750
Round 167, Devices participated 10, Average loss 0.011, Central accuracy on global test data 97.376, Local accuracy on global train data 95.991, Local accuracy on local train data 99.717
Round 168, Devices participated 10, Average loss 0.009, Central accuracy on global test data 97.456, Local accuracy on global train data 94.807, Local accuracy on local train data 99.750
Round 169, Devices participated 10, Average loss 0.043, Central accuracy on global test data 94.521, Local accuracy on global train data 91.033, Local accuracy on local train data 99.233
Round 170, Devices participated 10, Average loss 0.018, Central accuracy on global test data 97.266, Local accuracy on global train data 93.164, Local accuracy on local train data 99.367
Round 171, Devices participated 10, Average loss 0.011, Central accuracy on global test data 97.165, Local accuracy on global train data 95.266, Local accuracy on local train data 99.700
Round 172, Devices participated 10, Average loss 0.008, Central accuracy on global test data 97.396, Local accuracy on global train data 96.772, Local accuracy on local train data 99.767
Round 173, Devices participated 10, Average loss 0.008, Central accuracy on global test data 97.506, Local accuracy on global train data 95.908, Local accuracy on local train data 99.833
Round 174, Devices participated 10, Average loss 0.009, Central accuracy on global test data 97.426, Local accuracy on global train data 95.659, Local accuracy on local train data 99.717
Round 175, Devices participated 10, Average loss 0.008, Central accuracy on global test data 97.396, Local accuracy on global train data 95.840, Local accuracy on local train data 99.817
Round 176, Devices participated 10, Average loss 0.010, Central accuracy on global test data 97.396, Local accuracy on global train data 96.887, Local accuracy on local train data 99.733
Round 177, Devices participated 10, Average loss 0.008, Central accuracy on global test data 97.286, Local accuracy on global train data 96.868, Local accuracy on local train data 99.783
Round 178, Devices participated 10, Average loss 0.007, Central accuracy on global test data 97.456, Local accuracy on global train data 96.628, Local accuracy on local train data 99.800
Round 179, Devices participated 10, Average loss 0.175, Central accuracy on global test data 84.866, Local accuracy on global train data 93.345, Local accuracy on local train data 98.183
Round 180, Devices participated 10, Average loss 0.072, Central accuracy on global test data 96.004, Local accuracy on global train data 76.147, Local accuracy on local train data 98.400
Round 181, Devices participated 10, Average loss 0.222, Central accuracy on global test data 96.795, Local accuracy on global train data 92.300, Local accuracy on local train data 97.833
Round 182, Devices participated 10, Average loss 0.010, Central accuracy on global test data 97.085, Local accuracy on global train data 96.631, Local accuracy on local train data 99.700
Round 183, Devices participated 10, Average loss 0.008, Central accuracy on global test data 97.085, Local accuracy on global train data 96.787, Local accuracy on local train data 99.800
Round 184, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.705, Local accuracy on global train data 96.460, Local accuracy on local train data 99.783
Round 185, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.985, Local accuracy on global train data 96.135, Local accuracy on local train data 99.783
Round 186, Devices participated 10, Average loss 0.006, Central accuracy on global test data 97.396, Local accuracy on global train data 96.707, Local accuracy on local train data 99.833
Round 187, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.436, Local accuracy on global train data 97.749, Local accuracy on local train data 99.900
Round 188, Devices participated 10, Average loss 0.012, Central accuracy on global test data 97.175, Local accuracy on global train data 95.007, Local accuracy on local train data 99.700
Round 189, Devices participated 10, Average loss 0.016, Central accuracy on global test data 97.015, Local accuracy on global train data 94.641, Local accuracy on local train data 99.550
Round 190, Devices participated 10, Average loss 0.008, Central accuracy on global test data 97.135, Local accuracy on global train data 96.226, Local accuracy on local train data 99.767
Round 191, Devices participated 10, Average loss 0.090, Central accuracy on global test data 81.901, Local accuracy on global train data 93.669, Local accuracy on local train data 98.967
Round 192, Devices participated 10, Average loss 0.113, Central accuracy on global test data 96.935, Local accuracy on global train data 66.240, Local accuracy on local train data 97.667
Round 193, Devices participated 10, Average loss 0.009, Central accuracy on global test data 97.366, Local accuracy on global train data 95.828, Local accuracy on local train data 99.750
Round 194, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.416, Local accuracy on global train data 97.432, Local accuracy on local train data 99.867
Round 195, Devices participated 10, Average loss 0.008, Central accuracy on global test data 97.326, Local accuracy on global train data 96.357, Local accuracy on local train data 99.817
Round 196, Devices participated 10, Average loss 0.006, Central accuracy on global test data 97.296, Local accuracy on global train data 96.465, Local accuracy on local train data 99.817
Round 197, Devices participated 10, Average loss 0.007, Central accuracy on global test data 97.346, Local accuracy on global train data 95.876, Local accuracy on local train data 99.867
Round 198, Devices participated 10, Average loss 0.116, Central accuracy on global test data 96.935, Local accuracy on global train data 95.554, Local accuracy on local train data 98.533
Round 199, Devices participated 10, Average loss 0.006, Central accuracy on global test data 97.316, Local accuracy on global train data 96.821, Local accuracy on local train data 99.817
