['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '1', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--qn_mode', '0', '--opt_mode', '2', '--vr_mode', '1', '--screendump_file', 'log/perf1000_fedlisa_cifariid_lenet5_bs50ep1_opt2vr1_qn0.log']
2020-08-01 16:16:39.372819

Round   0, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.286, Local accuracy on global train data 10.486, Local accuracy on local train data 10.060
Round  43, Devices participated 10, Average loss 1.405, Central accuracy on global test data 50.831, Local accuracy on global train data 50.764, Local accuracy on local train data 49.920
Round  44, Devices participated 10, Average loss 1.415, Central accuracy on global test data 52.224, Local accuracy on global train data 51.504, Local accuracy on local train data 49.420
Round  45, Devices participated 10, Average loss 1.400, Central accuracy on global test data 51.222, Local accuracy on global train data 52.446, Local accuracy on local train data 50.200
Round  46, Devices participated 10, Average loss 1.408, Central accuracy on global test data 52.464, Local accuracy on global train data 52.844, Local accuracy on local train data 49.540
Round  47, Devices participated 10, Average loss 1.367, Central accuracy on global test data 51.292, Local accuracy on global train data 52.209, Local accuracy on local train data 51.160
Round  48, Devices participated 10, Average loss 1.386, Central accuracy on global test data 52.384, Local accuracy on global train data 51.340, Local accuracy on local train data 50.600
Round  49, Devices participated 10, Average loss 1.391, Central accuracy on global test data 52.484, Local accuracy on global train data 52.505, Local accuracy on local train data 51.000
Round  50, Devices participated 10, Average loss 1.335, Central accuracy on global test data 53.005, Local accuracy on global train data 53.096, Local accuracy on local train data 52.220
Round  51, Devices participated 10, Average loss 1.385, Central accuracy on global test data 53.365, Local accuracy on global train data 54.431, Local accuracy on local train data 51.320
Round  52, Devices participated 10, Average loss 1.359, Central accuracy on global test data 53.976, Local accuracy on global train data 53.491, Local accuracy on local train data 50.840
Round  53, Devices participated 10, Average loss 1.350, Central accuracy on global test data 54.277, Local accuracy on global train data 54.712, Local accuracy on local train data 51.780
Round  54, Devices participated 10, Average loss 1.346, Central accuracy on global test data 54.778, Local accuracy on global train data 54.258, Local accuracy on local train data 53.120
Round  55, Devices participated 10, Average loss 1.318, Central accuracy on global test data 53.906, Local accuracy on global train data 55.432, Local accuracy on local train data 52.920
Round  56, Devices participated 10, Average loss 1.344, Central accuracy on global test data 54.998, Local accuracy on global train data 54.629, Local accuracy on local train data 51.700
Round  57, Devices participated 10, Average loss 1.320, Central accuracy on global test data 54.097, Local accuracy on global train data 55.608, Local accuracy on local train data 53.920
Round  58, Devices participated 10, Average loss 1.330, Central accuracy on global test data 55.018, Local accuracy on global train data 54.138, Local accuracy on local train data 52.540
Round  59, Devices participated 10, Average loss 1.319, Central accuracy on global test data 55.148, Local accuracy on global train data 55.786, Local accuracy on local train data 52.600
Round  60, Devices participated 10, Average loss 1.292, Central accuracy on global test data 54.948, Local accuracy on global train data 55.732, Local accuracy on local train data 54.340
Round  61, Devices participated 10, Average loss 1.320, Central accuracy on global test data 55.960, Local accuracy on global train data 56.321, Local accuracy on local train data 53.720
Round  62, Devices participated 10, Average loss 1.298, Central accuracy on global test data 55.198, Local accuracy on global train data 55.999, Local accuracy on local train data 53.600
Round  63, Devices participated 10, Average loss 1.303, Central accuracy on global test data 54.968, Local accuracy on global train data 57.415, Local accuracy on local train data 53.780
Round  64, Devices participated 10, Average loss 1.273, Central accuracy on global test data 56.060, Local accuracy on global train data 57.625, Local accuracy on local train data 55.100
Round  65, Devices participated 10, Average loss 1.283, Central accuracy on global test data 56.560, Local accuracy on global train data 57.329, Local accuracy on local train data 53.700
Round  66, Devices participated 10, Average loss 1.271, Central accuracy on global test data 56.460, Local accuracy on global train data 57.114, Local accuracy on local train data 55.360
Round  67, Devices participated 10, Average loss 1.270, Central accuracy on global test data 56.210, Local accuracy on global train data 57.639, Local accuracy on local train data 54.340
Round  68, Devices participated 10, Average loss 1.267, Central accuracy on global test data 56.050, Local accuracy on global train data 58.242, Local accuracy on local train data 55.000
Round  69, Devices participated 10, Average loss 1.286, Central accuracy on global test data 56.871, Local accuracy on global train data 58.215, Local accuracy on local train data 55.260
Round  70, Devices participated 10, Average loss 1.253, Central accuracy on global test data 56.510, Local accuracy on global train data 57.676, Local accuracy on local train data 56.720
Round  71, Devices participated 10, Average loss 1.244, Central accuracy on global test data 56.210, Local accuracy on global train data 58.269, Local accuracy on local train data 55.240
Round  72, Devices participated 10, Average loss 1.229, Central accuracy on global test data 57.452, Local accuracy on global train data 58.555, Local accuracy on local train data 56.460
Round  73, Devices participated 10, Average loss 1.242, Central accuracy on global test data 57.372, Local accuracy on global train data 59.021, Local accuracy on local train data 56.580
Round  74, Devices participated 10, Average loss 1.251, Central accuracy on global test data 57.512, Local accuracy on global train data 58.538, Local accuracy on local train data 55.700
Round  75, Devices participated 10, Average loss 1.233, Central accuracy on global test data 57.552, Local accuracy on global train data 59.355, Local accuracy on local train data 56.080
Round  76, Devices participated 10, Average loss 1.201, Central accuracy on global test data 57.883, Local accuracy on global train data 59.104, Local accuracy on local train data 57.060
Round  77, Devices participated 10, Average loss 1.218, Central accuracy on global test data 57.171, Local accuracy on global train data 59.233, Local accuracy on local train data 56.680
Round  78, Devices participated 10, Average loss 1.226, Central accuracy on global test data 58.113, Local accuracy on global train data 60.278, Local accuracy on local train data 56.620
Round  79, Devices participated 10, Average loss 1.202, Central accuracy on global test data 56.981, Local accuracy on global train data 59.927, Local accuracy on local train data 57.260
Round  80, Devices participated 10, Average loss 1.247, Central accuracy on global test data 57.572, Local accuracy on global train data 59.575, Local accuracy on local train data 56.640
Round  81, Devices participated 10, Average loss 1.198, Central accuracy on global test data 56.901, Local accuracy on global train data 59.839, Local accuracy on local train data 57.680
Round  82, Devices participated 10, Average loss 1.209, Central accuracy on global test data 57.883, Local accuracy on global train data 60.210, Local accuracy on local train data 58.180
Round  83, Devices participated 10, Average loss 1.198, Central accuracy on global test data 57.532, Local accuracy on global train data 60.891, Local accuracy on local train data 57.920
Round  84, Devices participated 10, Average loss 1.180, Central accuracy on global test data 58.303, Local accuracy on global train data 61.128, Local accuracy on local train data 57.620
Round  85, Devices participated 10, Average loss 1.193, Central accuracy on global test data 56.070, Local accuracy on global train data 60.562, Local accuracy on local train data 59.160
Round  86, Devices participated 10, Average loss 1.206, Central accuracy on global test data 58.303, Local accuracy on global train data 61.123, Local accuracy on local train data 56.720
Round  87, Devices participated 10, Average loss 1.172, Central accuracy on global test data 53.045, Local accuracy on global train data 61.406, Local accuracy on local train data 58.680
Round  88, Devices participated 10, Average loss 1.220, Central accuracy on global test data 58.864, Local accuracy on global train data 60.566, Local accuracy on local train data 56.760
Round  89, Devices participated 10, Average loss 1.183, Central accuracy on global test data 57.562, Local accuracy on global train data 61.550, Local accuracy on local train data 58.560
Round  90, Devices participated 10, Average loss 1.180, Central accuracy on global test data 58.724, Local accuracy on global train data 61.570, Local accuracy on local train data 58.420
Round  91, Devices participated 10, Average loss 1.158, Central accuracy on global test data 58.514, Local accuracy on global train data 61.082, Local accuracy on local train data 59.340
Round  92, Devices participated 10, Average loss 1.168, Central accuracy on global test data 58.694, Local accuracy on global train data 61.460, Local accuracy on local train data 59.100
Round  93, Devices participated 10, Average loss 1.173, Central accuracy on global test data 56.520, Local accuracy on global train data 62.703, Local accuracy on local train data 57.940
Round  94, Devices participated 10, Average loss 1.162, Central accuracy on global test data 58.413, Local accuracy on global train data 61.855, Local accuracy on local train data 58.800
Round  95, Devices participated 10, Average loss 1.157, Central accuracy on global test data 58.704, Local accuracy on global train data 61.572, Local accuracy on local train data 59.440
Round  96, Devices participated 10, Average loss 1.162, Central accuracy on global test data 59.195, Local accuracy on global train data 62.219, Local accuracy on local train data 59.020
Round  97, Devices participated 10, Average loss 1.161, Central accuracy on global test data 57.041, Local accuracy on global train data 62.690, Local accuracy on local train data 58.680
Round  98, Devices participated 10, Average loss 1.189, Central accuracy on global test data 59.034, Local accuracy on global train data 61.943, Local accuracy on local train data 57.700
Round  99, Devices participated 10, Average loss 1.155, Central accuracy on global test data 58.794, Local accuracy on global train data 63.347, Local accuracy on local train data 59.700
Round 100, Devices participated 10, Average loss 1.142, Central accuracy on global test data 59.325, Local accuracy on global train data 61.628, Local accuracy on local train data 60.340
Round 101, Devices participated 10, Average loss 1.124, Central accuracy on global test data 59.004, Local accuracy on global train data 63.247, Local accuracy on local train data 60.660
Round 102, Devices participated 10, Average loss 1.096, Central accuracy on global test data 59.445, Local accuracy on global train data 63.728, Local accuracy on local train data 60.900
Round 103, Devices participated 10, Average loss 1.125, Central accuracy on global test data 58.504, Local accuracy on global train data 64.084, Local accuracy on local train data 60.220
Round 104, Devices participated 10, Average loss 1.135, Central accuracy on global test data 59.796, Local accuracy on global train data 62.786, Local accuracy on local train data 60.660
Round 105, Devices participated 10, Average loss 1.131, Central accuracy on global test data 59.395, Local accuracy on global train data 63.298, Local accuracy on local train data 60.200
Round 106, Devices participated 10, Average loss 1.140, Central accuracy on global test data 59.866, Local accuracy on global train data 64.304, Local accuracy on local train data 59.700
Round 107, Devices participated 10, Average loss 1.153, Central accuracy on global test data 59.936, Local accuracy on global train data 63.469, Local accuracy on local train data 59.880
Round 108, Devices participated 10, Average loss 1.131, Central accuracy on global test data 59.886, Local accuracy on global train data 63.630, Local accuracy on local train data 59.960
Round 109, Devices participated 10, Average loss 1.127, Central accuracy on global test data 60.306, Local accuracy on global train data 63.721, Local accuracy on local train data 60.220
Round 110, Devices participated 10, Average loss 1.144, Central accuracy on global test data 60.256, Local accuracy on global train data 63.784, Local accuracy on local train data 60.240
Round 111, Devices participated 10, Average loss 1.112, Central accuracy on global test data 59.716, Local accuracy on global train data 65.095, Local accuracy on local train data 61.180
Round 112, Devices participated 10, Average loss 1.097, Central accuracy on global test data 60.056, Local accuracy on global train data 64.670, Local accuracy on local train data 61.840
Round 113, Devices participated 10, Average loss 1.103, Central accuracy on global test data 60.156, Local accuracy on global train data 64.639, Local accuracy on local train data 60.740
Round 114, Devices participated 10, Average loss 1.113, Central accuracy on global test data 60.497, Local accuracy on global train data 64.451, Local accuracy on local train data 61.320
Round 115, Devices participated 10, Average loss 1.076, Central accuracy on global test data 58.814, Local accuracy on global train data 65.417, Local accuracy on local train data 61.740
Round 116, Devices participated 10, Average loss 1.069, Central accuracy on global test data 60.186, Local accuracy on global train data 64.998, Local accuracy on local train data 62.680
Round 117, Devices participated 10, Average loss 1.102, Central accuracy on global test data 59.195, Local accuracy on global train data 64.473, Local accuracy on local train data 61.640
Round 118, Devices participated 10, Average loss 1.091, Central accuracy on global test data 60.206, Local accuracy on global train data 64.915, Local accuracy on local train data 61.140
Round 119, Devices participated 10, Average loss 1.062, Central accuracy on global test data 59.675, Local accuracy on global train data 66.116, Local accuracy on local train data 62.340
Round 120, Devices participated 10, Average loss 1.106, Central accuracy on global test data 60.927, Local accuracy on global train data 65.239, Local accuracy on local train data 61.200
Round 121, Devices participated 10, Average loss 1.037, Central accuracy on global test data 60.777, Local accuracy on global train data 64.329, Local accuracy on local train data 64.080
Round 122, Devices participated 10, Average loss 1.092, Central accuracy on global test data 60.377, Local accuracy on global train data 64.812, Local accuracy on local train data 61.240
Round 123, Devices participated 10, Average loss 1.080, Central accuracy on global test data 60.407, Local accuracy on global train data 66.633, Local accuracy on local train data 62.900
Round 124, Devices participated 10, Average loss 1.092, Central accuracy on global test data 59.685, Local accuracy on global train data 64.888, Local accuracy on local train data 62.280
Round 125, Devices participated 10, Average loss 1.067, Central accuracy on global test data 60.527, Local accuracy on global train data 65.315, Local accuracy on local train data 63.240
Round 126, Devices participated 10, Average loss 1.039, Central accuracy on global test data 60.357, Local accuracy on global train data 65.984, Local accuracy on local train data 63.120
Round 127, Devices participated 10, Average loss 1.057, Central accuracy on global test data 60.186, Local accuracy on global train data 66.050, Local accuracy on local train data 62.520
Round 128, Devices participated 10, Average loss 1.084, Central accuracy on global test data 60.667, Local accuracy on global train data 65.437, Local accuracy on local train data 61.700
Round 129, Devices participated 10, Average loss 1.067, Central accuracy on global test data 60.196, Local accuracy on global train data 66.050, Local accuracy on local train data 62.840
Round 130, Devices participated 10, Average loss 1.038, Central accuracy on global test data 60.777, Local accuracy on global train data 65.613, Local accuracy on local train data 63.420
Round 131, Devices participated 10, Average loss 1.067, Central accuracy on global test data 60.337, Local accuracy on global train data 66.953, Local accuracy on local train data 62.660
Round 132, Devices participated 10, Average loss 1.063, Central accuracy on global test data 60.537, Local accuracy on global train data 66.641, Local accuracy on local train data 63.100
Round 133, Devices participated 10, Average loss 1.041, Central accuracy on global test data 60.717, Local accuracy on global train data 66.870, Local accuracy on local train data 63.740
Round 134, Devices participated 10, Average loss 1.052, Central accuracy on global test data 60.777, Local accuracy on global train data 67.036, Local accuracy on local train data 63.220
Round 135, Devices participated 10, Average loss 1.056, Central accuracy on global test data 61.208, Local accuracy on global train data 67.673, Local accuracy on local train data 63.060
Round 136, Devices participated 10, Average loss 1.059, Central accuracy on global test data 61.088, Local accuracy on global train data 66.260, Local accuracy on local train data 62.700
Round 137, Devices participated 10, Average loss 1.052, Central accuracy on global test data 61.318, Local accuracy on global train data 66.807, Local accuracy on local train data 62.980
Round 138, Devices participated 10, Average loss 1.040, Central accuracy on global test data 60.537, Local accuracy on global train data 66.689, Local accuracy on local train data 63.000
Round 139, Devices participated 10, Average loss 1.051, Central accuracy on global test data 60.978, Local accuracy on global train data 66.272, Local accuracy on local train data 63.720
Round 140, Devices participated 10, Average loss 1.040, Central accuracy on global test data 61.158, Local accuracy on global train data 67.334, Local accuracy on local train data 63.540
Round 141, Devices participated 10, Average loss 1.011, Central accuracy on global test data 60.927, Local accuracy on global train data 67.678, Local accuracy on local train data 65.280
Round 142, Devices participated 10, Average loss 1.044, Central accuracy on global test data 61.048, Local accuracy on global train data 67.021, Local accuracy on local train data 63.540
Round 143, Devices participated 10, Average loss 1.010, Central accuracy on global test data 60.747, Local accuracy on global train data 67.031, Local accuracy on local train data 64.940
Round 144, Devices participated 10, Average loss 1.015, Central accuracy on global test data 61.368, Local accuracy on global train data 68.086, Local accuracy on local train data 64.900
Round 145, Devices participated 10, Average loss 1.050, Central accuracy on global test data 61.398, Local accuracy on global train data 68.286, Local accuracy on local train data 63.180
Round 146, Devices participated 10, Average loss 0.996, Central accuracy on global test data 61.288, Local accuracy on global train data 67.905, Local accuracy on local train data 64.760
Round 147, Devices participated 10, Average loss 1.045, Central accuracy on global test data 61.458, Local accuracy on global train data 68.000, Local accuracy on local train data 63.740
Round 148, Devices participated 10, Average loss 0.993, Central accuracy on global test data 60.877, Local accuracy on global train data 67.764, Local accuracy on local train data 65.020
Round 149, Devices participated 10, Average loss 0.986, Central accuracy on global test data 60.907, Local accuracy on global train data 68.772, Local accuracy on local train data 65.500
Round 150, Devices participated 10, Average loss 1.012, Central accuracy on global test data 61.128, Local accuracy on global train data 68.220, Local accuracy on local train data 64.780
Round 151, Devices participated 10, Average loss 1.014, Central accuracy on global test data 60.897, Local accuracy on global train data 68.362, Local accuracy on local train data 64.800
Round 152, Devices participated 10, Average loss 1.009, Central accuracy on global test data 60.827, Local accuracy on global train data 68.394, Local accuracy on local train data 64.880
Round 153, Devices participated 10, Average loss 1.025, Central accuracy on global test data 61.659, Local accuracy on global train data 68.882, Local accuracy on local train data 64.260
Round 154, Devices participated 10, Average loss 0.991, Central accuracy on global test data 61.068, Local accuracy on global train data 68.215, Local accuracy on local train data 65.520
Round 155, Devices participated 10, Average loss 1.000, Central accuracy on global test data 61.228, Local accuracy on global train data 68.784, Local accuracy on local train data 64.740
Round 156, Devices participated 10, Average loss 0.994, Central accuracy on global test data 61.038, Local accuracy on global train data 68.953, Local accuracy on local train data 65.020
Round 157, Devices participated 10, Average loss 0.998, Central accuracy on global test data 61.478, Local accuracy on global train data 69.541, Local accuracy on local train data 64.420
Round 158, Devices participated 10, Average loss 0.941, Central accuracy on global test data 61.218, Local accuracy on global train data 68.667, Local accuracy on local train data 67.540
Round 159, Devices participated 10, Average loss 0.992, Central accuracy on global test data 61.538, Local accuracy on global train data 69.360, Local accuracy on local train data 64.660
Round 160, Devices participated 10, Average loss 0.969, Central accuracy on global test data 61.288, Local accuracy on global train data 69.387, Local accuracy on local train data 66.500
Round 161, Devices participated 10, Average loss 0.968, Central accuracy on global test data 61.188, Local accuracy on global train data 68.542, Local accuracy on local train data 66.040
Round 162, Devices participated 10, Average loss 0.974, Central accuracy on global test data 61.779, Local accuracy on global train data 69.460, Local accuracy on local train data 65.840
Round 163, Devices participated 10, Average loss 0.989, Central accuracy on global test data 61.278, Local accuracy on global train data 69.316, Local accuracy on local train data 65.940
Round 164, Devices participated 10, Average loss 0.950, Central accuracy on global test data 61.999, Local accuracy on global train data 70.605, Local accuracy on local train data 66.700
Round 165, Devices participated 10, Average loss 0.978, Central accuracy on global test data 61.569, Local accuracy on global train data 68.271, Local accuracy on local train data 66.000
Round 166, Devices participated 10, Average loss 0.967, Central accuracy on global test data 61.679, Local accuracy on global train data 70.149, Local accuracy on local train data 65.380
Round 167, Devices participated 10, Average loss 0.960, Central accuracy on global test data 61.308, Local accuracy on global train data 69.143, Local accuracy on local train data 66.340
Round 168, Devices participated 10, Average loss 0.996, Central accuracy on global test data 61.949, Local accuracy on global train data 69.438, Local accuracy on local train data 65.000
Round 169, Devices participated 10, Average loss 0.991, Central accuracy on global test data 61.058, Local accuracy on global train data 69.038, Local accuracy on local train data 65.280
Round 170, Devices participated 10, Average loss 0.953, Central accuracy on global test data 61.849, Local accuracy on global train data 70.657, Local accuracy on local train data 65.440
Round 171, Devices participated 10, Average loss 0.949, Central accuracy on global test data 61.378, Local accuracy on global train data 70.513, Local accuracy on local train data 67.120
Round 172, Devices participated 10, Average loss 0.966, Central accuracy on global test data 61.869, Local accuracy on global train data 69.956, Local accuracy on local train data 66.120
Round 173, Devices participated 10, Average loss 0.929, Central accuracy on global test data 61.138, Local accuracy on global train data 70.774, Local accuracy on local train data 68.520
Round 174, Devices participated 10, Average loss 0.946, Central accuracy on global test data 61.839, Local accuracy on global train data 70.371, Local accuracy on local train data 66.760
Round 175, Devices participated 10, Average loss 0.936, Central accuracy on global test data 61.348, Local accuracy on global train data 70.110, Local accuracy on local train data 66.820
Round 176, Devices participated 10, Average loss 0.953, Central accuracy on global test data 62.320, Local accuracy on global train data 70.486, Local accuracy on local train data 66.580
Round 177, Devices participated 10, Average loss 0.949, Central accuracy on global test data 60.607, Local accuracy on global train data 71.021, Local accuracy on local train data 66.900
Round 178, Devices participated 10, Average loss 0.969, Central accuracy on global test data 61.599, Local accuracy on global train data 69.905, Local accuracy on local train data 65.200
Round 179, Devices participated 10, Average loss 0.959, Central accuracy on global test data 59.505, Local accuracy on global train data 70.415, Local accuracy on local train data 66.400
Round 180, Devices participated 10, Average loss 0.969, Central accuracy on global test data 62.139, Local accuracy on global train data 70.510, Local accuracy on local train data 66.040
Round 181, Devices participated 10, Average loss 0.983, Central accuracy on global test data 60.266, Local accuracy on global train data 70.901, Local accuracy on local train data 66.200
Round 182, Devices participated 10, Average loss 0.946, Central accuracy on global test data 62.159, Local accuracy on global train data 71.633, Local accuracy on local train data 66.220
Round 183, Devices participated 10, Average loss 0.922, Central accuracy on global test data 60.487, Local accuracy on global train data 71.753, Local accuracy on local train data 67.960
Round 184, Devices participated 10, Average loss 0.947, Central accuracy on global test data 62.179, Local accuracy on global train data 71.033, Local accuracy on local train data 67.680
Round 185, Devices participated 10, Average loss 0.962, Central accuracy on global test data 61.158, Local accuracy on global train data 70.554, Local accuracy on local train data 66.300
Round 186, Devices participated 10, Average loss 0.972, Central accuracy on global test data 61.619, Local accuracy on global train data 70.664, Local accuracy on local train data 65.780
Round 187, Devices participated 10, Average loss 0.927, Central accuracy on global test data 57.131, Local accuracy on global train data 71.470, Local accuracy on local train data 67.320
Round 188, Devices participated 10, Average loss 0.982, Central accuracy on global test data 61.739, Local accuracy on global train data 71.624, Local accuracy on local train data 65.660
Round 189, Devices participated 10, Average loss 0.943, Central accuracy on global test data 61.298, Local accuracy on global train data 71.086, Local accuracy on local train data 66.600
Round 190, Devices participated 10, Average loss 0.934, Central accuracy on global test data 61.979, Local accuracy on global train data 72.581, Local accuracy on local train data 66.520
Round 191, Devices participated 10, Average loss 0.925, Central accuracy on global test data 61.318, Local accuracy on global train data 71.167, Local accuracy on local train data 67.840
Round 192, Devices participated 10, Average loss 0.953, Central accuracy on global test data 61.839, Local accuracy on global train data 71.594, Local accuracy on local train data 66.680
Round 193, Devices participated 10, Average loss 0.928, Central accuracy on global test data 60.477, Local accuracy on global train data 71.121, Local accuracy on local train data 67.220
Round 194, Devices participated 10, Average loss 0.903, Central accuracy on global test data 61.649, Local accuracy on global train data 71.765, Local accuracy on local train data 68.620
Round 195, Devices participated 10, Average loss 0.910, Central accuracy on global test data 60.236, Local accuracy on global train data 72.532, Local accuracy on local train data 68.560
Round 196, Devices participated 10, Average loss 0.976, Central accuracy on global test data 61.859, Local accuracy on global train data 71.018, Local accuracy on local train data 66.460
Round 197, Devices participated 10, Average loss 0.938, Central accuracy on global test data 58.403, Local accuracy on global train data 71.492, Local accuracy on local train data 67.060
Round 198, Devices participated 10, Average loss 0.978, Central accuracy on global test data 61.839, Local accuracy on global train data 70.371, Local accuracy on local train data 66.040
Round 199, Devices participated 10, Average loss 0.911, Central accuracy on global test data 61.438, Local accuracy on global train data 72.451, Local accuracy on local train data 67.920
