['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '1', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--qn_mode', '0', '--opt_mode', '2', '--vr_mode', '0', '--screendump_file', 'log/perf1000_fedlisa_cifariid_lenet5_bs50ep1_opt2vr0_qn0.log']
2020-08-01 16:16:38.841323

Round   0, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.286, Local accuracy on global train data 10.486, Local accuracy on local train data 10.060
Round  68, Devices participated 10, Average loss 1.217, Central accuracy on global test data 57.171, Local accuracy on global train data 58.259, Local accuracy on local train data 56.080
Round  69, Devices participated 10, Average loss 1.143, Central accuracy on global test data 54.627, Local accuracy on global train data 59.104, Local accuracy on local train data 60.120
Round  70, Devices participated 10, Average loss 1.113, Central accuracy on global test data 56.881, Local accuracy on global train data 58.965, Local accuracy on local train data 59.760
Round  71, Devices participated 10, Average loss 1.141, Central accuracy on global test data 56.310, Local accuracy on global train data 58.433, Local accuracy on local train data 59.460
Round  72, Devices participated 10, Average loss 1.101, Central accuracy on global test data 57.903, Local accuracy on global train data 59.470, Local accuracy on local train data 60.440
Round  73, Devices participated 10, Average loss 1.106, Central accuracy on global test data 56.420, Local accuracy on global train data 58.704, Local accuracy on local train data 61.580
Round  74, Devices participated 10, Average loss 1.130, Central accuracy on global test data 57.081, Local accuracy on global train data 58.884, Local accuracy on local train data 59.620
Round  75, Devices participated 10, Average loss 1.128, Central accuracy on global test data 55.960, Local accuracy on global train data 60.095, Local accuracy on local train data 59.560
Round  76, Devices participated 10, Average loss 1.119, Central accuracy on global test data 58.003, Local accuracy on global train data 59.397, Local accuracy on local train data 59.080
Round  77, Devices participated 10, Average loss 1.109, Central accuracy on global test data 56.360, Local accuracy on global train data 59.995, Local accuracy on local train data 60.940
Round  78, Devices participated 10, Average loss 1.084, Central accuracy on global test data 58.383, Local accuracy on global train data 60.403, Local accuracy on local train data 61.080
Round  79, Devices participated 10, Average loss 1.082, Central accuracy on global test data 57.292, Local accuracy on global train data 60.051, Local accuracy on local train data 60.940
Round  80, Devices participated 10, Average loss 1.141, Central accuracy on global test data 57.953, Local accuracy on global train data 59.949, Local accuracy on local train data 60.300
Round  81, Devices participated 10, Average loss 1.101, Central accuracy on global test data 56.240, Local accuracy on global train data 60.085, Local accuracy on local train data 60.640
Round  82, Devices participated 10, Average loss 1.076, Central accuracy on global test data 58.273, Local accuracy on global train data 59.263, Local accuracy on local train data 61.940
Round  83, Devices participated 10, Average loss 1.072, Central accuracy on global test data 56.761, Local accuracy on global train data 60.593, Local accuracy on local train data 61.420
Round  84, Devices participated 10, Average loss 1.095, Central accuracy on global test data 58.313, Local accuracy on global train data 60.908, Local accuracy on local train data 61.220
Round  85, Devices participated 10, Average loss 1.068, Central accuracy on global test data 55.709, Local accuracy on global train data 60.889, Local accuracy on local train data 62.640
Round  86, Devices participated 10, Average loss 1.073, Central accuracy on global test data 58.474, Local accuracy on global train data 60.803, Local accuracy on local train data 61.740
Round  87, Devices participated 10, Average loss 1.038, Central accuracy on global test data 57.031, Local accuracy on global train data 60.996, Local accuracy on local train data 63.220
Round  88, Devices participated 10, Average loss 1.057, Central accuracy on global test data 59.345, Local accuracy on global train data 60.913, Local accuracy on local train data 62.260
Round  89, Devices participated 10, Average loss 1.085, Central accuracy on global test data 53.526, Local accuracy on global train data 61.750, Local accuracy on local train data 60.920
Round  90, Devices participated 10, Average loss 1.053, Central accuracy on global test data 58.624, Local accuracy on global train data 61.514, Local accuracy on local train data 62.500
Round  91, Devices participated 10, Average loss 1.008, Central accuracy on global test data 54.567, Local accuracy on global train data 60.994, Local accuracy on local train data 63.280
Round  92, Devices participated 10, Average loss 1.086, Central accuracy on global test data 58.904, Local accuracy on global train data 61.165, Local accuracy on local train data 61.360
Round  93, Devices participated 10, Average loss 1.043, Central accuracy on global test data 57.652, Local accuracy on global train data 62.075, Local accuracy on local train data 62.360
Round  94, Devices participated 10, Average loss 1.029, Central accuracy on global test data 58.894, Local accuracy on global train data 62.078, Local accuracy on local train data 64.520
Round  95, Devices participated 10, Average loss 1.009, Central accuracy on global test data 58.353, Local accuracy on global train data 61.619, Local accuracy on local train data 63.340
Round  96, Devices participated 10, Average loss 1.082, Central accuracy on global test data 59.065, Local accuracy on global train data 62.407, Local accuracy on local train data 61.720
Round  97, Devices participated 10, Average loss 0.994, Central accuracy on global test data 58.013, Local accuracy on global train data 61.182, Local accuracy on local train data 64.760
Round  98, Devices participated 10, Average loss 1.060, Central accuracy on global test data 58.994, Local accuracy on global train data 62.385, Local accuracy on local train data 61.980
Round  99, Devices participated 10, Average loss 0.979, Central accuracy on global test data 58.594, Local accuracy on global train data 63.384, Local accuracy on local train data 64.620
Round 100, Devices participated 10, Average loss 1.021, Central accuracy on global test data 59.245, Local accuracy on global train data 62.024, Local accuracy on local train data 63.980
Round 101, Devices participated 10, Average loss 1.048, Central accuracy on global test data 58.694, Local accuracy on global train data 62.639, Local accuracy on local train data 61.760
Round 102, Devices participated 10, Average loss 0.982, Central accuracy on global test data 59.375, Local accuracy on global train data 62.913, Local accuracy on local train data 64.960
Round 103, Devices participated 10, Average loss 0.993, Central accuracy on global test data 58.203, Local accuracy on global train data 63.501, Local accuracy on local train data 64.800
Round 104, Devices participated 10, Average loss 0.995, Central accuracy on global test data 59.385, Local accuracy on global train data 62.830, Local accuracy on local train data 64.500
Round 105, Devices participated 10, Average loss 1.004, Central accuracy on global test data 57.362, Local accuracy on global train data 63.628, Local accuracy on local train data 63.560
Round 106, Devices participated 10, Average loss 1.011, Central accuracy on global test data 59.786, Local accuracy on global train data 63.545, Local accuracy on local train data 63.440
Round 107, Devices participated 10, Average loss 1.029, Central accuracy on global test data 55.028, Local accuracy on global train data 63.062, Local accuracy on local train data 63.400
Round 108, Devices participated 10, Average loss 1.098, Central accuracy on global test data 59.505, Local accuracy on global train data 62.861, Local accuracy on local train data 61.440
Round 109, Devices participated 10, Average loss 0.935, Central accuracy on global test data 59.225, Local accuracy on global train data 63.838, Local accuracy on local train data 66.620
Round 110, Devices participated 10, Average loss 1.035, Central accuracy on global test data 59.645, Local accuracy on global train data 63.772, Local accuracy on local train data 63.020
Round 111, Devices participated 10, Average loss 0.995, Central accuracy on global test data 58.824, Local accuracy on global train data 63.845, Local accuracy on local train data 64.940
Round 112, Devices participated 10, Average loss 0.964, Central accuracy on global test data 59.776, Local accuracy on global train data 63.574, Local accuracy on local train data 65.600
Round 113, Devices participated 10, Average loss 0.993, Central accuracy on global test data 57.883, Local accuracy on global train data 63.359, Local accuracy on local train data 64.840
Round 114, Devices participated 10, Average loss 0.974, Central accuracy on global test data 60.006, Local accuracy on global train data 64.089, Local accuracy on local train data 65.740
Round 115, Devices participated 10, Average loss 0.982, Central accuracy on global test data 59.295, Local accuracy on global train data 64.663, Local accuracy on local train data 64.880
Round 116, Devices participated 10, Average loss 0.950, Central accuracy on global test data 59.625, Local accuracy on global train data 63.572, Local accuracy on local train data 65.560
Round 117, Devices participated 10, Average loss 0.971, Central accuracy on global test data 59.095, Local accuracy on global train data 64.060, Local accuracy on local train data 65.660
Round 118, Devices participated 10, Average loss 0.991, Central accuracy on global test data 59.365, Local accuracy on global train data 65.129, Local accuracy on local train data 64.580
Round 119, Devices participated 10, Average loss 0.909, Central accuracy on global test data 59.996, Local accuracy on global train data 64.792, Local accuracy on local train data 67.020
Round 120, Devices participated 10, Average loss 0.951, Central accuracy on global test data 59.846, Local accuracy on global train data 64.570, Local accuracy on local train data 65.780
Round 121, Devices participated 10, Average loss 0.901, Central accuracy on global test data 59.786, Local accuracy on global train data 65.125, Local accuracy on local train data 67.200
Round 122, Devices participated 10, Average loss 0.958, Central accuracy on global test data 59.325, Local accuracy on global train data 65.308, Local accuracy on local train data 66.280
Round 123, Devices participated 10, Average loss 0.960, Central accuracy on global test data 59.986, Local accuracy on global train data 64.722, Local accuracy on local train data 65.820
Round 124, Devices participated 10, Average loss 0.929, Central accuracy on global test data 59.395, Local accuracy on global train data 65.254, Local accuracy on local train data 66.640
Round 125, Devices participated 10, Average loss 0.922, Central accuracy on global test data 59.145, Local accuracy on global train data 65.103, Local accuracy on local train data 67.780
Round 126, Devices participated 10, Average loss 0.925, Central accuracy on global test data 59.746, Local accuracy on global train data 65.432, Local accuracy on local train data 67.360
Round 127, Devices participated 10, Average loss 0.947, Central accuracy on global test data 59.746, Local accuracy on global train data 64.612, Local accuracy on local train data 66.280
Round 128, Devices participated 10, Average loss 0.957, Central accuracy on global test data 59.926, Local accuracy on global train data 65.234, Local accuracy on local train data 66.900
Round 129, Devices participated 10, Average loss 0.894, Central accuracy on global test data 59.315, Local accuracy on global train data 65.227, Local accuracy on local train data 67.480
Round 130, Devices participated 10, Average loss 0.860, Central accuracy on global test data 58.834, Local accuracy on global train data 65.505, Local accuracy on local train data 68.860
Round 131, Devices participated 10, Average loss 0.931, Central accuracy on global test data 59.605, Local accuracy on global train data 66.201, Local accuracy on local train data 66.980
Round 132, Devices participated 10, Average loss 0.909, Central accuracy on global test data 60.116, Local accuracy on global train data 65.461, Local accuracy on local train data 67.940
Round 133, Devices participated 10, Average loss 0.901, Central accuracy on global test data 59.635, Local accuracy on global train data 65.386, Local accuracy on local train data 68.880
Round 134, Devices participated 10, Average loss 0.936, Central accuracy on global test data 59.024, Local accuracy on global train data 66.079, Local accuracy on local train data 66.740
Round 135, Devices participated 10, Average loss 0.893, Central accuracy on global test data 59.235, Local accuracy on global train data 66.301, Local accuracy on local train data 68.140
Round 136, Devices participated 10, Average loss 0.894, Central accuracy on global test data 59.355, Local accuracy on global train data 65.811, Local accuracy on local train data 68.160
Round 137, Devices participated 10, Average loss 0.835, Central accuracy on global test data 59.455, Local accuracy on global train data 66.240, Local accuracy on local train data 70.480
Round 138, Devices participated 10, Average loss 0.872, Central accuracy on global test data 59.696, Local accuracy on global train data 65.725, Local accuracy on local train data 68.720
Round 139, Devices participated 10, Average loss 0.899, Central accuracy on global test data 59.205, Local accuracy on global train data 66.643, Local accuracy on local train data 67.560
Round 140, Devices participated 10, Average loss 0.879, Central accuracy on global test data 59.665, Local accuracy on global train data 66.182, Local accuracy on local train data 68.460
Round 141, Devices participated 10, Average loss 0.871, Central accuracy on global test data 59.065, Local accuracy on global train data 66.968, Local accuracy on local train data 68.380
Round 142, Devices participated 10, Average loss 0.884, Central accuracy on global test data 59.225, Local accuracy on global train data 66.648, Local accuracy on local train data 68.440
Round 143, Devices participated 10, Average loss 0.872, Central accuracy on global test data 59.325, Local accuracy on global train data 66.570, Local accuracy on local train data 69.200
Round 144, Devices participated 10, Average loss 0.855, Central accuracy on global test data 59.706, Local accuracy on global train data 66.838, Local accuracy on local train data 69.120
Round 145, Devices participated 10, Average loss 0.855, Central accuracy on global test data 58.514, Local accuracy on global train data 67.385, Local accuracy on local train data 69.020
Round 146, Devices participated 10, Average loss 0.813, Central accuracy on global test data 59.265, Local accuracy on global train data 67.397, Local accuracy on local train data 70.980
Round 147, Devices participated 10, Average loss 0.860, Central accuracy on global test data 57.452, Local accuracy on global train data 66.311, Local accuracy on local train data 68.940
Round 148, Devices participated 10, Average loss 0.864, Central accuracy on global test data 59.355, Local accuracy on global train data 66.611, Local accuracy on local train data 69.660
Round 149, Devices participated 10, Average loss 0.840, Central accuracy on global test data 53.906, Local accuracy on global train data 66.914, Local accuracy on local train data 70.600
Round 150, Devices participated 10, Average loss 0.923, Central accuracy on global test data 59.034, Local accuracy on global train data 66.309, Local accuracy on local train data 67.040
Round 151, Devices participated 10, Average loss 0.877, Central accuracy on global test data 57.121, Local accuracy on global train data 66.772, Local accuracy on local train data 68.500
Round 152, Devices participated 10, Average loss 0.880, Central accuracy on global test data 59.876, Local accuracy on global train data 67.061, Local accuracy on local train data 68.740
Round 153, Devices participated 10, Average loss 0.886, Central accuracy on global test data 54.467, Local accuracy on global train data 66.599, Local accuracy on local train data 69.700
Round 154, Devices participated 10, Average loss 0.853, Central accuracy on global test data 58.994, Local accuracy on global train data 67.202, Local accuracy on local train data 69.360
Round 155, Devices participated 10, Average loss 0.782, Central accuracy on global test data 58.694, Local accuracy on global train data 67.842, Local accuracy on local train data 72.080
Round 156, Devices participated 10, Average loss 0.835, Central accuracy on global test data 59.996, Local accuracy on global train data 68.086, Local accuracy on local train data 70.560
Round 157, Devices participated 10, Average loss 0.806, Central accuracy on global test data 56.510, Local accuracy on global train data 67.759, Local accuracy on local train data 70.780
Round 158, Devices participated 10, Average loss 0.864, Central accuracy on global test data 58.964, Local accuracy on global train data 66.379, Local accuracy on local train data 68.980
Round 159, Devices participated 10, Average loss 0.798, Central accuracy on global test data 58.203, Local accuracy on global train data 67.964, Local accuracy on local train data 70.520
Round 160, Devices participated 10, Average loss 0.810, Central accuracy on global test data 59.756, Local accuracy on global train data 68.159, Local accuracy on local train data 71.340
Round 161, Devices participated 10, Average loss 0.838, Central accuracy on global test data 57.742, Local accuracy on global train data 67.258, Local accuracy on local train data 69.640
Round 162, Devices participated 10, Average loss 0.878, Central accuracy on global test data 59.034, Local accuracy on global train data 68.435, Local accuracy on local train data 68.580
Round 163, Devices participated 10, Average loss 0.803, Central accuracy on global test data 58.413, Local accuracy on global train data 68.269, Local accuracy on local train data 70.920
Round 164, Devices participated 10, Average loss 0.786, Central accuracy on global test data 59.595, Local accuracy on global train data 68.970, Local accuracy on local train data 71.980
Round 165, Devices participated 10, Average loss 0.787, Central accuracy on global test data 56.901, Local accuracy on global train data 67.925, Local accuracy on local train data 71.020
Round 166, Devices participated 10, Average loss 0.896, Central accuracy on global test data 59.425, Local accuracy on global train data 67.876, Local accuracy on local train data 68.280
Round 167, Devices participated 10, Average loss 0.735, Central accuracy on global test data 58.854, Local accuracy on global train data 69.338, Local accuracy on local train data 74.140
Round 168, Devices participated 10, Average loss 0.872, Central accuracy on global test data 59.595, Local accuracy on global train data 67.988, Local accuracy on local train data 69.000
Round 169, Devices participated 10, Average loss 0.778, Central accuracy on global test data 56.701, Local accuracy on global train data 68.123, Local accuracy on local train data 71.860
Round 170, Devices participated 10, Average loss 0.832, Central accuracy on global test data 58.894, Local accuracy on global train data 67.773, Local accuracy on local train data 70.720
Round 171, Devices participated 10, Average loss 0.805, Central accuracy on global test data 57.973, Local accuracy on global train data 68.110, Local accuracy on local train data 71.460
Round 172, Devices participated 10, Average loss 0.811, Central accuracy on global test data 59.605, Local accuracy on global train data 67.332, Local accuracy on local train data 70.960
Round 173, Devices participated 10, Average loss 0.777, Central accuracy on global test data 57.412, Local accuracy on global train data 67.957, Local accuracy on local train data 71.800
Round 174, Devices participated 10, Average loss 0.740, Central accuracy on global test data 59.465, Local accuracy on global train data 69.277, Local accuracy on local train data 73.080
Round 175, Devices participated 10, Average loss 0.798, Central accuracy on global test data 54.647, Local accuracy on global train data 68.860, Local accuracy on local train data 71.800
Round 176, Devices participated 10, Average loss 0.870, Central accuracy on global test data 59.265, Local accuracy on global train data 68.140, Local accuracy on local train data 68.860
Round 177, Devices participated 10, Average loss 0.757, Central accuracy on global test data 58.203, Local accuracy on global train data 69.004, Local accuracy on local train data 72.300
Round 178, Devices participated 10, Average loss 0.829, Central accuracy on global test data 59.465, Local accuracy on global train data 67.532, Local accuracy on local train data 69.840
Round 179, Devices participated 10, Average loss 0.813, Central accuracy on global test data 57.863, Local accuracy on global train data 68.435, Local accuracy on local train data 71.420
Round 180, Devices participated 10, Average loss 0.820, Central accuracy on global test data 59.145, Local accuracy on global train data 69.131, Local accuracy on local train data 70.240
Round 181, Devices participated 10, Average loss 0.818, Central accuracy on global test data 57.943, Local accuracy on global train data 69.231, Local accuracy on local train data 71.300
Round 182, Devices participated 10, Average loss 0.843, Central accuracy on global test data 59.115, Local accuracy on global train data 69.202, Local accuracy on local train data 70.000
Round 183, Devices participated 10, Average loss 0.744, Central accuracy on global test data 58.243, Local accuracy on global train data 69.551, Local accuracy on local train data 73.380
Round 184, Devices participated 10, Average loss 0.750, Central accuracy on global test data 59.105, Local accuracy on global train data 69.270, Local accuracy on local train data 72.340
Round 185, Devices participated 10, Average loss 0.760, Central accuracy on global test data 57.883, Local accuracy on global train data 69.285, Local accuracy on local train data 72.960
Round 186, Devices participated 10, Average loss 0.814, Central accuracy on global test data 59.195, Local accuracy on global train data 67.581, Local accuracy on local train data 71.320
Round 187, Devices participated 10, Average loss 0.716, Central accuracy on global test data 58.574, Local accuracy on global train data 69.829, Local accuracy on local train data 73.420
Round 188, Devices participated 10, Average loss 0.740, Central accuracy on global test data 58.814, Local accuracy on global train data 68.643, Local accuracy on local train data 73.120
Round 189, Devices participated 10, Average loss 0.782, Central accuracy on global test data 59.105, Local accuracy on global train data 69.395, Local accuracy on local train data 71.880
Round 190, Devices participated 10, Average loss 0.830, Central accuracy on global test data 59.115, Local accuracy on global train data 69.924, Local accuracy on local train data 70.460
Round 191, Devices participated 10, Average loss 0.761, Central accuracy on global test data 59.505, Local accuracy on global train data 69.592, Local accuracy on local train data 72.960
Round 192, Devices participated 10, Average loss 0.740, Central accuracy on global test data 59.044, Local accuracy on global train data 69.509, Local accuracy on local train data 73.600
Round 193, Devices participated 10, Average loss 0.828, Central accuracy on global test data 58.504, Local accuracy on global train data 69.646, Local accuracy on local train data 71.160
Round 194, Devices participated 10, Average loss 0.775, Central accuracy on global test data 58.784, Local accuracy on global train data 69.087, Local accuracy on local train data 72.840
Round 195, Devices participated 10, Average loss 0.766, Central accuracy on global test data 58.754, Local accuracy on global train data 70.181, Local accuracy on local train data 72.740
Round 196, Devices participated 10, Average loss 0.834, Central accuracy on global test data 58.764, Local accuracy on global train data 69.695, Local accuracy on local train data 70.240
Round 197, Devices participated 10, Average loss 0.824, Central accuracy on global test data 58.704, Local accuracy on global train data 69.744, Local accuracy on local train data 71.060
Round 198, Devices participated 10, Average loss 0.726, Central accuracy on global test data 59.014, Local accuracy on global train data 69.685, Local accuracy on local train data 73.980
Round 199, Devices participated 10, Average loss 0.714, Central accuracy on global test data 58.183, Local accuracy on global train data 70.593, Local accuracy on local train data 74.140
