['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '3', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--qn_mode', '0', '--opt_mode', '2', '--vr_mode', '0', '--screendump_file', 'log/perf1000_fedlisa_cifariid_lenet5_bs50ep3_opt2vr0_qn0.log']
2020-08-01 16:16:41.449264

Round   0, Devices participated 10, Average loss 2.300, Central accuracy on global test data 10.216, Local accuracy on global train data 10.430, Local accuracy on local train data 11.367
Round  33, Devices participated 10, Average loss 1.075, Central accuracy on global test data 52.194, Local accuracy on global train data 47.715, Local accuracy on local train data 61.467
Round  34, Devices participated 10, Average loss 1.081, Central accuracy on global test data 52.214, Local accuracy on global train data 48.245, Local accuracy on local train data 62.253
Round  35, Devices participated 10, Average loss 1.029, Central accuracy on global test data 52.444, Local accuracy on global train data 48.479, Local accuracy on local train data 64.060
Round  36, Devices participated 10, Average loss 1.036, Central accuracy on global test data 52.394, Local accuracy on global train data 48.853, Local accuracy on local train data 64.313
Round  37, Devices participated 10, Average loss 1.053, Central accuracy on global test data 52.424, Local accuracy on global train data 49.526, Local accuracy on local train data 63.620
Round  38, Devices participated 10, Average loss 0.910, Central accuracy on global test data 52.794, Local accuracy on global train data 50.149, Local accuracy on local train data 68.707
Round  39, Devices participated 10, Average loss 0.977, Central accuracy on global test data 53.045, Local accuracy on global train data 51.199, Local accuracy on local train data 67.320
Round  40, Devices participated 10, Average loss 0.954, Central accuracy on global test data 53.385, Local accuracy on global train data 50.703, Local accuracy on local train data 67.667
Round  41, Devices participated 10, Average loss 0.892, Central accuracy on global test data 52.925, Local accuracy on global train data 51.450, Local accuracy on local train data 70.040
Round  42, Devices participated 10, Average loss 0.912, Central accuracy on global test data 52.945, Local accuracy on global train data 52.075, Local accuracy on local train data 69.940
Round  43, Devices participated 10, Average loss 0.885, Central accuracy on global test data 53.255, Local accuracy on global train data 51.946, Local accuracy on local train data 70.940
Round  44, Devices participated 10, Average loss 0.883, Central accuracy on global test data 53.456, Local accuracy on global train data 52.202, Local accuracy on local train data 70.747
Round  45, Devices participated 10, Average loss 0.951, Central accuracy on global test data 53.275, Local accuracy on global train data 52.544, Local accuracy on local train data 68.460
Round  46, Devices participated 10, Average loss 0.891, Central accuracy on global test data 52.945, Local accuracy on global train data 53.232, Local accuracy on local train data 70.773
Round  47, Devices participated 10, Average loss 0.775, Central accuracy on global test data 53.145, Local accuracy on global train data 54.131, Local accuracy on local train data 74.747
Round  48, Devices participated 10, Average loss 0.860, Central accuracy on global test data 53.506, Local accuracy on global train data 54.370, Local accuracy on local train data 71.900
Round  49, Devices participated 10, Average loss 0.818, Central accuracy on global test data 53.776, Local accuracy on global train data 54.324, Local accuracy on local train data 73.667
Round  50, Devices participated 10, Average loss 0.819, Central accuracy on global test data 54.036, Local accuracy on global train data 54.937, Local accuracy on local train data 73.453
Round  51, Devices participated 10, Average loss 0.839, Central accuracy on global test data 53.836, Local accuracy on global train data 54.214, Local accuracy on local train data 73.027
Round  52, Devices participated 10, Average loss 0.803, Central accuracy on global test data 54.087, Local accuracy on global train data 55.574, Local accuracy on local train data 73.767
Round  53, Devices participated 10, Average loss 0.790, Central accuracy on global test data 54.137, Local accuracy on global train data 54.939, Local accuracy on local train data 74.540
Round  54, Devices participated 10, Average loss 0.723, Central accuracy on global test data 54.087, Local accuracy on global train data 55.896, Local accuracy on local train data 76.693
Round  55, Devices participated 10, Average loss 0.735, Central accuracy on global test data 54.087, Local accuracy on global train data 56.274, Local accuracy on local train data 76.820
Round  56, Devices participated 10, Average loss 0.733, Central accuracy on global test data 53.906, Local accuracy on global train data 56.211, Local accuracy on local train data 76.487
Round  57, Devices participated 10, Average loss 0.730, Central accuracy on global test data 54.217, Local accuracy on global train data 56.069, Local accuracy on local train data 77.033
Round  58, Devices participated 10, Average loss 0.758, Central accuracy on global test data 54.507, Local accuracy on global train data 56.216, Local accuracy on local train data 75.393
Round  59, Devices participated 10, Average loss 0.820, Central accuracy on global test data 54.287, Local accuracy on global train data 56.580, Local accuracy on local train data 73.873
Round  60, Devices participated 10, Average loss 0.665, Central accuracy on global test data 54.087, Local accuracy on global train data 57.124, Local accuracy on local train data 78.727
Round  61, Devices participated 10, Average loss 0.652, Central accuracy on global test data 53.996, Local accuracy on global train data 56.785, Local accuracy on local train data 78.907
Round  62, Devices participated 10, Average loss 0.703, Central accuracy on global test data 53.996, Local accuracy on global train data 57.034, Local accuracy on local train data 77.853
Round  63, Devices participated 10, Average loss 0.681, Central accuracy on global test data 54.267, Local accuracy on global train data 57.527, Local accuracy on local train data 78.533
Round  64, Devices participated 10, Average loss 0.645, Central accuracy on global test data 54.077, Local accuracy on global train data 58.486, Local accuracy on local train data 79.713
Round  65, Devices participated 10, Average loss 0.638, Central accuracy on global test data 54.457, Local accuracy on global train data 57.878, Local accuracy on local train data 79.407
Round  66, Devices participated 10, Average loss 0.650, Central accuracy on global test data 54.627, Local accuracy on global train data 58.555, Local accuracy on local train data 79.867
Round  67, Devices participated 10, Average loss 0.692, Central accuracy on global test data 55.008, Local accuracy on global train data 57.876, Local accuracy on local train data 77.887
Round  68, Devices participated 10, Average loss 0.750, Central accuracy on global test data 55.028, Local accuracy on global train data 58.416, Local accuracy on local train data 76.180
Round  69, Devices participated 10, Average loss 0.655, Central accuracy on global test data 54.778, Local accuracy on global train data 59.075, Local accuracy on local train data 79.140
Round  70, Devices participated 10, Average loss 0.631, Central accuracy on global test data 54.798, Local accuracy on global train data 59.595, Local accuracy on local train data 80.000
Round  71, Devices participated 10, Average loss 0.689, Central accuracy on global test data 55.349, Local accuracy on global train data 59.158, Local accuracy on local train data 78.100
Round  72, Devices participated 10, Average loss 0.554, Central accuracy on global test data 54.968, Local accuracy on global train data 60.129, Local accuracy on local train data 82.600
Round  73, Devices participated 10, Average loss 0.556, Central accuracy on global test data 54.968, Local accuracy on global train data 60.229, Local accuracy on local train data 82.773
Round  74, Devices participated 10, Average loss 0.662, Central accuracy on global test data 55.178, Local accuracy on global train data 59.553, Local accuracy on local train data 79.420
Round  75, Devices participated 10, Average loss 0.667, Central accuracy on global test data 55.319, Local accuracy on global train data 59.299, Local accuracy on local train data 78.513
Round  76, Devices participated 10, Average loss 0.667, Central accuracy on global test data 55.138, Local accuracy on global train data 60.027, Local accuracy on local train data 79.367
Round  77, Devices participated 10, Average loss 0.638, Central accuracy on global test data 55.339, Local accuracy on global train data 60.146, Local accuracy on local train data 80.140
Round  78, Devices participated 10, Average loss 0.566, Central accuracy on global test data 55.579, Local accuracy on global train data 60.774, Local accuracy on local train data 82.007
Round  79, Devices participated 10, Average loss 0.608, Central accuracy on global test data 55.619, Local accuracy on global train data 60.686, Local accuracy on local train data 80.933
Round  80, Devices participated 10, Average loss 0.633, Central accuracy on global test data 55.429, Local accuracy on global train data 60.735, Local accuracy on local train data 80.153
Round  81, Devices participated 10, Average loss 0.590, Central accuracy on global test data 55.068, Local accuracy on global train data 60.991, Local accuracy on local train data 82.027
Round  82, Devices participated 10, Average loss 0.558, Central accuracy on global test data 54.868, Local accuracy on global train data 60.864, Local accuracy on local train data 82.167
Round  83, Devices participated 10, Average loss 0.584, Central accuracy on global test data 54.958, Local accuracy on global train data 61.399, Local accuracy on local train data 81.900
Round  84, Devices participated 10, Average loss 0.573, Central accuracy on global test data 54.938, Local accuracy on global train data 61.660, Local accuracy on local train data 81.800
Round  85, Devices participated 10, Average loss 0.576, Central accuracy on global test data 55.238, Local accuracy on global train data 62.051, Local accuracy on local train data 81.867
Round  86, Devices participated 10, Average loss 0.565, Central accuracy on global test data 55.619, Local accuracy on global train data 62.422, Local accuracy on local train data 82.393
Round  87, Devices participated 10, Average loss 0.537, Central accuracy on global test data 55.829, Local accuracy on global train data 61.467, Local accuracy on local train data 83.313
Round  88, Devices participated 10, Average loss 0.535, Central accuracy on global test data 55.489, Local accuracy on global train data 62.307, Local accuracy on local train data 83.213
Round  89, Devices participated 10, Average loss 0.595, Central accuracy on global test data 55.449, Local accuracy on global train data 61.851, Local accuracy on local train data 81.740
Round  90, Devices participated 10, Average loss 0.504, Central accuracy on global test data 55.669, Local accuracy on global train data 62.676, Local accuracy on local train data 84.253
Round  91, Devices participated 10, Average loss 0.515, Central accuracy on global test data 55.198, Local accuracy on global train data 62.505, Local accuracy on local train data 84.020
Round  92, Devices participated 10, Average loss 0.584, Central accuracy on global test data 55.048, Local accuracy on global train data 62.378, Local accuracy on local train data 82.133
Round  93, Devices participated 10, Average loss 0.607, Central accuracy on global test data 54.898, Local accuracy on global train data 62.290, Local accuracy on local train data 81.267
Round  94, Devices participated 10, Average loss 0.518, Central accuracy on global test data 55.048, Local accuracy on global train data 63.167, Local accuracy on local train data 84.153
Round  95, Devices participated 10, Average loss 0.537, Central accuracy on global test data 54.968, Local accuracy on global train data 63.684, Local accuracy on local train data 83.367
Round  96, Devices participated 10, Average loss 0.574, Central accuracy on global test data 55.178, Local accuracy on global train data 63.066, Local accuracy on local train data 82.127
Round  97, Devices participated 10, Average loss 0.475, Central accuracy on global test data 55.409, Local accuracy on global train data 63.584, Local accuracy on local train data 85.400
Round  98, Devices participated 10, Average loss 0.574, Central accuracy on global test data 55.288, Local accuracy on global train data 63.682, Local accuracy on local train data 82.393
Round  99, Devices participated 10, Average loss 0.464, Central accuracy on global test data 55.078, Local accuracy on global train data 64.282, Local accuracy on local train data 85.687
Round 100, Devices participated 10, Average loss 0.506, Central accuracy on global test data 55.519, Local accuracy on global train data 63.882, Local accuracy on local train data 84.147
Round 101, Devices participated 10, Average loss 0.548, Central accuracy on global test data 55.329, Local accuracy on global train data 63.853, Local accuracy on local train data 83.080
Round 102, Devices participated 10, Average loss 0.508, Central accuracy on global test data 55.238, Local accuracy on global train data 64.360, Local accuracy on local train data 84.613
Round 103, Devices participated 10, Average loss 0.529, Central accuracy on global test data 55.198, Local accuracy on global train data 64.033, Local accuracy on local train data 83.380
Round 104, Devices participated 10, Average loss 0.462, Central accuracy on global test data 55.629, Local accuracy on global train data 64.124, Local accuracy on local train data 85.780
Round 105, Devices participated 10, Average loss 0.484, Central accuracy on global test data 55.188, Local accuracy on global train data 64.246, Local accuracy on local train data 84.807
Round 106, Devices participated 10, Average loss 0.528, Central accuracy on global test data 55.519, Local accuracy on global train data 64.028, Local accuracy on local train data 83.553
Round 107, Devices participated 10, Average loss 0.558, Central accuracy on global test data 55.869, Local accuracy on global train data 64.614, Local accuracy on local train data 82.953
Round 108, Devices participated 10, Average loss 0.578, Central accuracy on global test data 55.769, Local accuracy on global train data 64.277, Local accuracy on local train data 82.460
Round 109, Devices participated 10, Average loss 0.396, Central accuracy on global test data 56.020, Local accuracy on global train data 65.679, Local accuracy on local train data 87.607
Round 110, Devices participated 10, Average loss 0.536, Central accuracy on global test data 55.339, Local accuracy on global train data 64.561, Local accuracy on local train data 83.480
Round 111, Devices participated 10, Average loss 0.547, Central accuracy on global test data 55.188, Local accuracy on global train data 64.441, Local accuracy on local train data 83.233
Round 112, Devices participated 10, Average loss 0.444, Central accuracy on global test data 55.148, Local accuracy on global train data 65.784, Local accuracy on local train data 86.167
Round 113, Devices participated 10, Average loss 0.477, Central accuracy on global test data 54.728, Local accuracy on global train data 65.876, Local accuracy on local train data 85.187
Round 114, Devices participated 10, Average loss 0.454, Central accuracy on global test data 55.058, Local accuracy on global train data 65.557, Local accuracy on local train data 86.327
Round 115, Devices participated 10, Average loss 0.507, Central accuracy on global test data 55.499, Local accuracy on global train data 65.229, Local accuracy on local train data 84.253
Round 116, Devices participated 10, Average loss 0.465, Central accuracy on global test data 55.589, Local accuracy on global train data 65.793, Local accuracy on local train data 85.640
Round 117, Devices participated 10, Average loss 0.491, Central accuracy on global test data 55.749, Local accuracy on global train data 65.637, Local accuracy on local train data 84.920
Round 118, Devices participated 10, Average loss 0.471, Central accuracy on global test data 55.889, Local accuracy on global train data 65.503, Local accuracy on local train data 85.293
Round 119, Devices participated 10, Average loss 0.430, Central accuracy on global test data 55.689, Local accuracy on global train data 66.238, Local accuracy on local train data 86.647
Round 120, Devices participated 10, Average loss 0.459, Central accuracy on global test data 55.559, Local accuracy on global train data 65.576, Local accuracy on local train data 85.660
Round 121, Devices participated 10, Average loss 0.436, Central accuracy on global test data 55.389, Local accuracy on global train data 66.606, Local accuracy on local train data 86.480
Round 122, Devices participated 10, Average loss 0.456, Central accuracy on global test data 55.449, Local accuracy on global train data 66.218, Local accuracy on local train data 85.833
Round 123, Devices participated 10, Average loss 0.454, Central accuracy on global test data 55.739, Local accuracy on global train data 65.662, Local accuracy on local train data 85.960
Round 124, Devices participated 10, Average loss 0.450, Central accuracy on global test data 55.258, Local accuracy on global train data 66.362, Local accuracy on local train data 86.320
Round 125, Devices participated 10, Average loss 0.473, Central accuracy on global test data 55.689, Local accuracy on global train data 66.406, Local accuracy on local train data 85.413
Round 126, Devices participated 10, Average loss 0.446, Central accuracy on global test data 56.090, Local accuracy on global train data 66.162, Local accuracy on local train data 86.547
Round 127, Devices participated 10, Average loss 0.452, Central accuracy on global test data 56.340, Local accuracy on global train data 66.665, Local accuracy on local train data 86.313
Round 128, Devices participated 10, Average loss 0.448, Central accuracy on global test data 56.100, Local accuracy on global train data 66.863, Local accuracy on local train data 86.333
Round 129, Devices participated 10, Average loss 0.411, Central accuracy on global test data 55.789, Local accuracy on global train data 66.865, Local accuracy on local train data 87.153
Round 130, Devices participated 10, Average loss 0.403, Central accuracy on global test data 55.158, Local accuracy on global train data 67.151, Local accuracy on local train data 87.640
Round 131, Devices participated 10, Average loss 0.443, Central accuracy on global test data 55.389, Local accuracy on global train data 66.301, Local accuracy on local train data 86.233
Round 132, Devices participated 10, Average loss 0.429, Central accuracy on global test data 55.819, Local accuracy on global train data 66.724, Local accuracy on local train data 86.887
Round 133, Devices participated 10, Average loss 0.425, Central accuracy on global test data 55.970, Local accuracy on global train data 67.122, Local accuracy on local train data 86.793
Round 134, Devices participated 10, Average loss 0.464, Central accuracy on global test data 55.950, Local accuracy on global train data 66.682, Local accuracy on local train data 85.833
Round 135, Devices participated 10, Average loss 0.422, Central accuracy on global test data 55.729, Local accuracy on global train data 67.441, Local accuracy on local train data 86.927
Round 136, Devices participated 10, Average loss 0.430, Central accuracy on global test data 55.579, Local accuracy on global train data 67.856, Local accuracy on local train data 87.020
Round 137, Devices participated 10, Average loss 0.378, Central accuracy on global test data 55.138, Local accuracy on global train data 67.415, Local accuracy on local train data 88.353
Round 138, Devices participated 10, Average loss 0.367, Central accuracy on global test data 55.118, Local accuracy on global train data 67.576, Local accuracy on local train data 88.853
Round 139, Devices participated 10, Average loss 0.434, Central accuracy on global test data 55.829, Local accuracy on global train data 67.708, Local accuracy on local train data 86.700
Round 140, Devices participated 10, Average loss 0.426, Central accuracy on global test data 55.298, Local accuracy on global train data 67.441, Local accuracy on local train data 87.027
Round 141, Devices participated 10, Average loss 0.389, Central accuracy on global test data 55.689, Local accuracy on global train data 67.876, Local accuracy on local train data 87.947
Round 142, Devices participated 10, Average loss 0.409, Central accuracy on global test data 55.639, Local accuracy on global train data 67.458, Local accuracy on local train data 87.140
Round 143, Devices participated 10, Average loss 0.414, Central accuracy on global test data 56.040, Local accuracy on global train data 68.015, Local accuracy on local train data 87.653
Round 144, Devices participated 10, Average loss 0.390, Central accuracy on global test data 55.739, Local accuracy on global train data 67.883, Local accuracy on local train data 88.233
Round 145, Devices participated 10, Average loss 0.373, Central accuracy on global test data 55.439, Local accuracy on global train data 68.433, Local accuracy on local train data 88.160
Round 146, Devices participated 10, Average loss 0.359, Central accuracy on global test data 55.529, Local accuracy on global train data 68.123, Local accuracy on local train data 88.813
Round 147, Devices participated 10, Average loss 0.379, Central accuracy on global test data 55.539, Local accuracy on global train data 68.081, Local accuracy on local train data 88.160
Round 148, Devices participated 10, Average loss 0.390, Central accuracy on global test data 55.689, Local accuracy on global train data 68.560, Local accuracy on local train data 87.753
Round 149, Devices participated 10, Average loss 0.407, Central accuracy on global test data 55.379, Local accuracy on global train data 67.822, Local accuracy on local train data 87.287
Round 150, Devices participated 10, Average loss 0.427, Central accuracy on global test data 56.030, Local accuracy on global train data 68.159, Local accuracy on local train data 86.707
Round 151, Devices participated 10, Average loss 0.438, Central accuracy on global test data 55.779, Local accuracy on global train data 67.769, Local accuracy on local train data 86.627
Round 152, Devices participated 10, Average loss 0.377, Central accuracy on global test data 56.060, Local accuracy on global train data 68.960, Local accuracy on local train data 88.300
Round 153, Devices participated 10, Average loss 0.440, Central accuracy on global test data 56.130, Local accuracy on global train data 68.203, Local accuracy on local train data 86.660
Round 154, Devices participated 10, Average loss 0.321, Central accuracy on global test data 55.379, Local accuracy on global train data 69.341, Local accuracy on local train data 89.980
Round 155, Devices participated 10, Average loss 0.365, Central accuracy on global test data 55.489, Local accuracy on global train data 68.826, Local accuracy on local train data 88.827
Round 156, Devices participated 10, Average loss 0.365, Central accuracy on global test data 55.138, Local accuracy on global train data 68.560, Local accuracy on local train data 88.600
Round 157, Devices participated 10, Average loss 0.371, Central accuracy on global test data 55.419, Local accuracy on global train data 68.154, Local accuracy on local train data 88.447
Round 158, Devices participated 10, Average loss 0.419, Central accuracy on global test data 55.098, Local accuracy on global train data 68.113, Local accuracy on local train data 87.147
Round 159, Devices participated 10, Average loss 0.372, Central accuracy on global test data 55.439, Local accuracy on global train data 68.679, Local accuracy on local train data 88.367
Round 160, Devices participated 10, Average loss 0.305, Central accuracy on global test data 55.369, Local accuracy on global train data 69.895, Local accuracy on local train data 90.640
Round 161, Devices participated 10, Average loss 0.390, Central accuracy on global test data 55.479, Local accuracy on global train data 69.163, Local accuracy on local train data 87.820
Round 162, Devices participated 10, Average loss 0.390, Central accuracy on global test data 55.369, Local accuracy on global train data 69.333, Local accuracy on local train data 87.727
Round 163, Devices participated 10, Average loss 0.373, Central accuracy on global test data 55.308, Local accuracy on global train data 69.194, Local accuracy on local train data 88.620
Round 164, Devices participated 10, Average loss 0.333, Central accuracy on global test data 55.018, Local accuracy on global train data 69.568, Local accuracy on local train data 89.267
Round 165, Devices participated 10, Average loss 0.345, Central accuracy on global test data 54.838, Local accuracy on global train data 69.495, Local accuracy on local train data 89.287
Round 166, Devices participated 10, Average loss 0.433, Central accuracy on global test data 55.319, Local accuracy on global train data 68.870, Local accuracy on local train data 86.733
Round 167, Devices participated 10, Average loss 0.317, Central accuracy on global test data 55.589, Local accuracy on global train data 69.666, Local accuracy on local train data 89.993
Round 168, Devices participated 10, Average loss 0.403, Central accuracy on global test data 55.028, Local accuracy on global train data 69.670, Local accuracy on local train data 87.547
Round 169, Devices participated 10, Average loss 0.352, Central accuracy on global test data 55.379, Local accuracy on global train data 69.187, Local accuracy on local train data 89.187
Round 170, Devices participated 10, Average loss 0.336, Central accuracy on global test data 55.349, Local accuracy on global train data 70.728, Local accuracy on local train data 89.553
Round 171, Devices participated 10, Average loss 0.360, Central accuracy on global test data 55.128, Local accuracy on global train data 69.619, Local accuracy on local train data 88.713
Round 172, Devices participated 10, Average loss 0.348, Central accuracy on global test data 55.719, Local accuracy on global train data 69.885, Local accuracy on local train data 88.920
Round 173, Devices participated 10, Average loss 0.340, Central accuracy on global test data 55.499, Local accuracy on global train data 70.186, Local accuracy on local train data 89.427
Round 174, Devices participated 10, Average loss 0.303, Central accuracy on global test data 55.449, Local accuracy on global train data 69.893, Local accuracy on local train data 90.160
Round 175, Devices participated 10, Average loss 0.350, Central accuracy on global test data 55.769, Local accuracy on global train data 70.107, Local accuracy on local train data 88.827
Round 176, Devices participated 10, Average loss 0.336, Central accuracy on global test data 55.359, Local accuracy on global train data 70.237, Local accuracy on local train data 89.813
Round 177, Devices participated 10, Average loss 0.308, Central accuracy on global test data 55.369, Local accuracy on global train data 70.283, Local accuracy on local train data 90.420
Round 178, Devices participated 10, Average loss 0.389, Central accuracy on global test data 55.248, Local accuracy on global train data 69.714, Local accuracy on local train data 88.193
Round 179, Devices participated 10, Average loss 0.404, Central accuracy on global test data 54.567, Local accuracy on global train data 69.229, Local accuracy on local train data 87.833
Round 180, Devices participated 10, Average loss 0.378, Central accuracy on global test data 54.227, Local accuracy on global train data 69.395, Local accuracy on local train data 88.053
Round 181, Devices participated 10, Average loss 0.381, Central accuracy on global test data 55.258, Local accuracy on global train data 70.117, Local accuracy on local train data 88.547
Round 182, Devices participated 10, Average loss 0.374, Central accuracy on global test data 55.539, Local accuracy on global train data 69.905, Local accuracy on local train data 88.400
Round 183, Devices participated 10, Average loss 0.303, Central accuracy on global test data 55.789, Local accuracy on global train data 71.108, Local accuracy on local train data 90.387
Round 184, Devices participated 10, Average loss 0.303, Central accuracy on global test data 55.899, Local accuracy on global train data 71.057, Local accuracy on local train data 90.800
Round 185, Devices participated 10, Average loss 0.326, Central accuracy on global test data 55.409, Local accuracy on global train data 70.503, Local accuracy on local train data 89.960
Round 186, Devices participated 10, Average loss 0.358, Central accuracy on global test data 55.319, Local accuracy on global train data 70.254, Local accuracy on local train data 89.193
Round 187, Devices participated 10, Average loss 0.311, Central accuracy on global test data 55.058, Local accuracy on global train data 70.422, Local accuracy on local train data 90.167
Round 188, Devices participated 10, Average loss 0.363, Central accuracy on global test data 54.858, Local accuracy on global train data 70.044, Local accuracy on local train data 88.293
Round 189, Devices participated 10, Average loss 0.360, Central accuracy on global test data 55.248, Local accuracy on global train data 69.775, Local accuracy on local train data 88.700
Round 190, Devices participated 10, Average loss 0.395, Central accuracy on global test data 55.449, Local accuracy on global train data 70.242, Local accuracy on local train data 87.800
Round 191, Devices participated 10, Average loss 0.310, Central accuracy on global test data 55.829, Local accuracy on global train data 70.479, Local accuracy on local train data 90.473
Round 192, Devices participated 10, Average loss 0.336, Central accuracy on global test data 55.589, Local accuracy on global train data 70.400, Local accuracy on local train data 89.393
Round 193, Devices participated 10, Average loss 0.400, Central accuracy on global test data 55.809, Local accuracy on global train data 70.337, Local accuracy on local train data 87.893
Round 194, Devices participated 10, Average loss 0.357, Central accuracy on global test data 54.758, Local accuracy on global train data 69.905, Local accuracy on local train data 89.020
Round 195, Devices participated 10, Average loss 0.368, Central accuracy on global test data 55.208, Local accuracy on global train data 70.068, Local accuracy on local train data 88.860
Round 196, Devices participated 10, Average loss 0.383, Central accuracy on global test data 54.738, Local accuracy on global train data 70.178, Local accuracy on local train data 88.067
Round 197, Devices participated 10, Average loss 0.385, Central accuracy on global test data 55.178, Local accuracy on global train data 70.398, Local accuracy on local train data 88.400
Round 198, Devices participated 10, Average loss 0.298, Central accuracy on global test data 55.649, Local accuracy on global train data 71.465, Local accuracy on local train data 90.733
Round 199, Devices participated 10, Average loss 0.265, Central accuracy on global test data 55.228, Local accuracy on global train data 72.295, Local accuracy on local train data 91.627
