['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '5', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--qn_mode', '0', '--opt_mode', '0', '--vr_mode', '1', '--screendump_file', 'log/perf1000_fedlisa_cifariid_lenet5_bs50ep5_opt0vr1_qn0.log']
2020-08-01 16:16:42.602642

Round   0, Devices participated 10, Average loss 2.298, Central accuracy on global test data 12.580, Local accuracy on global train data 10.759, Local accuracy on local train data 11.792
Round  50, Devices participated 10, Average loss 0.818, Central accuracy on global test data 52.995, Local accuracy on global train data 55.215, Local accuracy on local train data 73.148
Round  51, Devices participated 10, Average loss 0.842, Central accuracy on global test data 52.504, Local accuracy on global train data 54.377, Local accuracy on local train data 72.208
Round  52, Devices participated 10, Average loss 0.823, Central accuracy on global test data 52.815, Local accuracy on global train data 54.966, Local accuracy on local train data 73.080
Round  53, Devices participated 10, Average loss 0.821, Central accuracy on global test data 53.065, Local accuracy on global train data 55.664, Local accuracy on local train data 73.088
Round  54, Devices participated 10, Average loss 0.869, Central accuracy on global test data 52.794, Local accuracy on global train data 54.495, Local accuracy on local train data 71.568
Round  55, Devices participated 10, Average loss 0.840, Central accuracy on global test data 53.806, Local accuracy on global train data 55.239, Local accuracy on local train data 72.388
Round  56, Devices participated 10, Average loss 0.844, Central accuracy on global test data 53.125, Local accuracy on global train data 54.480, Local accuracy on local train data 71.964
Round  57, Devices participated 10, Average loss 0.843, Central accuracy on global test data 52.845, Local accuracy on global train data 56.147, Local accuracy on local train data 72.264
Round  58, Devices participated 10, Average loss 0.836, Central accuracy on global test data 52.865, Local accuracy on global train data 55.811, Local accuracy on local train data 72.028
Round  59, Devices participated 10, Average loss 0.813, Central accuracy on global test data 53.215, Local accuracy on global train data 56.069, Local accuracy on local train data 72.780
Round  60, Devices participated 10, Average loss 0.831, Central accuracy on global test data 53.896, Local accuracy on global train data 55.327, Local accuracy on local train data 72.156
Round  61, Devices participated 10, Average loss 0.867, Central accuracy on global test data 53.616, Local accuracy on global train data 55.864, Local accuracy on local train data 71.208
Round  62, Devices participated 10, Average loss 0.839, Central accuracy on global test data 53.015, Local accuracy on global train data 55.222, Local accuracy on local train data 71.636
Round  63, Devices participated 10, Average loss 0.823, Central accuracy on global test data 53.446, Local accuracy on global train data 55.774, Local accuracy on local train data 72.108
Round  64, Devices participated 10, Average loss 0.852, Central accuracy on global test data 53.185, Local accuracy on global train data 55.693, Local accuracy on local train data 70.740
Round  65, Devices participated 10, Average loss 0.855, Central accuracy on global test data 53.305, Local accuracy on global train data 56.548, Local accuracy on local train data 71.048
Round  66, Devices participated 10, Average loss 0.828, Central accuracy on global test data 53.275, Local accuracy on global train data 55.828, Local accuracy on local train data 72.340
Round  67, Devices participated 10, Average loss 0.836, Central accuracy on global test data 53.285, Local accuracy on global train data 56.504, Local accuracy on local train data 71.980
Round  68, Devices participated 10, Average loss 0.828, Central accuracy on global test data 53.706, Local accuracy on global train data 56.978, Local accuracy on local train data 72.304
Round  69, Devices participated 10, Average loss 0.896, Central accuracy on global test data 53.115, Local accuracy on global train data 56.570, Local accuracy on local train data 70.340
Round  70, Devices participated 10, Average loss 0.843, Central accuracy on global test data 53.205, Local accuracy on global train data 56.577, Local accuracy on local train data 71.176
Round  71, Devices participated 10, Average loss 0.809, Central accuracy on global test data 53.936, Local accuracy on global train data 57.051, Local accuracy on local train data 72.844
Round  72, Devices participated 10, Average loss 0.830, Central accuracy on global test data 53.996, Local accuracy on global train data 56.555, Local accuracy on local train data 72.108
Round  73, Devices participated 10, Average loss 0.801, Central accuracy on global test data 54.247, Local accuracy on global train data 57.593, Local accuracy on local train data 73.244
Round  74, Devices participated 10, Average loss 0.812, Central accuracy on global test data 53.215, Local accuracy on global train data 56.228, Local accuracy on local train data 73.300
Round  75, Devices participated 10, Average loss 0.828, Central accuracy on global test data 53.846, Local accuracy on global train data 57.371, Local accuracy on local train data 71.868
Round  76, Devices participated 10, Average loss 0.773, Central accuracy on global test data 54.087, Local accuracy on global train data 58.210, Local accuracy on local train data 73.408
Round  77, Devices participated 10, Average loss 0.816, Central accuracy on global test data 54.177, Local accuracy on global train data 57.927, Local accuracy on local train data 72.916
Round  78, Devices participated 10, Average loss 0.809, Central accuracy on global test data 53.856, Local accuracy on global train data 57.910, Local accuracy on local train data 72.808
Round  79, Devices participated 10, Average loss 0.794, Central accuracy on global test data 54.607, Local accuracy on global train data 58.308, Local accuracy on local train data 72.752
Round  80, Devices participated 10, Average loss 0.849, Central accuracy on global test data 53.736, Local accuracy on global train data 58.147, Local accuracy on local train data 71.492
Round  81, Devices participated 10, Average loss 0.811, Central accuracy on global test data 53.836, Local accuracy on global train data 57.812, Local accuracy on local train data 73.044
Round  82, Devices participated 10, Average loss 0.846, Central accuracy on global test data 54.107, Local accuracy on global train data 57.805, Local accuracy on local train data 71.524
Round  83, Devices participated 10, Average loss 0.789, Central accuracy on global test data 53.385, Local accuracy on global train data 57.854, Local accuracy on local train data 73.432
Round  84, Devices participated 10, Average loss 0.782, Central accuracy on global test data 53.976, Local accuracy on global train data 58.865, Local accuracy on local train data 73.504
Round  85, Devices participated 10, Average loss 0.795, Central accuracy on global test data 54.297, Local accuracy on global train data 59.473, Local accuracy on local train data 73.272
Round  86, Devices participated 10, Average loss 0.776, Central accuracy on global test data 54.397, Local accuracy on global train data 59.397, Local accuracy on local train data 74.100
Round  87, Devices participated 10, Average loss 0.782, Central accuracy on global test data 54.097, Local accuracy on global train data 59.265, Local accuracy on local train data 74.184
Round  88, Devices participated 10, Average loss 0.784, Central accuracy on global test data 53.616, Local accuracy on global train data 59.585, Local accuracy on local train data 73.848
Round  89, Devices participated 10, Average loss 0.764, Central accuracy on global test data 53.796, Local accuracy on global train data 59.465, Local accuracy on local train data 74.704
Round  90, Devices participated 10, Average loss 0.758, Central accuracy on global test data 54.688, Local accuracy on global train data 60.161, Local accuracy on local train data 74.300
Round  91, Devices participated 10, Average loss 0.768, Central accuracy on global test data 53.916, Local accuracy on global train data 60.068, Local accuracy on local train data 74.740
Round  92, Devices participated 10, Average loss 0.770, Central accuracy on global test data 53.956, Local accuracy on global train data 59.067, Local accuracy on local train data 74.624
Round  93, Devices participated 10, Average loss 0.765, Central accuracy on global test data 54.317, Local accuracy on global train data 59.832, Local accuracy on local train data 74.876
Round  94, Devices participated 10, Average loss 0.763, Central accuracy on global test data 54.718, Local accuracy on global train data 59.146, Local accuracy on local train data 74.536
Round  95, Devices participated 10, Average loss 0.768, Central accuracy on global test data 54.688, Local accuracy on global train data 59.963, Local accuracy on local train data 74.812
Round  96, Devices participated 10, Average loss 0.764, Central accuracy on global test data 54.657, Local accuracy on global train data 59.861, Local accuracy on local train data 74.524
Round  97, Devices participated 10, Average loss 0.774, Central accuracy on global test data 54.157, Local accuracy on global train data 60.625, Local accuracy on local train data 74.344
Round  98, Devices participated 10, Average loss 0.750, Central accuracy on global test data 54.147, Local accuracy on global train data 60.959, Local accuracy on local train data 74.704
Round  99, Devices participated 10, Average loss 0.771, Central accuracy on global test data 55.048, Local accuracy on global train data 61.270, Local accuracy on local train data 74.792
Round 100, Devices participated 10, Average loss 0.744, Central accuracy on global test data 54.788, Local accuracy on global train data 60.337, Local accuracy on local train data 75.304
Round 101, Devices participated 10, Average loss 0.720, Central accuracy on global test data 54.517, Local accuracy on global train data 61.482, Local accuracy on local train data 76.192
Round 102, Devices participated 10, Average loss 0.711, Central accuracy on global test data 54.667, Local accuracy on global train data 60.913, Local accuracy on local train data 76.760
Round 103, Devices participated 10, Average loss 0.738, Central accuracy on global test data 54.878, Local accuracy on global train data 60.852, Local accuracy on local train data 75.336
Round 104, Devices participated 10, Average loss 0.747, Central accuracy on global test data 55.849, Local accuracy on global train data 61.335, Local accuracy on local train data 75.312
Round 105, Devices participated 10, Average loss 0.768, Central accuracy on global test data 55.308, Local accuracy on global train data 60.667, Local accuracy on local train data 74.628
Round 106, Devices participated 10, Average loss 0.749, Central accuracy on global test data 55.008, Local accuracy on global train data 60.681, Local accuracy on local train data 74.892
Round 107, Devices participated 10, Average loss 0.769, Central accuracy on global test data 54.808, Local accuracy on global train data 61.394, Local accuracy on local train data 74.236
Round 108, Devices participated 10, Average loss 0.753, Central accuracy on global test data 55.128, Local accuracy on global train data 61.355, Local accuracy on local train data 74.660
Round 109, Devices participated 10, Average loss 0.768, Central accuracy on global test data 55.008, Local accuracy on global train data 60.151, Local accuracy on local train data 74.420
Round 110, Devices participated 10, Average loss 0.767, Central accuracy on global test data 55.599, Local accuracy on global train data 60.923, Local accuracy on local train data 73.956
Round 111, Devices participated 10, Average loss 0.762, Central accuracy on global test data 55.359, Local accuracy on global train data 60.325, Local accuracy on local train data 74.852
Round 112, Devices participated 10, Average loss 0.732, Central accuracy on global test data 54.858, Local accuracy on global train data 60.681, Local accuracy on local train data 75.648
Round 113, Devices participated 10, Average loss 0.733, Central accuracy on global test data 54.898, Local accuracy on global train data 61.011, Local accuracy on local train data 75.524
Round 114, Devices participated 10, Average loss 0.750, Central accuracy on global test data 54.918, Local accuracy on global train data 61.514, Local accuracy on local train data 75.340
Round 115, Devices participated 10, Average loss 0.718, Central accuracy on global test data 54.958, Local accuracy on global train data 62.222, Local accuracy on local train data 76.176
Round 116, Devices participated 10, Average loss 0.729, Central accuracy on global test data 54.507, Local accuracy on global train data 61.831, Local accuracy on local train data 76.176
Round 117, Devices participated 10, Average loss 0.749, Central accuracy on global test data 54.437, Local accuracy on global train data 60.818, Local accuracy on local train data 75.544
Round 118, Devices participated 10, Average loss 0.707, Central accuracy on global test data 55.068, Local accuracy on global train data 61.775, Local accuracy on local train data 76.712
Round 119, Devices participated 10, Average loss 0.720, Central accuracy on global test data 55.098, Local accuracy on global train data 62.471, Local accuracy on local train data 76.132
Round 120, Devices participated 10, Average loss 0.715, Central accuracy on global test data 54.337, Local accuracy on global train data 61.663, Local accuracy on local train data 76.084
Round 121, Devices participated 10, Average loss 0.681, Central accuracy on global test data 54.988, Local accuracy on global train data 63.108, Local accuracy on local train data 77.324
Round 122, Devices participated 10, Average loss 0.722, Central accuracy on global test data 55.609, Local accuracy on global train data 63.127, Local accuracy on local train data 76.120
Round 123, Devices participated 10, Average loss 0.699, Central accuracy on global test data 54.728, Local accuracy on global train data 62.795, Local accuracy on local train data 77.124
Round 124, Devices participated 10, Average loss 0.734, Central accuracy on global test data 55.168, Local accuracy on global train data 62.078, Local accuracy on local train data 76.116
Round 125, Devices participated 10, Average loss 0.705, Central accuracy on global test data 54.748, Local accuracy on global train data 61.411, Local accuracy on local train data 76.876
Round 126, Devices participated 10, Average loss 0.668, Central accuracy on global test data 55.439, Local accuracy on global train data 63.511, Local accuracy on local train data 78.148
Round 127, Devices participated 10, Average loss 0.686, Central accuracy on global test data 55.519, Local accuracy on global train data 63.347, Local accuracy on local train data 77.616
Round 128, Devices participated 10, Average loss 0.690, Central accuracy on global test data 55.569, Local accuracy on global train data 62.747, Local accuracy on local train data 77.532
Round 129, Devices participated 10, Average loss 0.706, Central accuracy on global test data 55.899, Local accuracy on global train data 62.634, Local accuracy on local train data 76.648
Round 130, Devices participated 10, Average loss 0.676, Central accuracy on global test data 56.110, Local accuracy on global train data 64.138, Local accuracy on local train data 78.024
Round 131, Devices participated 10, Average loss 0.712, Central accuracy on global test data 55.469, Local accuracy on global train data 63.188, Local accuracy on local train data 76.460
Round 132, Devices participated 10, Average loss 0.673, Central accuracy on global test data 55.218, Local accuracy on global train data 63.694, Local accuracy on local train data 78.040
Round 133, Devices participated 10, Average loss 0.671, Central accuracy on global test data 55.739, Local accuracy on global train data 64.006, Local accuracy on local train data 78.124
Round 134, Devices participated 10, Average loss 0.693, Central accuracy on global test data 55.679, Local accuracy on global train data 63.809, Local accuracy on local train data 77.236
Round 135, Devices participated 10, Average loss 0.691, Central accuracy on global test data 55.539, Local accuracy on global train data 63.853, Local accuracy on local train data 77.244
Round 136, Devices participated 10, Average loss 0.670, Central accuracy on global test data 55.148, Local accuracy on global train data 64.377, Local accuracy on local train data 77.736
Round 137, Devices participated 10, Average loss 0.695, Central accuracy on global test data 55.248, Local accuracy on global train data 64.421, Local accuracy on local train data 77.264
Round 138, Devices participated 10, Average loss 0.667, Central accuracy on global test data 54.818, Local accuracy on global train data 63.203, Local accuracy on local train data 78.388
Round 139, Devices participated 10, Average loss 0.668, Central accuracy on global test data 54.768, Local accuracy on global train data 64.333, Local accuracy on local train data 78.160
Round 140, Devices participated 10, Average loss 0.668, Central accuracy on global test data 55.489, Local accuracy on global train data 64.224, Local accuracy on local train data 78.476
Round 141, Devices participated 10, Average loss 0.630, Central accuracy on global test data 55.619, Local accuracy on global train data 64.238, Local accuracy on local train data 79.416
Round 142, Devices participated 10, Average loss 0.656, Central accuracy on global test data 55.829, Local accuracy on global train data 64.724, Local accuracy on local train data 79.224
Round 143, Devices participated 10, Average loss 0.626, Central accuracy on global test data 55.409, Local accuracy on global train data 64.670, Local accuracy on local train data 79.736
Round 144, Devices participated 10, Average loss 0.642, Central accuracy on global test data 55.539, Local accuracy on global train data 64.753, Local accuracy on local train data 79.344
Round 145, Devices participated 10, Average loss 0.685, Central accuracy on global test data 55.499, Local accuracy on global train data 65.073, Local accuracy on local train data 77.460
Round 146, Devices participated 10, Average loss 0.627, Central accuracy on global test data 55.469, Local accuracy on global train data 64.312, Local accuracy on local train data 79.300
Round 147, Devices participated 10, Average loss 0.700, Central accuracy on global test data 55.869, Local accuracy on global train data 65.571, Local accuracy on local train data 76.964
Round 148, Devices participated 10, Average loss 0.630, Central accuracy on global test data 56.090, Local accuracy on global train data 65.664, Local accuracy on local train data 79.408
Round 149, Devices participated 10, Average loss 0.625, Central accuracy on global test data 55.659, Local accuracy on global train data 64.800, Local accuracy on local train data 79.984
Round 150, Devices participated 10, Average loss 0.682, Central accuracy on global test data 55.579, Local accuracy on global train data 65.295, Local accuracy on local train data 77.352
Round 151, Devices participated 10, Average loss 0.654, Central accuracy on global test data 55.659, Local accuracy on global train data 65.227, Local accuracy on local train data 78.760
Round 152, Devices participated 10, Average loss 0.651, Central accuracy on global test data 56.070, Local accuracy on global train data 64.849, Local accuracy on local train data 78.588
Round 153, Devices participated 10, Average loss 0.696, Central accuracy on global test data 55.389, Local accuracy on global train data 64.912, Local accuracy on local train data 77.280
Round 154, Devices participated 10, Average loss 0.672, Central accuracy on global test data 55.308, Local accuracy on global train data 65.278, Local accuracy on local train data 77.860
Round 155, Devices participated 10, Average loss 0.646, Central accuracy on global test data 54.908, Local accuracy on global train data 65.054, Local accuracy on local train data 78.988
Round 156, Devices participated 10, Average loss 0.639, Central accuracy on global test data 55.238, Local accuracy on global train data 66.406, Local accuracy on local train data 79.268
Round 157, Devices participated 10, Average loss 0.651, Central accuracy on global test data 55.268, Local accuracy on global train data 65.225, Local accuracy on local train data 78.648
Round 158, Devices participated 10, Average loss 0.611, Central accuracy on global test data 56.040, Local accuracy on global train data 65.925, Local accuracy on local train data 79.740
Round 159, Devices participated 10, Average loss 0.633, Central accuracy on global test data 55.268, Local accuracy on global train data 65.242, Local accuracy on local train data 79.084
Round 160, Devices participated 10, Average loss 0.674, Central accuracy on global test data 55.709, Local accuracy on global train data 65.298, Local accuracy on local train data 78.068
Round 161, Devices participated 10, Average loss 0.656, Central accuracy on global test data 55.960, Local accuracy on global train data 65.691, Local accuracy on local train data 78.384
Round 162, Devices participated 10, Average loss 0.641, Central accuracy on global test data 55.679, Local accuracy on global train data 66.047, Local accuracy on local train data 79.220
Round 163, Devices participated 10, Average loss 0.666, Central accuracy on global test data 55.769, Local accuracy on global train data 66.177, Local accuracy on local train data 77.988
Round 164, Devices participated 10, Average loss 0.637, Central accuracy on global test data 55.729, Local accuracy on global train data 66.304, Local accuracy on local train data 78.880
Round 165, Devices participated 10, Average loss 0.655, Central accuracy on global test data 55.298, Local accuracy on global train data 66.367, Local accuracy on local train data 78.292
Round 166, Devices participated 10, Average loss 0.624, Central accuracy on global test data 55.779, Local accuracy on global train data 66.619, Local accuracy on local train data 79.840
Round 167, Devices participated 10, Average loss 0.630, Central accuracy on global test data 55.879, Local accuracy on global train data 66.284, Local accuracy on local train data 79.596
Round 168, Devices participated 10, Average loss 0.668, Central accuracy on global test data 55.759, Local accuracy on global train data 66.560, Local accuracy on local train data 78.432
Round 169, Devices participated 10, Average loss 0.657, Central accuracy on global test data 55.659, Local accuracy on global train data 66.213, Local accuracy on local train data 78.496
Round 170, Devices participated 10, Average loss 0.635, Central accuracy on global test data 55.599, Local accuracy on global train data 66.714, Local accuracy on local train data 79.132
Round 171, Devices participated 10, Average loss 0.651, Central accuracy on global test data 55.719, Local accuracy on global train data 66.431, Local accuracy on local train data 78.820
Round 172, Devices participated 10, Average loss 0.610, Central accuracy on global test data 55.899, Local accuracy on global train data 66.655, Local accuracy on local train data 80.320
Round 173, Devices participated 10, Average loss 0.632, Central accuracy on global test data 55.629, Local accuracy on global train data 66.335, Local accuracy on local train data 79.328
Round 174, Devices participated 10, Average loss 0.638, Central accuracy on global test data 55.759, Local accuracy on global train data 66.958, Local accuracy on local train data 79.240
Round 175, Devices participated 10, Average loss 0.609, Central accuracy on global test data 56.020, Local accuracy on global train data 67.322, Local accuracy on local train data 80.152
Round 176, Devices participated 10, Average loss 0.619, Central accuracy on global test data 55.990, Local accuracy on global train data 66.758, Local accuracy on local train data 80.020
Round 177, Devices participated 10, Average loss 0.642, Central accuracy on global test data 55.669, Local accuracy on global train data 67.126, Local accuracy on local train data 79.036
Round 178, Devices participated 10, Average loss 0.606, Central accuracy on global test data 55.359, Local accuracy on global train data 67.329, Local accuracy on local train data 79.964
Round 179, Devices participated 10, Average loss 0.637, Central accuracy on global test data 54.718, Local accuracy on global train data 67.217, Local accuracy on local train data 78.968
Round 180, Devices participated 10, Average loss 0.614, Central accuracy on global test data 55.619, Local accuracy on global train data 67.373, Local accuracy on local train data 80.032
Round 181, Devices participated 10, Average loss 0.635, Central accuracy on global test data 55.689, Local accuracy on global train data 67.898, Local accuracy on local train data 79.520
Round 182, Devices participated 10, Average loss 0.636, Central accuracy on global test data 54.958, Local accuracy on global train data 67.280, Local accuracy on local train data 79.292
Round 183, Devices participated 10, Average loss 0.612, Central accuracy on global test data 54.968, Local accuracy on global train data 66.841, Local accuracy on local train data 80.032
Round 184, Devices participated 10, Average loss 0.613, Central accuracy on global test data 55.589, Local accuracy on global train data 66.528, Local accuracy on local train data 80.088
Round 185, Devices participated 10, Average loss 0.650, Central accuracy on global test data 55.960, Local accuracy on global train data 67.083, Local accuracy on local train data 78.988
Round 186, Devices participated 10, Average loss 0.639, Central accuracy on global test data 56.010, Local accuracy on global train data 67.378, Local accuracy on local train data 79.080
Round 187, Devices participated 10, Average loss 0.641, Central accuracy on global test data 56.000, Local accuracy on global train data 67.979, Local accuracy on local train data 79.192
Round 188, Devices participated 10, Average loss 0.620, Central accuracy on global test data 55.599, Local accuracy on global train data 67.964, Local accuracy on local train data 79.552
Round 189, Devices participated 10, Average loss 0.638, Central accuracy on global test data 55.449, Local accuracy on global train data 67.788, Local accuracy on local train data 79.088
Round 190, Devices participated 10, Average loss 0.605, Central accuracy on global test data 55.569, Local accuracy on global train data 67.832, Local accuracy on local train data 80.248
Round 191, Devices participated 10, Average loss 0.621, Central accuracy on global test data 55.048, Local accuracy on global train data 67.759, Local accuracy on local train data 79.548
Round 192, Devices participated 10, Average loss 0.639, Central accuracy on global test data 55.319, Local accuracy on global train data 67.285, Local accuracy on local train data 79.216
Round 193, Devices participated 10, Average loss 0.609, Central accuracy on global test data 55.529, Local accuracy on global train data 67.766, Local accuracy on local train data 80.544
Round 194, Devices participated 10, Average loss 0.601, Central accuracy on global test data 56.200, Local accuracy on global train data 68.237, Local accuracy on local train data 80.064
Round 195, Devices participated 10, Average loss 0.617, Central accuracy on global test data 55.329, Local accuracy on global train data 66.951, Local accuracy on local train data 79.784
Round 196, Devices participated 10, Average loss 0.635, Central accuracy on global test data 55.088, Local accuracy on global train data 67.593, Local accuracy on local train data 79.100
Round 197, Devices participated 10, Average loss 0.619, Central accuracy on global test data 55.639, Local accuracy on global train data 67.380, Local accuracy on local train data 79.696
Round 198, Devices participated 10, Average loss 0.599, Central accuracy on global test data 55.679, Local accuracy on global train data 67.517, Local accuracy on local train data 80.104
Round 199, Devices participated 10, Average loss 0.585, Central accuracy on global test data 55.409, Local accuracy on global train data 68.220, Local accuracy on local train data 80.992
