['main_fedlisa.py', '--dataset', 'mnist', '--model', 'mlp', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '3', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--opt_mode', '2', '--vr_mode', '0', '--screendump_file', 'log/perf1000_fedlisa_mnistnoniid_mlp_bs50ep3_opt2vr0.log']
2020-08-02 00:10:45.433063

Round   0, Devices participated 10, Average loss 0.702, Central accuracy on global test data 10.867, Local accuracy on global train data 21.079, Local accuracy on local train data 89.900
Round  20, Devices participated 10, Average loss 0.026, Central accuracy on global test data 90.385, Local accuracy on global train data 65.386, Local accuracy on local train data 99.211
Round  21, Devices participated 10, Average loss 0.028, Central accuracy on global test data 91.867, Local accuracy on global train data 60.542, Local accuracy on local train data 99.178
Round  22, Devices participated 10, Average loss 0.061, Central accuracy on global test data 92.208, Local accuracy on global train data 63.772, Local accuracy on local train data 98.111
Round  23, Devices participated 10, Average loss 0.025, Central accuracy on global test data 92.538, Local accuracy on global train data 68.831, Local accuracy on local train data 99.294
Round  24, Devices participated 10, Average loss 0.023, Central accuracy on global test data 92.778, Local accuracy on global train data 64.841, Local accuracy on local train data 99.239
Round  25, Devices participated 10, Average loss 0.017, Central accuracy on global test data 92.989, Local accuracy on global train data 67.549, Local accuracy on local train data 99.461
Round  26, Devices participated 10, Average loss 0.022, Central accuracy on global test data 92.798, Local accuracy on global train data 66.726, Local accuracy on local train data 99.378
Round  27, Devices participated 10, Average loss 0.027, Central accuracy on global test data 92.538, Local accuracy on global train data 72.007, Local accuracy on local train data 99.206
Round  28, Devices participated 10, Average loss 0.024, Central accuracy on global test data 92.528, Local accuracy on global train data 70.679, Local accuracy on local train data 99.344
Round  29, Devices participated 10, Average loss 0.026, Central accuracy on global test data 92.318, Local accuracy on global train data 67.061, Local accuracy on local train data 99.211
Round  30, Devices participated 10, Average loss 0.015, Central accuracy on global test data 92.979, Local accuracy on global train data 65.996, Local accuracy on local train data 99.556
Round  31, Devices participated 10, Average loss 0.022, Central accuracy on global test data 92.798, Local accuracy on global train data 69.885, Local accuracy on local train data 99.361
Round  32, Devices participated 10, Average loss 0.123, Central accuracy on global test data 90.875, Local accuracy on global train data 68.796, Local accuracy on local train data 97.722
Round  33, Devices participated 10, Average loss 0.029, Central accuracy on global test data 92.869, Local accuracy on global train data 69.570, Local accuracy on local train data 99.072
Round  34, Devices participated 10, Average loss 0.053, Central accuracy on global test data 91.797, Local accuracy on global train data 71.465, Local accuracy on local train data 98.856
Round  35, Devices participated 10, Average loss 0.022, Central accuracy on global test data 93.820, Local accuracy on global train data 69.067, Local accuracy on local train data 99.322
Round  36, Devices participated 10, Average loss 0.016, Central accuracy on global test data 93.770, Local accuracy on global train data 76.301, Local accuracy on local train data 99.550
Round  37, Devices participated 10, Average loss 0.013, Central accuracy on global test data 94.141, Local accuracy on global train data 78.103, Local accuracy on local train data 99.650
Round  38, Devices participated 10, Average loss 0.014, Central accuracy on global test data 94.161, Local accuracy on global train data 77.795, Local accuracy on local train data 99.628
Round  39, Devices participated 10, Average loss 0.023, Central accuracy on global test data 93.950, Local accuracy on global train data 75.710, Local accuracy on local train data 99.283
Round  40, Devices participated 10, Average loss 0.026, Central accuracy on global test data 93.199, Local accuracy on global train data 76.741, Local accuracy on local train data 99.283
Round  41, Devices participated 10, Average loss 0.014, Central accuracy on global test data 91.727, Local accuracy on global train data 76.755, Local accuracy on local train data 99.611
Round  42, Devices participated 10, Average loss 0.016, Central accuracy on global test data 91.486, Local accuracy on global train data 78.784, Local accuracy on local train data 99.500
Round  43, Devices participated 10, Average loss 0.041, Central accuracy on global test data 92.338, Local accuracy on global train data 74.590, Local accuracy on local train data 98.917
Round  44, Devices participated 10, Average loss 0.022, Central accuracy on global test data 92.478, Local accuracy on global train data 75.547, Local accuracy on local train data 99.428
Round  45, Devices participated 10, Average loss 0.018, Central accuracy on global test data 93.119, Local accuracy on global train data 77.383, Local accuracy on local train data 99.472
Round  46, Devices participated 10, Average loss 0.018, Central accuracy on global test data 94.732, Local accuracy on global train data 75.552, Local accuracy on local train data 99.500
Round  47, Devices participated 10, Average loss 0.016, Central accuracy on global test data 94.902, Local accuracy on global train data 80.256, Local accuracy on local train data 99.561
Round  48, Devices participated 10, Average loss 0.017, Central accuracy on global test data 95.433, Local accuracy on global train data 75.491, Local accuracy on local train data 99.467
Round  49, Devices participated 10, Average loss 0.053, Central accuracy on global test data 95.302, Local accuracy on global train data 77.698, Local accuracy on local train data 98.978
Round  50, Devices participated 10, Average loss 0.013, Central accuracy on global test data 95.323, Local accuracy on global train data 80.371, Local accuracy on local train data 99.594
Round  51, Devices participated 10, Average loss 0.036, Central accuracy on global test data 95.112, Local accuracy on global train data 79.065, Local accuracy on local train data 99.178
Round  52, Devices participated 10, Average loss 0.010, Central accuracy on global test data 95.132, Local accuracy on global train data 79.353, Local accuracy on local train data 99.761
Round  53, Devices participated 10, Average loss 0.012, Central accuracy on global test data 95.353, Local accuracy on global train data 84.392, Local accuracy on local train data 99.611
Round  54, Devices participated 10, Average loss 0.010, Central accuracy on global test data 95.493, Local accuracy on global train data 82.568, Local accuracy on local train data 99.678
Round  55, Devices participated 10, Average loss 0.012, Central accuracy on global test data 95.523, Local accuracy on global train data 80.894, Local accuracy on local train data 99.678
Round  56, Devices participated 10, Average loss 0.015, Central accuracy on global test data 95.623, Local accuracy on global train data 81.128, Local accuracy on local train data 99.494
Round  57, Devices participated 10, Average loss 0.061, Central accuracy on global test data 89.844, Local accuracy on global train data 81.646, Local accuracy on local train data 98.739
Round  58, Devices participated 10, Average loss 0.012, Central accuracy on global test data 93.800, Local accuracy on global train data 76.807, Local accuracy on local train data 99.611
Round  59, Devices participated 10, Average loss 0.016, Central accuracy on global test data 95.803, Local accuracy on global train data 81.550, Local accuracy on local train data 99.533
Round  60, Devices participated 10, Average loss 0.010, Central accuracy on global test data 95.873, Local accuracy on global train data 81.787, Local accuracy on local train data 99.694
Round  61, Devices participated 10, Average loss 0.011, Central accuracy on global test data 95.933, Local accuracy on global train data 80.159, Local accuracy on local train data 99.683
Round  62, Devices participated 10, Average loss 0.015, Central accuracy on global test data 95.883, Local accuracy on global train data 82.703, Local accuracy on local train data 99.556
Round  63, Devices participated 10, Average loss 0.018, Central accuracy on global test data 95.813, Local accuracy on global train data 81.316, Local accuracy on local train data 99.439
Round  64, Devices participated 10, Average loss 0.009, Central accuracy on global test data 95.954, Local accuracy on global train data 86.333, Local accuracy on local train data 99.733
Round  65, Devices participated 10, Average loss 0.011, Central accuracy on global test data 95.523, Local accuracy on global train data 85.596, Local accuracy on local train data 99.667
Round  66, Devices participated 10, Average loss 0.010, Central accuracy on global test data 95.883, Local accuracy on global train data 80.674, Local accuracy on local train data 99.661
Round  67, Devices participated 10, Average loss 0.009, Central accuracy on global test data 95.843, Local accuracy on global train data 84.324, Local accuracy on local train data 99.739
Round  68, Devices participated 10, Average loss 0.014, Central accuracy on global test data 95.633, Local accuracy on global train data 81.592, Local accuracy on local train data 99.628
Round  69, Devices participated 10, Average loss 0.007, Central accuracy on global test data 95.683, Local accuracy on global train data 83.975, Local accuracy on local train data 99.811
Round  70, Devices participated 10, Average loss 0.040, Central accuracy on global test data 95.873, Local accuracy on global train data 84.734, Local accuracy on local train data 99.278
Round  71, Devices participated 10, Average loss 0.010, Central accuracy on global test data 96.064, Local accuracy on global train data 84.490, Local accuracy on local train data 99.733
Round  72, Devices participated 10, Average loss 0.011, Central accuracy on global test data 96.114, Local accuracy on global train data 80.593, Local accuracy on local train data 99.644
Round  73, Devices participated 10, Average loss 0.012, Central accuracy on global test data 95.403, Local accuracy on global train data 86.609, Local accuracy on local train data 99.561
Round  74, Devices participated 10, Average loss 0.063, Central accuracy on global test data 95.353, Local accuracy on global train data 79.678, Local accuracy on local train data 98.983
Round  75, Devices participated 10, Average loss 0.007, Central accuracy on global test data 95.703, Local accuracy on global train data 85.125, Local accuracy on local train data 99.761
Round  76, Devices participated 10, Average loss 0.010, Central accuracy on global test data 95.913, Local accuracy on global train data 86.826, Local accuracy on local train data 99.711
Round  77, Devices participated 10, Average loss 0.009, Central accuracy on global test data 96.004, Local accuracy on global train data 87.251, Local accuracy on local train data 99.761
Round  78, Devices participated 10, Average loss 0.013, Central accuracy on global test data 96.054, Local accuracy on global train data 80.654, Local accuracy on local train data 99.628
Round  79, Devices participated 10, Average loss 0.071, Central accuracy on global test data 96.064, Local accuracy on global train data 81.772, Local accuracy on local train data 98.972
Round  80, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.114, Local accuracy on global train data 87.544, Local accuracy on local train data 99.817
Round  81, Devices participated 10, Average loss 0.009, Central accuracy on global test data 94.271, Local accuracy on global train data 86.543, Local accuracy on local train data 99.711
Round  82, Devices participated 10, Average loss 0.062, Central accuracy on global test data 95.964, Local accuracy on global train data 80.601, Local accuracy on local train data 99.172
Round  83, Devices participated 10, Average loss 0.071, Central accuracy on global test data 95.613, Local accuracy on global train data 80.383, Local accuracy on local train data 99.100
Round  84, Devices participated 10, Average loss 0.010, Central accuracy on global test data 96.084, Local accuracy on global train data 85.535, Local accuracy on local train data 99.694
Round  85, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.084, Local accuracy on global train data 88.240, Local accuracy on local train data 99.844
Round  86, Devices participated 10, Average loss 0.111, Central accuracy on global test data 95.863, Local accuracy on global train data 79.844, Local accuracy on local train data 98.350
Round  87, Devices participated 10, Average loss 0.046, Central accuracy on global test data 95.923, Local accuracy on global train data 83.726, Local accuracy on local train data 99.100
Round  88, Devices participated 10, Average loss 0.052, Central accuracy on global test data 95.763, Local accuracy on global train data 83.843, Local accuracy on local train data 99.078
Round  89, Devices participated 10, Average loss 0.009, Central accuracy on global test data 96.144, Local accuracy on global train data 85.813, Local accuracy on local train data 99.750
Round  90, Devices participated 10, Average loss 0.026, Central accuracy on global test data 96.464, Local accuracy on global train data 85.720, Local accuracy on local train data 99.461
Round  91, Devices participated 10, Average loss 0.012, Central accuracy on global test data 96.414, Local accuracy on global train data 88.145, Local accuracy on local train data 99.661
Round  92, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.274, Local accuracy on global train data 86.619, Local accuracy on local train data 99.772
Round  93, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.264, Local accuracy on global train data 89.502, Local accuracy on local train data 99.822
Round  94, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.464, Local accuracy on global train data 88.716, Local accuracy on local train data 99.794
Round  95, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.314, Local accuracy on global train data 88.203, Local accuracy on local train data 99.822
Round  96, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.184, Local accuracy on global train data 89.705, Local accuracy on local train data 99.811
Round  97, Devices participated 10, Average loss 0.092, Central accuracy on global test data 94.030, Local accuracy on global train data 81.384, Local accuracy on local train data 98.522
Round  98, Devices participated 10, Average loss 0.015, Central accuracy on global test data 95.373, Local accuracy on global train data 86.289, Local accuracy on local train data 99.544
Round  99, Devices participated 10, Average loss 0.007, Central accuracy on global test data 95.813, Local accuracy on global train data 87.029, Local accuracy on local train data 99.778
Round 100, Devices participated 10, Average loss 0.075, Central accuracy on global test data 92.067, Local accuracy on global train data 82.229, Local accuracy on local train data 99.122
Round 101, Devices participated 10, Average loss 0.092, Central accuracy on global test data 94.000, Local accuracy on global train data 76.846, Local accuracy on local train data 99.028
Round 102, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.034, Local accuracy on global train data 82.502, Local accuracy on local train data 99.750
Round 103, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.484, Local accuracy on global train data 87.039, Local accuracy on local train data 99.833
Round 104, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.494, Local accuracy on global train data 89.551, Local accuracy on local train data 99.767
Round 105, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.645, Local accuracy on global train data 88.965, Local accuracy on local train data 99.728
Round 106, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.575, Local accuracy on global train data 87.368, Local accuracy on local train data 99.822
Round 107, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.725, Local accuracy on global train data 89.106, Local accuracy on local train data 99.778
Round 108, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.434, Local accuracy on global train data 87.974, Local accuracy on local train data 99.811
Round 109, Devices participated 10, Average loss 0.109, Central accuracy on global test data 95.984, Local accuracy on global train data 83.289, Local accuracy on local train data 98.517
Round 110, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.474, Local accuracy on global train data 89.153, Local accuracy on local train data 99.856
Round 111, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.695, Local accuracy on global train data 89.282, Local accuracy on local train data 99.867
Round 112, Devices participated 10, Average loss 0.039, Central accuracy on global test data 96.725, Local accuracy on global train data 86.064, Local accuracy on local train data 99.322
Round 113, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.795, Local accuracy on global train data 90.920, Local accuracy on local train data 99.878
Round 114, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.575, Local accuracy on global train data 92.107, Local accuracy on local train data 99.889
Round 115, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.544, Local accuracy on global train data 88.523, Local accuracy on local train data 99.850
Round 116, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.595, Local accuracy on global train data 90.178, Local accuracy on local train data 99.878
Round 117, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.645, Local accuracy on global train data 89.319, Local accuracy on local train data 99.767
Round 118, Devices participated 10, Average loss 0.031, Central accuracy on global test data 96.655, Local accuracy on global train data 85.786, Local accuracy on local train data 99.450
Round 119, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.705, Local accuracy on global train data 90.942, Local accuracy on local train data 99.872
Round 120, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.645, Local accuracy on global train data 89.902, Local accuracy on local train data 99.833
Round 121, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.504, Local accuracy on global train data 89.314, Local accuracy on local train data 99.811
Round 122, Devices participated 10, Average loss 0.032, Central accuracy on global test data 95.873, Local accuracy on global train data 88.950, Local accuracy on local train data 99.528
Round 123, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.134, Local accuracy on global train data 90.815, Local accuracy on local train data 99.850
Round 124, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.184, Local accuracy on global train data 90.171, Local accuracy on local train data 99.883
Round 125, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.384, Local accuracy on global train data 89.680, Local accuracy on local train data 99.811
Round 126, Devices participated 10, Average loss 0.058, Central accuracy on global test data 93.650, Local accuracy on global train data 86.628, Local accuracy on local train data 99.183
Round 127, Devices participated 10, Average loss 0.020, Central accuracy on global test data 96.224, Local accuracy on global train data 86.187, Local accuracy on local train data 99.467
Round 128, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.404, Local accuracy on global train data 90.527, Local accuracy on local train data 99.894
Round 129, Devices participated 10, Average loss 0.007, Central accuracy on global test data 94.020, Local accuracy on global train data 90.420, Local accuracy on local train data 99.794
Round 130, Devices participated 10, Average loss 0.052, Central accuracy on global test data 95.383, Local accuracy on global train data 87.349, Local accuracy on local train data 99.250
Round 131, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.835, Local accuracy on global train data 86.472, Local accuracy on local train data 99.750
Round 132, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.835, Local accuracy on global train data 92.952, Local accuracy on local train data 99.828
Round 133, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.935, Local accuracy on global train data 89.663, Local accuracy on local train data 99.783
Round 134, Devices participated 10, Average loss 0.052, Central accuracy on global test data 95.072, Local accuracy on global train data 89.443, Local accuracy on local train data 99.228
Round 135, Devices participated 10, Average loss 0.048, Central accuracy on global test data 95.933, Local accuracy on global train data 85.676, Local accuracy on local train data 99.150
Round 136, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.885, Local accuracy on global train data 90.195, Local accuracy on local train data 99.811
Round 137, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.005, Local accuracy on global train data 91.858, Local accuracy on local train data 99.822
Round 138, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.055, Local accuracy on global train data 93.760, Local accuracy on local train data 99.911
Round 139, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.865, Local accuracy on global train data 91.328, Local accuracy on local train data 99.828
Round 140, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.895, Local accuracy on global train data 89.934, Local accuracy on local train data 99.806
Round 141, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.125, Local accuracy on global train data 91.555, Local accuracy on local train data 99.900
Round 142, Devices participated 10, Average loss 0.012, Central accuracy on global test data 97.085, Local accuracy on global train data 92.283, Local accuracy on local train data 99.572
Round 143, Devices participated 10, Average loss 0.006, Central accuracy on global test data 97.035, Local accuracy on global train data 91.807, Local accuracy on local train data 99.783
Round 144, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.454, Local accuracy on global train data 92.712, Local accuracy on local train data 99.894
Round 145, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.775, Local accuracy on global train data 88.713, Local accuracy on local train data 99.811
Round 146, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.075, Local accuracy on global train data 92.014, Local accuracy on local train data 99.878
Round 147, Devices participated 10, Average loss 0.013, Central accuracy on global test data 97.085, Local accuracy on global train data 92.173, Local accuracy on local train data 99.728
Round 148, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.895, Local accuracy on global train data 93.235, Local accuracy on local train data 99.883
Round 149, Devices participated 10, Average loss 0.008, Central accuracy on global test data 96.865, Local accuracy on global train data 90.835, Local accuracy on local train data 99.756
Round 150, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.955, Local accuracy on global train data 91.028, Local accuracy on local train data 99.872
Round 151, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.915, Local accuracy on global train data 91.306, Local accuracy on local train data 99.894
Round 152, Devices participated 10, Average loss 0.092, Central accuracy on global test data 93.450, Local accuracy on global train data 87.947, Local accuracy on local train data 99.089
Round 153, Devices participated 10, Average loss 0.007, Central accuracy on global test data 95.363, Local accuracy on global train data 87.249, Local accuracy on local train data 99.789
Round 154, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.745, Local accuracy on global train data 90.361, Local accuracy on local train data 99.878
Round 155, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.945, Local accuracy on global train data 88.926, Local accuracy on local train data 99.844
Round 156, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.995, Local accuracy on global train data 92.095, Local accuracy on local train data 99.867
Round 157, Devices participated 10, Average loss 0.004, Central accuracy on global test data 96.955, Local accuracy on global train data 92.622, Local accuracy on local train data 99.894
Round 158, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.145, Local accuracy on global train data 90.137, Local accuracy on local train data 99.856
Round 159, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.226, Local accuracy on global train data 91.775, Local accuracy on local train data 99.911
Round 160, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.216, Local accuracy on global train data 92.974, Local accuracy on local train data 99.872
Round 161, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.196, Local accuracy on global train data 93.418, Local accuracy on local train data 99.911
Round 162, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.165, Local accuracy on global train data 91.655, Local accuracy on local train data 99.922
Round 163, Devices participated 10, Average loss 0.078, Central accuracy on global test data 96.194, Local accuracy on global train data 89.690, Local accuracy on local train data 98.933
Round 164, Devices participated 10, Average loss 0.086, Central accuracy on global test data 95.623, Local accuracy on global train data 87.776, Local accuracy on local train data 99.128
Round 165, Devices participated 10, Average loss 0.005, Central accuracy on global test data 96.645, Local accuracy on global train data 90.449, Local accuracy on local train data 99.822
Round 166, Devices participated 10, Average loss 0.035, Central accuracy on global test data 96.905, Local accuracy on global train data 89.780, Local accuracy on local train data 99.428
Round 167, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.045, Local accuracy on global train data 92.346, Local accuracy on local train data 99.844
Round 168, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.266, Local accuracy on global train data 91.548, Local accuracy on local train data 99.894
Round 169, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.296, Local accuracy on global train data 91.794, Local accuracy on local train data 99.861
Round 170, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.115, Local accuracy on global train data 94.917, Local accuracy on local train data 99.878
Round 171, Devices participated 10, Average loss 0.018, Central accuracy on global test data 96.915, Local accuracy on global train data 91.499, Local accuracy on local train data 99.661
Round 172, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.015, Local accuracy on global train data 94.341, Local accuracy on local train data 99.933
Round 173, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.175, Local accuracy on global train data 93.384, Local accuracy on local train data 99.928
Round 174, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.336, Local accuracy on global train data 92.993, Local accuracy on local train data 99.894
Round 175, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.216, Local accuracy on global train data 93.142, Local accuracy on local train data 99.922
Round 176, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.246, Local accuracy on global train data 94.509, Local accuracy on local train data 99.889
Round 177, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.206, Local accuracy on global train data 94.302, Local accuracy on local train data 99.917
Round 178, Devices participated 10, Average loss 0.086, Central accuracy on global test data 80.158, Local accuracy on global train data 92.131, Local accuracy on local train data 99.211
Round 179, Devices participated 10, Average loss 0.222, Central accuracy on global test data 92.117, Local accuracy on global train data 65.767, Local accuracy on local train data 98.406
Round 180, Devices participated 10, Average loss 0.047, Central accuracy on global test data 90.775, Local accuracy on global train data 75.635, Local accuracy on local train data 99.194
Round 181, Devices participated 10, Average loss 0.126, Central accuracy on global test data 93.049, Local accuracy on global train data 83.745, Local accuracy on local train data 98.794
Round 182, Devices participated 10, Average loss 0.055, Central accuracy on global test data 95.974, Local accuracy on global train data 88.586, Local accuracy on local train data 99.356
Round 183, Devices participated 10, Average loss 0.007, Central accuracy on global test data 96.595, Local accuracy on global train data 92.754, Local accuracy on local train data 99.767
Round 184, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.095, Local accuracy on global train data 93.906, Local accuracy on local train data 99.850
Round 185, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.115, Local accuracy on global train data 93.896, Local accuracy on local train data 99.872
Round 186, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.175, Local accuracy on global train data 95.242, Local accuracy on local train data 99.917
Round 187, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.145, Local accuracy on global train data 95.415, Local accuracy on local train data 99.933
Round 188, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.236, Local accuracy on global train data 92.925, Local accuracy on local train data 99.861
Round 189, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.306, Local accuracy on global train data 94.075, Local accuracy on local train data 99.889
Round 190, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.356, Local accuracy on global train data 94.343, Local accuracy on local train data 99.900
Round 191, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.416, Local accuracy on global train data 94.390, Local accuracy on local train data 99.911
Round 192, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.306, Local accuracy on global train data 94.690, Local accuracy on local train data 99.906
Round 193, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.236, Local accuracy on global train data 93.953, Local accuracy on local train data 99.883
Round 194, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.306, Local accuracy on global train data 94.922, Local accuracy on local train data 99.922
Round 195, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.155, Local accuracy on global train data 94.121, Local accuracy on local train data 99.906
Round 196, Devices participated 10, Average loss 0.006, Central accuracy on global test data 97.185, Local accuracy on global train data 94.045, Local accuracy on local train data 99.844
Round 197, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.276, Local accuracy on global train data 93.586, Local accuracy on local train data 99.950
Round 198, Devices participated 10, Average loss 0.039, Central accuracy on global test data 96.174, Local accuracy on global train data 92.764, Local accuracy on local train data 99.411
Round 199, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.055, Local accuracy on global train data 94.304, Local accuracy on local train data 99.906
