['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '1', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--qn_mode', '1', '--opt_mode', '2', '--vr_mode', '1', '--screendump_file', 'log/perf1000_fedlisa_cifariid_lenet5_bs50ep1_opt2vr1_qn1.log']
2020-08-01 16:16:45.044246

['main_fedlisa.py', '--dataset', 'cifar', '--iid', '--model', 'lenet5', '--epochs', '1000', '--gpu', '0', '--num_channels', '3', '--local_bs', '50', '--frac', '0.1', '--momentum', '0.0', '--local_ep', '1', '--lr', '0.1', '--lbfgs_hist', '50', '--lr_g', '1.0', '--seed', '123', '--qn_mode', '1', '--opt_mode', '2', '--vr_mode', '1', '--screendump_file', 'log/perf1000_fedlisa_cifariid_lenet5_bs50ep1_opt2vr1_qn1.log']
2020-08-01 16:24:57.736120

Round   0, Devices participated 10, Average loss 2.303, Central accuracy on global test data 10.176, Local accuracy on global train data 10.486, Local accuracy on local train data 10.060
Round  22, Devices participated 10, Average loss 2.211, Central accuracy on global test data 14.283, Local accuracy on global train data 19.448, Local accuracy on local train data 15.960
Round  23, Devices participated 10, Average loss 2.181, Central accuracy on global test data 15.825, Local accuracy on global train data 20.701, Local accuracy on local train data 18.360
Round  24, Devices participated 10, Average loss 2.163, Central accuracy on global test data 15.114, Local accuracy on global train data 20.115, Local accuracy on local train data 17.960
Round  25, Devices participated 10, Average loss 2.130, Central accuracy on global test data 15.024, Local accuracy on global train data 22.012, Local accuracy on local train data 19.200
Round  26, Devices participated 10, Average loss 2.108, Central accuracy on global test data 16.837, Local accuracy on global train data 23.206, Local accuracy on local train data 19.440
Round  27, Devices participated 10, Average loss 2.086, Central accuracy on global test data 19.321, Local accuracy on global train data 22.625, Local accuracy on local train data 20.480
Round  28, Devices participated 10, Average loss 2.130, Central accuracy on global test data 19.972, Local accuracy on global train data 23.369, Local accuracy on local train data 21.120
Round  29, Devices participated 10, Average loss 2.227, Central accuracy on global test data 21.875, Local accuracy on global train data 22.327, Local accuracy on local train data 19.240
Round  30, Devices participated 10, Average loss 2.280, Central accuracy on global test data 26.022, Local accuracy on global train data 21.809, Local accuracy on local train data 19.140
Round  31, Devices participated 10, Average loss 2.164, Central accuracy on global test data 23.037, Local accuracy on global train data 23.083, Local accuracy on local train data 21.920
Round  32, Devices participated 10, Average loss 2.073, Central accuracy on global test data 18.580, Local accuracy on global train data 25.786, Local accuracy on local train data 22.240
Round  33, Devices participated 10, Average loss 2.070, Central accuracy on global test data 18.249, Local accuracy on global train data 22.864, Local accuracy on local train data 22.560
Round  34, Devices participated 10, Average loss 2.106, Central accuracy on global test data 18.119, Local accuracy on global train data 21.765, Local accuracy on local train data 20.140
Round  35, Devices participated 10, Average loss 2.120, Central accuracy on global test data 16.817, Local accuracy on global train data 20.254, Local accuracy on local train data 18.800
Round  36, Devices participated 10, Average loss 2.111, Central accuracy on global test data 15.645, Local accuracy on global train data 21.345, Local accuracy on local train data 19.640
Round  37, Devices participated 10, Average loss 2.104, Central accuracy on global test data 16.556, Local accuracy on global train data 19.954, Local accuracy on local train data 19.300
Round  38, Devices participated 10, Average loss 2.096, Central accuracy on global test data 18.540, Local accuracy on global train data 21.125, Local accuracy on local train data 19.520
Round  39, Devices participated 10, Average loss 2.084, Central accuracy on global test data 18.990, Local accuracy on global train data 20.400, Local accuracy on local train data 18.900
Round  40, Devices participated 10, Average loss 2.068, Central accuracy on global test data 18.189, Local accuracy on global train data 21.951, Local accuracy on local train data 19.700
Round  41, Devices participated 10, Average loss 2.080, Central accuracy on global test data 20.102, Local accuracy on global train data 22.712, Local accuracy on local train data 19.420
Round  42, Devices participated 10, Average loss 2.181, Central accuracy on global test data 22.416, Local accuracy on global train data 24.297, Local accuracy on local train data 20.500
Round  43, Devices participated 10, Average loss 2.176, Central accuracy on global test data 24.860, Local accuracy on global train data 24.006, Local accuracy on local train data 21.100
Round  44, Devices participated 10, Average loss 2.089, Central accuracy on global test data 25.541, Local accuracy on global train data 24.043, Local accuracy on local train data 24.120
Round  45, Devices participated 10, Average loss 2.046, Central accuracy on global test data 24.950, Local accuracy on global train data 26.719, Local accuracy on local train data 25.140
Round  46, Devices participated 10, Average loss 2.021, Central accuracy on global test data 22.536, Local accuracy on global train data 25.593, Local accuracy on local train data 24.720
Round  47, Devices participated 10, Average loss 2.034, Central accuracy on global test data 21.504, Local accuracy on global train data 25.886, Local accuracy on local train data 23.640
Round  48, Devices participated 10, Average loss 2.047, Central accuracy on global test data 21.755, Local accuracy on global train data 25.657, Local accuracy on local train data 23.360
Round  49, Devices participated 10, Average loss 2.062, Central accuracy on global test data 22.496, Local accuracy on global train data 25.645, Local accuracy on local train data 22.620
Round  50, Devices participated 10, Average loss 2.025, Central accuracy on global test data 24.359, Local accuracy on global train data 26.162, Local accuracy on local train data 24.260
Round  51, Devices participated 10, Average loss 2.011, Central accuracy on global test data 25.511, Local accuracy on global train data 27.227, Local accuracy on local train data 26.080
Round  52, Devices participated 10, Average loss 1.985, Central accuracy on global test data 25.010, Local accuracy on global train data 27.344, Local accuracy on local train data 25.480
Round  53, Devices participated 10, Average loss 1.968, Central accuracy on global test data 23.978, Local accuracy on global train data 29.062, Local accuracy on local train data 25.560
Round  54, Devices participated 10, Average loss 1.987, Central accuracy on global test data 24.129, Local accuracy on global train data 27.722, Local accuracy on local train data 25.340
Round  55, Devices participated 10, Average loss 1.974, Central accuracy on global test data 23.938, Local accuracy on global train data 28.506, Local accuracy on local train data 26.820
Round  56, Devices participated 10, Average loss 2.026, Central accuracy on global test data 26.012, Local accuracy on global train data 27.249, Local accuracy on local train data 25.900
Round  57, Devices participated 10, Average loss 1.977, Central accuracy on global test data 27.304, Local accuracy on global train data 28.677, Local accuracy on local train data 27.180
Round  58, Devices participated 10, Average loss 1.937, Central accuracy on global test data 26.643, Local accuracy on global train data 28.992, Local accuracy on local train data 27.320
Round  59, Devices participated 10, Average loss 1.923, Central accuracy on global test data 26.042, Local accuracy on global train data 30.046, Local accuracy on local train data 27.940
Round  60, Devices participated 10, Average loss 1.924, Central accuracy on global test data 25.020, Local accuracy on global train data 28.765, Local accuracy on local train data 28.360
Round  61, Devices participated 10, Average loss 1.955, Central accuracy on global test data 24.609, Local accuracy on global train data 29.714, Local accuracy on local train data 27.740
Round  62, Devices participated 10, Average loss 1.960, Central accuracy on global test data 25.821, Local accuracy on global train data 28.977, Local accuracy on local train data 27.820
Round  63, Devices participated 10, Average loss 1.928, Central accuracy on global test data 27.815, Local accuracy on global train data 30.054, Local accuracy on local train data 28.240
Round  64, Devices participated 10, Average loss 1.913, Central accuracy on global test data 27.163, Local accuracy on global train data 30.029, Local accuracy on local train data 28.480
Round  65, Devices participated 10, Average loss 1.920, Central accuracy on global test data 25.841, Local accuracy on global train data 30.190, Local accuracy on local train data 29.160
Round  66, Devices participated 10, Average loss 1.910, Central accuracy on global test data 24.469, Local accuracy on global train data 30.872, Local accuracy on local train data 28.560
Round  67, Devices participated 10, Average loss 1.948, Central accuracy on global test data 24.189, Local accuracy on global train data 30.625, Local accuracy on local train data 28.460
Round  68, Devices participated 10, Average loss 1.991, Central accuracy on global test data 24.820, Local accuracy on global train data 30.859, Local accuracy on local train data 26.380
Round  69, Devices participated 10, Average loss 1.995, Central accuracy on global test data 24.980, Local accuracy on global train data 30.276, Local accuracy on local train data 27.700
Round  70, Devices participated 10, Average loss 1.956, Central accuracy on global test data 27.314, Local accuracy on global train data 30.503, Local accuracy on local train data 28.480
Round  71, Devices participated 10, Average loss 1.933, Central accuracy on global test data 27.434, Local accuracy on global train data 30.908, Local accuracy on local train data 28.540
Round  72, Devices participated 10, Average loss 1.932, Central accuracy on global test data 26.052, Local accuracy on global train data 30.334, Local accuracy on local train data 28.420
Round  73, Devices participated 10, Average loss 1.926, Central accuracy on global test data 25.150, Local accuracy on global train data 30.300, Local accuracy on local train data 26.900
Round  74, Devices participated 10, Average loss 1.933, Central accuracy on global test data 25.571, Local accuracy on global train data 29.756, Local accuracy on local train data 27.020
Round  75, Devices participated 10, Average loss 1.950, Central accuracy on global test data 27.334, Local accuracy on global train data 29.849, Local accuracy on local train data 26.640
Round  76, Devices participated 10, Average loss 1.902, Central accuracy on global test data 25.982, Local accuracy on global train data 30.430, Local accuracy on local train data 28.560
Round  77, Devices participated 10, Average loss 1.919, Central accuracy on global test data 24.169, Local accuracy on global train data 30.640, Local accuracy on local train data 27.400
Round  78, Devices participated 10, Average loss 1.919, Central accuracy on global test data 24.079, Local accuracy on global train data 30.952, Local accuracy on local train data 28.380
Round  79, Devices participated 10, Average loss 1.944, Central accuracy on global test data 24.820, Local accuracy on global train data 30.000, Local accuracy on local train data 27.760
Round  80, Devices participated 10, Average loss 1.978, Central accuracy on global test data 25.511, Local accuracy on global train data 31.223, Local accuracy on local train data 28.000
Round  81, Devices participated 10, Average loss 1.933, Central accuracy on global test data 28.566, Local accuracy on global train data 31.460, Local accuracy on local train data 28.260
Round  82, Devices participated 10, Average loss 1.921, Central accuracy on global test data 31.560, Local accuracy on global train data 31.655, Local accuracy on local train data 29.620
Round  83, Devices participated 10, Average loss 1.882, Central accuracy on global test data 28.636, Local accuracy on global train data 31.775, Local accuracy on local train data 31.180
Round  84, Devices participated 10, Average loss 1.887, Central accuracy on global test data 23.898, Local accuracy on global train data 31.902, Local accuracy on local train data 30.460
Round  85, Devices participated 10, Average loss 1.938, Central accuracy on global test data 21.364, Local accuracy on global train data 32.134, Local accuracy on local train data 29.260
Round  86, Devices participated 10, Average loss 1.988, Central accuracy on global test data 21.565, Local accuracy on global train data 31.011, Local accuracy on local train data 27.100
Round  87, Devices participated 10, Average loss 2.003, Central accuracy on global test data 23.928, Local accuracy on global train data 31.138, Local accuracy on local train data 27.440
Round  88, Devices participated 10, Average loss 1.997, Central accuracy on global test data 27.544, Local accuracy on global train data 31.089, Local accuracy on local train data 27.380
Round  89, Devices participated 10, Average loss 1.927, Central accuracy on global test data 27.945, Local accuracy on global train data 31.821, Local accuracy on local train data 30.080
Round  90, Devices participated 10, Average loss 1.920, Central accuracy on global test data 23.628, Local accuracy on global train data 31.147, Local accuracy on local train data 30.260
Round  91, Devices participated 10, Average loss 1.954, Central accuracy on global test data 22.256, Local accuracy on global train data 30.486, Local accuracy on local train data 26.640
Round  92, Devices participated 10, Average loss 1.988, Central accuracy on global test data 23.117, Local accuracy on global train data 31.365, Local accuracy on local train data 27.140
Round  93, Devices participated 10, Average loss 1.997, Central accuracy on global test data 25.250, Local accuracy on global train data 31.023, Local accuracy on local train data 27.980
Round  94, Devices participated 10, Average loss 1.975, Central accuracy on global test data 29.267, Local accuracy on global train data 31.699, Local accuracy on local train data 28.880
Round  95, Devices participated 10, Average loss 1.913, Central accuracy on global test data 30.329, Local accuracy on global train data 32.886, Local accuracy on local train data 30.180
Round  96, Devices participated 10, Average loss 1.855, Central accuracy on global test data 28.095, Local accuracy on global train data 32.532, Local accuracy on local train data 32.320
Round  97, Devices participated 10, Average loss 1.924, Central accuracy on global test data 23.838, Local accuracy on global train data 31.670, Local accuracy on local train data 30.120
Round  98, Devices participated 10, Average loss 1.960, Central accuracy on global test data 22.827, Local accuracy on global train data 30.364, Local accuracy on local train data 27.640
Round  99, Devices participated 10, Average loss 1.976, Central accuracy on global test data 23.698, Local accuracy on global train data 30.527, Local accuracy on local train data 27.720
Round 100, Devices participated 10, Average loss 1.948, Central accuracy on global test data 25.270, Local accuracy on global train data 30.205, Local accuracy on local train data 26.840
Round 101, Devices participated 10, Average loss 1.927, Central accuracy on global test data 23.758, Local accuracy on global train data 29.141, Local accuracy on local train data 27.380
Round 102, Devices participated 10, Average loss 1.916, Central accuracy on global test data 19.852, Local accuracy on global train data 29.307, Local accuracy on local train data 27.360
Round 103, Devices participated 10, Average loss 1.990, Central accuracy on global test data 16.456, Local accuracy on global train data 27.563, Local accuracy on local train data 24.660
Round 104, Devices participated 10, Average loss 2.080, Central accuracy on global test data 17.428, Local accuracy on global train data 26.543, Local accuracy on local train data 23.560
Round 105, Devices participated 10, Average loss 2.026, Central accuracy on global test data 22.045, Local accuracy on global train data 27.200, Local accuracy on local train data 24.540
Round 106, Devices participated 10, Average loss 1.967, Central accuracy on global test data 25.471, Local accuracy on global train data 26.753, Local accuracy on local train data 25.260
Round 107, Devices participated 10, Average loss 1.969, Central accuracy on global test data 23.337, Local accuracy on global train data 26.318, Local accuracy on local train data 26.520
Round 108, Devices participated 10, Average loss 1.993, Central accuracy on global test data 19.241, Local accuracy on global train data 25.779, Local accuracy on local train data 23.060
Round 109, Devices participated 10, Average loss 2.011, Central accuracy on global test data 18.019, Local accuracy on global train data 25.547, Local accuracy on local train data 23.340
Round 110, Devices participated 10, Average loss 2.075, Central accuracy on global test data 18.630, Local accuracy on global train data 24.971, Local accuracy on local train data 22.020
Round 111, Devices participated 10, Average loss 2.028, Central accuracy on global test data 21.024, Local accuracy on global train data 25.457, Local accuracy on local train data 22.900
Round 112, Devices participated 10, Average loss 2.016, Central accuracy on global test data 23.277, Local accuracy on global train data 25.217, Local accuracy on local train data 24.300
Round 113, Devices participated 10, Average loss 1.994, Central accuracy on global test data 22.005, Local accuracy on global train data 26.057, Local accuracy on local train data 24.900
Round 114, Devices participated 10, Average loss 1.979, Central accuracy on global test data 20.803, Local accuracy on global train data 27.207, Local accuracy on local train data 25.120
Round 115, Devices participated 10, Average loss 2.008, Central accuracy on global test data 20.453, Local accuracy on global train data 27.671, Local accuracy on local train data 25.680
Round 116, Devices participated 10, Average loss 2.036, Central accuracy on global test data 19.361, Local accuracy on global train data 26.394, Local accuracy on local train data 24.000
Round 117, Devices participated 10, Average loss 2.044, Central accuracy on global test data 20.713, Local accuracy on global train data 27.407, Local accuracy on local train data 24.680
Round 118, Devices participated 10, Average loss 1.998, Central accuracy on global test data 23.988, Local accuracy on global train data 28.850, Local accuracy on local train data 25.340
Round 119, Devices participated 10, Average loss 1.994, Central accuracy on global test data 22.316, Local accuracy on global train data 28.494, Local accuracy on local train data 26.500
Round 120, Devices participated 10, Average loss 2.035, Central accuracy on global test data 18.239, Local accuracy on global train data 28.464, Local accuracy on local train data 25.700
Round 121, Devices participated 10, Average loss 2.055, Central accuracy on global test data 18.309, Local accuracy on global train data 29.485, Local accuracy on local train data 26.760
Round 122, Devices participated 10, Average loss 2.058, Central accuracy on global test data 21.755, Local accuracy on global train data 30.107, Local accuracy on local train data 27.520
Round 123, Devices participated 10, Average loss 2.015, Central accuracy on global test data 27.424, Local accuracy on global train data 29.998, Local accuracy on local train data 27.780
Round 124, Devices participated 10, Average loss 1.973, Central accuracy on global test data 28.215, Local accuracy on global train data 30.112, Local accuracy on local train data 28.280
Round 125, Devices participated 10, Average loss 1.953, Central accuracy on global test data 22.977, Local accuracy on global train data 29.351, Local accuracy on local train data 28.060
Round 126, Devices participated 10, Average loss 2.004, Central accuracy on global test data 19.862, Local accuracy on global train data 28.623, Local accuracy on local train data 26.060
Round 127, Devices participated 10, Average loss 2.030, Central accuracy on global test data 19.161, Local accuracy on global train data 28.374, Local accuracy on local train data 24.360
Round 128, Devices participated 10, Average loss 2.045, Central accuracy on global test data 21.374, Local accuracy on global train data 27.373, Local accuracy on local train data 23.340
Round 129, Devices participated 10, Average loss 2.033, Central accuracy on global test data 22.696, Local accuracy on global train data 25.281, Local accuracy on local train data 23.500
Round 130, Devices participated 10, Average loss 2.005, Central accuracy on global test data 21.474, Local accuracy on global train data 24.785, Local accuracy on local train data 23.080
Round 131, Devices participated 10, Average loss 2.029, Central accuracy on global test data 16.917, Local accuracy on global train data 23.665, Local accuracy on local train data 21.040
Round 132, Devices participated 10, Average loss 2.097, Central accuracy on global test data 14.623, Local accuracy on global train data 21.626, Local accuracy on local train data 18.240
Round 133, Devices participated 10, Average loss 2.108, Central accuracy on global test data 14.383, Local accuracy on global train data 21.270, Local accuracy on local train data 17.600
Round 134, Devices participated 10, Average loss 2.133, Central accuracy on global test data 15.565, Local accuracy on global train data 19.641, Local accuracy on local train data 17.620
Round 135, Devices participated 10, Average loss 2.122, Central accuracy on global test data 17.127, Local accuracy on global train data 19.395, Local accuracy on local train data 18.020
Round 136, Devices participated 10, Average loss 2.093, Central accuracy on global test data 16.997, Local accuracy on global train data 20.999, Local accuracy on local train data 18.400
Round 137, Devices participated 10, Average loss 2.081, Central accuracy on global test data 17.368, Local accuracy on global train data 20.559, Local accuracy on local train data 18.880
Round 138, Devices participated 10, Average loss 2.053, Central accuracy on global test data 18.339, Local accuracy on global train data 22.473, Local accuracy on local train data 21.060
Round 139, Devices participated 10, Average loss 2.070, Central accuracy on global test data 18.810, Local accuracy on global train data 23.247, Local accuracy on local train data 21.260
Round 140, Devices participated 10, Average loss 2.121, Central accuracy on global test data 18.960, Local accuracy on global train data 23.286, Local accuracy on local train data 21.320
Round 141, Devices participated 10, Average loss 2.083, Central accuracy on global test data 20.653, Local accuracy on global train data 24.861, Local accuracy on local train data 23.340
Round 142, Devices participated 10, Average loss 2.067, Central accuracy on global test data 21.424, Local accuracy on global train data 24.121, Local accuracy on local train data 22.760
Round 143, Devices participated 10, Average loss 2.065, Central accuracy on global test data 22.366, Local accuracy on global train data 23.628, Local accuracy on local train data 22.600
Round 144, Devices participated 10, Average loss 2.074, Central accuracy on global test data 21.875, Local accuracy on global train data 22.703, Local accuracy on local train data 20.940
Round 145, Devices participated 10, Average loss 2.064, Central accuracy on global test data 18.299, Local accuracy on global train data 22.395, Local accuracy on local train data 21.900
Round 146, Devices participated 10, Average loss 2.054, Central accuracy on global test data 16.567, Local accuracy on global train data 23.188, Local accuracy on local train data 21.000
Round 147, Devices participated 10, Average loss 2.078, Central accuracy on global test data 17.398, Local accuracy on global train data 22.598, Local accuracy on local train data 20.720
Round 148, Devices participated 10, Average loss 2.091, Central accuracy on global test data 17.097, Local accuracy on global train data 22.117, Local accuracy on local train data 19.380
Round 149, Devices participated 10, Average loss 2.049, Central accuracy on global test data 18.089, Local accuracy on global train data 21.821, Local accuracy on local train data 20.220
Round 150, Devices participated 10, Average loss 2.037, Central accuracy on global test data 18.800, Local accuracy on global train data 21.646, Local accuracy on local train data 19.920
Round 151, Devices participated 10, Average loss 2.028, Central accuracy on global test data 18.600, Local accuracy on global train data 22.644, Local accuracy on local train data 19.460
Round 152, Devices participated 10, Average loss 2.026, Central accuracy on global test data 19.181, Local accuracy on global train data 22.651, Local accuracy on local train data 20.320
Round 153, Devices participated 10, Average loss 2.069, Central accuracy on global test data 19.802, Local accuracy on global train data 22.891, Local accuracy on local train data 20.040
Round 154, Devices participated 10, Average loss 2.089, Central accuracy on global test data 19.191, Local accuracy on global train data 22.822, Local accuracy on local train data 20.420
Round 155, Devices participated 10, Average loss 2.085, Central accuracy on global test data 19.040, Local accuracy on global train data 23.767, Local accuracy on local train data 21.420
Round 156, Devices participated 10, Average loss 2.027, Central accuracy on global test data 20.142, Local accuracy on global train data 23.708, Local accuracy on local train data 22.180
Round 157, Devices participated 10, Average loss 1.996, Central accuracy on global test data 21.665, Local accuracy on global train data 23.315, Local accuracy on local train data 22.480
Round 158, Devices participated 10, Average loss 2.007, Central accuracy on global test data 20.573, Local accuracy on global train data 23.103, Local accuracy on local train data 22.140
Round 159, Devices participated 10, Average loss 2.052, Central accuracy on global test data 18.810, Local accuracy on global train data 23.555, Local accuracy on local train data 22.440
Round 160, Devices participated 10, Average loss 2.069, Central accuracy on global test data 17.498, Local accuracy on global train data 23.271, Local accuracy on local train data 21.580
Round 161, Devices participated 10, Average loss 2.098, Central accuracy on global test data 18.700, Local accuracy on global train data 23.259, Local accuracy on local train data 20.880
Round 162, Devices participated 10, Average loss 2.069, Central accuracy on global test data 21.304, Local accuracy on global train data 22.017, Local accuracy on local train data 21.260
Round 163, Devices participated 10, Average loss 2.031, Central accuracy on global test data 20.152, Local accuracy on global train data 22.871, Local accuracy on local train data 20.760
Round 164, Devices participated 10, Average loss 2.022, Central accuracy on global test data 17.228, Local accuracy on global train data 23.403, Local accuracy on local train data 21.780
Round 165, Devices participated 10, Average loss 2.100, Central accuracy on global test data 14.323, Local accuracy on global train data 21.836, Local accuracy on local train data 20.940
Round 166, Devices participated 10, Average loss 2.174, Central accuracy on global test data 14.834, Local accuracy on global train data 21.304, Local accuracy on local train data 20.040
Round 167, Devices participated 10, Average loss 2.110, Central accuracy on global test data 18.069, Local accuracy on global train data 22.268, Local accuracy on local train data 20.320
Round 168, Devices participated 10, Average loss 2.074, Central accuracy on global test data 18.820, Local accuracy on global train data 22.236, Local accuracy on local train data 21.340
Round 169, Devices participated 10, Average loss 2.072, Central accuracy on global test data 17.538, Local accuracy on global train data 21.851, Local accuracy on local train data 20.140
Round 170, Devices participated 10, Average loss 2.089, Central accuracy on global test data 16.767, Local accuracy on global train data 21.501, Local accuracy on local train data 18.640
Round 171, Devices participated 10, Average loss 2.097, Central accuracy on global test data 18.409, Local accuracy on global train data 21.650, Local accuracy on local train data 19.120
Round 172, Devices participated 10, Average loss 2.075, Central accuracy on global test data 19.601, Local accuracy on global train data 22.351, Local accuracy on local train data 20.300
Round 173, Devices participated 10, Average loss 2.042, Central accuracy on global test data 20.944, Local accuracy on global train data 23.518, Local accuracy on local train data 21.660
Round 174, Devices participated 10, Average loss 2.021, Central accuracy on global test data 21.915, Local accuracy on global train data 23.423, Local accuracy on local train data 21.720
Round 175, Devices participated 10, Average loss 2.017, Central accuracy on global test data 23.578, Local accuracy on global train data 23.704, Local accuracy on local train data 23.260
Round 176, Devices participated 10, Average loss 2.017, Central accuracy on global test data 22.226, Local accuracy on global train data 24.324, Local accuracy on local train data 23.960
Round 177, Devices participated 10, Average loss 2.055, Central accuracy on global test data 19.972, Local accuracy on global train data 24.258, Local accuracy on local train data 23.100
Round 178, Devices participated 10, Average loss 2.077, Central accuracy on global test data 20.763, Local accuracy on global train data 23.958, Local accuracy on local train data 21.700
Round 179, Devices participated 10, Average loss 2.052, Central accuracy on global test data 21.755, Local accuracy on global train data 23.735, Local accuracy on local train data 22.240
Round 180, Devices participated 10, Average loss 2.017, Central accuracy on global test data 21.945, Local accuracy on global train data 23.928, Local accuracy on local train data 23.640
Round 181, Devices participated 10, Average loss 2.018, Central accuracy on global test data 21.444, Local accuracy on global train data 23.342, Local accuracy on local train data 22.860
Round 182, Devices participated 10, Average loss 2.028, Central accuracy on global test data 21.344, Local accuracy on global train data 23.359, Local accuracy on local train data 22.080
Round 183, Devices participated 10, Average loss 2.062, Central accuracy on global test data 21.785, Local accuracy on global train data 23.350, Local accuracy on local train data 21.900
Round 184, Devices participated 10, Average loss 2.076, Central accuracy on global test data 22.736, Local accuracy on global train data 23.848, Local accuracy on local train data 21.280
Round 185, Devices participated 10, Average loss 2.084, Central accuracy on global test data 22.857, Local accuracy on global train data 23.289, Local accuracy on local train data 22.380
Round 186, Devices participated 10, Average loss 2.043, Central accuracy on global test data 21.064, Local accuracy on global train data 24.463, Local accuracy on local train data 23.040
Round 187, Devices participated 10, Average loss 2.043, Central accuracy on global test data 21.344, Local accuracy on global train data 24.216, Local accuracy on local train data 22.560
Round 188, Devices participated 10, Average loss 2.011, Central accuracy on global test data 21.605, Local accuracy on global train data 24.041, Local accuracy on local train data 23.840
Round 189, Devices participated 10, Average loss 2.038, Central accuracy on global test data 22.576, Local accuracy on global train data 24.617, Local accuracy on local train data 22.120
Round 190, Devices participated 10, Average loss 2.006, Central accuracy on global test data 22.626, Local accuracy on global train data 25.894, Local accuracy on local train data 25.000
Round 191, Devices participated 10, Average loss 2.018, Central accuracy on global test data 23.648, Local accuracy on global train data 26.045, Local accuracy on local train data 24.360
